Run_ID	Bag	sample	Depth	d17	d18	dD
HKDS2004_Fast_IsoWater_20180528_101141	602	6	330.700	-19.7278	-37.1853	-289.7969
HKDS2004_Fast_IsoWater_20180528_101141	602	7	330.725	-19.9040	-37.4905	-292.0236
HKDS2004_Fast_IsoWater_20180528_101141	602	8	330.750	-20.1290	-37.7824	-294.0447
HKDS2004_Fast_IsoWater_20180528_101141	602	9	330.775	-20.0986	-37.9104	-295.7205
HKDS2004_Fast_IsoWater_20180528_101141	602	10	330.800	-20.2185	-38.1354	-297.0420
HKDS2004_Fast_IsoWater_20180528_101141	602	11	330.825	-20.3449	-38.3484	-298.5869
HKDS2004_Fast_IsoWater_20180528_101141	602	12	330.850	-20.3228	-38.3222	-298.8158
HKDS2004_Fast_IsoWater_20180528_101141	602	13	330.875	-20.3187	-38.2492	-297.9796
HKDS2004_Fast_IsoWater_20180528_101141	602	14	330.900	-20.2105	-38.0779	-296.2585
HKDS2004_Fast_IsoWater_20180528_101141	602	15	330.925	-20.0253	-37.7087	-293.9757
HKDS2004_Fast_IsoWater_20180528_101141	602	16	330.950	-19.8624	-37.3534	-290.5042
HKDS2004_Fast_IsoWater_20180528_101141	602	17	330.975	-19.7997	-37.2387	-289.3134
HKDS2004_Fast_IsoWater_20180528_101141	602	18	331.000	-19.7082	-37.1294	-288.0717
HKDS2004_Fast_IsoWater_20180528_101141	602	19	331.025	-19.6452	-37.0266	-287.7902
HKDS2004_Fast_IsoWater_20180528_101141	602	20	331.050	-19.7351	-37.1320	-288.8229
HKDS2004_Fast_IsoWater_20180528_101141	602	21	331.075	-19.8145	-37.4042	-290.8897
HKDS2004_Fast_IsoWater_20180528_101141	602	22	331.100	-19.9642	-37.4927	-292.0006
HKDS2004_Fast_IsoWater_20180528_101141	603	1	331.125	-19.9437	-37.5584	-292.9698
HKDS2004_Fast_IsoWater_20180528_101141	603	2	331.150	-19.9648	-37.6363	-293.4255
HKDS2004_Fast_IsoWater_20180528_101141	603	3	331.175	-20.0490	-37.6919	-293.7220
HKDS2004_Fast_IsoWater_20180528_101141	603	4	331.200	-20.0781	-37.6809	-293.6161
HKDS2004_Fast_IsoWater_20180528_101141	603	5	331.225	-20.0762	-37.7381	-293.8356
HKDS2004_Fast_IsoWater_20180528_101141	603	6	331.250	-20.0566	-37.7646	-293.8411
HKDS2004_Fast_IsoWater_20180528_101141	603	7	331.275	-20.0538	-37.8438	-293.6138
HKDS2004_Fast_IsoWater_20180528_101141	603	8	331.300	-20.1059	-37.7785	-293.1501
HKDS2004_Fast_IsoWater_20180528_101141	603	9	331.325	-19.9520	-37.5083	-291.6023
HKDS2004_Fast_IsoWater_20180529_075653	603	10	331.350	-19.9698	-37.5413	-289.8271
HKDS2004_Fast_IsoWater_20180529_075653	603	11	331.375	-19.8718	-37.3504	-287.4772
HKDS2004_Fast_IsoWater_20180529_075653	603	12	331.400	-19.7744	-37.1602	-286.1740
HKDS2004_Fast_IsoWater_20180529_075653	603	13	331.425	-19.7350	-37.1154	-286.5930
HKDS2004_Fast_IsoWater_20180529_075653	603	14	331.450	-19.8551	-37.2742	-288.5160
HKDS2004_Fast_IsoWater_20180529_075653	603	15	331.475	-19.8798	-37.4024	-289.7430
HKDS2004_Fast_IsoWater_20180529_075653	603	16	331.500	-19.9919	-37.5287	-291.7658
HKDS2004_Fast_IsoWater_20180529_075653	603	17	331.525	-19.9996	-37.6091	-292.8952
HKDS2004_Fast_IsoWater_20180529_075653	603	18	331.550	-20.0037	-37.6336	-293.7542
HKDS2004_Fast_IsoWater_20180529_075653	603	19	331.575	-19.9470	-37.5642	-293.9939
HKDS2004_Fast_IsoWater_20180529_075653	603	20	331.600	-19.9092	-37.3956	-293.1244
HKDS2004_Fast_IsoWater_20180529_075653	603	21	331.625	-19.7398	-37.1916	-291.5165
HKDS2004_Fast_IsoWater_20180529_075653	603	22	331.650	-19.6645	-36.9752	-289.0636
HKDS2004_Fast_IsoWater_20180529_075653	604	1	331.675	-19.5816	-36.7711	-287.0512
HKDS2004_Fast_IsoWater_20180529_075653	604	2	331.700	-19.5047	-36.6003	-285.1228
HKDS2004_Fast_IsoWater_20180529_075653	604	3	331.725	-19.4720	-36.6245	-284.0663
HKDS2004_Fast_IsoWater_20180529_075653	604	4	331.750	-19.5374	-36.6836	-285.2137
HKDS2004_Fast_IsoWater_20180529_075653	604	5	331.775	-19.5851	-36.8083	-286.9776
HKDS2004_Fast_IsoWater_20180529_075653	604	6	331.800	-19.7007	-37.1073	-289.7254
HKDS2004_Fast_IsoWater_20180529_075653	604	7	331.825	-19.8151	-37.2952	-290.9879
HKDS2004_Fast_IsoWater_20180529_075653	604	8	331.850	-19.8471	-37.3091	-290.9466
HKDS2004_Fast_IsoWater_20180529_075653	604	9	331.875	-19.7488	-37.1732	-289.6937
HKDS2004_Fast_IsoWater_20180529_075653	604	10	331.900	-19.6748	-37.0014	-287.8875
HKDS2004_Fast_IsoWater_20180529_075653	604	11	331.925	-19.6094	-36.8283	-286.1183
HKDS2004_Fast_IsoWater_20180529_075653	604	12	331.950	-19.5236	-36.6329	-284.3044
HKDS2004_Fast_IsoWater_20180529_075653	604	13	331.975	-19.4621	-36.6174	-283.4196
HKDS2004_Fast_IsoWater_20180529_075653	604	14	332.000	-19.4739	-36.5771	-283.7540
HKDS2004_Fast_IsoWater_20180529_075653	604	15	332.025	-19.4960	-36.6975	-285.2761
HKDS2004_Fast_IsoWater_20180529_075653	604	16	332.050	-19.6386	-36.9452	-287.2154
HKDS2004_Fast_IsoWater_20180529_075653	604	17	332.075	-19.7289	-37.0889	-288.8987
HKDS2004_Fast_IsoWater_20180529_075653	604	18	332.100	-19.8388	-37.3336	-290.8643
HKDS2004_Fast_IsoWater_20180529_075653	604	19	332.125	-20.0127	-37.6682	-293.9487
HKDS2004_Fast_IsoWater_20180529_075653	604	20	332.150	-20.1408	-37.9120	-296.6123
HKDS2004_Fast_IsoWater_20180529_075653	604	21	332.175	-20.3119	-38.1525	-298.4489
HKDS2004_Fast_IsoWater_20180529_075653	604	22	332.200	-20.2943	-38.1865	-299.9972
HKDS2004_Fast_IsoWater_20180529_075653	605	1	332.225	-20.3269	-38.1412	-299.2160
HKDS2004_Fast_IsoWater_20180529_075653	605	2	332.250	-20.1069	-37.9062	-296.8411
HKDS2004_Fast_IsoWater_20180529_075653	605	3	332.275	-19.8692	-37.3934	-291.8942
HKDS2004_Fast_IsoWater_20180529_075653	605	4	332.300	-19.5265	-36.7660	-286.5798
HKDS2004_Fast_IsoWater_20180529_075653	605	5	332.325	-19.1667	-35.9600	-279.5303
HKDS2004_Fast_IsoWater_20180529_075653	605	6	332.350	-18.7875	-35.3274	-273.7993
HKDS2004_Fast_IsoWater_20180529_075653	605	7	332.375	-18.5690	-34.9641	-270.7923
HKDS2004_Fast_IsoWater_20180529_075653	605	8	332.400	-18.5165	-34.8511	-269.5279
HKDS2004_Fast_IsoWater_20180529_075653	605	9	332.425	-18.4550	-34.8217	-269.8524
HKDS2004_Fast_IsoWater_20180529_075653	605	10	332.450	-18.6270	-35.0565	-271.8731
HKDS2004_Fast_IsoWater_20180529_075653	605	11	332.475	-18.7554	-35.2299	-273.5583
HKDS2004_Fast_IsoWater_20180529_075653	605	12	332.500	-18.8089	-35.3565	-274.6656
HKDS2004_Fast_IsoWater_20180529_075653	605	13	332.525	-18.9646	-35.6061	-275.2829
HKDS2004_Fast_IsoWater_20180529_075653	605	14	332.550	-18.9957	-35.7869	-276.3390
HKDS2004_Fast_IsoWater_20180529_075653	605	15	332.575	-19.2167	-36.1944	-278.7475
HKDS2004_Fast_IsoWater_20180529_075653	605	16	332.600	-19.5309	-36.6320	-282.4726
HKDS2004_Fast_IsoWater_20180529_075653	605	17	332.625	-19.7645	-37.2881	-288.4885
HKDS2004_Fast_IsoWater_20180529_075653	605	18	332.650	-20.1444	-37.9510	-294.5203
HKDS2004_Fast_IsoWater_20180531_150130	605	19	332.675	-20.4332	-38.4348	-299.4806
HKDS2004_Fast_IsoWater_20180531_150130	605	20	332.700	-20.6898	-38.9159	-304.6764
HKDS2004_Fast_IsoWater_20180531_150130	605	21	332.725	-20.9802	-39.4149	-308.5075
HKDS2004_Fast_IsoWater_20180531_150130	605	22	332.750	-20.9583	-39.4402	-309.1610
HKDS2004_Fast_IsoWater_20180531_150130	606	1	332.775	-20.8610	-39.2552	-307.1148
HKDS2004_Fast_IsoWater_20180531_150130	606	2	332.800	-20.5776	-38.6971	-303.5052
HKDS2004_Fast_IsoWater_20180531_150130	606	3	332.825	-20.5766	-38.6448	-301.9885
HKDS2004_Fast_IsoWater_20180531_150130	606	4	332.850	-20.3823	-38.3421	-299.2018
HKDS2004_Fast_IsoWater_20180531_150130	606	5	332.875	-20.3222	-38.0768	-297.2851
HKDS2004_Fast_IsoWater_20180531_150130	606	6	332.900	-20.1946	-37.9084	-296.0353
HKDS2004_Fast_IsoWater_20180531_150130	606	7	332.925	-20.1457	-37.8311	-295.1046
HKDS2004_Fast_IsoWater_20180531_150130	606	8	332.950	-19.9046	-37.4857	-293.1118
HKDS2004_Fast_IsoWater_20180531_150130	606	9	332.975	-20.0343	-37.6185	-293.3973
HKDS2004_Fast_IsoWater_20180531_150130	606	10	333.000	-19.9313	-37.4723	-291.7348
HKDS2004_Fast_IsoWater_20180531_150130	606	11	333.025	-19.7379	-37.1563	-289.7308
HKDS2004_Fast_IsoWater_20180531_150130	606	12	333.050	-19.6047	-36.8770	-287.5695
HKDS2004_Fast_IsoWater_20180531_150130	606	13	333.075	-19.4603	-36.4915	-284.3765
HKDS2004_Fast_IsoWater_20180531_150130	606	14	333.100	-19.3108	-36.2965	-282.4089
HKDS2004_Fast_IsoWater_20180531_150130	606	15	333.125	-19.1680	-36.0700	-280.6009
HKDS2004_Fast_IsoWater_20180531_150130	606	16	333.150	-19.1438	-36.0639	-279.5510
HKDS2004_Fast_IsoWater_20180531_150130	606	17	333.175	-18.8709	-35.5225	-277.3232
HKDS2004_Fast_IsoWater_20180531_150130	606	18	333.200	-19.0684	-35.8587	-279.6977
HKDS2004_Fast_IsoWater_20180531_150130	606	19	333.225	-19.0875	-35.9199	-280.2105
HKDS2004_Fast_IsoWater_20180531_150130	606	20	333.250	-19.1085	-35.9940	-280.5204
HKDS2004_Fast_IsoWater_20180531_150130	606	21	333.275	-19.0824	-35.8615	-279.7732
HKDS2004_Fast_IsoWater_20180531_150130	606	22	333.300	-19.0468	-35.7958	-278.5685
HKDS2004_Fast_IsoWater_20180531_150130	607	1	333.325	-18.9069	-35.6637	-276.9839
HKDS2004_Fast_IsoWater_20180531_150130	607	2	333.350	-18.8700	-35.4690	-276.1463
HKDS2004_Fast_IsoWater_20180531_150130	607	3	333.375	-18.9813	-35.5793	-275.4771
HKDS2004_Fast_IsoWater_20180531_150130	607	4	333.400	-18.9469	-35.5107	-275.4621
HKDS2004_Fast_IsoWater_20180531_150130	607	5	333.425	-18.8922	-35.4934	-275.6993
HKDS2004_Fast_IsoWater_20180531_150130	607	6	333.450	-18.8423	-35.5572	-276.1738
HKDS2004_Fast_IsoWater_20180531_150130	607	7	333.475	-18.9705	-35.7143	-276.8477
HKDS2004_Fast_IsoWater_20180531_150130	607	8	333.500	-18.9701	-35.7323	-277.3398
HKDS2004_Fast_IsoWater_20180531_150130	607	9	333.525	-19.1409	-35.8551	-277.5812
HKDS2004_Fast_IsoWater_20180531_150130	607	10	333.550	-18.9838	-35.7050	-276.5836
HKDS2004_Fast_IsoWater_20180531_150130	607	11	333.575	-19.1788	-36.1759	-281.6579
HKDS2004_Fast_IsoWater_20180531_150130	607	12	333.600	-19.1985	-36.0527	-279.4790
HKDS2004_Fast_IsoWater_20180531_150130	607	13	333.625	-19.3369	-36.3786	-283.1507
HKDS2004_Fast_IsoWater_20180531_150130	607	14	333.650	-19.5385	-36.7131	-286.0022
HKDS2004_Fast_IsoWater_20180531_150130	607	15	333.675	-19.4930	-36.7035	-287.1436
HKDS2004_Fast_IsoWater_20180531_150130	607	16	333.700	-19.8219	-37.3186	-291.5685
HKDS2004_Fast_IsoWater_20180531_150130	607	17	333.725	-20.0439	-37.7134	-294.3593
HKDS2004_Fast_IsoWater_20180531_150130	607	18	333.750	-20.0811	-37.8225	-295.5199
HKDS2004_Fast_IsoWater_20180531_150130	607	19	333.775	-20.2070	-37.9296	-296.4775
HKDS2004_Fast_IsoWater_20180531_150130	607	20	333.800	-20.1733	-37.9922	-296.5683
HKDS2004_Fast_IsoWater_20180531_150130	607	21	333.825	-20.2707	-38.1820	-297.2135
HKDS2004_Fast_IsoWater_20180531_150130	607	22	333.850	-20.3238	-38.2048	-297.3167
HKDS2004_Fast_IsoWater_20180531_150130	608	1	333.875	-20.3441	-38.2789	-298.0966
HKDS2004_Fast_IsoWater_20180531_150130	608	2	333.900	-20.3851	-38.3587	-298.7146
HKDS2004_Fast_IsoWater_20180531_150130	608	3	333.925	-20.4068	-38.3549	-298.9790
HKDS2004_Fast_IsoWater_20180531_150130	608	4	333.950	-20.2194	-38.0136	-297.1479
HKDS2004_Fast_IsoWater_20180531_150130	608	5	333.975	-20.2726	-38.0444	-296.7477
HKDS2004_Fast_IsoWater_20180601_132446	608	6	334.000	-20.2000	-37.9647	-295.1685
HKDS2004_Fast_IsoWater_20180601_132446	608	7	334.025	-20.0147	-37.6859	-293.4790
HKDS2004_Fast_IsoWater_20180601_132446	608	8	334.050	-19.9558	-37.5393	-292.0636
HKDS2004_Fast_IsoWater_20180601_132446	608	9	334.075	-19.8722	-37.3324	-290.9461
HKDS2004_Fast_IsoWater_20180601_132446	608	10	334.100	-19.7161	-37.0831	-289.7906
HKDS2004_Fast_IsoWater_20180601_132446	608	11	334.125	-19.6655	-37.0142	-288.6797
HKDS2004_Fast_IsoWater_20180601_132446	608	12	334.150	-19.6350	-36.8955	-287.2506
HKDS2004_Fast_IsoWater_20180601_132446	608	13	334.175	-19.6722	-36.9051	-286.7118
HKDS2004_Fast_IsoWater_20180601_132446	608	14	334.200	-19.5956	-36.8137	-286.6668
HKDS2004_Fast_IsoWater_20180601_132446	608	15	334.225	-19.6684	-36.9234	-286.7364
HKDS2004_Fast_IsoWater_20180601_132446	608	16	334.250	-19.6633	-36.9859	-287.2152
HKDS2004_Fast_IsoWater_20180601_132446	608	17	334.275	-19.6814	-37.0450	-287.6876
HKDS2004_Fast_IsoWater_20180601_132446	608	18	334.300	-19.7091	-37.0600	-288.2632
HKDS2004_Fast_IsoWater_20180601_132446	608	19	334.325	-19.7390	-37.0905	-288.7668
HKDS2004_Fast_IsoWater_20180601_132446	608	20	334.350	-19.7835	-37.2028	-289.6137
HKDS2004_Fast_IsoWater_20180601_132446	608	21	334.375	-19.8188	-37.2361	-290.3179
HKDS2004_Fast_IsoWater_20180601_132446	608	22	334.400	-19.7915	-37.2246	-290.2892
HKDS2004_Fast_IsoWater_20180601_132446	609	1	334.425	-19.8617	-37.3420	-290.4934
HKDS2004_Fast_IsoWater_20180601_132446	609	2	334.450	-19.8643	-37.2846	-290.7517
HKDS2004_Fast_IsoWater_20180601_132446	609	3	334.475	-19.8805	-37.3629	-291.2487
HKDS2004_Fast_IsoWater_20180601_132446	609	4	334.500	-19.9135	-37.4857	-291.9605
HKDS2004_Fast_IsoWater_20180601_132446	609	5	334.525	-19.9225	-37.5152	-292.5153
HKDS2004_Fast_IsoWater_20180601_132446	609	6	334.550	-19.9930	-37.5714	-292.7135
HKDS2004_Fast_IsoWater_20180601_132446	609	7	334.575	-20.0382	-37.6676	-293.5881
HKDS2004_Fast_IsoWater_20180601_132446	609	8	334.600	-20.0134	-37.6785	-294.3389
HKDS2004_Fast_IsoWater_20180601_132446	609	9	334.625	-20.0194	-37.6580	-294.6830
HKDS2004_Fast_IsoWater_20180601_132446	609	10	334.650	-19.9568	-37.6631	-294.7507
HKDS2004_Fast_IsoWater_20180601_132446	609	11	334.675	-20.0102	-37.6368	-293.9741
HKDS2004_Fast_IsoWater_20180601_132446	609	12	334.700	-19.9711	-37.4864	-291.9723
HKDS2004_Fast_IsoWater_20180601_132446	609	13	334.725	-19.8601	-37.2839	-290.4484
HKDS2004_Fast_IsoWater_20180601_132446	609	14	334.750	-19.8045	-37.1681	-289.2556
HKDS2004_Fast_IsoWater_20180601_132446	609	15	334.775	-19.6748	-37.0616	-288.9507
HKDS2004_Fast_IsoWater_20180601_132446	609	16	334.800	-19.7085	-37.1226	-289.2211
HKDS2004_Fast_IsoWater_20180601_132446	609	17	334.825	-19.6913	-37.0735	-289.3325
HKDS2004_Fast_IsoWater_20180601_132446	609	18	334.850	-19.5787	-36.9243	-288.1955
HKDS2004_Fast_IsoWater_20180601_132446	609	19	334.875	-19.4996	-36.6642	-285.5429
HKDS2004_Fast_IsoWater_20180601_132446	609	20	334.900	-19.2846	-36.3283	-282.2043
HKDS2004_Fast_IsoWater_20180601_132446	609	21	334.925	-19.1304	-36.0457	-279.1450
HKDS2004_Fast_IsoWater_20180601_132446	609	22	334.950	-19.1148	-35.9180	-277.3741
HKDS2004_Fast_IsoWater_20180601_132446	610	1	334.975	-19.0442	-35.8830	-277.1774
HKDS2004_Fast_IsoWater_20180601_132446	610	2	335.000	-19.1791	-36.1506	-279.7799
HKDS2004_Fast_IsoWater_20180601_132446	610	3	335.025	-19.4627	-36.6106	-284.3861
HKDS2004_Fast_IsoWater_20180601_132446	610	4	335.050	-19.7390	-37.0786	-289.1847
HKDS2004_Fast_IsoWater_20180601_132446	610	5	335.075	-19.8331	-37.3956	-292.3116
HKDS2004_Fast_IsoWater_20180601_132446	610	6	335.100	-20.0229	-37.7414	-295.2445
HKDS2004_Fast_IsoWater_20180601_132446	610	7	335.125	-20.1644	-37.9002	-296.5280
HKDS2004_Fast_IsoWater_20180601_132446	610	8	335.150	-20.0989	-37.8408	-295.9177
HKDS2004_Fast_IsoWater_20180601_132446	610	9	335.175	-19.9657	-37.6541	-294.2132
HKDS2004_Fast_IsoWater_20180601_132446	610	10	335.200	-19.8353	-37.3446	-290.8369
HKDS2004_Fast_IsoWater_20180601_132446	610	11	335.225	-19.5577	-36.7858	-286.0625
HKDS2004_Fast_IsoWater_20180601_132446	610	12	335.250	-19.3581	-36.3905	-282.5656
HKDS2004_Fast_IsoWater_20180601_132446	610	13	335.275	-19.2347	-36.1609	-279.8709
HKDS2004_Fast_IsoWater_20180601_132446	610	14	335.300	-19.0551	-35.8616	-277.2892
HKDS2004_Fast_IsoWater_20180604_102559	610	15	335.325	-19.0480	-35.8234	-276.9419
HKDS2004_Fast_IsoWater_20180604_102559	610	16	335.350	-19.1787	-36.0354	-278.1068
HKDS2004_Fast_IsoWater_20180604_102559	610	17	335.375	-19.2317	-36.2828	-280.4307
HKDS2004_Fast_IsoWater_20180604_102559	610	18	335.400	-19.4284	-36.5837	-283.8727
HKDS2004_Fast_IsoWater_20180604_102559	610	19	335.425	-19.7759	-37.1535	-287.9984
HKDS2004_Fast_IsoWater_20180604_102559	610	20	335.450	-19.8845	-37.4340	-292.0417
HKDS2004_Fast_IsoWater_20180604_102559	610	21	335.475	-20.2838	-38.2291	-298.0392
HKDS2004_Fast_IsoWater_20180604_102559	610	22	335.500	-20.4530	-38.4492	-299.7757
HKDS2004_Fast_IsoWater_20180604_102559	611	1	335.525	-20.4549	-38.5328	-300.5139
HKDS2004_Fast_IsoWater_20180604_102559	611	2	335.550	-20.5083	-38.5518	-299.9876
HKDS2004_Fast_IsoWater_20180604_102559	611	3	335.575	-20.4272	-38.4128	-297.7840
HKDS2004_Fast_IsoWater_20180604_102559	611	4	335.600	-20.0892	-37.8668	-293.6879
HKDS2004_Fast_IsoWater_20180604_102559	611	5	335.625	-19.9327	-37.5119	-289.6721
HKDS2004_Fast_IsoWater_20180604_102559	611	6	335.650	-19.8388	-37.3095	-288.2336
HKDS2004_Fast_IsoWater_20180604_102559	611	7	335.675	-19.7350	-37.1516	-287.0397
HKDS2004_Fast_IsoWater_20180604_102559	611	8	335.700	-19.6319	-36.9501	-286.5067
HKDS2004_Fast_IsoWater_20180604_102559	611	9	335.725	-19.6127	-36.8649	-286.3866
HKDS2004_Fast_IsoWater_20180604_102559	611	10	335.750	-19.5987	-36.9820	-287.0617
HKDS2004_Fast_IsoWater_20180604_102559	611	11	335.775	-19.5313	-36.8613	-286.8282
HKDS2004_Fast_IsoWater_20180604_102559	611	12	335.800	-19.5856	-36.8922	-287.3087
HKDS2004_Fast_IsoWater_20180604_102559	611	13	335.825	-19.5329	-36.8350	-287.1344
HKDS2004_Fast_IsoWater_20180604_102559	611	14	335.850	-19.5958	-36.8369	-286.7017
HKDS2004_Fast_IsoWater_20180604_102559	611	15	335.875	-19.4287	-36.6561	-285.3820
HKDS2004_Fast_IsoWater_20180604_102559	611	16	335.900	-19.5364	-36.7098	-284.4889
HKDS2004_Fast_IsoWater_20180604_102559	611	17	335.925	-19.4013	-36.5164	-283.6369
HKDS2004_Fast_IsoWater_20180604_102559	611	18	335.950	-19.4661	-36.5673	-282.8866
HKDS2004_Fast_IsoWater_20180604_102559	611	19	335.975	-19.4131	-36.5148	-282.8445
HKDS2004_Fast_IsoWater_20180604_102559	611	20	336.000	-19.4645	-36.5978	-283.0794
HKDS2004_Fast_IsoWater_20180604_102559	611	21	336.025	-19.4626	-36.6625	-283.6828
HKDS2004_Fast_IsoWater_20180604_102559	611	22	336.050	-19.6593	-37.0184	-285.7350
HKDS2004_Fast_IsoWater_20180604_102559	612	1	336.075	-19.7970	-37.2709	-289.0677
HKDS2004_Fast_IsoWater_20180604_102559	612	2	336.100	-19.8363	-37.3359	-290.3536
HKDS2004_Fast_IsoWater_20180604_102559	612	3	336.125	-19.8529	-37.3623	-290.2976
HKDS2004_Fast_IsoWater_20180604_102559	612	4	336.150	-19.8011	-37.2098	-288.6293
HKDS2004_Fast_IsoWater_20180604_102559	612	5	336.175	-19.6137	-36.9022	-286.0447
HKDS2004_Fast_IsoWater_20180604_102559	612	6	336.200	-19.4894	-36.5380	-281.8941
HKDS2004_Fast_IsoWater_20180604_102559	612	7	336.225	-19.2438	-36.1455	-279.2098
HKDS2004_Fast_IsoWater_20180604_102559	612	8	336.250	-19.1237	-36.0361	-278.0663
HKDS2004_Fast_IsoWater_20180604_102559	612	9	336.275	-19.1611	-36.0682	-277.8073
HKDS2004_Fast_IsoWater_20180604_102559	612	10	336.300	-19.1735	-36.0705	-278.5688
HKDS2004_Fast_IsoWater_20180604_102559	612	11	336.325	-19.4048	-36.4604	-282.7056
HKDS2004_Fast_IsoWater_20180604_102559	612	12	336.350	-19.6121	-36.8768	-285.5913
HKDS2004_Fast_IsoWater_20180604_102559	612	13	336.375	-19.7916	-37.1705	-288.0112
HKDS2004_Fast_IsoWater_20180604_102559	612	14	336.400	-19.8538	-37.2947	-289.8528
HKDS2004_Fast_IsoWater_20180604_102559	612	15	336.425	-19.8781	-37.4115	-290.8571
HKDS2004_Fast_IsoWater_20180604_102559	612	16	336.450	-19.8877	-37.4649	-290.9412
HKDS2004_Fast_IsoWater_20180604_102559	612	17	336.475	-19.9347	-37.5026	-290.7382
HKDS2004_Fast_IsoWater_20180604_102559	612	18	336.500	-19.8740	-37.4997	-291.0677
HKDS2004_Fast_IsoWater_20180604_102559	612	19	336.525	-20.0928	-37.7455	-292.3832
HKDS2004_Fast_IsoWater_20180604_102559	612	20	336.550	-20.0991	-37.8362	-294.6227
HKDS2004_Fast_IsoWater_20180604_102559	612	21	336.575	-20.2266	-38.0232	-296.1346
HKDS2004_Fast_IsoWater_20180604_102559	612	22	336.600	-20.2582	-38.0914	-297.2762
HKDS2004_Fast_IsoWater_20180604_102559	613	1	336.625	-20.2988	-38.2175	-298.4394
HKDS2004_Fast_IsoWater_20180605_073546	613	2	336.650	-20.3646	-38.3635	-298.5314
HKDS2004_Fast_IsoWater_20180605_073546	613	3	336.675	-20.3123	-38.3019	-299.0269
HKDS2004_Fast_IsoWater_20180605_073546	613	4	336.700	-20.3043	-38.3086	-299.0565
HKDS2004_Fast_IsoWater_20180605_073546	613	5	336.725	-20.3748	-38.2858	-298.4071
HKDS2004_Fast_IsoWater_20180605_073546	613	6	336.750	-20.1752	-38.0292	-296.8742
HKDS2004_Fast_IsoWater_20180605_073546	613	7	336.775	-20.0071	-37.5958	-293.3932
HKDS2004_Fast_IsoWater_20180605_073546	613	8	336.800	-19.8301	-37.3036	-290.2066
HKDS2004_Fast_IsoWater_20180605_073546	613	9	336.825	-19.4878	-36.6688	-284.7953
HKDS2004_Fast_IsoWater_20180605_073546	613	10	336.850	-19.3368	-36.4455	-282.3986
HKDS2004_Fast_IsoWater_20180605_073546	613	11	336.875	-19.3092	-36.3037	-280.8774
HKDS2004_Fast_IsoWater_20180605_073546	613	12	336.900	-19.2654	-36.2713	-280.4986
HKDS2004_Fast_IsoWater_20180605_073546	613	13	336.925	-19.2521	-36.2655	-281.4898
HKDS2004_Fast_IsoWater_20180605_073546	613	14	336.950	-19.3441	-36.4984	-283.4319
