Run_ID	Bag	sample	Depth	d17	d18	dD
HKDS2004_Fast_IsoWater_20181212_082637	2002	21	1101.075	-18.8710	-35.5875	-276.4919
HKDS2004_Fast_IsoWater_20181212_082637	2002	22	1101.100	-19.3108	-36.2846	-283.0432
HKDS2004_Fast_IsoWater_20181212_082637	2003	1	1101.125	-19.7979	-37.3212	-292.3538
HKDS2004_Fast_IsoWater_20181212_082637	2003	2	1101.150	-19.9227	-37.5524	-293.4718
HKDS2004_Fast_IsoWater_20181212_082637	2003	3	1101.175	-19.6527	-36.9267	-288.5110
HKDS2004_Fast_IsoWater_20181212_082637	2003	4	1101.200	-19.2018	-36.0838	-281.5989
HKDS2004_Fast_IsoWater_20181212_082637	2003	5	1101.225	-18.8643	-35.4626	-275.6541
HKDS2004_Fast_IsoWater_20181212_082637	2003	6	1101.250	-18.4942	-34.7754	-270.9440
HKDS2004_Fast_IsoWater_20181212_082637	2003	7	1101.275	-18.4660	-34.7383	-270.6937
HKDS2004_Fast_IsoWater_20181212_082637	2003	8	1101.300	-18.5531	-34.9144	-273.2984
HKDS2004_Fast_IsoWater_20181212_082637	2003	9	1101.325	-18.8288	-35.5468	-278.5962
HKDS2004_Fast_IsoWater_20181213_071223	2003	10	1101.350	-19.1159	-35.9975	-281.8663
HKDS2004_Fast_IsoWater_20181213_071223	2003	11	1101.375	-19.2951	-36.3631	-284.3361
HKDS2004_Fast_IsoWater_20181213_071223	2003	12	1101.400	-19.3935	-36.5025	-285.7322
HKDS2004_Fast_IsoWater_20181213_071223	2003	13	1101.425	-19.2258	-36.0965	-282.4832
HKDS2004_Fast_IsoWater_20181213_071223	2003	14	1101.450	-18.8232	-35.3203	-275.2453
HKDS2004_Fast_IsoWater_20181213_071223	2003	15	1101.475	-18.4120	-34.5871	-268.1047
HKDS2004_Fast_IsoWater_20181213_071223	2003	16	1101.500	-18.0072	-33.8830	-262.0629
HKDS2004_Fast_IsoWater_20181213_071223	2003	17	1101.525	-17.7808	-33.4761	-259.3940
HKDS2004_Fast_IsoWater_20181213_071223	2003	18	1101.550	-17.7603	-33.3229	-258.8811
HKDS2004_Fast_IsoWater_20181213_071223	2003	19	1101.575	-17.6663	-33.2723	-258.9081
HKDS2004_Fast_IsoWater_20181213_071223	2003	20	1101.600	-17.6397	-33.0777	-257.0485
HKDS2004_Fast_IsoWater_20181213_071223	2003	21	1101.625	-17.4804	-32.8922	-254.9629
HKDS2004_Fast_IsoWater_20181213_071223	2003	22	1101.650	-17.6033	-33.1146	-256.3492
HKDS2004_Fast_IsoWater_20181213_071223	2004	1	1101.675	-18.1040	-33.9840	-264.8624
HKDS2004_Fast_IsoWater_20181213_071223	2004	2	1101.700	-18.6880	-35.1223	-274.4775
HKDS2004_Fast_IsoWater_20181213_071223	2004	3	1101.725	-19.1903	-36.1824	-284.0933
HKDS2004_Fast_IsoWater_20181213_071223	2004	4	1101.750	-19.6221	-36.9217	-290.4683
HKDS2004_Fast_IsoWater_20181213_071223	2004	5	1101.775	-19.6480	-36.9576	-291.4428
HKDS2004_Fast_IsoWater_20181213_071223	2004	6	1101.800	-19.3631	-36.3948	-286.2575
HKDS2004_Fast_IsoWater_20181213_071223	2004	7	1101.825	-18.8599	-35.5065	-277.1185
HKDS2004_Fast_IsoWater_20181213_071223	2004	8	1101.850	-18.4709	-34.7823	-270.3675
HKDS2004_Fast_IsoWater_20181213_071223	2004	9	1101.875	-18.3819	-34.5711	-267.5772
HKDS2004_Fast_IsoWater_20181213_071223	2004	10	1101.900	-18.4345	-34.6252	-268.1814
HKDS2004_Fast_IsoWater_20181213_071223	2004	11	1101.925	-18.5658	-35.0050	-272.2724
HKDS2004_Fast_IsoWater_20181213_071223	2004	12	1101.950	-18.6234	-35.1614	-274.5102
HKDS2004_Fast_IsoWater_20181213_071223	2004	13	1101.975	-18.5471	-34.9941	-273.0862
HKDS2004_Fast_IsoWater_20181213_071223	2004	14	1102.000	-18.2553	-34.4301	-268.5999
HKDS2004_Fast_IsoWater_20181213_071223	2004	15	1102.025	-17.8236	-33.5148	-260.7267
HKDS2004_Fast_IsoWater_20181213_071223	2004	16	1102.050	-17.6159	-33.0518	-255.5015
HKDS2004_Fast_IsoWater_20181213_071223	2004	17	1102.075	-17.4355	-32.8339	-253.8825
HKDS2004_Fast_IsoWater_20181213_071223	2004	18	1102.100	-17.8036	-33.5940	-261.4498
HKDS2004_Fast_IsoWater_20181213_071223	2004	19	1102.125	-18.2411	-34.3855	-268.5580
HKDS2004_Fast_IsoWater_20181213_071223	2004	20	1102.150	-18.3683	-34.7207	-271.8958
HKDS2004_Fast_IsoWater_20181213_071223	2004	21	1102.175	-18.5927	-34.9893	-273.4789
HKDS2004_Fast_IsoWater_20181213_071223	2004	22	1102.200	-18.7649	-35.3293	-275.1340
HKDS2004_Fast_IsoWater_20181213_071223	2005	1	1102.225	-18.7317	-35.2287	-274.9077
HKDS2004_Fast_IsoWater_20181213_071223	2005	2	1102.250	-18.5247	-34.8573	-272.2826
HKDS2004_Fast_IsoWater_20181213_071223	2005	3	1102.275	-18.3490	-34.5140	-268.1586
HKDS2004_Fast_IsoWater_20181213_071223	2005	4	1102.300	-18.2246	-34.3702	-266.4931
HKDS2004_Fast_IsoWater_20181213_071223	2005	5	1102.325	-18.2335	-34.3237	-266.3510
HKDS2004_Fast_IsoWater_20181213_071223	2005	6	1102.350	-18.1917	-34.3298	-266.7857
HKDS2004_Fast_IsoWater_20181213_071223	2005	7	1102.375	-18.1759	-34.2237	-266.6668
HKDS2004_Fast_IsoWater_20181213_071223	2005	8	1102.400	-18.1173	-34.0612	-264.5045
HKDS2004_Fast_IsoWater_20181213_071223	2005	9	1102.425	-17.9195	-33.7863	-262.6820
HKDS2004_Fast_IsoWater_20181213_071223	2005	10	1102.450	-17.9647	-33.7238	-262.7746
HKDS2004_Fast_IsoWater_20181213_071223	2005	11	1102.475	-18.1236	-34.1083	-265.7155
HKDS2004_Fast_IsoWater_20181213_071223	2005	12	1102.500	-18.2237	-34.4413	-269.5734
HKDS2004_Fast_IsoWater_20181213_071223	2005	13	1102.525	-18.5193	-34.9204	-272.6243
HKDS2004_Fast_IsoWater_20181213_071223	2005	14	1102.550	-18.7981	-35.2873	-274.9464
HKDS2004_Fast_IsoWater_20181213_071223	2005	15	1102.575	-18.8456	-35.4854	-276.4823
HKDS2004_Fast_IsoWater_20181213_071223	2005	16	1102.600	-18.8950	-35.5007	-276.3599
HKDS2004_Fast_IsoWater_20181213_071223	2005	17	1102.625	-18.7757	-35.3597	-275.4235
HKDS2004_Fast_IsoWater_20181213_071223	2005	18	1102.650	-18.7488	-35.2296	-273.5664
HKDS2004_Fast_IsoWater_20181217_114316	2005	19	1102.675	-18.4699	-34.7696	-269.7991
HKDS2004_Fast_IsoWater_20181217_114316	2005	20	1102.700	-18.3842	-34.5484	-267.3990
HKDS2004_Fast_IsoWater_20181217_114316	2005	21	1102.725	-18.3944	-34.5764	-268.9526
HKDS2004_Fast_IsoWater_20181217_114316	2005	22	1102.750	-18.6485	-35.0565	-272.4965
HKDS2004_Fast_IsoWater_20181217_114316	2006	1	1102.775	-18.8109	-35.3049	-275.5488
HKDS2004_Fast_IsoWater_20181217_114316	2006	2	1102.800	-18.8392	-35.5792	-277.7526
HKDS2004_Fast_IsoWater_20181217_114316	2006	3	1102.825	-18.9586	-35.7105	-278.4659
HKDS2004_Fast_IsoWater_20181217_114316	2006	4	1102.850	-18.7475	-35.3533	-276.2215
HKDS2004_Fast_IsoWater_20181217_114316	2006	5	1102.875	-18.6644	-35.0844	-273.0405
HKDS2004_Fast_IsoWater_20181217_114316	2006	6	1102.900	-18.4909	-34.7939	-269.8026
HKDS2004_Fast_IsoWater_20181217_114316	2006	7	1102.925	-18.5078	-34.8623	-270.6115
HKDS2004_Fast_IsoWater_20181217_114316	2006	8	1102.950	-18.7106	-35.1961	-274.0044
HKDS2004_Fast_IsoWater_20181217_114316	2006	9	1102.975	-18.8201	-35.4570	-276.7160
HKDS2004_Fast_IsoWater_20181217_114316	2006	10	1103.000	-18.7867	-35.5542	-277.3495
HKDS2004_Fast_IsoWater_20181217_114316	2006	11	1103.025	-18.9242	-35.5532	-276.5403
HKDS2004_Fast_IsoWater_20181217_114316	2006	12	1103.050	-18.9089	-35.5934	-276.6773
HKDS2004_Fast_IsoWater_20181217_114316	2006	13	1103.075	-19.1210	-36.0545	-280.7868
HKDS2004_Fast_IsoWater_20181217_114316	2006	14	1103.100	-19.4142	-36.6588	-285.9782
HKDS2004_Fast_IsoWater_20181217_114316	2006	15	1103.125	-19.7351	-37.0991	-289.2934
HKDS2004_Fast_IsoWater_20181217_114316	2006	16	1103.150	-19.7599	-37.1088	-290.4007
HKDS2004_Fast_IsoWater_20181217_114316	2006	17	1103.175	-19.5135	-36.7099	-286.4343
HKDS2004_Fast_IsoWater_20181217_114316	2006	18	1103.200	-19.1420	-35.9640	-279.6395
HKDS2004_Fast_IsoWater_20181217_114316	2006	19	1103.225	-18.8433	-35.3212	-273.3726
HKDS2004_Fast_IsoWater_20181217_114316	2006	20	1103.250	-18.5288	-34.8816	-270.6920
HKDS2004_Fast_IsoWater_20181217_114316	2006	21	1103.275	-18.5488	-34.8116	-270.5775
HKDS2004_Fast_IsoWater_20181217_114316	2006	22	1103.300	-18.4699	-34.7310	-269.9298
HKDS2004_Fast_IsoWater_20181217_114316	2007	1	1103.325	-18.3289	-34.5914	-269.2647
HKDS2004_Fast_IsoWater_20181217_114316	2007	2	1103.350	-18.3737	-34.5886	-269.3024
HKDS2004_Fast_IsoWater_20181217_114316	2007	3	1103.375	-18.3187	-34.5122	-268.6189
HKDS2004_Fast_IsoWater_20181217_114316	2007	4	1103.400	-18.2706	-34.3341	-267.0974
HKDS2004_Fast_IsoWater_20181217_114316	2007	5	1103.425	-18.0054	-34.1309	-265.4461
HKDS2004_Fast_IsoWater_20181217_114316	2007	6	1103.450	-18.0872	-34.0680	-264.5868
HKDS2004_Fast_IsoWater_20181217_114316	2007	7	1103.475	-18.0745	-34.0658	-263.9058
HKDS2004_Fast_IsoWater_20181217_114316	2007	8	1103.500	-18.1735	-34.1293	-264.8996
HKDS2004_Fast_IsoWater_20181217_114316	2007	9	1103.525	-18.4167	-34.5870	-268.9849
HKDS2004_Fast_IsoWater_20181217_114316	2007	10	1103.550	-18.7134	-35.2426	-274.5144
HKDS2004_Fast_IsoWater_20181217_114316	2007	11	1103.575	-19.0098	-35.7731	-279.3004
HKDS2004_Fast_IsoWater_20181217_114316	2007	12	1103.600	-19.1089	-36.0138	-281.5024
HKDS2004_Fast_IsoWater_20181217_114316	2007	13	1103.625	-18.9573	-35.6864	-278.7070
HKDS2004_Fast_IsoWater_20181217_114316	2007	14	1103.650	-18.5788	-34.9326	-272.0423
HKDS2004_Fast_IsoWater_20181217_114316	2007	15	1103.675	-18.1369	-34.0488	-264.0784
HKDS2004_Fast_IsoWater_20181217_114316	2007	16	1103.700	-17.8191	-33.5536	-260.5043
HKDS2004_Fast_IsoWater_20181217_114316	2007	17	1103.725	-17.7889	-33.4044	-259.5353
HKDS2004_Fast_IsoWater_20181217_114316	2007	18	1103.750	-17.7523	-33.4339	-260.5643
HKDS2004_Fast_IsoWater_20181217_114316	2007	19	1103.775	-17.7599	-33.3992	-260.1674
HKDS2004_Fast_IsoWater_20181217_114316	2007	20	1103.800	-17.6931	-33.2879	-258.6982
HKDS2004_Fast_IsoWater_20181217_114316	2007	21	1103.825	-17.8169	-33.6473	-261.2954
HKDS2004_Fast_IsoWater_20181217_114316	2007	22	1103.850	-18.1741	-34.2278	-267.5481
HKDS2004_Fast_IsoWater_20181217_114316	2008	1	1103.875	-18.5011	-34.8771	-273.0807
HKDS2004_Fast_IsoWater_20181217_114316	2008	2	1103.900	-18.7797	-35.3992	-276.5869
HKDS2004_Fast_IsoWater_20181217_114316	2008	3	1103.925	-19.0477	-35.8941	-279.6487
HKDS2004_Fast_IsoWater_20181217_114316	2008	4	1103.950	-19.3371	-36.4332	-283.2393
HKDS2004_Fast_IsoWater_20181217_114316	2008	5	1103.975	-19.3279	-36.5074	-283.7902
HKDS2004_Fast_IsoWater_20181218_073023	2008	6	1104.000	-19.2264	-36.2379	-280.8986
HKDS2004_Fast_IsoWater_20181218_073023	2008	7	1104.025	-18.9862	-35.8133	-277.1923
HKDS2004_Fast_IsoWater_20181218_073023	2008	8	1104.050	-18.7469	-35.4487	-274.9431
HKDS2004_Fast_IsoWater_20181218_073023	2008	9	1104.075	-18.7693	-35.3842	-274.7285
HKDS2004_Fast_IsoWater_20181218_073023	2008	10	1104.100	-18.7144	-35.2981	-275.3225
HKDS2004_Fast_IsoWater_20181218_073023	2008	11	1104.125	-18.7555	-35.4337	-276.0322
HKDS2004_Fast_IsoWater_20181218_073023	2008	12	1104.150	-18.6740	-35.3479	-276.6075
HKDS2004_Fast_IsoWater_20181218_073023	2008	13	1104.175	-18.7416	-35.3239	-275.5091
HKDS2004_Fast_IsoWater_20181218_073023	2008	14	1104.200	-18.6103	-35.1424	-274.2159
HKDS2004_Fast_IsoWater_20181218_073023	2008	15	1104.225	-18.5642	-35.0024	-272.9011
HKDS2004_Fast_IsoWater_20181218_073023	2008	16	1104.250	-18.4853	-34.9025	-270.5550
HKDS2004_Fast_IsoWater_20181218_073023	2008	17	1104.275	-18.4228	-34.7341	-268.5862
HKDS2004_Fast_IsoWater_20181218_073023	2008	18	1104.300	-18.5784	-35.0572	-271.1474
HKDS2004_Fast_IsoWater_20181218_073023	2008	19	1104.325	-18.9546	-35.7725	-278.0999
HKDS2004_Fast_IsoWater_20181218_073023	2008	20	1104.350	-19.3915	-36.6016	-286.5484
HKDS2004_Fast_IsoWater_20181218_073023	2008	21	1104.375	-19.5822	-36.9755	-289.4611
HKDS2004_Fast_IsoWater_20181218_073023	2008	22	1104.400	-19.0727	-35.9432	-281.5991
HKDS2004_Fast_IsoWater_20181218_073023	2009	1	1104.425	-18.5639	-35.0068	-273.4783
HKDS2004_Fast_IsoWater_20181218_073023	2009	2	1104.450	-18.3789	-34.5873	-269.9162
HKDS2004_Fast_IsoWater_20181218_073023	2009	3	1104.475	-18.0733	-34.1257	-265.8723
HKDS2004_Fast_IsoWater_20181218_073023	2009	4	1104.500	-17.8833	-33.7917	-263.6588
HKDS2004_Fast_IsoWater_20181218_073023	2009	5	1104.525	-17.8290	-33.6338	-262.0793
HKDS2004_Fast_IsoWater_20181218_073023	2009	6	1104.550	-17.8438	-33.5891	-261.1576
HKDS2004_Fast_IsoWater_20181218_073023	2009	7	1104.575	-17.9745	-33.8357	-263.0800
HKDS2004_Fast_IsoWater_20181218_073023	2009	8	1104.600	-18.1491	-34.2791	-266.7486
HKDS2004_Fast_IsoWater_20181218_073023	2009	9	1104.625	-18.3502	-34.6250	-269.5882
HKDS2004_Fast_IsoWater_20181218_073023	2009	10	1104.650	-18.4524	-34.8457	-271.3934
HKDS2004_Fast_IsoWater_20181218_073023	2009	11	1104.675	-18.6125	-35.1437	-273.8285
HKDS2004_Fast_IsoWater_20181218_073023	2009	12	1104.700	-18.6216	-35.1663	-273.9105
HKDS2004_Fast_IsoWater_20181218_073023	2009	13	1104.725	-18.4739	-34.9012	-271.6442
HKDS2004_Fast_IsoWater_20181218_073023	2009	14	1104.750	-18.3050	-34.5057	-268.1667
HKDS2004_Fast_IsoWater_20181218_073023	2009	15	1104.775	-18.2147	-34.2543	-265.8301
HKDS2004_Fast_IsoWater_20181218_073023	2009	16	1104.800	-18.0623	-34.1643	-265.7119
HKDS2004_Fast_IsoWater_20181218_073023	2009	17	1104.825	-18.1819	-34.3391	-266.2932
HKDS2004_Fast_IsoWater_20181218_073023	2009	18	1104.850	-18.2551	-34.4792	-267.5250
HKDS2004_Fast_IsoWater_20181218_073023	2009	19	1104.875	-18.5771	-35.0206	-272.1594
HKDS2004_Fast_IsoWater_20181218_073023	2009	20	1104.900	-18.9461	-35.6860	-279.2911
HKDS2004_Fast_IsoWater_20181218_073023	2009	21	1104.925	-18.9531	-35.8589	-282.2502
HKDS2004_Fast_IsoWater_20181218_073023	2009	22	1104.950	-18.9827	-35.7253	-279.4074
HKDS2004_Fast_IsoWater_20181218_073023	2010	1	1104.975	-18.6134	-35.1699	-274.2118
HKDS2004_Fast_IsoWater_20181218_073023	2010	2	1105.000	-18.3896	-34.6396	-268.8741
HKDS2004_Fast_IsoWater_20181218_073023	2010	3	1105.025	-18.1737	-34.2827	-265.7548
HKDS2004_Fast_IsoWater_20181218_073023	2010	4	1105.050	-18.2100	-34.3136	-265.1042
HKDS2004_Fast_IsoWater_20181218_073023	2010	5	1105.075	-18.3003	-34.5503	-267.7668
HKDS2004_Fast_IsoWater_20181218_073023	2010	6	1105.100	-18.4344	-34.8135	-270.6656
HKDS2004_Fast_IsoWater_20181218_073023	2010	7	1105.125	-18.6437	-35.1322	-272.8840
HKDS2004_Fast_IsoWater_20181218_073023	2010	8	1105.150	-18.7299	-35.3673	-274.5207
HKDS2004_Fast_IsoWater_20181218_073023	2010	9	1105.175	-18.7987	-35.5150	-275.5577
HKDS2004_Fast_IsoWater_20181218_073023	2010	10	1105.200	-18.8404	-35.5061	-275.3909
HKDS2004_Fast_IsoWater_20181218_073023	2010	11	1105.225	-18.6898	-35.2142	-272.9100
HKDS2004_Fast_IsoWater_20181218_073023	2010	12	1105.250	-18.2937	-34.6441	-268.3043
HKDS2004_Fast_IsoWater_20181218_073023	2010	13	1105.275	-18.1260	-34.1965	-264.2664
HKDS2004_Fast_IsoWater_20181218_073023	2010	14	1105.300	-17.9281	-33.8765	-262.0602
HKDS2004_Fast_IsoWater_20190114_141252	2010	15	1105.325	-18.0357	-33.9902	-263.3981
HKDS2004_Fast_IsoWater_20190114_141252	2010	16	1105.350	-18.1217	-34.0824	-265.9245
HKDS2004_Fast_IsoWater_20190114_141252	2010	17	1105.375	-18.1745	-34.2446	-266.9781
HKDS2004_Fast_IsoWater_20190114_141252	2010	18	1105.400	-18.0736	-34.0479	-264.3480
HKDS2004_Fast_IsoWater_20190114_141252	2010	19	1105.425	-17.9453	-33.7704	-260.8324
HKDS2004_Fast_IsoWater_20190114_141252	2010	20	1105.450	-17.9609	-33.8042	-260.7181
HKDS2004_Fast_IsoWater_20190114_141252	2010	21	1105.475	-18.2312	-34.3929	-266.1273
HKDS2004_Fast_IsoWater_20190114_141252	2010	22	1105.500	-18.4926	-34.8484	-271.6598
HKDS2004_Fast_IsoWater_20190114_141252	2011	1	1105.525	-18.6435	-35.1914	-273.5271
HKDS2004_Fast_IsoWater_20190114_141252	2011	2	1105.550	-18.6960	-35.2269	-273.0509
HKDS2004_Fast_IsoWater_20190114_141252	2011	3	1105.575	-18.7030	-35.2046	-272.7119
HKDS2004_Fast_IsoWater_20190114_141252	2011	4	1105.600	-18.7683	-35.3059	-274.0636
HKDS2004_Fast_IsoWater_20190114_141252	2011	5	1105.625	-18.9724	-35.7398	-277.6300
HKDS2004_Fast_IsoWater_20190114_141252	2011	6	1105.650	-19.2962	-36.2785	-283.3913
HKDS2004_Fast_IsoWater_20190114_141252	2011	7	1105.675	-19.4926	-36.6983	-286.6526
HKDS2004_Fast_IsoWater_20190114_141252	2011	8	1105.700	-19.4837	-36.7724	-286.2831
HKDS2004_Fast_IsoWater_20190114_141252	2011	9	1105.725	-19.3789	-36.5235	-283.4593
HKDS2004_Fast_IsoWater_20190114_141252	2011	10	1105.750	-19.1955	-36.1112	-280.8567
HKDS2004_Fast_IsoWater_20190114_141252	2011	11	1105.775	-18.9829	-35.6840	-277.0732
HKDS2004_Fast_IsoWater_20190114_141252	2011	12	1105.800	-18.5362	-34.9435	-271.2826
HKDS2004_Fast_IsoWater_20190114_141252	2011	13	1105.825	-18.2162	-34.3100	-266.1683
HKDS2004_Fast_IsoWater_20190114_141252	2011	14	1105.850	-18.0500	-33.8703	-261.4648
HKDS2004_Fast_IsoWater_20190114_141252	2011	15	1105.875	-17.8985	-33.6453	-259.8800
HKDS2004_Fast_IsoWater_20190114_141252	2011	16	1105.900	-17.9988	-33.8574	-262.1025
HKDS2004_Fast_IsoWater_20190114_141252	2011	17	1105.925	-18.1669	-34.2211	-265.5356
HKDS2004_Fast_IsoWater_20190114_141252	2011	18	1105.950	-18.3235	-34.4554	-267.7902
HKDS2004_Fast_IsoWater_20190114_141252	2011	19	1105.975	-18.4926	-34.7249	-270.2661
HKDS2004_Fast_IsoWater_20190114_141252	2011	20	1106.000	-18.5168	-34.8104	-270.8909
HKDS2004_Fast_IsoWater_20190114_141252	2011	21	1106.025	-18.3515	-34.6150	-269.2048
HKDS2004_Fast_IsoWater_20190114_141252	2011	22	1106.050	-18.1554	-34.2343	-265.8492
HKDS2004_Fast_IsoWater_20190114_141252	2012	1	1106.075	-17.9201	-33.6665	-261.1219
HKDS2004_Fast_IsoWater_20190114_141252	2012	2	1106.100	-17.5368	-33.0792	-255.7374
HKDS2004_Fast_IsoWater_20190114_141252	2012	3	1106.125	-17.3770	-32.6720	-251.9748
HKDS2004_Fast_IsoWater_20190114_141252	2012	4	1106.150	-17.3337	-32.5898	-250.7256
HKDS2004_Fast_IsoWater_20190114_141252	2012	5	1106.175	-17.3072	-32.6865	-252.2627
HKDS2004_Fast_IsoWater_20190114_141252	2012	6	1106.200	-17.4581	-32.8583	-254.2663
HKDS2004_Fast_IsoWater_20190114_141252	2012	7	1106.225	-17.5693	-33.0269	-256.4510
HKDS2004_Fast_IsoWater_20190114_141252	2012	8	1106.250	-17.7008	-33.4170	-259.5844
HKDS2004_Fast_IsoWater_20190114_141252	2012	9	1106.275	-17.9192	-33.7426	-262.6571
HKDS2004_Fast_IsoWater_20190114_141252	2012	10	1106.300	-18.0784	-34.0279	-264.5667
HKDS2004_Fast_IsoWater_20190114_141252	2012	11	1106.325	-18.2913	-34.4029	-267.5207
HKDS2004_Fast_IsoWater_20190114_141252	2012	12	1106.350	-18.5556	-34.8429	-271.0198
HKDS2004_Fast_IsoWater_20190114_141252	2012	13	1106.375	-18.6241	-35.0193	-271.5106
HKDS2004_Fast_IsoWater_20190114_141252	2012	14	1106.400	-18.5785	-34.8929	-270.8779
HKDS2004_Fast_IsoWater_20190114_141252	2012	15	1106.425	-18.6603	-35.0599	-272.4823
HKDS2004_Fast_IsoWater_20190114_141252	2012	16	1106.450	-18.8794	-35.4497	-276.7386
HKDS2004_Fast_IsoWater_20190114_141252	2012	17	1106.475	-18.9905	-35.7375	-278.5462
HKDS2004_Fast_IsoWater_20190114_141252	2012	18	1106.500	-19.0857	-35.8562	-279.6656
HKDS2004_Fast_IsoWater_20190114_141252	2012	19	1106.525	-19.1901	-36.1663	-281.8335
HKDS2004_Fast_IsoWater_20190114_141252	2012	20	1106.550	-19.3789	-36.3543	-283.7227
HKDS2004_Fast_IsoWater_20190114_141252	2012	21	1106.575	-19.1838	-36.2031	-282.2881
HKDS2004_Fast_IsoWater_20190114_141252	2012	22	1106.600	-18.9456	-35.7620	-278.5268
HKDS2004_Fast_IsoWater_20190110_101057	2013	1	1106.625	-18.8213	-35.4262	-275.3242
HKDS2004_Fast_IsoWater_20190110_101057	2013	2	1106.650	-18.6919	-35.2329	-273.2794
HKDS2004_Fast_IsoWater_20190110_101057	2013	3	1106.675	-18.6392	-35.1719	-272.0270
HKDS2004_Fast_IsoWater_20190110_101057	2013	4	1106.700	-18.8974	-35.5268	-274.5127
