iceDepth	density	weDepth	d18O
28.57	647.058823529416	14.38	-35.6
28.74	611.111111111097	14.49	-34.3
28.92	647.058823529426	14.6	-33
29.09	705.882352941165	14.71	-32.3
29.26	647.058823529416	14.83	-33.4
29.43	647.058823529412	14.94	-34.1
29.6	666.666666666663	15.05	-34.2
29.78	687.499999999996	15.17	-35.6
29.94	647.058823529426	15.28	-34.8
30.11	647.058823529402	15.39	-33.9
30.28	666.666666666663	15.5	-34
30.46	687.500000000007	15.62	-34.1
30.62	647.058823529416	15.73	-34.8
30.79	750.000000000006	15.84	-36.9
30.95	611.111111111109	15.96	-36.9
31.13	647.058823529402	16.07	-34.6
31.3	705.88235294119	16.18	-33.2
31.47	733.333333333319	16.3	-34
31.62	647.058823529416	16.41	-35.1
31.79	647.058823529402	16.52	-35.7
31.96	705.882352941175	16.63	-35.1
32.13	647.058823529429	16.75	-33.8
32.3	687.499999999981	16.86	-34
32.46	705.882352941175	16.97	-35.1
32.63	647.058823529429	17.09	-33.7
32.8	687.499999999981	17.2	-33.5
32.96	687.500000000033	17.31	-35.2
33.12	705.882352941154	17.42	-35.9
33.29	687.499999999981	17.54	-35.1
33.45	647.05882352945	17.65	-34.5
33.62	749.999999999967	17.76	-35.1
33.78	647.058823529402	17.88	-34.7
33.95	647.05882352945	17.99	-34
34.12	687.499999999981	18.1	-34.7
34.28	705.882352941154	18.21	-35.2
34.45	687.500000000033	18.33	-32.9
34.61	687.499999999981	18.44	-31
34.77	750.000000000022	18.55	-31.8
34.93	647.058823529402	18.67	-33.5
35.1	687.500000000011	18.78	-34.5
35.26	749.999999999989	18.89	-35.6
35.42	687.500000000011	19.01	-36.1
35.58	687.499999999981	19.12	-36.1
35.74	647.058823529429	19.23	-36.8
35.91	749.999999999989	19.34	-35.9
36.07	733.333333333337	19.46	-35.6
36.22	687.499999999981	19.57	-37.1
36.38	687.500000000011	19.68	-38.3
36.54	733.333333333337	19.79	-36.9
36.69	687.500000000003	19.9	-34.8
36.85	687.500000000011	20.01	-34.6
37.01	733.333333333337	20.12	-35.4
37.16	687.499999999981	20.23	-35.8
37.32	1000	20.34	-37.4
37.43	523.809523809519	20.45	-37.6
37.64	733.33333333336	20.56	-35.8
37.79	785.714285714279	20.67	-34
37.93	611.111111111109	20.78	-33.6
38.11	733.333333333337	20.89	-33.8
38.26	687.499999999981	21	-34.3
38.42	733.333333333337	21.11	-34.7
38.57	800.000000000014	21.22	-34.4
38.72	687.499999999981	21.34	-33.8
38.88	578.947368421057	21.45	-34.2
39.07	687.500000000033	21.56	-35
39.23	733.333333333302	21.67	-35.4
39.38	733.333333333337	21.78	-35.4
39.53	687.500000000011	21.89	-35
39.69	733.333333333302	22	-34.8
39.84	733.333333333337	22.11	-34.6
39.99	733.333333333337	22.22	-33.4
40.14	687.500000000033	22.33	-33.1
40.3	733.333333333302	22.44	-34.1
40.45	733.333333333337	22.55	-33.3
40.6	733.333333333337	22.66	-33
40.75	733.333333333337	22.77	-33.8
40.9	733.333333333337	22.88	-34.7
41.05	687.500000000003	22.99	-34.3
41.21	733.333333333337	23.1	-34.6
41.36	733.333333333337	23.21	-34.1
41.51	733.333333333337	23.32	-32.4
41.66	733.333333333302	23.43	-33
41.81	785.714285714279	23.54	-34
41.95	1000.00000000003	23.65	-34
42.06	733.333333333337	23.76	-34.7
42.21	733.333333333337	23.87	-35.1
42.36	733.333333333337	23.98	-34.8
42.51	733.333333333337	24.09	-34.5
42.66	733.333333333302	24.2	-33.9
42.81	733.33333333336	24.31	-33
42.96	733.333333333337	24.42	-32.6
43.11	785.714285714279	24.53	-32.7
43.25	785.714285714279	24.64	-33.1
43.39	687.500000000011	24.75	-34.1
43.55	733.333333333302	24.86	-35.2
43.7	733.333333333337	24.97	-35.9
43.85	785.714285714304	25.08	-36.3
43.99	733.333333333337	25.19	-36.4
44.14	733.333333333337	25.3	-35.1
44.29	846.153846153825	25.41	-33.5
44.42	687.500000000011	25.52	-32.8
44.58	733.333333333337	25.63	-33.8
44.73	733.333333333325	25.74	-34.1
44.88	785.714285714279	25.85	-33.6
45.02	733.333333333337	25.96	-33.8
45.17	733.333333333337	26.07	-34.1
45.32	909.090909090927	26.18	-34.1
45.43	523.809523809519	26.28	-34.4
45.64	733.333333333337	26.39	-33.4
45.79	733.333333333337	26.5	-32.5
45.94	1099.99999999998	26.61	-33.1
46.04	733.333333333337	26.72	-34.5
46.19	785.714285714304	26.83	-35.6
46.33	733.333333333337	26.94	-35.5
46.48	785.714285714279	27.05	-34.9
46.62	733.333333333302	27.16	-34
46.77	785.714285714318	27.27	-32.9
46.91	733.333333333302	27.38	-32.3
47.06	785.714285714304	27.49	-32.3
47.2	733.333333333337	27.6	-34.2
47.35	1099.99999999998	27.71	-33.9
47.45	611.111111111109	27.82	-32.3
47.63	733.333333333337	27.93	-32.6
47.78	647.058823529402	28.04	-34
47.95	916.666666666711	28.15	-35.5
48.07	785.714285714279	28.26	-35.6
48.21	785.714285714279	28.37	-35.3
48.35	733.333333333337	28.48	-35
48.5	846.153846153825	28.59	-34.5
48.63	785.714285714279	28.7	-34.4
48.77	687.500000000033	28.81	-34.2
48.93	785.714285714279	28.92	-34.2
49.07	785.714285714279	29.03	-34.1
49.21	733.333333333337	29.14	-34.6
49.36	846.153846153825	29.25	-35.7
49.49	733.333333333337	29.36	-36
49.64	785.714285714279	29.47	-34.3
49.78	733.33333333336	29.58	-33.9
49.93	785.714285714279	29.69	-34.8
50.07	785.714285714279	29.8	-35.2
50.21	785.714285714279	29.91	-34.2
50.35	785.714285714279	30.02	-33.4
50.49	666.666666666683	30.13	-32.7
50.64	785.714285714279	30.23	-33.5
50.78	785.714285714279	30.34	-35.1
50.92	785.714285714279	30.45	-35.6
51.06	785.714285714304	30.56	-34.9
51.2	733.333333333337	30.67	-34.8
51.35	392.857142857139	30.78	-36.4
51.63	785.714285714279	30.89	-35.3
51.77	785.714285714318	31	-34.5
51.91	1099.99999999998	31.11	-35
52.01	785.714285714279	31.22	-34.5
52.15	733.33333333336	31.33	-35.5
52.3	785.714285714279	31.44	-37.1
52.44	785.714285714279	31.55	-34.5
52.58	785.714285714279	31.66	-34.2
52.72	846.153846153825	31.77	-35.2
52.85	785.714285714279	31.88	-35.1
52.99	785.714285714304	31.99	-33.5
53.13	785.714285714279	32.1	-32.6
53.27	785.714285714318	32.21	-32.8
53.41	785.714285714279	32.32	-33
53.55	785.714285714279	32.43	-32.7
53.69	785.714285714279	32.54	-34.2
53.83	785.714285714279	32.65	-36.8
53.97	785.714285714279	32.76	-38.2
54.11	785.714285714279	32.87	-37.4
54.25	846.15384615388	32.98	-36.1
54.38	785.714285714279	33.09	-35.3
54.52	846.153846153871	33.2	-35.6
54.65	785.714285714279	33.31	-35.6
54.79	588.23529411765	33.42	-34.5
54.96	916.666666666682	33.52	-33.2
55.08	785.714285714279	33.63	-33.6
55.22	846.153846153825	33.74	-34.7
55.35	733.333333333337	33.85	-34.9
55.5	785.714285714279	33.96	-35.3
55.64	785.714285714279	34.07	-35.7
55.78	611.111111111109	34.18	-35.8
55.96	1099.99999999998	34.29	-35.2
56.06	846.153846153871	34.4	-35.1
56.19	785.714285714279	34.51	-35.9
56.33	785.714285714279	34.62	-36.7
56.47	611.111111111148	34.73	-36.5
56.65	846.153846153825	34.84	-35.8
56.78	785.714285714279	34.95	-35.5
56.92	1099.99999999998	35.06	-35.9
57.02	714.285714285758	35.17	-36.5
57.16	846.153846153825	35.27	-37.5
57.29	785.714285714279	35.38	-37.7
57.43	785.714285714279	35.49	-36.5
57.57	846.153846153825	35.6	-35.7
57.7	785.714285714279	35.71	-35.4
57.84	785.714285714318	35.82	-34.4
57.98	846.153846153825	35.93	-34.4
58.11	785.714285714279	36.04	-35.1
58.25	846.153846153825	36.15	-34.5
58.38	714.285714285722	36.26	-33.9
58.52	846.153846153871	36.36	-34.3
58.65	785.714285714279	36.47	-35
58.79	846.153846153825	36.58	-35.5
58.92	714.285714285722	36.69	-35.8
59.06	846.153846153871	36.79	-35.5
59.19	785.714285714279	36.9	-35.2
59.33	916.666666666627	37.01	-35.1
59.45	785.714285714279	37.12	-35
59.59	714.285714285758	37.23	-35.1
59.73	846.153846153825	37.33	-35.3
59.86	785.714285714279	37.44	-34.3
60	846.153846153825	37.55	-34.1
60.13	785.714285714329	37.66	-35.3
60.27	769.230769230752	37.77	-35.3
60.4	647.058823529402	37.87	-35.1
60.57	785.714285714329	37.98	-34
60.71	846.153846153825	38.09	-32.1
60.84	916.666666666682	38.2	-32.3
60.96	909.090909090862	38.31	-32.7
61.07	846.15384615388	38.41	-33.7
61.2	846.153846153871	38.52	-35.3
61.33	785.714285714279	38.63	-36
61.47	846.153846153825	38.74	-35.5
61.6	769.230769230807	38.85	-35.3
61.73	785.714285714279	38.95	-35.3
61.87	916.666666666627	39.06	-35.2
61.99	846.153846153871	39.17	-35
62.12	785.714285714279	39.28	-34.8
62.26	769.230769230765	39.39	-34.2
62.39	846.153846153825	39.49	-33.8
62.52	785.714285714318	39.6	-34.2
62.66	846.153846153825	39.71	-34.6
62.79	846.153846153825	39.82	-34.1
62.92	769.230769230807	39.93	-33.5
63.05	785.714285714279	40.03	-33.7
63.19	846.153846153825	40.14	-34.8
63.32	846.153846153825	40.25	-36.1
63.45	846.153846153871	40.36	-36.6
63.58	714.285714285722	40.47	-36.7
63.72	846.153846153825	40.57	-36.7
63.85	785.714285714279	40.68	-35.8
63.99	846.153846153825	40.79	-34.2
64.12	846.153846153871	40.9	-33.8
64.25	714.285714285722	41.01	-34.1
64.39	846.153846153871	41.11	-34
64.52	846.153846153779	41.22	-34.3
64.65	846.153846153871	41.33	-34.1
64.78	916.666666666627	41.44	-33.7
64.9	714.285714285722	41.55	-33.7
65.04	846.153846153871	41.65	-33.7
65.17	846.153846153871	41.76	-34.2
65.3	846.153846153779	41.87	-34.6
65.43	846.153846153926	41.98	-34.6
65.56	769.230769230752	42.09	-34.2
65.69	785.714285714279	42.19	-33.2
65.83	846.153846153871	42.3	-33.2
65.96	785.714285714329	42.41	-34.8
66.1	846.153846153779	42.52	-35.2
66.23	769.230769230752	42.63	-34.6
66.36	846.153846153926	42.73	-34.6
66.49	846.153846153779	42.84	-34.8
66.62	846.153846153871	42.95	-34.7
66.75	769.230769230752	43.06	-34.8
66.88	846.153846153833	43.16	-35.6
67.01	846.153846153871	43.27	-36.3
67.14	846.153846153871	43.38	-35.1
67.27	769.230769230723	43.49	-33.8
67.4	647.058823529456	43.59	-33.7
67.57	846.153846153779	43.7	-34
67.7	846.153846153871	43.81	-35.2
67.83	769.230769230807	43.92	-35.8
67.96	1222.22222222217	44.02	-34.1
68.05	846.153846153779	44.13	-34.2
68.18	769.230769230807	44.24	-35.4
68.31	916.666666666627	44.34	-35.7
68.43	785.714285714358	44.45	-35.9
68.57	846.153846153779	44.56	-34.9
68.7	769.230769230807	44.67	-34.2
68.83	846.153846153871	44.77	-33.8
68.96	846.153846153779	44.88	-33.9
69.09	846.153846153871	44.99	-34.7
69.22	769.230769230807	45.1	-35.7
69.35	846.153846153779	45.2	-35.7
69.48	846.153846153871	45.31	-36.8
69.61	769.230769230807	45.42	-38
69.74	916.666666666627	45.52	-37.1
69.86	846.153846153871	45.63	-35.7
69.99	846.153846153779	45.74	-34.8
70.12	769.230769230807	45.85	-35
70.25	846.153846153871	45.95	-35.1
70.38	846.153846153779	46.06	-35.6
70.51	846.153846153871	46.17	-35.5
70.64	769.230769230807	46.28	-35.2
70.77	846.153846153779	46.38	-35.4
70.9	916.666666666736	46.49	-35.5
71.02	846.153846153779	46.6	-34.8
71.15	769.230769230807	46.71	-33.5
71.28	846.153846153871	46.81	-32.7
71.41	846.153846153779	46.92	-33.1
71.54	769.230769230807	47.03	-33.7
71.67	846.153846153871	47.13	-34.2
71.8	916.666666666627	47.24	-35
71.92	846.153846153871	47.35	-35.2
72.05	769.230769230723	47.46	-33.7
72.18	846.153846153871	47.56	-33
72.31	916.666666666627	47.67	-33.2
72.43	611.111111111133	47.78	-33
72.61	769.230769230807	47.89	-33.7
72.74	916.666666666627	47.99	-34.7
72.86	1000	48.1	-34.8
72.97	909.090909090927	48.21	-34.3
73.08	846.153846153871	48.31	-34.9
73.21	846.153846153779	48.42	-36.2
73.34	1100.00000000006	48.53	-36.6
73.44	666.666666666651	48.64	-36.3
73.59	846.153846153871	48.74	-35.6
73.72	846.153846153871	48.85	-35
73.85	846.153846153779	48.96	-34.8
73.98	833.333333333412	49.07	-34.2
74.1	846.153846153779	49.17	-33.8
74.23	1000	49.28	-33.4
74.34	666.666666666714	49.39	-32.8
74.49	916.666666666627	49.49	-33.3
74.61	846.153846153871	49.6	-34.3
74.74	1571.4285714284	49.71	-35.1
74.81	555.555555555586	49.82	-35.5
74.99	846.153846153779	49.92	-35.8
75.12	846.153846153871	50.03	-35.9
75.25	846.153846153871	50.14	-35.4
75.38	769.230769230723	50.25	-34.4
75.51	916.666666666736	50.35	-34
75.63	846.153846153779	50.46	-33.8
75.76	769.230769230807	50.57	-33.8
75.89	916.666666666627	50.67	-33.8
76.01	846.153846153871	50.78	-34.5
76.14	846.153846153871	50.89	-34.4
76.27	833.333333333314	51	-33.2
76.39	916.666666666627	51.1	-32.9
76.51	785.714285714279	51.21	-32.5
76.65	846.153846153871	51.32	-32.6
76.78	769.230769230807	51.43	-33.5
76.91	916.666666666627	51.53	-34.8
77.03	846.153846153871	51.64	-35.1
77.16	833.333333333314	51.75	-33.8
77.28	846.153846153871	51.85	-32.8
77.41	647.058823529402	51.96	-33.2
77.58	846.153846153871	52.07	-33.8
77.71	769.230769230723	52.18	-33.5
77.84	916.666666666736	52.28	-34.3
77.96	1222.22222222217	52.39	-35.4
78.05	846.153846153779	52.5	-35.1
78.18	833.333333333412	52.61	-35
78.3	1000	52.71	-35.7
78.41	785.714285714279	52.82	-36.5
78.55	846.153846153779	52.93	-35.8
78.68	769.230769230807	53.04	-34.5
78.81	785.714285714279	53.14	-33.6
78.95	1000	53.25	-32.9
79.06	769.230769230807	53.36	-33.1
79.19	846.153846153871	53.46	-34.4
79.32	916.666666666627	53.57	-34.7
79.44	578.947368421057	53.68	-34.7
79.63	833.333333333314	53.79	-34.3
79.75	846.153846153871	53.89	-34.3
79.88	1099.9999999999	54	-33.6
79.98	1100.00000000006	54.11	-33.4
80.08	769.230769230807	54.22	-33.1
80.21	916.666666666627	54.32	-34.1
80.33	916.666666666627	54.43	-35.4
80.45	526.315789473698	54.54	-36.1
80.64	916.666666666627	54.64	-35.2
80.76	846.153846153871	54.75	-33.8
80.89	1222.22222222217	54.86	-33.5
80.98	1111.11111111126	54.97	-33.3
81.07	846.153846153779	55.07	-34.4
81.2	916.666666666736	55.18	-35.4
81.32	578.947368421013	55.29	-35.3
81.51	769.230769230807	55.4	-35.1
81.64	846.153846153871	55.5	-35.8
81.77	846.153846153779	55.61	-35.6
81.9	1250.00000000004	55.72	-35
81.98	1100.00000000006	55.82	-34.3
82.08	916.666666666627	55.93	-33.9
82.2	578.947368421057	56.04	-35.2
82.39	769.230769230807	56.15	-36
82.52	916.666666666627	56.25	-35.9
82.64	846.153846153871	56.36	-34.8
82.77	916.666666666627	56.47	-34.1
82.89	714.285714285722	56.58	-33.7
83.03	916.666666666627	56.68	-34
83.15	846.153846153871	56.79	-35
83.28	833.333333333314	56.9	-36.1
83.4	846.153846153871	57	-36.2
83.53	916.666666666627	57.11	-34.8
83.65	846.153846153871	57.22	-34.5
83.78	833.333333333314	57.33	-35.1
83.9	846.153846153871	57.43	-35.1
84.03	916.666666666627	57.54	-35
84.15	846.153846153871	57.65	-34.7
84.28	833.333333333314	57.76	-34.3
84.4	846.153846153871	57.86	-34.8
84.53	846.153846153871	57.97	-35.1
84.66	833.333333333314	58.08	-35.4
84.78	846.153846153871	58.18	-35.8
84.91	916.666666666627	58.29	-35.8
85.03	846.153846153871	58.4	-35.7
85.16	833.333333333314	58.51	-36
85.28	846.153846153871	58.61	-35.9
85.41	846.153846153779	58.72	-35.5
85.54	916.666666666736	58.83	-34.5
85.66	833.333333333314	58.94	-33.6
85.78	916.666666666627	59.04	-32.7
85.9	846.153846153871	59.15	-32.9
86.03	833.333333333314	59.26	-33
86.15	846.153846153871	59.36	-34.1
86.28	916.666666666627	59.47	-35.2
86.4	785.714285714279	59.58	-34.6
86.54	909.090909090927	59.69	-33.3
86.65	846.153846153871	59.79	-33.9
86.78	916.666666666627	59.9	-34.6
86.9	846.153846153871	60.01	-33.5
87.03	833.333333333314	60.12	-33.4
87.15	846.153846153871	60.22	-34.7
87.28	916.666666666627	60.33	-34.7
87.4	846.153846153871	60.44	-34.7
87.53	833.333333333314	60.55	-34.6
87.65	846.153846153871	60.65	-34.1
87.78	916.666666666627	60.76	-33.7
87.9	769.230769230807	60.87	-32.7
88.03	916.666666666627	60.97	-33.3
88.15	846.153846153871	61.08	-35
88.28	916.666666666627	61.19	-34.6
88.4	769.230769230807	61.3	-33.7
88.53	916.666666666627	61.4	-33.4
88.65	916.666666666736	61.51	-32.8
88.77	846.153846153779	61.62	-32.5
88.9	833.333333333412	61.73	-32.2
89.02	846.153846153779	61.83	-32.9
89.15	916.666666666736	61.94	-32.6
89.27	769.230769230723	62.05	-32.6
89.4	916.666666666736	62.15	-33.1
89.52	846.153846153779	62.26	-33
89.65	916.666666666736	62.37	-32.7
89.77	833.333333333314	62.48	-33.2
89.89	916.666666666627	62.58	-34
90.01	846.153846153871	62.69	-34.4
90.14	916.666666666627	62.8	-34.2
90.26	769.230769230807	62.91	-33.6
90.39	1000	63.01	-32.1
90.5	785.714285714279	63.12	-30.4
90.64	833.333333333314	63.23	-30.5
90.76	846.153846153871	63.33	-32.8
90.89	916.666666666627	63.44	-34.3
91.01	916.666666666736	63.55	-35.6
91.13	769.230769230723	63.66	-34.4
91.26	916.666666666736	63.76	-34
91.38	846.153846153779	63.87	-33.8
91.51	1000.00000000007	63.98	-34.1
91.62	769.230769230752	64.09	-33
91.75	846.153846153871	64.19	-33.2
91.88	916.666666666627	64.3	-33.7
92	833.333333333373	64.41	-34.5
92.12	916.666666666736	64.51	-34.8
92.24	846.153846153779	64.62	-34.8
92.37	916.666666666736	64.73	-35.4
92.49	769.230769230668	64.84	-36.1
92.62	916.666666666736	64.94	-35.9
92.74	846.153846153779	65.05	-35.4
92.87	916.666666666736	65.16	-34.2
92.99	833.333333333373	65.27	-33.6
93.11	846.153846153871	65.37	-34.3
93.24	916.666666666627	65.48	-36.1
93.36	833.333333333255	65.59	-37.1
93.48	916.666666666736	65.69	-36.4
93.6	846.153846153779	65.8	-35.7
93.73	916.666666666736	65.91	-35.3
93.85	833.333333333373	66.02	-33.9
93.97	846.153846153871	66.12	-34.6
94.1	846.153846153779	66.23	-34.8
94.23	916.666666666736	66.34	-34.9
94.35	833.333333333255	66.45	-35.9
94.47	846.153846153871	66.55	-36
94.6	916.666666666627	66.66	-35.6
94.72	916.666666666627	66.77	-34.7
94.84	769.230769230862	66.88	-33.6
94.97	916.666666666627	66.98	-34
95.09	916.666666666736	67.09	-35.7
95.21	769.230769230668	67.2	-37.1
95.34	916.666666666736	67.3	-36.6
95.46	916.666666666627	67.41	-35.7

