depth	d18O
11.624	
11.66	
11.696	
11.731	
11.767	
11.803	
11.839	
11.874	
11.91	
11.946	
11.981	
12.017	
12.053	
12.089	
12.124	
12.16	
12.196	
12.231	
12.267	
12.303	
12.339	
12.374	
12.41	
12.446	
12.481	
12.517	
12.553	
12.589	
12.624	
12.66	
12.696	-35.0242
12.731	
12.767	
12.803	
12.839	
12.874	
12.91	
12.945	
12.981	-38.0993
13.016	
13.051	
13.087	
13.122	
13.158	-37.0331
13.193	
13.228	
13.264	
13.299	
13.334	
13.37	
13.405	
13.44	
13.476	
13.511	
13.546	-34.9097
13.582	-35.2188
13.617	-35.5214
13.653	-35.7893
13.688	
13.723	
13.759	
13.794	-35.5196
13.829	-35.5456
13.865	-35.6602
	-35.6602
	-35.6193
	-35.0895
	-35.4417
	-35.2529
	-35.4155
	-35.2959
	-35.3318
	-35.2065
	-35.4049
	-35.5787
	-35.7807
	-36.2313
	
	
	-36.825
	
	
	-35.7446
	-35.3552
	-34.8683
	-34.5969
	-34.3979
	-34.0595
	-34.356
	-34.6414
	-34.294
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
16.9	
16.936	
16.971	
17.007	
17.043	
17.079	
17.114	
17.15	
17.186	
17.221	
17.257	
17.293	
17.329	
17.364	
17.4	
17.436	
17.471	
17.507	
17.543	
17.579	
17.614	
17.65	
17.686	
17.721	
17.757	
17.793	
17.829	
17.864	
17.9	-36.0098
17.931	-36.0644
17.963	
17.994	
18.025	
18.056	
18.088	
18.119	-38.1769
18.15	
18.181	
18.213	
18.244	
18.275	
18.306	
18.338	
18.369	
18.4	
18.431	
18.463	
18.494	
18.525	
18.556	-36.5918
18.588	-36.9681
18.619	
18.65	
18.681	
18.713	
18.744	
18.775	
18.806	
18.838	
18.869	-37.8054
18.9	
18.931	
18.963	
18.994	
19.025	
19.056	
19.088	
19.119	
19.15	
19.181	
19.213	
19.244	
19.275	
19.306	
19.338	
19.369	
19.4	
19.431	
19.463	
19.494	
19.525	-37.6173
19.556	
19.588	
19.619	
19.65	
19.681	
19.713	
19.744	
19.775	
19.806	
19.838	
19.869	
19.9	
19.931	
19.963	
19.994	
20.025	
20.056	
20.088	
20.119	
20.15	-35.954
20.181	
20.213	
20.244	
20.275	
20.306	
20.338	-38.362
20.369	
20.4	-38.3028
20.431	-37.7199
20.463	
20.494	-36.7121
20.525	-36.2193
20.556	-35.7227
20.588	
20.619	-35.647
20.65	-35.6567
20.681	
20.713	
20.744	
20.775	-37.745
20.806	-38.7205
20.838	
20.869	-39.0575
20.9	-39.8415
20.931	-39.6766
20.963	-39.5924
20.994	-39.4612
21.025	-39.1418
21.056	
21.088	
21.119	
21.15	
21.181	
21.213	-34.0651
21.244	
21.275	-36.8727
21.306	
21.338	-36.3538
21.369	
21.4	-36.321
21.431	-36.678
21.463	
21.494	-37.1423
21.525	
21.556	
21.588	
21.619	-38.716
21.65	-38.5675
21.681	
21.713	-38.3481
21.744	
21.775	
21.806	-36.8503
21.838	
21.869	-36.809
21.9	
21.931	
21.963	-36.4099
21.994	
22.025	
22.056	
22.088	-37.3397
22.119	
22.15	-36.8691
22.181	-38.2827
22.213	
22.244	
22.275	-38.2156
22.306	
22.338	
22.369	-38.6966
22.4	-38.9826
22.431	
22.463	-39.0525
22.494	
22.525	-39.6143
22.556	
22.588	-40.2155
22.619	
22.65	
22.681	
22.713	-39.0428
22.744	
22.775	
22.806	
22.838	-36.486
22.869	
22.9	
22.931	
22.963	
22.994	-35.809
23.025	-35.8962
23.056	-36.015
23.088	-35.9506
23.119	
23.15	
23.181	-35.9858
23.213	
23.244	
23.275	
23.306	-35.8256
23.338	-35.6255
23.369	
23.4	-35.9797
23.431	-36.4327
23.463	-36.5532
23.494	-36.8316
23.525	-36.9376
23.556	-36.7349
23.588	-36.8488
23.619	
23.65	-36.7208
23.681	-36.4575
23.713	-36.6431
23.744	
23.775	-36.3365
23.806	-36.0757
23.838	-36.2657
23.869	-36.1581
23.9	-36.3845
23.931	
23.963	
23.994	
24.025	
24.056	-38.1887
24.088	-38.7531
24.119	
24.15	-38.6533
24.181	-38.8476
24.213	-38.3816
24.244	-38.4366
24.275	-38.2451
24.306	-37.8789
24.338	-37.708
24.369	-37.1489
24.4	
24.431	-36.457
24.463	-35.9858
24.494	-35.5909
24.525	-35.1729
24.556	-35.6476
24.588	-35.8228
24.619	
24.65	-37.6253
24.681	-37.4603
24.713	-35.8909
24.744	
24.775	-35.1599
24.806	-35.0621
24.838	-35.1661
24.869	-35.1203
24.9	-34.99
24.931	-35.4464
24.963	-35.585
24.994	-35.5624
25.025	-35.8733
25.056	-35.8941
25.088	-36.2011
25.119	-36.4621
25.15	-36.5079
25.181	
25.213	-36.7793
25.244	-36.6996
25.275	-36.9565
25.306	-36.9687
25.338	-37.033
25.369	-37.085
25.4	
25.431	
25.463	-37.0489
25.494	-36.7115
25.525	-36.5871
25.556	-36.0914
25.588	-34.9217
25.619	
25.65	-34.8783
25.681	-34.531
25.713	-34.3268
25.744	-34.0953
25.775	-33.9942
25.806	-34.1918
25.838	-34.2207
25.869	-34.0705
25.9	-35.5978
25.931	-35.9735
25.963	-36.1153
25.994	-36.307
26.025	-36.6163
26.056	-36.7716
26.088	-37.0081
26.119	-36.9932
26.15	-36.8461
26.181	-36.6936
26.213	-36.619
26.244	-36.3799
26.275	-36.2576
26.306	-36.2134
26.338	-36.2326
26.369	-36.2749
26.4	-36.2138
26.431	-36.1648
26.463	-35.9902
26.494	-35.5712
26.525	-35.3746
26.556	-35.1584
26.588	-35.6508
26.619	-35.5091
26.65	-35.9146
26.681	-36.2411
26.713	-36.3097
26.744	-36.3821
26.775	
26.806	-35.9905
26.838	-35.6198
26.869	-35.2
26.9	-33.9927
26.931	
26.963	-33.9282
26.994	-33.6141
27.025	-33.3317
27.056	-33.18
27.088	-33.334
27.119	-33.3846
27.15	-33.9521
27.181	-34.4385
27.213	-34.947
27.244	-35.3348
27.275	-35.7607
27.306	-36.3211
27.338	-36.5861
27.369	-36.948
27.4	-37.2868
27.431	-37.5363
27.463	-37.9666
27.494	-38.164
27.525	-38.0435
27.556	-37.7332
27.588	-37.0565
27.619	-36.2641
27.65	-35.4132
27.681	-34.5725
27.713	-33.8388
27.744	-33.1822
27.775	-33.1955
27.806	-33.9742
27.838	-34.6269
27.869	-35.326
27.9	-37.0228
27.93	-37.1357
27.961	-37.5162
27.991	-37.6226
28.021	-37.6181
28.052	-37.4986
28.082	-37.2776
28.112	
28.142	-36.9292
28.173	-36.7552
28.203	-36.7408
28.233	-36.8732
28.264	-36.901
28.294	-37.1645
28.324	-37.3167
28.355	-37.6082
28.385	-37.6284
28.415	-37.5711
28.446	-37.506
28.476	-37.3673
28.506	-36.6338
28.536	-36.9869
28.567	-36.7863
28.597	-36.73
28.627	-36.5044
28.658	-36.4124
28.688	-36.3341
28.718	-36.1823
28.749	
28.779	-35.9885
28.809	-35.7955
28.839	-35.3265
28.87	-34.6151
28.9	-36.3994
28.93	-36.4217
28.961	-36.9496
28.991	-36.9977
29.021	-36.6992
29.052	-36.9441
29.082	-36.7732
29.112	-36.5854
29.142	-36.1443
29.173	-36.4005
29.203	-36.2877
29.233	-36.3388
29.264	-36.1425
29.294	-36.092
29.324	-36.1078
29.355	-36.0829
29.385	-36.226
29.415	-36.2753
29.446	-35.834
29.476	-36.3329
29.506	-36.3108
29.536	-36.2887
29.567	-36.2959
29.597	-36.1453
29.627	-35.8405
29.658	-35.8337
29.688	-35.3373
29.718	-35.3269
29.749	-35.0522
29.779	-35.0313
29.809	-35.1928
29.839	-34.9796
29.87	-35.5759
29.9	-35.9344
29.931	-36.1799
29.963	-36.153
29.994	
30.025	-37.0108
30.056	
30.088	-37.4641
30.119	
30.15	-37.8097
30.181	-37.8146
30.213	-37.9074
30.244	-37.9107
30.275	-37.9159
30.306	-38.0713
30.338	-37.7092
30.369	-37.9538
30.4	-37.9297
30.431	-37.8374
30.463	-37.858
30.494	-37.7345
30.525	-37.4585
30.556	-37.0529
30.588	
30.619	-36.4983
30.65	
30.681	
30.713	-35.1102
30.744	-35.086
30.775	-35.2318
30.806	-35.3509
30.838	-35.6455
30.869	-35.6674
31	-36.4693
31.031	-37.0751
31.062	-37.5295
31.092	-38.0936
31.123	-38.4017
31.154	-38.5695
31.185	-38.6524
31.216	-38.8556
31.247	-38.6698
31.277	-38.4493
31.308	-38.1502
31.339	-37.7526
31.37	-37.3679
31.401	-36.9809
31.431	-36.6638
31.462	-36.4438
31.493	-36.4139
31.524	
31.555	-36.6467
31.585	-36.9933
31.616	-37.2074
31.647	-37.2653
31.678	-37.1368
31.709	-37.2533
31.739	-36.9604
31.77	-36.8166
31.801	-36.5175
31.832	-36.4181
31.863	-36.3367
31.893	-36.2303
31.924	-36.2285
31.955	-36.5519
32	-36.7051
32.031	-37.4846
32.062	-38.5381
32.092	-38.7929
32.123	-39.0588
32.154	-38.898
32.185	-38.8788
32.216	-38.6167
32.247	-38.4455
32.277	-37.7891
32.308	-37.42
32.339	-37.0823
32.37	
32.401	
32.431	
32.462	
32.493	
32.524	
32.555	
32.585	
32.616	
32.647	
32.678	-36.4313
32.709	-36.5426
32.739	-36.8005
32.77	-36.8049
32.801	-36.9187
32.832	-36.9644
32.863	-36.8913
32.893	-36.9594
32.924	-36.9013
32.955	
33	
33.031	
33.061	
33.092	
33.122	
33.153	
33.184	
33.214	
33.245	
33.275	
33.306	
33.336	
33.367	
33.398	
33.428	
33.459	
33.489	
33.52	
33.551	
33.581	
33.612	
33.642	-35.9686
33.673	
33.703	-35.9746
33.734	-35.9544
33.765	
33.795	-35.8731
33.826	
33.856	-35.7987
33.887	-36.0756
33.917	-36.1404
33.948	-36.1748
33.974	
34	
34.031	
34.061	
34.092	
34.123	
34.153	
34.184	
34.215	
34.245	
34.276	
34.307	
34.337	
34.368	
34.398	
34.429	
34.46	
34.49	
34.521	
34.552	
34.582	
34.613	
34.644	
34.674	-39.1924
34.705	-38.8147
34.736	
34.766	-38.153
34.797	
34.827	
34.858	
34.889	-37.8968
34.919	
34.95	-37.8878
34.975	-37.8064
35	
35.031	-37.9549
35.061	-37.7894
35.092	
35.122	
35.153	-37.7421
35.184	-37.6332
35.214	
35.245	
35.275	-37.5952
35.306	
35.336	
35.367	
35.398	
35.428	
35.459	
35.489	
35.52	-39.3103
35.551	-39.755
35.581	-40.3698
35.612	
35.642	
35.673	-40.1149
35.703	
35.734	-38.8708
35.765	
35.795	-37.5865
35.826	-36.924
35.856	
35.887	-35.9904
35.917	
35.948	
35.973	
36	
36.031	
36.061	
36.092	
36.123	
36.153	-36.686
36.184	-36.8133
36.215	-36.9884
36.245	-37.0782
36.276	
36.307	
36.337	
36.368	-37.5765
36.398	-37.7823
36.429	
36.46	-38.0599
36.49	-38.0157
36.521	
36.552	
36.582	
36.613	
36.644	-38.9687
36.674	-38.9592
36.705	-38.7841
36.736	
36.766	
36.797	-37.5858
36.827	
36.858	
36.889	-36.2464
36.919	
36.95	
36.975	
37	
37.031	
37.062	
37.092	
37.123	
37.154	
37.185	-38.1008
37.216	-38.0752
37.247	
37.277	
37.308	
37.339	-38.4467
37.37	-38.6256
37.401	-38.5228
37.431	
37.462	-38.3268
37.493	-38.3523
37.524	-38.2716
37.555	-38.2682
37.585	-38.3175
37.616	
37.647	
37.678	
37.709	
37.739	
37.77	
37.801	
37.832	
37.863	
37.893	
37.924	
37.955	-36.1589
38	-36.5207
38.031	-36.5055
38.062	
38.093	-36.6822
38.125	-37.0283
38.156	-37.2102
38.187	-37.6559
38.218	-37.7095
38.249	-37.7834
38.28	-37.8551
38.311	-37.6096
38.342	-37.2489
38.374	-36.8611
38.405	-36.4366
38.436	-36.1077
38.467	-35.9479
38.498	-35.7126
38.529	-35.4629
38.56	-35.5581
38.592	-35.6637
38.623	-35.8055
38.654	
38.685	-36.4153
38.716	-36.6718
38.747	
38.778	-37.412
38.809	
38.841	-37.7118
38.872	-37.7354
38.903	-37.6507
38.934	-37.4382
38.965	-37.1667
39	
39.029	-36.7522
39.059	-36.7438
39.088	-36.8105
39.118	-36.9638
39.147	-37.2373
39.177	-37.5943
39.206	-37.9211
39.235	-38.1696
39.265	-38.2008
39.294	-38.3541
39.324	-38.0987
39.353	-37.6788
39.382	-37.2005
39.412	-36.7156
39.441	-36.2428
39.471	-35.7863
39.5	-35.4512
39.529	-35.3294
39.559	-35.3123
39.588	-35.4104
39.618	-35.6293
39.647	-35.9064
39.677	-36.0544
39.706	-36.205
39.735	-36.2661
39.765	-36.0721
39.794	-35.9109
39.824	-35.865
39.853	-35.7628
39.882	-35.8514
39.912	-35.6751
39.941	-35.8272
39.971	-35.9607
40	-36.5254
40.025	-36.96
40.05	-37.2502
40.075	-37.6987
40.1	-38.0963
40.125	-38.3798
40.15	-38.5219
40.175	-38.7411
40.2	-38.539
40.225	-38.5805
40.25	-38.4381
40.275	-38.3342
40.3	-38.0399
40.325	-37.5885
40.35	-37.4161
40.375	-37.1433
40.4	-36.9586
40.425	-36.7939
40.45	-36.733
40.475	-36.7415
40.5	-36.7375
40.525	-36.7816
40.55	-36.9263
40.575	-37.0838
40.6	-37.3457
40.625	-37.422
40.65	-37.5604
40.675	-37.7541
40.7	-37.9257
40.725	-38.0702
40.75	-38.1598
40.775	-38.2578
40.8	-38.3333
40.825	-38.2942
40.85	-38.2661
40.875	-38.0981
40.9	-38.0264
40.925	-37.9225
40.95	-37.9375
40.975	-37.7009
41	-34.3232
41.025	-36.1131
41.05	-36.3876
41.075	-36.3895
41.1	-36.6273
41.125	-36.2663
41.15	-36.426
41.175	-36.6399
41.2	-36.7687
41.225	-36.8277
41.25	-36.8413
41.275	-36.9767
41.3	-37.1324
41.325	-37.0953
41.35	-37.1442
41.375	-37.1878
41.4	-37.3538
41.425	-37.3538
41.45	-37.4383
41.475	-37.6403
41.5	
41.525	-37.9458
41.55	-38.211
41.575	-38.4451
41.6	-38.5994
41.625	-38.758
41.65	-38.8462
41.675	-38.6568
41.7	-38.3754
41.725	-38.1919
41.75	-37.8795
41.775	-37.4494
41.8	-37.3094
41.825	
41.85	-37.1826
41.875	-37.2605
41.9	-37.4166
41.925	-37.6528
41.95	-37.8754
41.975	-38.0592
42	-38.3739
42.026	-38.6292
42.051	-38.6784
42.077	-38.6785
42.103	-38.6025
42.128	-38.1599
42.154	-38.4892
42.18	-38.1272
42.205	-35.6608
42.231	-38.1502
42.256	-38.6181
42.282	-38.5517
42.308	-38.6604
42.333	-38.6546
42.359	-38.6068
42.385	-38.0344
42.41	-38.1233
42.436	-38.0273
42.462	-37.7304
42.487	-37.454
42.513	-37.2617
42.539	-37.0601
42.564	-36.9451
42.59	-37.081
42.615	-37.06
42.641	-37.1396
42.667	-37.218
42.692	-37.2966
42.718	-37.1161
42.744	-37.4153
42.769	-37.4638
42.795	-37.3957
42.821	-37.4509
42.846	-37.5457
42.872	-37.375
42.897	-37.0941
42.923	-37.5769
42.949	-37.4861
42.974	-37.528
43	-37.4105
43.025	-38.0315
43.05	-38.1127
43.075	-38.1893
43.1	-38.2655
43.125	-38.2776
43.15	-38.2856
43.175	-37.7985
43.2	-37.7782
43.225	-37.95
43.25	-37.503
43.275	-37.4069
43.3	-37.3455
43.325	-37.3604
43.35	-37.2535
43.375	-37.0631
43.4	-36.6306
43.425	-36.7943
43.45	-36.6848
43.475	-36.6673
43.5	-36.4663
43.525	-36.6228
43.55	-36.6914
43.575	-36.4517
43.6	
43.625	-36.5757
43.65	-36.8699
43.675	-36.5813
43.7	-36.7377
43.725	-36.8173
43.75	-37.1316
43.775	-37.1962
43.8	-37.6291
43.825	-37.9722
43.85	-38.5782
43.875	-38.4289
43.9	-38.5268
43.925	-38.9485
43.95	-38.9819
43.975	-38.7538
44	
44.025	
44.05	-37.2665
44.075	
44.1	-36.6977
44.125	-36.4263
44.15	-36.0054
44.175	-36.0573
44.2	
44.225	
44.25	-35.2606
44.275	
44.3	-35.0186
44.325	-34.9527
44.35	-35.0222
44.375	-34.9953
44.4	
44.425	-35.0711
44.45	-35.1206
44.475	-35.1295
44.5	-35.1209
44.525	-35.0949
44.55	-34.9118
44.575	-34.7828
44.6	-34.6773
44.625	-34.6377
44.65	
44.675	
44.7	-34.1759
44.725	-34.0509
44.75	-34.3155
44.775	-34.2693
44.8	-34.3609
44.825	-34.6367
44.85	-34.9503
44.875	-35.4351
44.9	-35.9858
44.925	-36.0168
44.95	-36.4831
44.975	-36.4766
45	-36.5939
45.025	-36.9898
45.05	-37.1261
45.075	-37.0364
45.1	-36.9623
45.125	-36.7761
45.15	-36.6145
45.175	-36.3996
45.2	-36.2574
45.225	-36.1626
45.25	-36.0618
45.275	
45.3	-36.06
45.325	-36.1561
45.35	-36.1155
45.375	-36.2597
45.4	-36.2776
45.425	-36.3417
45.45	-36.572
45.475	-36.6669
45.5	-36.7455
45.525	-36.8488
45.55	-36.9289
45.575	-36.9884
45.6	-37.1056
45.625	-37.1767
45.65	-37.2403
45.675	-37.3139
45.7	-37.3814
45.725	-37.5161
45.75	-37.5754
45.775	-37.6764
45.8	-37.726
45.825	-37.868
45.85	-38.0031
45.875	-37.9959
45.9	-37.9745
45.925	-37.985
45.95	-37.9028
45.975	-37.8183
46	-37.525
46.025	-36.5836
46.05	-36.9679
46.075	-37.4003
46.1	-36.7664
46.125	-37.1873
46.15	-36.4777
46.175	-36.3402
46.2	-36.1737
46.225	-36.206
46.25	-36.1909
46.275	-36.2024
46.3	-36.3204
46.325	-36.5503
46.35	-36.7146
46.375	-36.8985
46.4	-37.1
46.425	-37.356
46.45	-37.4803
46.475	-37.601
46.5	-37.6121
46.525	-37.6476
46.55	-37.619
46.575	-37.5406
46.6	-37.363
46.625	-37.2171
46.65	-37.0926
46.675	-36.9944
46.7	-36.9979
46.725	-37.0826
46.75	-37.2883
46.775	-37.5342
46.8	-37.8515
46.825	-38.0282
46.85	-38.3218
46.875	-38.5432
46.9	-38.6411
46.925	-38.6122
46.95	-38.4276
46.975	-38.4037
47	-37.9994
47.025	-37.9395
47.05	-37.5443
47.075	-37.3682
47.1	-37.0333
47.125	-36.8846
47.15	-36.706
47.175	-36.5212
47.2	-36.2354
47.225	-36.073
47.25	-35.9354
47.275	-35.7595
47.3	-35.6753
47.325	-35.5119
47.35	-35.5104
47.375	-35.5818
47.4	-35.7396
47.425	-35.785
47.45	-30.2357
47.475	-36.5237
47.5	-36.9379
47.525	-37.4227
47.55	-37.8005
47.575	-38.1777
47.6	-38.4055
47.625	-38.6354
47.65	-38.6845
47.675	-38.6761
47.7	-38.572
47.725	-38.4778
47.75	-38.4914
47.775	-38.3144
47.8	-38.1901
47.825	-37.7823
47.85	-38.1042
47.875	-37.8901
47.9	-37.7474
47.925	-37.4518
47.95	-37.2448
47.975	-37.0706
48	-36.5447
48.026	-36.549
48.051	-36.4311
48.077	-36.4832
48.103	-36.4919
48.128	-36.6772
48.154	-36.776
48.18	-37.008
48.205	-37.1743
48.231	-37.2903
48.256	-37.4357
48.282	-37.4429
48.308	-37.4208
48.333	-37.3351
48.359	-37.2666
48.385	-37.2282
48.41	-36.9958
48.436	-37.0619
48.462	-37.0142
48.487	-36.9369
48.513	
48.539	-36.9158
48.564	-36.6486
48.59	-36.8417
48.615	-36.8031
48.641	-36.7341
48.667	-36.6987
48.692	-36.7971
48.718	-36.8939
48.744	-37.0107
48.769	-37.1448
48.795	-37.3383
48.821	-37.5969
48.846	-37.8369
48.872	-37.9197
48.897	-37.9876
48.923	-37.6859
48.949	-37.8075
48.974	-37.1528
49	-38.1742
49.025	-38.0303
49.05	-37.9402
49.075	
49.1	
49.125	-37.3758
49.15	-37.2411
49.175	-37.2033
49.2	-37.0506
49.225	-36.7887
49.25	-36.8849
49.275	-36.8863
49.3	-36.8122
49.325	-36.651
49.35	-36.9491
49.375	-37.0064
49.4	-37.0548
49.425	-37.4836
49.45	-37.7107
49.475	-37.9654
49.5	-38.0428
49.525	-38.0744
49.55	-38.1943
49.575	-38.089
49.6	-38.211
49.625	-37.9706
49.65	-37.9807
49.675	-37.866
49.7	-37.785
49.725	-37.6842
49.75	-37.4586
49.775	-37.6869
49.8	-37.6218
49.825	-37.6848
49.85	-37.7621
49.875	-37.8011
49.9	-37.9104
49.925	-37.9823
49.95	-37.9782
49.975	-37.8122
50	-38.1475
50.025	-38.4174
50.05	-38.4626
50.075	-38.2883
50.1	-38.6703
50.125	-38.6948
50.15	-38.6896
50.175	-38.624
50.2	-38.5852
50.225	-38.2419
50.25	-38.2171
50.275	-37.9976
50.3	-37.7496
50.325	-37.7161
50.35	-37.5782
50.375	-37.4308
50.4	-37.3188
50.425	-37.3769
50.45	-37.3489
50.475	-37.3301
50.5	-37.3082
50.525	-37.2953
50.55	-37.3186
50.575	-37.3637
50.6	-37.3333
50.625	-37.2002
50.65	-37.6178
50.675	-37.7296
50.7	-37.6874
50.725	-37.591
50.75	-37.7728
50.775	-37.801
50.8	-37.7362
50.825	-37.5764
50.85	-37.5726
50.875	-37.5516
50.9	-37.4435
50.925	-36.4378
50.95	-37.5085
50.975	-37.5854
51	-37.7328
51.026	-37.9269
51.051	-37.8796
51.077	-38.0554
51.103	-38.3481
51.128	-38.4325
51.154	-38.5851
51.18	-38.6173
51.205	-38.5697
51.231	-38.4545
51.256	-38.4973
51.282	-38.2755
51.308	-38.0045
51.333	-37.8141
51.359	-37.7098
51.385	-37.725
51.41	-37.3405
51.436	-37.2082
51.462	-37.1321
51.487	-37.0818
51.513	-37.0039
51.539	-37.0234
51.564	-37.0703
51.59	-37.2296
51.615	-37.275
51.641	-37.6303
51.667	-37.5473
51.692	-37.6383
51.718	-37.7958
51.744	-37.5777
51.769	-37.5448
51.795	-37.6898
51.821	-36.0477
51.846	-37.5741
51.872	-35.8604
51.897	-37.7404
51.923	-37.7268
51.949	-37.7827
51.974	-38.1085
52	-38.4768
52.025	-38.54
52.05	-38.569
52.075	-38.5792
52.1	-37.5356
52.125	-37.747
52.15	-38.6555
52.175	-38.6697
52.2	-38.6139
52.225	-38.617
52.25	-38.6518
52.275	-38.5923
52.3	-38.5047
52.325	-38.4563
52.35	-38.2
52.375	-38.3739
52.4	-38.2832
52.425	-38.2837
52.45	-37.5215
52.475	-38.1082
52.5	-38.2206
52.525	-38.2637
52.55	-38.2117
52.575	-38.4326
52.6	-38.5404
52.625	-38.8888
52.65	-39.095
52.675	-39.2308
52.7	-39.4105
52.725	-39.3735
52.75	-39.443
52.775	-39.4494
52.8	-39.3313
52.825	-39.2414
52.85	-39.1101
52.875	-38.1721
52.9	-38.6602
