iceDepth	density	weDepth	d18O
44.75	719.999999999999	25.32	-34
45	719.999999999999	25.5	-34.5
45.25	719.999999999999	25.68	-35.7
45.5	719.999999999999	25.86	-38.3
45.75	719.999999999999	26.04	-34.9
46	760.000000000005	26.22	-35.3
46.25	749.999999999993	26.41	-36
46.49	719.999999999999	26.59	-33.5
46.74	719.999999999999	26.77	-31.6
46.99	719.999999999999	26.95	-33.6
47.24	750.000000000015	27.13	-31.3
47.48	760.000000000005	27.31	-35.2
47.73	749.999999999993	27.5	-34.1
47.97	719.999999999999	27.68	-32.8
48.22	749.999999999993	27.86	-33.3
48.46	719.999999999999	28.04	-34
48.71	749.999999999993	28.22	-31.2
48.95	760.000000000005	28.4	-34
49.2	750.000000000015	28.59	-35.8
49.44	719.999999999999	28.77	-32.1
49.69	749.999999999993	28.95	-30.1
49.93	749.999999999993	29.13	-28.2
50.17	750.000000000015	29.31	-33.3
50.41	760.000000000005	29.49	-32.6
50.66	749.999999999993	29.68	-34.2
50.9	749.999999999993	29.86	-34.9
51.14	749.999999999993	30.04	-35.4
51.38	750.000000000015	30.22	-34.4
51.62	749.999999999993	30.4	-34.6
51.86	791.666666666665	30.58	-34.7
52.1	749.999999999993	30.77	-35.6
52.34	750.000000000015	30.95	-35.6
52.58	749.999999999993	31.13	-36.1
52.82	760.000000000005	31.31	-35.7
53.07	749.999999999993	31.5	-35.6
53.31	750.000000000015	31.68	-35.3
53.55	791.666666666651	31.86	-33.1
53.79	749.999999999993	32.05	-36
54.03	791.66666666668	32.23	-35.8
54.27	750.000000000015	32.42	-36.3
54.51	749.999999999993	32.6	-34.9
54.75	791.666666666651	32.78	-34.1
54.99	750.000000000015	32.97	-33.1
55.23	749.999999999993	33.15	-32.6
55.47	791.66666666668	33.33	-32.8
55.71	749.999999999993	33.52	-33.7
55.95	791.666666666674	33.7	-33.2
56.19	782.608695652159	33.89	-34.1
56.42	750.000000000015	34.07	-37.8
56.66	791.666666666651	34.25	-36.1
56.9	749.999999999993	34.44	-35.7
57.14	782.608695652183	34.62	-33.8
57.37	791.66666666668	34.8	-35.2
57.61	749.999999999993	34.99	-36
57.85	826.086956521741	35.17	-35.1
58.08	749.999999999993	35.36	-33.6
58.32	749.999999999993	35.54	-36.2
58.56	826.086956521741	35.72	-35.4
58.79	750.000000000022	35.91	-35.7
59.03	782.608695652183	36.09	-33.5
59.26	791.666666666651	36.27	-33.5
59.5	782.608695652183	36.46	-34.7
59.73	826.086956521715	36.64	-34.6
59.96	749.999999999993	36.83	-33.2
60.2	782.608695652183	37.01	-33.4
60.43	772.727272727285	37.19	-35.3
60.65	818.181818181821	37.36	-34.7
60.87	772.727272727259	37.54	-33.9
61.09	809.523809523842	37.71	-35.1
61.3	772.727272727227	37.88	-37
61.52	772.727272727285	38.05	-35.9
61.74	772.727272727285	38.22	-35.1
61.96	809.523809523814	38.39	-34.6
62.17	818.181818181821	38.56	-34.8
62.39	772.727272727252	38.74	-34
62.61	809.523809523814	38.91	-34.8
62.82	772.727272727285	39.08	-33
63.04	809.523809523814	39.25	-34
63.25	772.727272727285	39.42	-33.9
63.47	772.727272727252	39.59	-33
63.69	857.142857142852	39.76	-32.1
63.9	772.727272727259	39.94	-33.3
64.12	809.523809523842	40.11	-34.4
64.33	772.727272727285	40.28	-35.3
64.55	809.523809523753	40.45	-36.6
64.76	809.523809523842	40.62	-34.2
64.97	772.727272727285	40.79	-32.2
65.19	809.523809523787	40.96	-36.2
65.4	818.181818181821	41.13	-35
65.62	809.523809523808	41.31	-32.7
65.83	772.727272727285	41.48	-34.8
66.05	809.523809523787	41.65	-34.4
66.26	809.523809523842	41.82	-35.1
66.47	772.727272727252	41.99	-34.2
66.69	809.523809523787	42.16	-34.6
66.9	857.142857142881	42.33	-36.5
67.11	809.523809523842	42.51	-35.1
67.32	772.727272727235	42.68	-35.8
67.54	809.523809523842	42.85	-36
67.75	809.523809523808	43.02	-35
67.96	772.727272727235	43.19	-35.3
68.18	809.523809523842	43.36	-35.9
68.39	857.142857142881	43.53	-34.9
68.6	809.523809523787	43.71	-36.6
68.81	809.523809523808	43.88	-36.9
69.02	809.523809523787	44.05	-35.5
69.23	772.727272727285	44.22	-34
69.45	809.523809523842	44.39	-34.1
69.66	809.523809523753	44.56	-34.2
69.87	857.142857142881	44.73	-32.8
70.08	809.523809523787	44.91	-33.4
70.29	809.523809523842	45.08	-34.9
70.5	809.523809523842	45.25	-36.2
70.71	809.523809523787	45.42	-33.6
70.92	809.523809523808	45.59	-33.4
71.13	809.523809523787	45.76	-35
71.34	857.142857142881	45.93	-34.7
71.55	809.523809523787	46.11	-32
71.76	809.523809523842	46.28	-34.5
71.97	809.523809523753	46.45	-35.2
72.18	809.523809523842	46.62	-33.5
72.39	809.523809523842	46.79	-34.5
72.6	809.523809523787	46.96	-34.5
72.81	809.523809523808	47.13	-36.1
73.02	857.142857142823	47.3	-35.5
73.23	809.523809523842	47.48	-36
73.44	809.523809523787	47.65	-35.5
73.65	850.000000000057	47.82	-36.6
73.85	809.523809523753	47.99	-37.1
74.06	809.523809523842	48.16	-34.9
74.27	809.523809523787	48.33	-34.4
74.48	857.142857142881	48.5	-35.9
74.69	809.523809523787	48.68	-36.2
74.9	850.000000000057	48.85	-33
75.1	809.523809523753	49.02	-32.5
75.31	809.523809523842	49.19	-32.7
75.52	809.523809523787	49.36	-34.3
75.73	809.523809523842	49.53	-35.6
75.94	899.999999999986	49.7	-36.8
76.14	809.523809523808	49.88	-35.4
76.35	809.523809523787	50.05	-34.4
76.56	849.999999999996	50.22	-34.7
76.76	809.523809523842	50.39	-36.4
76.97	809.523809523753	50.56	-36.5
77.18	809.523809523842	50.73	-34.6
77.39	899.999999999986	50.9	-34.1
77.59	809.523809523842	51.08	-32.5
77.8	809.523809523787	51.25	-33.7
78.01	850.000000000057	51.42	-34.4
78.21	809.523809523753	51.59	-34.8
78.42	849.999999999996	51.76	-34.8
78.62	809.523809523842	51.93	-36
78.83	809.523809523787	52.1	-36.1
79.04	900.00000000005	52.27	-35.4
79.24	809.523809523753	52.45	-35.6
79.45	849.999999999996	52.62	-36.6
79.65	809.523809523842	52.79	-34.7
79.86	809.523809523842	52.96	-35.7
80.07	849.999999999961	53.13	-35.3
80.27	809.523809523787	53.3	-34.2
80.48	899.999999999986	53.47	-33.6
80.68	809.523809523842	53.65	-33.3
80.89	849.999999999996	53.82	-34
81.09	809.523809523808	53.99	-33.9
81.3	849.999999999996	54.16	-33.3
81.5	809.523809523842	54.33	-35.1
81.71	849.999999999996	54.5	-35.8
81.91	857.142857142823	54.67	-35.3
82.12	850.000000000057	54.85	-35.7
82.32	849.999999999961	55.02	-34
82.52	809.523809523787	55.19	-32.8
82.73	849.999999999996	55.36	-35.6
82.93	809.523809523842	55.53	-35.8
83.14	849.999999999961	55.7	-35.4
83.34	899.999999999986	55.87	-35.2
83.54	809.523809523842	56.05	-33.2
83.75	849.999999999996	56.22	-33.2
83.95	809.523809523842	56.39	-35.1
84.16	849.999999999961	56.56	-35.2
84.36	849.999999999996	56.73	-34.8
84.56	809.523809523842	56.9	-32.8
84.77	899.999999999986	57.07	-33.4
84.97	849.999999999996	57.25	-33.7
85.17	809.523809523842	57.42	-34.5
85.38	849.999999999961	57.59	-33.2
85.58	849.999999999996	57.76	-33.2
85.78	809.523809523842	57.93	-33.6
85.99	849.999999999996	58.1	-34.9
86.19	849.999999999961	58.27	-34.7
86.39	899.999999999986	58.44	-33.6
86.59	809.523809523842	58.62	-33.5
86.8	849.999999999996	58.79	-34.4
87	849.999999999996	58.96	-33.5
87.2	849.999999999961	59.13	-34
87.4	809.523809523842	59.3	-33.3
87.61	849.999999999996	59.47	-32.7
87.81	899.999999999986	59.64	-35.1
88.01	850.000000000057	59.82	-34.9
88.21	849.999999999961	59.99	-35.2
88.41	809.523809523787	60.16	-35
88.62	850.000000000057	60.33	-34.6
88.82	849.999999999996	60.5	-34.3
89.02	849.999999999996	60.67	-35.2
89.22	899.999999999986	60.84	-33.7
89.42	809.523809523808	61.02	-34
89.63	849.999999999996	61.19	-35.1
89.83	849.999999999996	61.36	-33.5
90.03	849.999999999996	61.53	-33.4
90.23	849.999999999961	61.7	-36
90.43	850.000000000057	61.87	-36.7
90.63	899.999999999986	62.04	-34.4
90.83	849.999999999996	62.22	-32.7
91.03	809.523809523842	62.39	-34.6
91.24	849.999999999961	62.56	-35.2
91.44	849.999999999996	62.73	-36.1
91.64	849.999999999996	62.9	-35.4
91.84	849.999999999996	63.07	-33.2
92.04	850.000000000021	63.24	-34.3
92.24	900.000000000021	63.41	-34.7
92.44	849.999999999961	63.59	-33.2
92.64	849.999999999996	63.76	-33.7
92.84	849.999999999961	63.93	-33.7
93.04	850.000000000057	64.1	-34.4
93.24	849.999999999996	64.27	-35.1
93.44	849.999999999996	64.44	-34.3
93.64	900.000000000021	64.61	-33
93.84	849.999999999925	64.79	-34.4
94.04	850.000000000057	64.96	-37
94.24	849.999999999996	65.13	-34.9
94.44	849.999999999996	65.3	-32.2
94.64	849.999999999996	65.47	-33.5
94.84	849.999999999996	65.64	-34.5
95.04	900.000000000014	65.81	-35.3
95.24	849.999999999996	65.99	-33.1
95.44	849.999999999996	66.16	-32.1
95.64	849.999999999996	66.33	-33.2
95.84	849.999999999996	66.5	-33.2
96.04	850.000000000057	66.67	-34.8
96.24	849.999999999996	66.84	-35.3
96.44	899.99999999995	67.01	-35.1
96.64	849.999999999996	67.19	-33.9
96.84	849.999999999996	67.36	-34.7
97.04	850.000000000057	67.53	-33.2
97.24	894.736842105216	67.7	-33.8
97.43	850.000000000057	67.87	-32.9
97.63	849.999999999925	68.04	-34.1
97.83	900.000000000021	68.21	-35.6
98.03	849.999999999996	68.39	-35.4
98.23	849.999999999996	68.56	-33
98.43	850.000000000057	68.73	-32.5
98.63	849.999999999925	68.9	-35.4
98.83	900.000000000021	69.07	-35.3
99.03	849.999999999996	69.25	-34.5
99.23	849.999999999996	69.42	-35.4
99.43	850.000000000057	69.59	-34.9
99.63	899.99999999995	69.76	-32.5
99.83	849.999999999996	69.94	-33
100.03	849.999999999996	70.11	-34.2
100.23	849.999999999996	70.28	-34.6
100.43	900.000000000014	70.45	-34
100.63	849.999999999996	70.63	-33.9
100.83	849.999999999996	70.8	-33.8
101.03	849.999999999996	70.97	-33.2
101.23	899.99999999995	71.14	-34.5
101.43	894.736842105283	71.32	-34.1
101.62	850.000000000057	71.49	-33.8
101.82	849.999999999996	71.66	-32.9
102.02	900.000000000021	71.83	-33
102.22	849.999999999996	72.01	-33.8
102.42	849.999999999925	72.18	-34.9
102.62	850.000000000057	72.35	-34.9
102.82	900.000000000021	72.52	-32.6
103.02	849.999999999996	72.7	-33
103.22	894.736842105283	72.87	-34.1
103.41	849.999999999925	73.04	-34.3
103.61	849.999999999996	73.21	-33.3
103.81	900.000000000021	73.38	-34
104.01	850.000000000057	73.56	-35.1
104.21	849.999999999996	73.73	-35.2
104.41	849.999999999925	73.9	-34.5
104.61	947.368421052679	74.07	-34.8
104.8	849.999999999996	74.25	-36.4
105	849.999999999996	74.42	-38.3
105.2	849.999999999996	74.59	-36.8
105.4	900.000000000014	74.76	-35.3
105.6	849.999999999996	74.94	-35.1
105.8	894.736842105283	75.11	-35.5
105.99	849.999999999996	75.28	-33.4
106.19	899.99999999995	75.45	-33.2
106.39	849.999999999996	75.63	-31.4
106.59	849.999999999996	75.8	-33.4
106.79	894.736842105283	75.97	-35.8
106.98	899.99999999995	76.14	-35.1
107.18	850.000000000057	76.32	-33.7
107.38	849.999999999996	76.49	-34
107.58	894.736842105283	76.66	-35.4
107.77	900.000000000021	76.83	-35.2
107.97	849.999999999996	77.01	-34.3
108.17	849.999999999925	77.18	-33.7
108.37	850.000000000057	77.35	-35.1
108.57	947.368421052608	77.52	-36.1
108.76	850.000000000057	77.7	-34.2
108.96	849.999999999996	77.87	-34.7
109.16	894.736842105208	78.04	-36.3
109.35	849.999999999996	78.21	-38
109.55	900.000000000021	78.38	-36.4
109.75	849.999999999996	78.56	-35.2
109.95	894.736842105283	78.73	-34
110.14	849.999999999925	78.9	-33.7
110.34	900.000000000021	79.07	-34.8
110.54	850.000000000057	79.25	-35.8
110.74	894.736842105216	79.42	-34.8
110.93	850.000000000057	79.59	-32.3
111.13	899.99999999995	79.76	-33.4
111.33	894.736842105283	79.94	-35
111.52	849.999999999996	80.11	-33.2
111.72	849.999999999996	80.28	-34.7
111.92	947.368421052604	80.45	-36.2
112.11	849.999999999996	80.63	-34.5
112.31	849.999999999996	80.8	-33.4
112.51	894.736842105283	80.97	-35.8
112.7	899.99999999995	81.14	-34.5
112.9	850.000000000057	81.32	-33.9
113.1	894.736842105216	81.49	-34.6
113.29	850.000000000057	81.66	-33.3
113.49	900.000000000021	81.83	-34.3
113.69	894.736842105283	82.01	-35.9
113.88	849.999999999925	82.18	-35.9
114.08	849.999999999996	82.35	-35.9
114.28	947.368421052679	82.52	-35.1
114.47	849.999999999996	82.7	-34.6
114.67	849.999999999996	82.87	-33.7
114.87	894.736842105208	83.04	-36.7
115.06	849.999999999996	83.21	-34
115.26	947.368421052679	83.38	-33.8
115.45	849.999999999996	83.56	-33.2
115.65	850.000000000057	83.73	-33.9
115.85	894.736842105141	83.9	-34.3
116.04	900.000000000085	84.07	-33.2
116.24	849.999999999996	84.25	-33.6
116.44	894.736842105283	84.42	-32.8
116.63	849.999999999996	84.59	-32.1
116.83	947.368421052604	84.76	-34
117.02	849.999999999996	84.94	-35.2
117.22	894.736842105283	85.11	-34.2
117.41	849.999999999996	85.28	-34.3
117.61	899.99999999995	85.45	-35.2
117.81	894.736842105283	85.63	-34.2
118	849.999999999996	85.8	-33.9
118.2	894.736842105283	85.97	-35.9
118.39	899.99999999995	86.14	-34.2
118.59	849.999999999996	86.32	-33
118.79	894.736842105283	86.49	-32.9
118.98	849.999999999996	86.66	-33.7
119.18	947.368421052679	86.83	-34.7
119.37	850.000000000057	87.01	-35.2
119.57	894.736842105141	87.18	-35.1
119.76	850.000000000057	87.35	-35.3
119.96	894.736842105216	87.52	-35.2
120.15	900.000000000085	87.69	-35.5
120.35	849.999999999996	87.87	-34.9
120.55	894.736842105208	88.04	-35.3
120.74	849.999999999996	88.21	-34.6
120.94	947.368421052679	88.38	-35.4
121.13	849.999999999996	88.56	-34.3
121.33	894.736842105283	88.73	-36.2
121.52	849.999999999925	88.9	-35.8
121.72	947.368421052679	89.07	-34.5
121.91	849.999999999996	89.25	-36.1
122.11	894.736842105283	89.42	-35.3
122.3	842.105263157887	89.59	-34.5
122.49	944.444444444418	89.75	-35
122.67	894.736842105283	89.92	-35.1
122.86	842.105263157887	90.09	-34.2
123.05	894.736842105283	90.25	-32.9
123.24	894.736842105216	90.42	-35.4
123.43	842.105263157887	90.59	-35.9
123.62	894.736842105283	90.75	-35
123.81	894.736842105283	90.92	-34.7
124	888.888888888836	91.09	-34.8
124.18	894.736842105283	91.25	-36.1
124.37	894.736842105283	91.42	-34.7
124.56	894.736842105283	91.59	-35.3
124.75	842.105263157887	91.76	-34.4
124.94	894.736842105283	91.92	-35.2
125.13	894.736842105283	92.09	-36.8
125.32	888.888888888836	92.26	-34.9
125.5	894.736842105283	92.42	-33.6
125.69	894.736842105283	92.59	-34.4
125.88	842.105263157887	92.76	-35.2
126.07	894.736842105216	92.92	-32.2
126.26	894.736842105283	93.09	-32.1
126.45	888.888888888906	93.26	-34.4
126.63	894.736842105283	93.42	-36.2
126.82	894.736842105216	93.59	-34.6
127.01	894.736842105283	93.76	-30.3
127.2	842.105263157887	93.93	-33.6
127.39	894.736842105283	94.09	-33.9
127.58	944.444444444418	94.26	-35.2
127.76	842.105263157887	94.43	-35.3
127.95	894.73684210535	94.59	-33.1
128.14	894.736842105149	94.76	-32.4
128.33	842.105263157887	94.93	-34.6
128.52	944.444444444567	95.09	-34.6
128.7	894.736842105283	95.26	-34.2
128.89	842.105263157761	95.43	-36.9
129.08	894.736842105283	95.59	-35.2
129.27	894.736842105283	95.76	-35.1
129.46	888.888888888977	95.93	-34.9
129.64	894.736842105149	96.09	-32.5
129.83	894.736842105283	96.26	-31.9
130.02	894.736842105208	96.43	-33.6
130.21	842.105263157962	96.6	-34.3
130.4	944.444444444418	96.76	-34.3
130.58	894.736842105208	96.93	-33.6
130.77	842.105263157962	97.1	-34.2
130.96	894.736842105283	97.26	-36.1
131.15	944.444444444339	97.43	-34.3
131.33	842.105263157962	97.6	-33.8
131.52	894.736842105283	97.76	-34.3
131.71	894.736842105208	97.93	-34.1
131.9	842.105263157962	98.1	-32.9
132.09	944.444444444418	98.26	-34.8
132.27	894.736842105208	98.43	-34.8
132.46	842.105263157962	98.6	-32.8
132.65	894.736842105283	98.76	-34.7
132.84	944.444444444339	98.93	-35.8
133.02	894.736842105283	99.1	-35.7
133.21	842.105263157962	99.27	-35.1
133.4	894.736842105208	99.43	-33.9
133.59	944.444444444418	99.6	-34.2
133.77	842.105263157962	99.77	-32.8
133.96	894.736842105208	99.93	-31.8
134.15	894.736842105283	100.1	-32.4
134.34	888.888888888915	100.27	-33
134.52	894.736842105208	100.43	-33.3
134.71	894.736842105283	100.6	-32.8
134.9	842.105263157962	100.77	-33.1
135.09	944.444444444339	100.93	-35.1
135.27	894.736842105283	101.1	-35.1
135.46	894.736842105283	101.27	-34.5
135.65	842.105263157887	101.44	-34.4
135.84	944.444444444418	101.6	-34.2
136.02	894.736842105283	101.77	-34.4
136.21	842.105263157887	101.94	-35.5
136.4	944.444444444418	102.1	-36.2
136.58	894.736842105283	102.27	-34.4
136.77	842.105263157887	102.44	-35
136.96	894.736842105283	102.6	-38
137.15	944.444444444418	102.77	-37.3
137.33	842.105263157887	102.94	-34.2
137.52	894.736842105283	103.1	-34.6
137.71	894.736842105283	103.27	-34.7
137.9	944.444444444418	103.44	-33.7
138.08	842.105263157887	103.61	-34.3
138.27	894.736842105283	103.77	-34.4
138.46	944.444444444567	103.94	-34.9
138.64	842.105263157761	104.11	-34.5
138.83	894.736842105283	104.27	-33.3
139.02	944.444444444567	104.44	-34.5
139.2	842.105263157887	104.61	-36.2
139.39	894.736842105149	104.77	-35.8
139.58	894.736842105283	104.94	-35.5
139.77	888.888888888977	105.11	-34.9
139.95	894.736842105283	105.27	-36.2
140.14	894.736842105149	105.44	-34.9
140.33	888.888888888977	105.61	-35.2
140.51	894.736842105283	105.77	-34.8
140.7	894.736842105283	105.94	-37.9
140.89	944.444444444418	106.11	-35.2
141.07	842.105263157887	106.28	-34.5
141.26	894.736842105283	106.44	-34.6
141.45	944.444444444418	106.61	-33.8
141.63	842.105263157887	106.78	-35.6
141.82	894.736842105283	106.94	-36.1
142.01	944.444444444418	107.11	-35.8
142.19	842.105263157887	107.28	-35.6
142.38	894.736842105283	107.44	-34.9
142.57	944.444444444418	107.61	-34.6
142.75	842.105263157887	107.78	-33.5
142.94	894.736842105283	107.94	-33.3
143.13	944.444444444418	108.11	-33.7
143.31	894.736842105283	108.28	-34.5
143.5	842.105263157887	108.45	-33.9
143.69	944.444444444418	108.61	-32.5
143.87	894.736842105283	108.78	-33.7
144.06	842.105263157887	108.95	-36.9
144.25	944.444444444418	109.11	-36.4
144.43	894.736842105283	109.28	-32.5
144.62	842.105263157887	109.45	-32.2
144.81	944.444444444418	109.61	-33.9
144.99	894.736842105283	109.78	-35.2
145.18	842.105263157887	109.95	-35.2
145.37	944.444444444418	110.11	-34.7
145.55	894.736842105283	110.28	-34.9
145.74	842.105263157887	110.45	-34.3
145.93	944.444444444418	110.61	-35.1
146.11	894.736842105283	110.78	-35.1
146.3	944.444444444567	110.95	-35.9
146.48	842.105263157887	111.12	-33.9
146.67	894.736842105149	111.28	-34.2
146.86	944.444444444567	111.45	-36.2
147.04	842.105263157887	111.62	-34.3
147.23	894.736842105283	111.78	-35.1
147.42	944.444444444418	111.95	-34.1
147.6	842.105263157887	112.12	-34.2
147.79	894.736842105283	112.28	-33.7
147.98	944.444444444418	112.45	-33.3
148.16	842.105263157887	112.62	-33.4
148.35	944.444444444418	112.78	-33.8
148.53	894.736842105283	112.95	-35.2
148.72	842.105263157887	113.12	-35.7
148.91	944.444444444418	113.28	-34.6
149.09	894.736842105283	113.45	-35
149.28	894.736842105283	113.62	-35.7
149.47	888.888888888836	113.79	-35.4
149.65	894.736842105283	113.95	-35.5
149.84	944.444444444418	114.12	-34.3
150.02	842.105263157887	114.29	-34.2
150.21	894.736842105283	114.45	-35.5
150.4	944.444444444418	114.62	-35.6
150.58	842.105263157887	114.79	-35.2
150.77	944.444444444567	114.95	-35
150.95	894.736842105283	115.12	-34.7
151.14	842.105263157761	115.29	-34.8
151.33	944.444444444567	115.45	-35.3
151.51	894.736842105283	115.62	-33.8
151.7	894.736842105208	115.79	-32.4
151.89	888.888888888915	115.96	-33.5
152.07	894.736842105283	116.12	-34
152.26	944.444444444339	116.29	-34.9
152.44	842.105263157962	116.46	-35.2
152.63	944.444444444418	116.62	-36.1
152.81	894.736842105208	116.79	-35.7
153	842.105263157962	116.96	-34.8
153.19	944.444444444418	117.12	-33.3
153.37	894.736842105208	117.29	-33
153.56	888.888888888915	117.46	-34.1
153.74	894.736842105283	117.62	-35.5
153.93	894.736842105208	117.79	-35
154.12	888.888888888915	117.96	-34.6
154.3	894.736842105283	118.12	-33.9
154.49	944.444444444488	118.29	-33.9
154.67	894.736842105149	118.46	-33.6
154.86	842.105263157962	118.63	-33.5
155.05	944.444444444488	118.79	-34.4
155.23	894.736842105283	118.96	-35.8
155.42	888.888888888915	119.13	-35.6
155.6	894.736842105208	119.29	-34.6
155.79	944.444444444418	119.46	-33.6
155.97	842.105263157962	119.63	-32.5
156.16	894.736842105208	119.79	-32.6
156.35	944.444444444418	119.96	-34.7
156.53	842.105263157962	120.13	-35.5
156.72	944.444444444339	120.29	-34.5
156.9	894.736842105283	120.46	-33.8
157.09	888.888888888915	120.63	-33.7
157.27	894.736842105208	120.79	-34.1
157.46	894.736842105283	120.96	-34.7
157.65	944.444444444418	121.13	-34.6
157.83	842.105263157887	121.3	-35.8
158.02	944.444444444567	121.46	-35.2
158.2	894.736842105283	121.63	-35.7
158.39	888.888888888836	121.8	-32.3
158.57	894.736842105283	121.96	-34.1
