depth	ECM
17.965	47.198
17.975	42.413
17.985	44.133
17.995	45.853
18.005	47.573
18.015	49.293
18.025	47.974
18.035	47.681
18.045	46.037
18.055	40.699
18.065	41.48
18.075	36.939
18.085	38.013
18.095	40.373
18.105	41.529
18.115	33.993
18.125	38.648
18.135	40.829
18.145	37.574
18.155	42.701
18.165	29.957
18.175	37.33
18.185	41.057
18.195	41.627
18.205	42.554
18.215	45.435
18.225	49.097
18.235	47.242
18.245	42.131
18.255	34.449
18.265	33.44
18.275	31.373
18.285	34.498
18.295	34.774
18.305	29.566
18.315	28.166
18.325	31.129
18.335	37.151
18.345	26.636
18.355	31.942
18.365	32.691
18.375	34.319
18.385	31.666
18.395	36.255
18.405	38.746
18.415	35.914
18.425	34.123
18.435	30.543
18.445	28.85
18.455	14.722
18.465	14.722
18.475	15.341
18.485	13.5425
18.495	11.744
18.505	13.518
18.515	20.045
18.525	19.654
18.535	22.339
18.545	28.752
18.555	33.179
18.565	32.545
18.575	28.589
18.585	32.3
18.595	32.3
18.605	32.398
18.615	26.588
18.625	27.125
18.635	28.199
18.645	25.416
18.655	26.197
18.665	30.868
18.675	33.863
18.685	33.326
18.695	31.259
18.705	31.08
18.715	33.179
18.725	30.836
18.735	39.576
18.745	35.23
18.755	34.742
18.765	36.597
18.775	36.988
18.785	40.894
18.795	36.5
18.805	38.99
18.815	40.308
18.825	46.851
18.835	45.289
18.845	45.842
18.855	49.455
18.865	49.976
18.875	41.334
18.885	40.878
18.895	40.422
18.905	39.966
18.915	38.55
18.925	38.257
18.935	32.593
18.945	29.127
18.955	30.494
18.965	35.279
18.975	35.146
18.983	35.013
19.005	34.88
19.015	34.747
19.025	31.573
19.035	38.425
19.045	42.201
19.055	46.807
19.065	47.344
19.075	51.739
19.085	48.174
19.095	51.511
19.105	48.125
19.115	48.809
19.125	48.451
19.135	52.618
19.145	50.404
19.155	50.86
19.165	48.125
19.175	53.838
19.185	53.79
19.195	50.274
19.205	49.558
19.215	47.442
19.225	54.229
19.235	52.129
19.245	44.284
19.255	43.991
19.265	40.313
19.275	39.727
19.285	39.727
19.295	35.398
19.305	39.825
19.315	39.825
19.325	37.904
19.335	35.821
19.345	30.694
19.355	33.998
19.365	35.186
19.375	41.55
19.385	38.702
19.395	37.286
19.405	34.258
19.415	34.291
19.425	32.663
19.435	32.159
19.445	31.377
19.455	35.56
19.465	34.942
19.475	36.749
19.485	40.411
19.495	35.137
19.505	30.401
19.515	32.452
19.525	44.935
19.535	43.096
19.545	43.536
19.555	40.85
19.565	38.458
19.575	39.385
19.585	35.381
19.595	35.202
19.605	31.426
19.615	33.477
19.625	27.487
19.635	27.325
19.645	27.959
19.655	27.553
19.665	28.741
19.675	31.768
19.685	30.84
19.695	28.822
19.705	27.081
19.715	27.862
19.725	22.474
19.735	22.002
19.745	22.312
19.755	22.833
19.765	19.366
19.775	19.61
19.785	19.382
19.795	18.34
19.805	17.461
19.815	10.723
19.825	1.006
19.835	0.127
19.845	0
19.855	0
19.865	0.225
19.875	9.909
19.885	34.405
19.895	39.336
19.905	38.002
19.915	40.02
19.925	43.389
19.935	45.033
19.945	44.708
19.955	41.338
19.965	42.657
19.975	43.684
19.983	44.711
20.005	46.765
20.015	47.792
20.025	48.819
20.035	49.846
20.045	56.341
20.055	42.913
20.065	42.669
20.075	46.868
20.085	46.917
20.095	48.626
20.105	45.989
20.115	28.02
20.125	37.883
20.135	36.223
20.145	41.35
20.155	44.182
20.165	38.176
20.175	29.778
20.185	35.735
20.195	39.202
20.205	42.571
20.215	60.491
20.225	55.657
20.235	39.397
20.245	34.685
20.255	29.973
20.265	33.782
20.275	37.005
20.285	34.173
20.295	33.831
20.305	37.102
20.315	38.811
20.325	41.253
20.335	45.11
20.345	40.471
20.355	39.544
20.365	46.966
20.375	43.255
20.385	40.471
20.395	47.454
20.405	45.208
20.415	49.065
20.425	42.229
20.435	48.723
20.445	49.505
20.455	48.626
20.465	59.173
20.475	56.194
20.485	51.36
20.495	55.413
20.505	52.971
20.515	48.04
20.525	56.243
20.535	55.364
20.545	59.563
20.555	50.628
20.565	49.993
20.575	53.216
20.585	51.067
20.595	57.268
20.605	64.348
20.615	63.421
20.625	53.508
20.635	53.2155
20.645	52.923
20.655	54.827
20.665	46.966
20.675	53.704
20.685	49.309
20.695	46.721
20.705	51.165
20.715	29.29
20.725	45.012
20.735	46.233
20.745	45.989
20.755	48.577
20.765	49.895
20.775	48.43
20.785	43.352
20.795	44.036
20.805	43.694
20.815	41.985
20.825	42.62
20.835	37.395
20.845	47.6
20.855	49.798
20.865	52.874
20.875	51.458
20.885	54.876
20.895	49.505
20.905	51.067
20.915	51.702
20.925	48.04
20.935	46.575
20.945	46.4947
20.955	46.4143
20.965	46.334
20.975	46.2537
20.9825	46.1733
21.005	46.093
21.015	46.0127
21.025	45.9323
21.035	45.852
21.045	40.53
21.055	46.682
21.065	49.807
21.075	46.633
21.085	45.51
21.095	35.989
21.105	34.133
21.115	33.401
21.125	36.965
21.135	39.944
21.145	37.209
21.155	40.041
21.165	41.653
21.175	45.217
21.185	43.85
21.195	47.024
21.205	47.366
21.215	39.407
21.225	38.43
21.235	52.248
21.245	49.416
21.255	46.291
21.265	54.299
21.275	51.37
21.285	50.295
21.295	45.315
21.305	45.901
21.315	47.952
21.325	43.166
21.335	41.897
21.345	45.608
21.355	41.311
21.365	36.135
21.375	36.038
21.385	42.434
21.395	43.85
21.405	43.704
21.415	40.725
21.425	39.26
21.435	40.139
21.445	37.161
21.455	40.334
21.465	41.213
21.475	37.747
21.485	44.338
21.495	40.237
21.505	39.309
21.515	42.776
21.525	33.059
21.535	35.842
21.545	34.475
21.555	37.649
21.565	40.432
21.575	35.256
21.585	32.1963
21.595	29.1367
21.605	26.077
21.615	35.5
21.625	42.678
21.635	39.504
21.645	41.213
21.655	38.772
21.665	37.307
21.675	37.649
21.685	36.135
21.695	39.016
21.705	45.901
21.715	45.706
21.725	41.995
21.735	49.221
21.745	49.514
21.755	44.241
21.765	41.018
21.775	37.405
21.785	39.846
21.795	42.873
21.805	39.553
21.815	43.948
21.825	47.854
21.835	52.932
21.845	51.663
21.855	42.776
21.865	50.686
21.875	42.825
21.885	44.534
21.895	44.875
21.905	39.748
21.915	40.579
21.925	27.004
21.935	30.569
21.945	37.405
21.955	50.93
21.965	51.76
21.975	50.393
21.985	50.2693
21.995	50.1456
22.002	50.0219
22.005	49.8981
22.015	49.7744
22.025	49.6507
22.035	49.527
22.045	47.33
22.055	50.699
22.065	48.795
22.075	46.598
22.085	52.994
22.095	39.713
22.105	37.906
22.115	54.068
22.125	55.582
22.135	55.045
22.145	51.92
22.155	59.83
22.165	58.756
22.175	49.869
22.185	50.162
22.195	11.49
22.205	37.076
22.215	55.728
22.225	55.826
22.235	55.435
22.245	54.019
22.255	45.523
22.265	49.674
22.275	50.846
22.285	43.131
22.295	46.207
22.305	43.228
22.315	42.301
22.325	46.451
22.335	32.926
22.345	25.943
22.355	42.154
22.365	39.713
22.375	44.3515
22.385	48.99
22.395	48.99
22.405	45.767
22.415	51.041
22.425	50.553
22.435	49.478
22.445	30.142
22.455	46.695
22.465	50.846
22.475	49.576
22.485	52.799
22.495	50.797
22.505	48.892
22.515	48.795
22.525	38.736
22.535	48.453
22.545	51.139
22.555	41.178
22.565	45.474
22.575	51.92
22.585	48.599
22.595	46.744
22.605	44.107
22.615	45.474
22.625	41.129
22.635	38.346
22.645	42.008
22.655	41.08
22.665	43.668
22.675	38.443
22.685	40.006
22.695	33.951
22.705	28.58
22.715	11.832
22.725	11.295
22.735	29.947
22.745	28.824
22.755	22.428
22.765	35.221
22.775	37.662
22.785	37.369
22.795	35.221
22.805	30.631
22.815	36.099
22.825	39.469
22.835	39.127
22.845	40.299
22.855	38.248
22.865	40.006
22.875	32.584
22.885	35.904
22.895	34.122
22.905	32.34
22.915	38.053
22.925	34.049
22.935	33.56
22.945	35.709
22.955	36.588
22.965	37.371
22.975	38.154
22.9845	38.937
23.005	39.72
23.015	40.503
23.025	41.286
23.035	42.069
23.045	42.852
23.055	42.364
23.065	39.532
23.075	38.604
23.085	39.629
23.095	42.168
23.105	39.727
23.115	34.356
23.125	39.043
23.135	38.946
23.145	37.286
23.155	33.868
23.165	36.26
23.175	31.915
23.185	32.403
23.195	35.04
23.205	32.989
23.215	34.747
23.225	30.743
23.235	33.77
23.245	24.004
23.255	20.782
23.265	32.745
23.275	34.356
23.285	21.563
23.295	10.333
23.305	0.909
23.315	0.372
23.325	0.42
23.335	0.42
23.345	0.665
23.355	6.182
23.365	23.711
23.375	22.735
23.385	24.395
23.395	27.325
23.405	30.401
23.415	27.764
23.425	31.133
23.435	29.864
23.445	34.161
23.455	32.793
23.465	34.893
23.475	32.11
23.485	49.493
23.495	52.374
23.505	53.106
23.515	47.54
23.525	49.932
23.535	45.586
23.545	44.659
23.555	48.223
23.565	38.311
23.575	48.516
23.585	44.854
23.595	42.657
23.605	39.336
23.615	20.293
23.625	25.958
23.635	25.665
23.645	35.04
23.655	39.874
23.665	49.102
23.675	43.877
23.685	42.461
23.695	38.506
23.705	36.7
23.715	37.872
23.725	40.215
23.735	20.391
23.745	19.317
23.755	36.065
23.765	35.04
23.775	27.325
23.785	27.911
23.795	37.481
23.805	48.223
23.815	46.172
23.825	47.1
23.835	47.247
23.845	43.243
23.855	43.145
23.865	39.971
23.875	37.286
23.885	26.495
23.895	36.7
23.905	31.377
23.915	28.497
23.925	41.973
23.935	29.668
23.945	39.971
23.955	40.508
23.965	42.461
23.975	44.3281
23.985	46.1953
23.995	48.0624
24.0015	49.9295
24.005	51.7966
24.015	53.6638
24.025	55.5309
24.035	57.398
24.045	59.546
24.055	64.088
24.065	62.867
24.075	63.404
24.085	67.798
24.095	62.281
24.105	54.761
24.115	63.062
24.125	58.033
24.135	60.132
24.145	60.23
24.155	61.988
24.165	62.281
24.175	45.484
24.185	55.64
24.195	58.765
24.205	57.707
24.215	56.649
24.225	55.591
24.235	55.152
24.245	48.072
24.255	42.945
24.265	50.562
24.275	41.089
24.285	51.929
24.295	51.441
24.305	51.148
24.315	48.902
24.325	49.83
24.335	48.707
24.345	43.824
24.355	47.242
24.365	48.755
24.375	49.39
24.385	41.578
24.395	46.461
24.405	44.703
24.415	42.164
24.425	44.263
24.435	39.82
24.445	41.48
24.455	45.093
24.465	48.951
24.475	49.586
24.485	46.9
24.495	45.484
24.505	42.896
24.515	41.285
24.525	46.607
24.535	49.293
24.545	45.777
24.555	46.949
24.565	41.382
24.575	45.093
24.585	36.939
24.595	37.769
24.605	44.8
24.615	45.875
24.625	45.972
24.635	38.257
24.645	35.23
24.655	28.834
24.665	26.343
24.675	27.418
24.685	31.129
24.695	33.179
24.705	33.765
24.715	26.832
24.725	35.718
24.735	29.078
24.745	28.492
24.755	38.55
24.765	34.009
24.775	34.839
24.785	31.275
24.795	35.718
24.805	29.127
24.815	29.078
24.825	29.517
24.835	33.375
24.845	28.394
24.855	29.029
24.865	27.808
24.875	26.246
24.885	27.32
24.895	25.855
24.905	27.613
24.915	32.593
24.925	37.574
24.935	39.527
24.945	40.064
24.955	40.406
24.965	41.348
24.975	42.29
24.985	43.232
24.9905	44.174
25.005	45.116
25.015	46.058
25.025	47
25.035	47.942
25.045	48.235
25.055	44.231
25.065	49.212
25.075	48.333
25.085	49.114
25.095	42.034
25.105	50.969
25.115	49.505
25.125	46.575
25.135	36.223
25.145	41.887
25.155	45.305
25.165	49.749
25.175	49.505
25.185	49.553
25.195	52.825
25.205	52.337
25.215	53.899
25.225	45.745
25.235	48.821
25.245	48.186
25.255	41.79
25.265	46.038
25.275	41.497
25.285	44.426
25.295	49.407
25.305	44.964
25.315	40.276
25.325	38.274
25.335	43.841
25.345	41.301
25.355	43.303
25.365	41.497
25.375	45.305
25.385	39.837
25.395	41.106
25.405	45.501
25.415	52.825
25.425	46.575
25.435	38.372
25.445	41.204
25.455	45.11
25.465	38.176
25.475	32.512
25.485	31.7308
25.495	30.9495
25.505	30.1683
25.515	29.387
25.525	25.188
25.535	28.801
25.545	28.167
25.555	28.118
25.565	24.602
25.575	33.196
25.585	34.758
25.595	40.032
25.605	48.821
25.615	51.165
25.625	48.821
25.635	50.872
25.645	55.266
25.655	53.508
25.665	57.415
25.675	60.784
25.685	59.173
25.695	58.635
25.705	58.88
25.715	55.559
25.725	59.758
25.735	60.149
25.745	59.954
25.755	55.657
25.765	58.489
25.775	62.786
25.785	56.048
25.795	54.485
25.805	45.061
25.815	54.29
25.825	54.534
25.835	55.755
25.845	62.005
25.855	62.346
25.865	59.075
25.875	66.448
25.885	56.292
25.895	53.801
25.905	51.067
25.915	55.315
25.925	60.735
25.935	60.93
25.945	53.313
25.955	50.579
25.965	50.4866
25.975	50.3941
25.983	50.3017
26.005	50.2093
26.015	50.1169
26.025	50.0244
26.035	49.932
26.045	54.473
26.055	59.6
26.065	60.625
26.075	58.331
26.085	58.77
26.095	53.301
26.105	56.963
26.115	65.801
26.125	61.944
26.135	58.477
26.145	48.663
26.155	16.387
26.165	4.571
26.175	24.883
26.185	32.256
26.195	28.741
26.205	26.641
26.215	27.032
26.225	25.616
26.235	11.26
26.245	26.934
26.255	26.836
26.265	30.108
26.275	36.407
26.285	27.422
26.295	17.852
26.305	32.891
26.315	39.239
26.325	47.833
26.335	39.727
26.345	32.696
26.355	30.401
26.365	27.52
26.375	32.696
26.385	29.18
26.395	26.397
26.405	29.278
26.415	28.692
26.425	27.715
26.435	28.79
26.445	27.715
26.455	27.52
26.465	29.864
26.475	37.969
26.485	34.551
26.495	23.077
26.505	25.958
26.515	40.508
26.525	37.481
26.535	34.649
26.545	38.458
26.555	30.45
26.565	34.551
26.575	31.768
26.585	3.887
26.595	3.643
26.605	29.18
26.615	24.688
26.625	20.831
26.635	34.063
26.645	37.139
26.655	40.899
26.665	42.315
26.675	42.071
26.685	40.215
26.695	36.407
26.705	35.723
26.715	43.536
26.725	37.92
26.735	35.235
26.745	44.708
26.755	49.981
26.765	42.657
26.775	45.0333
26.785	47.4097
26.795	49.786
26.805	27.666
26.815	43.389
26.825	50.86
26.835	49.102
26.845	47.588
26.855	42.608
26.865	45.391
26.875	44.708
26.885	47.051
26.895	49.541
26.905	44.708
26.915	45.342
26.925	49.59
26.935	49.395
26.945	52.764
26.955	52.227
26.965	53.1554
26.975	54.0839
26.983	55.0123
27.005	55.9407
27.015	56.8691
27.025	57.7976
27.035	58.726
27.045	50.865
27.055	51.744
27.065	51.255
27.075	43.931
27.085	49.253
27.095	48.619
27.105	45.835
27.115	44.517
27.125	46.665
27.135	45.884
27.145	44.956
27.155	42.271
27.165	40.904
27.175	40.806
27.185	42.076
27.195	40.513
27.205	46.372
27.215	42.076
27.225	46.079
27.235	45.494
27.245	45.494
27.255	46.568
27.265	46.079
27.275	46.714
27.285	48.619
27.295	49.595
27.305	44.468
27.315	45.591
27.325	29.966
27.335	36.46
27.345	26.06
27.355	42.076
27.365	46.763
27.375	47.154
27.385	50.767
27.395	51.353
27.405	43.54
27.415	44.81
27.425	48.326
27.435	42.173
27.445	45.494
27.455	53.453
27.465	53.697
27.475	55.601
27.485	56.724
27.495	53.892
27.505	53.697
27.515	55.601
27.525	50.474
27.535	59.165
27.545	59.8
27.555	53.208
27.565	57.994
27.575	56.822
27.585	52.818
27.595	50.474
27.605	59.068
27.615	59.703
27.625	57.603
27.635	56.138
27.645	58.824
27.655	55.357
27.665	57.212
27.675	56.529
27.685	47.007
27.695	45.201
27.705	37.095
27.715	7.994
27.725	30.406
27.735	19.029
27.745	35.386
27.755	38.413
27.765	44.126
27.775	42.857
27.785	41.392
27.795	45.494
27.805	43.638
27.815	50.572
27.825	45.298
27.835	47.642
27.845	45.786
27.855	46.617
27.865	50.962
27.875	48.228
27.885	43.15
27.895	45.738
27.905	47.642
27.915	46.568
27.925	43.247
27.935	36.851
27.945	45.201
27.955	47.154
27.965	45.7505
27.975	44.347
27.983	42.9435
28.005	41.54
28.015	40.1365
28.025	38.733
28.035	37.3295
28.045	35.926
28.055	36.316
28.065	23.816
28.075	15.564
28.085	20.984
28.095	23.035
28.105	24.012
28.115	29.627
28.125	31.922
28.135	30.066
28.145	34.656
28.155	30.066
28.165	29.871
28.175	35.34
28.185	33.289
28.195	32.166
28.205	34.656
28.215	35.535
28.225	35.437
28.235	36.463
28.245	38.953
28.255	36.951
28.265	39.246
28.275	41.297
28.285	40.711
28.295	35.877
28.305	30.457
28.315	22.351
28.325	17.615
28.335	15.711
28.345	17.664
28.355	16.199
28.365	14.099
28.375	16.297
28.385	14.734
28.395	16.785
28.405	18.738
28.415	21.131
28.425	25.525
28.435	28.504
28.445	30.701
28.455	30.164
28.465	32.898
28.475	35.486
28.485	34.168
28.495	34.314
28.505	39.051
28.515	28.015
28.525	37.781
28.535	34.754
28.545	39.441
28.555	35.926
28.565	38.318
28.575	35.535
28.585	37.781
28.595	39.881
28.605	38.074
28.615	34.607
28.625	39.539
28.635	46.961
28.645	50.281
28.655	46.717
28.665	47.937
28.675	45.594
28.685	43.054
28.695	46.961
28.705	41.785
28.715	37.342
28.725	12.976
28.735	48.719
28.745	45.984
28.755	42.42
28.765	47.937
28.775	53.504
28.785	48.328
28.795	49.012
28.805	41.931
28.815	37.976
28.825	45.398
28.835	39.832
28.845	35.291
28.855	35.144
28.865	40.515
28.875	42.859
28.885	41.883
28.895	40.32
28.905	40.418
28.915	32.703
28.925	32.459
28.935	36.902
28.945	37.5407
28.955	38.1793
28.965	38.818
28.975	39.4567
28.9815	40.0953
29.005	40.734
29.015	41.3727
29.025	42.0113
29.035	42.65
29.045	42.454
29.055	53.148
29.065	56.614
29.075	54.661
29.085	51.243
29.095	57.054
29.105	45.433
29.115	45.579
29.125	42.796
29.135	40.208
29.145	42.357
29.155	42.747
29.165	36.546
29.175	36.009
29.185	36.79
29.195	39.329
29.205	37.523
29.215	40.013
29.225	41.282
29.235	40.599
29.245	35.472
29.255	39.525
29.265	45.042
29.275	43.431
29.285	43.968
29.295	41.282
29.305	43.528
29.315	47.191
29.325	44.896
29.335	45.628
29.345	38.353
29.355	42.405
29.365	42.161
29.375	47.532
29.385	44.603
29.395	47.679
29.405	42.259
29.415	46.653
29.425	46.361
29.435	46.946
29.445	46.165
29.455	46.556
29.465	46.068
29.475	46.458
29.485	40.843
29.495	37.767
29.505	44.114
29.515	48.411
29.525	44.993
29.535	45.823
29.545	47.532
29.555	46.263
29.565	43.431
29.575	47.972
29.585	46.653
29.595	43.236
29.605	46.653
29.615	41.673
29.625	42.698
29.635	20.872
29.645	28.538
29.655	42.357
29.665	44.554
29.675	42.845
29.685	44.359
29.695	38.06
29.705	41.038
29.715	42.65
29.725	37.181
29.735	40.306
29.745	37.816
29.755	43.821
29.765	42.357
29.775	42.064
29.785	40.989
29.795	44.212
29.805	51.048
29.815	47.679
29.825	50.853
29.835	46.116
29.845	50.364
29.855	50.95
29.865	44.114
29.875	46.458
29.885	48.314
29.895	47.093
29.905	49.583
29.915	45.726
29.925	44.7
29.935	48.655
29.945	45.677
29.955	46.068
29.965	46.263
29.975	
29.985	
29.9915	
30.005	
30.015	
30.025	
30.035	46.175
30.045	45.589
30.055	40.901
30.065	45.686
30.075	45.149
30.085	42.073
30.095	32.161
30.105	43.929
30.115	43.05
30.125	38.362
30.135	41.487
30.145	41.927
30.155	42.854
30.165	44.222
30.175	41.243
30.185	45.589
30.195	45.735
30.205	48.518
30.215	48.616
30.225	43.88
30.235	48.421
30.245	48.518
30.255	42.903
30.265	46.175
30.275	44.368
30.285	39.632
30.295	37.044
30.305	11.214
30.315	13.7203
30.325	16.2267
30.335	18.733
30.345	30.257
30.355	47.64
30.365	38.265
30.375	43.05
30.385	42.952
30.395	41.829
30.405	42.854
30.415	45.052
30.425	49.593
30.435	50.96
30.445	50.374
30.455	47.64
30.465	39.925
30.475	50.813
30.485	59.358
30.495	48.421
30.505	61.995
30.515	56.673
30.525	53.206
30.535	49.593
30.545	41.731
30.555	47.054
30.565	43.147
30.575	42.757
30.585	39.925
30.595	32.747
30.605	31.917
30.615	30.843
30.625	33.186
30.635	36.507
30.645	35.677
30.655	31.722
30.665	32.161
30.675	38.558
30.685	38.558
30.695	33.675
30.705	31.477
30.715	38.509
30.725	32.893
30.735	37.972
30.745	36.116
30.755	26.351
30.765	4.476
30.775	15.706
30.785	18.929
30.795	33.479
30.805	42.854
30.815	41.292
30.825	39.778
30.835	36.214
30.845	40.901
30.855	36.507
30.865	39.143
30.875	34.847
30.885	38.02
30.895	38.753
30.905	38.362
30.915	35.774
30.925	38.851
30.935	40.804
30.945	38.46
30.955	38.9446
30.965	39.4291
30.975	39.9137
30.981	40.3982
31.005	40.8828
31.015	41.3673
31.025	41.8519
31.035	42.3364
31.045	42.821
31.055	44.481
31.065	39.159
31.075	47.313
31.085	45.458
31.095	52.88
31.105	49.218
31.115	48.68
31.125	40.77
31.135	46.923
31.145	45.653
31.155	49.218
31.165	43.212
31.175	36.571
31.185	42.186
31.195	48.387
31.205	48.339
31.215	47.118
31.225	43.505
31.235	45.214
31.245	47.899
31.255	32.518
31.265	49.462
31.275	48.876
31.285	51.464
31.295	45.848
31.305	48.485
31.315	48.583
31.325	41.747
31.335	46.923
31.345	53.661
31.355	50.878
31.365	53.466
31.375	55.272
31.385	56.395
31.395	58.69
31.405	61.473
31.415	60.204
31.425	57.225
31.435	56.102
31.445	58.055
31.455	59.325
31.465	62.45
31.475	64.403
31.485	58.983
31.495	59.52
31.505	60.887
31.515	60.155
31.525	57.958
31.535	56.932
31.545	52.294
31.555	54.003
31.565	53.368
31.575	54.735
31.585	37.792
31.595	30.419
31.605	29.345
31.615	24.852
31.625	36.278
31.635	41.014
31.645	42.528
31.655	40.282
31.665	35.643
31.675	34.423
31.685	35.204
31.695	28.173
31.705	22.313
31.715	1.024
31.725	0
31.735	0
31.745	0
31.755	13.573
31.765	31.786
31.775	32.372
31.785	32.274
31.795	40.575
31.805	43.895
31.815	45.458
31.825	44.921
31.835	48.29
31.845	51.122
31.855	53.514
31.865	54.442
31.875	52.684
31.885	55.712
31.895	59.911
31.905	57.079
31.915	44.188
31.925	31.591
31.935	36.669
31.945	32.47
31.955	47.216
31.965	51.317
31.975	52.7469
31.985	54.1767
31.9935	55.6066
32.005	57.0364
32.015	58.4663
32.025	59.8961
32.035	61.326
32.045	61.423
32.055	49.9
32.065	58.054
32.075	59.275
32.085	57.322
32.095	59.763
32.105	54.978
32.115	60.007
32.125	60.007
32.135	64.451
32.145	65.33
32.155	62.498
32.165	49.119
32.175	58.103
32.185	57.81
32.195	48.63
32.205	56.443
32.215	54.099
32.225	44.089
32.235	47.361
32.245	43.65
32.255	44.578
32.265	41.941
32.275	43.162
32.285	41.404
32.295	36.423
32.305	38.328
32.315	36.228
32.325	33.836
32.335	28.806
32.345	27.537
32.355	25.339
32.365	24.705
32.375	18.748
32.385	18.162
32.395	17.576
32.405	16.99
32.415	27.39
32.425	35.935
32.435	35.837
32.445	37.693
32.455	37.791
32.465	37.205
32.475	34.763
32.485	37.791
32.495	45.017
32.505	45.798
32.515	40.867
32.525	41.599
32.535	46.384
32.545	43.699
32.555	41.111
32.565	45.212
32.575	43.992
32.585	44.529
32.595	48.728
32.605	50.437
32.615	49.119
32.625	52.244
32.635	54.099
32.645	67.966
32.655	73.191
32.665	76.072
32.675	74.265
32.685	77.341
32.695	72.849
32.705	76.951
32.715	77.732
32.725	79.197
32.735	68.552
32.745	67.576
32.755	71.824
32.765	69.919
32.775	66.794
32.785	65.867
32.795	67.966
32.805	72.263
32.815	73.972
32.825	70.408
32.835	67.38
32.845	65.818
32.855	65.525
32.865	64.304
32.875	70.896
32.885	71.384
32.895	66.404
32.905	59.275
32.915	58.982
32.925	56.443
32.935	56.736
32.945	62.791
32.955	57.615
32.965	54.88
32.975	54.5603
32.985	54.2405
32.995	53.9207
33	53.601
33.005	53.2812
33.015	52.9615
33.025	52.6418
33.035	52.322
33.045	46.072
33.055	49.197
33.065	53.982
33.075	64.041
33.085	63.699
33.095	54.08
33.105	58.621
33.115	60.232
33.125	56.619
33.135	53.494
33.145	55.057
33.155	56.815
33.165	57.693
33.175	62.186
33.185	58.231
33.195	63.065
33.205	62.625
33.215	59.061
33.225	57.205
33.235	51.883
33.245	56.229
33.255	51.346
33.265	55.545
33.275	52.127
33.285	52.566
33.295	50.272
33.305	49.539
33.315	49.393
33.325	49.539
33.335	53.494
33.345	54.666
33.355	51.053
33.365	53.982
33.375	53.25
33.385	34.94
33.395	40.701
33.405	62.186
33.415	62.186
33.425	52.811
33.435	49.344
33.445	56.424
33.455	54.324
33.465	51.053
33.475	50.613
33.485	53.787
33.495	54.959
33.505	54.52
33.515	55.447
33.525	56.912
33.535	54.764
33.545	26.492
33.555	25.1737
33.565	23.8555
33.575	22.5373
33.585	21.219
33.595	24.686
33.605	33.621
33.615	50.662
33.625	60.33
33.635	61.014
33.645	55.35
33.655	53.299
33.665	49.783
33.675	47.147
33.685	45.145
33.695	45.682
33.705	45.584
33.715	44.607
33.725	47.732
33.735	50.467
33.745	44.363
33.755	42.166
33.765	42.41
33.775	41.092
33.785	43.045
33.795	40.652
33.805	43.729
33.815	43.436
33.825	41.385
33.835	39.627
33.845	41.385
33.855	41.775
33.865	40.604
33.875	44.315
33.885	45.779
33.895	46.854
33.905	47.049
33.915	46.072
33.925	49.246
33.935	49.393
33.945	49.6644
33.955	49.9359
33.965	50.2073
33.975	50.4788
33.981	50.7502
34.005	51.0217
34.015	51.2931
34.025	51.5646
34.035	51.836
34.045	52.178
34.055	45.098
34.065	50.665
34.075	48.565
34.085	49.883
34.095	52.422
34.105	57.208
34.115	50.86
34.125	52.715
34.135	56.084
34.145	48.614
34.155	46.221
34.165	44.317
34.175	36.895
34.185	23.614
34.195	16.778
34.205	6.231
34.215	8.965
34.225	17.12
34.235	34.258
34.245	43.243
34.255	54.083
34.265	62.481
34.275	73.37
34.285	66.583
34.295	71.465
34.305	61.407
34.315	59.161
34.325	67.657
34.335	65.997
34.345	61.407
34.355	46.758
34.365	47.93
34.375	49.8342
34.385	51.7385
34.395	53.6427
34.405	55.547
34.415	61.504
34.425	62.09
34.435	58.184
34.445	57.11
34.455	53.594
34.465	57.305
34.475	53.838
34.485	50.567
34.495	56.866
34.505	52.032
34.515	54.034
34.525	55.547
34.535	60.821
34.545	58.965
34.555	60.235
34.565	65.069
34.575	65.508
34.585	61.7
34.595	59.502
34.605	41.875
34.615	57.598
34.625	47.735
34.635	50.176
34.645	48.858
34.655	46.172
34.665	48.565
34.675	47.247
34.685	48.028
34.695	45.196
34.705	47.54
34.715	45.098
34.725	45.538
34.735	40.997
34.745	45.879
34.755	47.735
34.765	52.032
34.775	51.1043
34.785	50.1765
34.795	49.2488
34.805	48.321
34.815	33.575
34.825	45.196
34.835	47.881
34.845	43.34
34.855	49.493
34.865	48.223
34.875	48.321
34.885	45.293
34.895	50.372
34.905	47.637
34.915	43.731
34.925	42.071
34.935	40.704
34.945	45.391
34.955	45.4744
34.965	45.5579
34.974	45.6413
35.005	45.7247
35.015	45.8081
35.025	45.8916
35.035	45.975
35.045	42.41
35.055	40.018
35.065	44.852
35.075	45.389
35.085	44.852
35.095	46.072
35.105	35.916
35.115	15.701
35.125	5.398
35.135	4.568
35.145	3.885
35.155	6.961
35.165	4.568
35.175	11.6
35.185	28.592
35.195	49.539
35.205	54.666
35.215	34.158
35.225	66.385
35.235	93.924
35.245	111.111
35.255	99.734
35.265	105.447
35.275	111.063
35.285	110.037
35.295	110.428
35.305	100.32
35.315	94.9
35.325	86.453
35.335	82.303
35.345	73.563
35.355	68.338
35.365	73.807
35.375	65.945
35.385	67.606
35.395	68.338
35.405	48.123
35.415	44.315
35.425	49.49
35.435	54.275
35.445	56.522
