iceDepth	density	weDepth	d18O
16.58	555.555555555543	7.28	-38.6
16.76	588.235294117657	7.38	-38.3
16.93	500	7.48	-35.3
17.11	588.235294117639	7.57	-34.5
17.28	529.411764705887	7.67	-35.5
17.45	555.555555555559	7.76	-34.7
17.63	588.235294117639	7.86	-33.5
17.8	555.555555555559	7.96	-34.5
17.98	529.411764705887	8.06	-36.3
18.15	555.555555555555	8.15	-36
18.33	588.235294117639	8.25	-35.7
18.5	588.235294117639	8.35	-36.5
18.67	588.235294117662	8.45	-38.7
18.84	500	8.55	-39.2
19.02	588.235294117639	8.64	-37.2
19.19	588.235294117651	8.74	-35.9
19.36	588.235294117639	8.84	-35.2
19.53	588.235294117651	8.94	-36
19.7	529.411764705887	9.04	-35
19.87	588.235294117651	9.13	-33
20.04	588.235294117639	9.23	-34.3
20.21	624.999999999997	9.33	-37.3
20.37	588.235294117651	9.43	-37.4
20.54	529.411764705876	9.53	-36.4
20.71	625.000000000008	9.62	-36.6
20.87	588.235294117651	9.72	-37.1
21.04	588.235294117639	9.82	-36.2
21.21	624.999999999997	9.92	-34.3
21.37	529.411764705887	10.02	-33.9
21.54	625.000000000008	10.11	-35.4
21.7	624.999999999997	10.21	-35.7
21.86	588.235294117639	10.31	-35.1
22.03	624.999999999997	10.41	-35.2
22.19	562.499999999999	10.51	-35.4
22.35	588.235294117651	10.6	-34.5
22.52	625.000000000008	10.7	-34.4
22.68	624.999999999997	10.8	-34.1
22.84	624.999999999997	10.9	-34.5
23	562.499999999999	11	-35.4
23.16	624.999999999997	11.09	-37.6
23.32	624.999999999997	11.19	-36.5
23.48	625.000000000008	11.29	-33.9
23.64	624.999999999997	11.39	-33
23.8	562.499999999999	11.49	-33.2
23.96	624.999999999997	11.58	-33
24.12	624.999999999997	11.68	-35.8
24.28	666.666666666683	11.78	-38
24.43	624.999999999997	11.88	-38.2
24.59	562.499999999999	11.98	-37.5
24.75	666.666666666671	12.07	-37
24.9	624.999999999997	12.17	-38.5
25.06	624.999999999997	12.27	-38.5
25.22	666.666666666667	12.37	-36.8
25.37	562.499999999999	12.47	-36.9
25.53	666.666666666671	12.56	-36.8
25.68	624.999999999997	12.66	-36.7
25.84	666.666666666671	12.76	-35.8
25.99	625.000000000008	12.86	-35.8
26.15	599.999999999991	12.96	-34.2
26.3	666.666666666671	13.05	-34.9
26.45	624.999999999997	13.15	-35.4
26.61	666.666666666655	13.25	-35.3
26.76	666.666666666671	13.35	-36.2
26.91	562.499999999999	13.45	-36.8
27.07	666.666666666683	13.54	-35.9
27.22	666.666666666655	13.64	-35.3
27.37	666.666666666671	13.74	-34.7
27.52	666.666666666655	13.84	-34
27.67	600.000000000005	13.94	-34.2
27.82	666.666666666683	14.03	-35.2
27.97	666.666666666655	14.13	-34.6
28.12	666.666666666671	14.23	-34
28.27	624.999999999997	14.33	-34.5
28.43	642.857142857139	14.43	-34.8
28.57	666.666666666671	14.52	-35
28.72	666.666666666667	14.62	-34.4
28.87	666.666666666671	14.72	-34.9
29.02	666.666666666655	14.82	-36.5
29.17	600.000000000005	14.92	-38.1
29.32	666.666666666671	15.01	-37.6
29.47	666.666666666667	15.11	-36.9
29.62	714.285714285709	15.21	-37
29.76	666.666666666671	15.31	-35.8
29.91	600.000000000005	15.41	-34.3
30.06	714.285714285709	15.5	-34.4
30.2	666.666666666655	15.6	-36.7
30.35	666.666666666683	15.7	-37.1
30.5	714.285714285709	15.8	-35.9
30.64	600.000000000005	15.9	-35
30.79	666.666666666655	15.99	-35
30.94	714.28571428574	16.09	-35.8
31.08	666.666666666643	16.19	-35.3
31.23	714.285714285722	16.29	-35.2
31.37	600.000000000005	16.39	-36.2
31.52	714.285714285696	16.48	-36.2
31.66	666.666666666683	16.58	-35.7
31.81	714.285714285722	16.68	-33.2
31.95	714.285714285678	16.78	-31.7
32.09	600.000000000005	16.88	-34.4
32.24	714.285714285722	16.97	-36.1
32.38	666.666666666683	17.07	-35.6
32.53	714.285714285696	17.17	-34.8
32.67	692.307692307715	17.27	-34.7
32.8	642.857142857139	17.36	-34.9
32.94	692.307692307678	17.45	-34.5
33.07	714.285714285722	17.54	-35.8
33.21	692.307692307678	17.64	-36.2
33.34	642.857142857172	17.73	-34.6
33.48	769.230769230765	17.82	-33.8
33.61	642.857142857139	17.92	-34.1
33.75	692.307692307678	18.01	-35.3
33.88	692.307692307715	18.1	-37.2
34.01	714.285714285696	18.19	-36.8
34.15	692.307692307678	18.29	-33.7
34.28	692.307692307715	18.38	-35.4
34.41	642.857142857139	18.47	-35.5
34.55	769.230769230765	18.56	-37.4
34.68	692.307692307678	18.66	-37.9
34.81	692.307692307715	18.75	-37.1
34.94	642.857142857139	18.84	-37.3
35.08	769.230769230765	18.93	-36.1
35.21	692.307692307678	19.03	-35
35.34	692.307692307715	19.12	-34.6
35.47	769.230769230738	19.21	-33.9
35.6	642.857142857139	19.31	-33.2
35.74	692.307692307715	19.4	-32.6
35.87	692.307692307678	19.49	-32
36	769.230769230765	19.58	-31.4
36.13	692.307692307715	19.68	-35.3
36.26	692.307692307678	19.77	-35.8
36.39	692.307692307678	19.86	-36
36.52	769.230769230807	19.95	-36.2
36.65	692.307692307678	20.05	-36.3
36.78	692.307692307715	20.14	-35.8
36.91	692.307692307678	20.23	-35.7
37.04	714.285714285722	20.32	-35.9
37.18	714.285714285696	20.42	-34.3
37.32	769.230769230765	20.52	-33.3
37.45	642.857142857139	20.62	-33.8
37.59	714.285714285732	20.71	-34.4
37.73	769.230769230765	20.81	-35.6
37.86	714.285714285722	20.91	-37.2
38	769.230769230738	21.01	-37.6
38.13	642.857142857139	21.11	-34.5
38.27	714.285714285758	21.2	-33
38.41	769.230769230738	21.3	-32.7
38.54	714.285714285722	21.4	-33.4
38.68	692.307692307678	21.5	-34
38.81	714.285714285722	21.59	-34
38.95	769.23076923078	21.69	-35.2
39.08	714.285714285722	21.79	-36
39.22	769.230769230738	21.89	-35.6
39.35	642.857142857139	21.99	-34.8
39.49	769.230769230807	22.08	-34.9
39.62	714.285714285722	22.18	-35.7
39.76	769.230769230738	22.28	-36
39.89	692.307692307678	22.38	-35.3
40.02	714.285714285758	22.47	-34.4
40.16	769.230769230765	22.57	-35.3
40.29	769.230769230738	22.67	-36
40.42	642.857142857139	22.77	-36
40.56	769.230769230807	22.86	-35.8
40.69	714.285714285696	22.96	-36.3
40.83	769.230769230765	23.06	-36.7
40.96	769.230769230765	23.16	-36.3
41.09	692.307692307715	23.26	-35.7
41.22	714.285714285696	23.35	-35.1
41.36	769.230769230765	23.45	-35.8
41.49	769.23076923078	23.55	-36.5
41.62	692.307692307678	23.65	-36.2
41.75	714.285714285722	23.74	-35.4
41.89	769.230769230765	23.84	-34.6
42.02	769.23076923078	23.94	-34.7
42.15	769.230769230765	24.04	-35.2
42.28	692.307692307715	24.14	-35
42.41	714.285714285696	24.23	-34.8
42.55	769.230769230765	24.33	-35
42.68	769.230769230765	24.43	-35.3
42.81	692.307692307715	24.53	-35
42.94	714.285714285696	24.62	-35.1
43.08	846.153846153825	24.72	-34.3
43.21	714.285714285722	24.83	-32.3
43.35	769.230769230807	24.93	-32.7
43.48	769.230769230738	25.03	-34.5
43.61	714.285714285722	25.13	-35.7
43.75	769.230769230738	25.23	-35.8
43.88	714.285714285722	25.33	-35.1
44.02	769.230769230807	25.43	-35.1
44.15	714.285714285696	25.53	-35.6
44.29	769.230769230765	25.63	-35.6
44.42	769.23076923078	25.73	-35.1
44.55	714.285714285722	25.83	-34
44.69	769.230769230765	25.93	-33.6
44.82	714.285714285696	26.03	-34.9
44.96	846.153846153825	26.13	-35.4
45.09	769.230769230807	26.24	-34.5
45.22	714.285714285722	26.34	-34.1
45.36	769.230769230738	26.44	-34.5
45.49	769.230769230807	26.54	-35.4
45.62	769.230769230738	26.64	-35
45.75	714.285714285722	26.74	-34.3
45.89	769.230769230765	26.84	-34.1
46.02	769.23076923078	26.94	-34.8
46.15	769.230769230765	27.04	-34.8
46.28	714.285714285696	27.14	-33.8
46.42	769.230769230807	27.24	-33.2
46.55	769.230769230765	27.34	-33.7
46.68	769.230769230738	27.44	-34.1
46.81	785.714285714279	27.54	-34.8
46.95	769.230769230807	27.65	-35.4
47.08	769.230769230765	27.75	-36.7
47.21	769.230769230738	27.85	-38.8
47.34	769.230769230807	27.95	-37.8
47.47	769.230769230738	28.05	-36.9
47.6	769.230769230807	28.15	-36.1
47.73	714.285714285722	28.25	-35.6
47.87	769.230769230738	28.35	-35.4
48	769.230769230765	28.45	-34.7
48.13	769.23076923078	28.55	-38
48.26	769.230769230765	28.65	-39.3
48.39	769.230769230765	28.75	-37.1
48.52	769.23076923078	28.85	-35.6
48.65	846.153846153825	28.95	-36.5
48.78	769.230769230807	29.06	-36.9
48.91	714.285714285722	29.16	-37.7
49.05	846.153846153825	29.26	-37.8
49.18	714.285714285696	29.37	-35.1
49.32	785.714285714279	29.47	-35.4
49.46	769.230769230765	29.58	-35.2
49.59	785.714285714318	29.68	-35.5
49.73	769.230769230765	29.79	-35.6
49.86	785.714285714279	29.89	-35
50	769.230769230765	30	-36.1
50.13	785.714285714279	30.1	-37
50.27	769.23076923078	30.21	-36.1
50.4	785.714285714304	30.31	-35.9
50.54	769.230769230738	30.42	-36.4
50.67	785.714285714279	30.52	-36
50.81	769.230769230807	30.63	-35.7
50.94	785.714285714279	30.73	-35.3
51.08	769.230769230765	30.84	-35.6
51.21	785.714285714279	30.94	-37.8
51.35	769.23076923078	31.05	-38.2
51.48	846.153846153852	31.15	-37.2
51.61	714.285714285696	31.26	-37.1
51.75	846.153846153825	31.36	-37.1
51.88	714.285714285722	31.47	-36
52.02	846.153846153871	31.57	-36.1
52.15	769.230769230765	31.68	-37.6
52.28	785.714285714279	31.78	-36.6
52.42	769.23076923078	31.89	-35
52.55	846.153846153852	31.99	-34.6
52.68	714.285714285722	32.1	-35.3
52.82	846.153846153825	32.2	-35.7
52.95	769.230769230752	32.31	-35.9
53.08	769.230769230765	32.41	-35.8
53.21	846.153846153825	32.51	-35.2
53.34	714.285714285758	32.62	-35.1
53.48	846.153846153825	32.72	-35.3
53.61	769.230769230765	32.83	-35.7
53.74	769.230769230807	32.93	-35.3
53.87	846.153846153825	33.03	-34.4
54	769.230769230765	33.14	-36.1
54.13	846.153846153871	33.24	-36.7
54.26	769.230769230765	33.35	-36.6
54.39	714.285714285671	33.45	-35.8
54.53	846.153846153871	33.55	-35
54.66	769.230769230765	33.66	-35.2
54.79	846.153846153825	33.76	-35.5
54.92	769.230769230807	33.87	-35.4
55.05	769.230769230765	33.97	-35.1
55.18	846.153846153825	34.07	-35.7
55.31	769.230769230807	34.18	-36
55.44	846.153846153825	34.28	-36.2
55.57	769.230769230765	34.39	-36.4
55.7	769.230769230807	34.49	-35.4
55.83	846.153846153825	34.59	-34.3
55.96	769.23076923071	34.7	-34.9
56.09	769.230769230807	34.8	-35.3
56.22	833.333333333314	34.9	-35.3
56.34	769.230769230807	35	-36.6
56.47	833.333333333314	35.1	-37.5
56.59	769.230769230752	35.2	-37.4
56.72	833.333333333314	35.3	-36.8
56.84	833.333333333363	35.4	-35.8
56.96	769.230769230765	35.5	-35.4
57.09	833.333333333363	35.6	-34.8
57.21	769.23076923071	35.7	-33.2
57.34	833.333333333363	35.8	-32.7
57.46	769.230769230765	35.9	-33
57.59	833.333333333363	36	-33.8
57.71	833.333333333363	36.1	-34.8
57.83	769.23076923071	36.2	-34.7
57.96	833.333333333363	36.3	-34.1
58.08	769.230769230765	36.4	-36.2
58.21	833.333333333363	36.5	-38.4
58.33	833.333333333314	36.6	-37.4
58.45	769.230769230752	36.7	-36.3
58.58	833.333333333314	36.8	-35.5
58.7	833.333333333363	36.9	-36.4
58.82	769.230769230765	37	-37.4
58.95	833.333333333363	37.1	-37.1
59.07	833.333333333304	37.2	-35.5
59.19	769.230769230765	37.3	-34.9
59.32	833.333333333363	37.4	-36.3
59.44	833.333333333314	37.5	-38.2
59.56	769.230769230807	37.6	-38.3
59.69	833.333333333255	37.7	-37.6
59.81	833.333333333363	37.8	-37.4
59.93	833.333333333363	37.9	-37.2
60.05	769.230769230765	38	-38
60.18	833.333333333363	38.1	-38.3
60.3	833.333333333255	38.2	-37
60.42	769.230769230807	38.3	-35.6
60.55	833.333333333314	38.4	-35
60.67	833.333333333363	38.5	-34.9
60.79	833.333333333363	38.6	-34.9
60.91	769.23076923071	38.7	-34.7
61.04	769.230769230765	38.8	-34.3
61.17	916.666666666682	38.9	-34.2
61.29	769.230769230765	39.01	-36.1
61.42	769.230769230807	39.11	-36.7
61.55	916.666666666627	39.21	-37.4
61.67	769.230769230807	39.32	-37.2
61.8	769.230769230765	39.42	-36.2
61.93	916.666666666682	39.52	-36.4
62.05	769.23076923071	39.63	-37.8
62.18	769.230769230765	39.73	-36.7
62.31	916.666666666682	39.83	-36.5
62.43	769.230769230765	39.94	-36.6
62.56	833.333333333363	40.04	-36.6
62.68	846.153846153825	40.14	-35.7
62.81	769.230769230807	40.25	-34.4
62.94	833.333333333314	40.35	-32.9
63.06	846.153846153871	40.45	-33.3
63.19	833.333333333255	40.56	-36.7
63.31	769.230769230807	40.66	-35.4
63.44	916.666666666627	40.76	-34.2
63.56	769.230769230807	40.87	-33.9
63.69	769.230769230765	40.97	-33.3
63.82	916.666666666682	41.07	-34.4
63.94	769.230769230807	41.18	-36
64.07	833.333333333314	41.28	-35
64.19	846.153846153871	41.38	-33.7
64.32	833.333333333314	41.49	-34.3
64.44	769.230769230752	41.59	-35.5
64.57	916.666666666627	41.69	-36.3
64.69	769.230769230807	41.8	-35.9
64.82	769.230769230723	41.9	-35.3
64.95	916.666666666736	42	-36
65.07	769.230769230723	42.11	-36
65.2	833.333333333412	42.21	-33.3
65.32	846.153846153779	42.31	-32.6
65.45	833.333333333412	42.42	-32.3
65.57	833.333333333255	42.52	-32.4
65.69	846.153846153871	42.62	-33.2
65.82	833.333333333314	42.73	-33.7
65.94	769.230769230807	42.83	-34.1
66.07	916.666666666627	42.93	-34.6
66.19	769.230769230807	43.04	-35.6
66.32	833.333333333314	43.14	-35.4
66.44	846.153846153871	43.24	-34.5
66.57	833.333333333314	43.35	-33.8
66.69	769.230769230752	43.45	-33.5
66.82	916.666666666627	43.55	-33.9
66.94	769.230769230807	43.66	-35.9
67.07	833.333333333314	43.76	-35.9
67.19	916.666666666627	43.86	-37.3
67.31	769.230769230807	43.97	-38.3
67.44	833.333333333314	44.07	-38.5
67.56	846.153846153871	44.17	-36.1
67.69	833.333333333314	44.28	-35.2
67.81	833.333333333255	44.38	-35.3
67.93	846.153846153926	44.48	-35
68.06	833.333333333255	44.59	-34.7
68.18	769.230769230807	44.69	-34.6
68.31	916.666666666627	44.79	-35.5
68.43	833.333333333412	44.9	-35.3
68.55	769.230769230723	45	-35
68.68	916.666666666736	45.1	-35.1
68.8	833.333333333314	45.21	-35.4
68.92	769.230769230752	45.31	-35.8
69.05	916.666666666686	45.41	-36.5
69.17	769.230769230752	45.52	-35.1
69.3	833.333333333314	45.62	-34.1
69.42	916.666666666627	45.72	-33.1
69.54	769.230769230807	45.83	-33.3
69.67	833.333333333314	45.93	-35.3
69.79	916.666666666736	46.03	-35.9
69.91	769.230769230723	46.14	-34.2
70.04	833.333333333412	46.24	-33.9
70.16	916.666666666627	46.34	-35
70.28	769.230769230752	46.45	-33.8
70.41	916.666666666627	46.55	-33.5
70.53	833.333333333314	46.66	-33.3
70.65	833.333333333412	46.76	-33.9
70.77	846.153846153779	46.86	-35.1
70.9	833.333333333412	46.97	-36
71.02	833.333333333314	47.07	-36
71.14	846.153846153871	47.17	-36.8
71.27	833.333333333314	47.28	-36.3
71.39	833.333333333255	47.38	-35.6
71.51	916.666666666795	47.48	-35.7
71.63	769.230769230668	47.59	-36.7
71.76	833.333333333412	47.69	-37.1
71.88	916.666666666627	47.79	-37.1
72	769.230769230807	47.9	-37
72.13	833.333333333314	48	-35.7
72.25	916.666666666627	48.1	-35.2
72.37	833.333333333412	48.21	-35.5
72.49	769.230769230668	48.31	-36
72.62	916.666666666795	48.41	-35.1
72.74	833.333333333255	48.52	-33.6
72.86	833.333333333314	48.62	-33.7
72.98	846.153846153871	48.72	-36
73.11	833.333333333314	48.83	-35.9
73.23	833.333333333412	48.93	-34.4
73.35	916.666666666627	49.03	-33.6
73.47	833.333333333314	49.14	-33.7
73.59	769.230769230807	49.24	-35.1
73.72	916.666666666627	49.34	-37.1
73.84	833.333333333353	49.45	-37.3
73.96	833.333333333314	49.55	-36.4
74.08	916.666666666627	49.65	-35.4
74.2	769.230769230807	49.76	-35.5
74.33	833.333333333314	49.86	-36.1
74.45	916.666666666736	49.96	-36.4
74.57	833.333333333314	50.07	-36.4
74.69	833.333333333314	50.17	-36.2
74.81	846.153846153871	50.27	-35.3
74.94	833.333333333255	50.38	-35
75.06	833.333333333314	50.48	-35.1
75.18	916.666666666736	50.58	-34.4
75.3	833.333333333314	50.69	-34
75.42	833.333333333314	50.79	-33.8
75.54	846.153846153871	50.89	-34
75.67	833.333333333314	51	-35.3
75.79	833.333333333412	51.1	-35.9
75.91	916.666666666627	51.2	-35.2
76.03	909.090909090862	51.31	-35.2
76.14	750	51.41	-35.9
76.26	909.090909090927	51.5	-36.5
76.37	833.333333333412	51.6	-36.4
76.49	833.333333333255	51.7	-36.7
76.61	818.181818181853	51.8	-36.7
76.72	909.090909090927	51.89	-37.3
76.83	833.333333333314	51.99	-37.3
76.95	909.090909090862	52.09	-37.1
77.06	833.333333333314	52.19	-36.2
77.18	818.181818181853	52.29	-36.8
77.29	833.333333333353	52.38	-37.9
77.41	909.090909090927	52.48	-36.6
77.52	833.333333333314	52.58	-35.5
77.64	909.090909090927	52.68	-35.3
77.75	749.999999999941	52.78	-35.3
77.87	909.090909090927	52.87	-34.7
77.98	833.333333333412	52.97	-33
78.1	909.090909090927	53.07	-31.8
78.21	833.333333333314	53.17	-33.3
78.33	818.181818181789	53.27	-35.9
78.44	833.333333333314	53.36	-36.6
78.56	909.090909090927	53.46	-36
78.67	909.090909090862	53.56	-35.5
78.78	833.333333333314	53.66	-35.5
78.9	818.181818181853	53.76	-35.8
79.01	833.333333333412	53.85	-36.7
79.13	909.090909090862	53.95	-37.8
79.24	833.333333333314	54.05	-37.8
79.36	909.090909090927	54.15	-37.7
79.47	818.181818181853	54.25	-37.4
79.58	833.333333333255	54.34	-36.7
79.7	909.090909090927	54.44	-35.6
79.81	833.333333333314	54.54	-35
79.93	909.090909090927	54.64	-33.8
80.04	750.00000000003	54.74	-32.8
80.16	909.090909090927	54.83	-33.7
80.27	909.090909090927	54.93	-34.9
80.38	833.333333333314	55.03	-35.6
80.5	909.090909090862	55.13	-36.1
80.61	750	55.23	-36.4
80.73	909.090909090927	55.32	-36.7
80.84	909.090909090927	55.42	-37
80.95	833.333333333353	55.52	-37
81.07	909.090909090809	55.62	-36.8
81.18	750.000000000089	55.72	-35.9
81.3	909.090909090862	55.81	-35.2
81.41	909.090909090927	55.91	-35.6
81.52	833.333333333314	56.01	-35.2
81.64	909.090909090927	56.11	-33.7
81.75	818.181818181789	56.21	-33.5
81.86	833.333333333314	56.3	-33.8
81.98	909.090909090927	56.4	-33.4
82.09	833.333333333412	56.5	-33.1
82.21	909.090909090927	56.6	-33.7
82.32	818.181818181683	56.7	-34.4
82.43	833.333333333412	56.79	-34.1
82.55	909.090909090927	56.89	-33.2
82.66	909.090909090927	56.99	-33.7
82.77	833.333333333255	57.09	-35
82.89	818.181818181853	57.19	-34.7
83	909.090909090927	57.28	-32.8
83.11	833.333333333255	57.38	-31.5
83.23	909.090909090927	57.48	-31.2
83.34	909.090909090927	57.58	-32
83.45	750.000000000089	57.68	-32.9
83.57	909.090909090745	57.77	-33.2
83.68	909.090909090927	57.87	-33.7
83.79	833.333333333412	57.97	-35.4
83.91	909.090909090927	58.07	-36.4
84.02	818.181818181789	58.17	-36.5
84.13	833.333333333314	58.26	-36.5
84.25	909.090909090927	58.36	-36
84.36	909.090909090927	58.46	-34.8
84.47	833.333333333255	58.56	-34
84.59	818.181818181853	58.66	-34
84.7	909.090909090927	58.75	-34
84.81	833.333333333314	58.85	-33.9
84.93	909.090909090862	58.95	-34.2
85.04	909.090909090927	59.05	-35.4
85.15	750.000000000089	59.15	-36.2
85.27	909.090909090927	59.24	-35.9
85.38	909.090909090862	59.34	-35
85.49	833.333333333314	59.44	-34.3
85.61	909.090909090927	59.54	-34.6
85.72	818.181818181789	59.64	-35.7
85.83	909.090909090927	59.73	-36
85.94	833.333333333314	59.83	-35.6
86.06	909.090909090927	59.93	-35.2
86.17	909.090909090927	60.03	-35.5
86.28	749.999999999941	60.13	-36.1
86.4	909.090909090927	60.22	-35.9
86.51	909.090909090927	60.32	-36
86.62	909.090909090927	60.42	-36.2
86.73	750.00000000003	60.52	-35.8
86.85	909.090909090927	60.61	-35.8
86.96	909.090909090927	60.71	-35.5
87.07	833.333333333255	60.81	-34.7
87.19	909.090909090927	60.91	-35.4
87.3	818.181818181853	61.01	-36.4
87.41	909.090909090927	61.1	-35.9
87.52	833.333333333255	61.2	-35.5
87.64	909.090909090927	61.3	-36.9
87.75	909.090909090927	61.4	-38.7
87.86	818.181818181853	61.5	-39.4
87.97	833.333333333255	61.59	-39.3
88.09	909.090909090927	61.69	-38
88.2	909.090909090927	61.79	-36.3
88.31	909.090909090927	61.89	-34.6
88.42	749.999999999941	61.99	-34.2
88.54	909.090909090927	62.08	-34
88.65	909.090909090927	62.18	-33.2
88.76	909.090909090927	62.28	-33.1
88.87	833.333333333353	62.38	-33.6
88.99	818.181818181853	62.48	-34.2
89.1	909.090909090927	62.57	-35
89.21	909.090909090927	62.67	-35.9
89.32	833.333333333255	62.77	-36.3
89.44	909.090909090927	62.87	-35.8
89.55	818.181818181853	62.97	-34.9
89.66	909.090909090862	63.06	-34.3
89.77	909.090909090927	63.16	-34.1
89.88	833.333333333314	63.26	-34
90	909.090909090927	63.36	-35.2
90.11	818.181818181789	63.46	-36.5
90.22	909.090909090927	63.55	-36.2
90.33	833.333333333314	63.65	-35.5
90.45	909.090909090927	63.75	-35.1
90.56	909.090909090927	63.85	-34.8
90.67	818.181818181853	63.95	-34.2
90.78	909.090909090862	64.04	-33.6
90.89	833.333333333255	64.14	-33.4
91.01	909.090909090991	64.24	-33.5
91.12	909.090909090862	64.34	-33.9
91.23	818.181818181853	64.44	-34.3
91.34	909.090909090862	64.53	-34.5
91.45	833.333333333471	64.63	-35.4
91.57	909.090909090745	64.73	-36.6
91.68	909.090909090991	64.83	-36.5
91.79	818.181818181724	64.93	-35.9
91.9	909.090909090991	65.02	-36.3
92.01	833.333333333353	65.12	-37.2
92.13	909.090909090862	65.22	-36.6
92.24	909.090909090991	65.32	-35.2
92.35	818.181818181853	65.42	-34.7
92.46	909.090909090862	65.51	-34.1
92.57	833.333333333255	65.61	-33.5
92.69	909.090909090991	65.71	-35.8
92.8	909.090909090862	65.81	-36.6
92.91	818.181818181853	65.91	-34.6
93.02	909.090909090862	66	-32.5
93.13	909.090909090991	66.1	-32.3
93.24	833.333333333255	66.2	-33.7
93.36	909.090909090991	66.3	-35.2
93.47	818.181818181724	66.4	-36.1
93.58	909.090909090991	66.49	-36.1
93.69	909.090909090862	66.59	-36.7
93.8	909.090909090991	66.69	-37.6
93.91	833.333333333255	66.79	-37
94.03	818.181818181853	66.89	-35.6
94.14	909.090909090862	66.98	-34.8
94.25	909.090909090991	67.08	-34.6
94.36	909.090909090862	67.18	-35.2
94.47	909.090909090862	67.28	-37.1
94.58	750	67.38	-38.8
94.7	909.090909090862	67.47	-38.3
94.81	909.090909090991	67.57	-37.8
94.92	909.090909090862	67.67	-37.5
95.03	909.090909090991	67.77	-37.2
95.14	818.181818181724	67.87	-37.5
95.25	909.090909090991	67.96	-37.1
95.36	833.333333333255	68.06	-35.7
95.48	909.090909090991	68.16	-34.4
95.59	909.090909090862	68.26	-33.9
95.7	818.181818181853	68.36	-33.9
95.81	909.090909090862	68.45	-34.1
95.92	909.090909090991	68.55	-34.1
96.03	909.090909090862	68.65	-34.7
96.14	750	68.75	-36.3
96.26	909.090909090862	68.84	-37.7
96.37	909.090909090991	68.94	-38
96.48	909.090909090862	69.04	-38
96.59	909.090909090862	69.14	-37.7
96.7	818.181818181853	69.24	-36.9
96.81	909.090909090991	69.33	-36
96.92	909.090909090862	69.43	-35.4
97.03	833.333333333255	69.53	-35.2
97.15	909.090909090991	69.63	-35.2
97.26	818.181818181724	69.73	-34.3
97.37	909.090909090991	69.82	-33.7
97.48	909.090909090862	69.92	-34.8
97.59	909.090909090991	70.02	-35.2
97.7	909.090909090862	70.12	-35.7
97.81	818.181818181853	70.22	-36.8
97.92	909.090909090862	70.31	-37.5
98.03	909.090909090991	70.41	-37.3
98.14	833.333333333255	70.51	-36.2
98.26	909.090909090862	70.61	-35.2
