iceDepth	density	weDepth	d18O
21.85	566.666666666672	9.8	-34.9
22.15	566.666666666665	9.97	-34
22.45	599.999999999998	10.14	-33.6
22.75	566.666666666665	10.32	-33.9
23.05	566.666666666665	10.49	-32.7
23.35	586.206896551726	10.66	-33.9
23.64	586.206896551726	10.83	-32.5
23.93	599.999999999998	11	-32.5
24.23	586.206896551726	11.18	-33
24.52	586.206896551726	11.35	-31.3
24.81	586.206896551718	11.52	-29.4
25.1	586.206896551726	11.69	-31.5
25.39	642.857142857139	11.86	-34.1
25.67	586.206896551732	12.04	-35
25.96	586.206896551726	12.21	-34.5
26.25	607.142857142854	12.38	-33.4
26.53	607.142857142862	12.55	-35.1
26.81	620.689655172407	12.72	-35.1
27.1	607.142857142862	12.9	-33.3
27.38	607.142857142854	13.07	-33.9
27.66	629.62962962963	13.24	-34.8
27.93	607.142857142854	13.41	-35.7
28.21	642.857142857147	13.58	-34.1
28.49	607.142857142854	13.76	-33
28.77	629.62962962963	13.93	-34
29.04	607.142857142854	14.1	-35
29.32	642.857142857139	14.27	-33.3
29.6	620.689655172421	14.45	-34.1
29.89	642.857142857139	14.63	-35.2
30.17	620.689655172415	14.81	-32.7
30.46	642.857142857147	14.99	-34.3
30.74	642.857142857139	15.17	-35.1
31.02	642.857142857139	15.35	-34.7
31.3	642.857142857154	15.53	-34.9
31.58	642.857142857139	15.71	-33.1
31.86	642.857142857139	15.89	-33.5
32.14	666.666666666675	16.07	-35.3
32.41	607.142857142861	16.25	-33.1
32.69	642.857142857139	16.42	-32
32.97	666.666666666658	16.6	-35
33.24	642.857142857139	16.78	-35
33.52	666.666666666675	16.96	-34
33.79	666.666666666658	17.14	-33.8
34.06	666.666666666675	17.32	-34.1
34.33	719.999999999999	17.5	-32.7
34.58	666.666666666658	17.68	-29.4
34.85	666.666666666675	17.86	-30.2
35.12	666.666666666658	18.04	-30.8
35.39	666.666666666675	18.22	-34.3
35.66	692.307692307678	18.4	-34
35.92	642.857142857152	18.58	-33.6
36.2	666.666666666675	18.76	-34.6
36.47	692.307692307697	18.94	-34.7
36.73	692.307692307678	19.12	-35.1
36.99	666.666666666675	19.3	-35.7
37.26	666.666666666658	19.48	-33.4
37.53	653.846153846152	19.66	-34
37.79	692.30769230771	19.83	-32.8
38.05	692.307692307678	20.01	-31.6
38.31	666.666666666675	20.19	-32
38.58	692.307692307678	20.37	-31.9
38.84	692.307692307697	20.55	-32.8
39.1	692.307692307697	20.73	-32
39.36	692.307692307697	20.91	-33.1
39.62	692.307692307678	21.09	-33.7
39.88	692.307692307697	21.27	-34.5
40.14	692.307692307697	21.45	-34.2
40.4	692.307692307697	21.63	-32.6
40.66	692.307692307678	21.81	-30.2
40.92	720.000000000013	21.99	-32.2
41.17	692.307692307697	22.17	-34.6
41.43	692.307692307697	22.35	-35.3
41.69	719.999999999999	22.53	-35
41.94	692.307692307678	22.71	-34.7
42.2	719.999999999999	22.89	-33.7
42.45	679.999999999993	23.07	-34.6
42.7	720.000000000013	23.24	-34.9
42.95	666.666666666675	23.42	-35.8
43.22	692.307692307697	23.6	-33.5
43.48	719.999999999999	23.78	-33.6
43.73	719.999999999999	23.96	-34.1
43.98	719.999999999999	24.14	-32.7
44.23	719.999999999999	24.32	-33.1
44.48	719.999999999999	24.5	-32.5
44.73	666.666666666658	24.68	-33.8
45	719.999999999999	24.86	-34.5
45.25	719.999999999999	25.04	-36.2
45.5	719.999999999999	25.22	-33.1
45.75	719.999999999999	25.4	-31.8
46	720.000000000013	25.58	-31.7
46.25	749.999999999993	25.76	-34
46.49	719.999999999999	25.94	-34.7
46.74	719.999999999999	26.12	-33.3
46.99	708.333333333341	26.3	-32.3
47.23	719.999999999999	26.47	-34.1
47.48	719.999999999999	26.65	-35.1
47.73	750.000000000007	26.83	-34.6
47.97	719.999999999999	27.01	-33.7
48.22	749.999999999993	27.19	-34.1
48.46	719.999999999999	27.37	-34.9
48.71	749.999999999993	27.55	-33.2
48.95	719.999999999999	27.73	-31.6
49.2	750.000000000015	27.91	-31.5
49.44	749.999999999993	28.09	-33.1
49.68	719.999999999999	28.27	-36.6
49.93	749.999999999993	28.45	-36.2
50.17	750.000000000015	28.63	-35.8
50.41	749.999999999993	28.81	-35.9
50.65	750.000000000007	28.99	-33.8
50.89	719.999999999999	29.17	-32.9
51.14	749.999999999993	29.35	-33.2
51.38	750.000000000015	29.53	-33.2
51.62	708.33333333332	29.71	-32.1
51.86	749.999999999993	29.88	-34.5
52.1	749.999999999993	30.06	-33.9
52.34	750.00000000003	30.24	-33.8
52.58	749.999999999993	30.42	-33.3
52.82	749.999999999993	30.6	-35.3
53.06	782.608695652183	30.78	-35.6
53.29	749.999999999993	30.96	-34.3
53.53	749.999999999993	31.14	-35.9
53.77	750.000000000015	31.32	-34.8
54.01	760.000000000005	31.5	-33.9
54.26	759.999999999991	31.69	-36.1
54.51	760.000000000005	31.88	-36.2
54.76	759.999999999991	32.07	-34.8
55.01	760.000000000019	32.26	-33.3
55.26	759.999999999991	32.45	-33.3
55.51	759.999999999991	32.64	-33.9
55.76	760.000000000019	32.83	-35.1
56.01	759.999999999991	33.02	-34.3
56.26	759.999999999991	33.21	-33.8
56.51	760.000000000019	33.4	-33.4
56.76	759.999999999991	33.59	-31.7
57.01	759.999999999991	33.78	-32.6
57.26	791.666666666651	33.97	-33
57.5	760.000000000019	34.16	-34.5
57.75	759.999999999991	34.35	-34.9
58	759.999999999991	34.54	-36
58.25	791.66666666668	34.73	-34.9
58.49	759.999999999991	34.92	-34.9
58.74	759.999999999991	35.11	-33.8
58.99	760.000000000019	35.3	-33
59.24	791.666666666674	35.49	-34.4
59.48	759.999999999991	35.68	-32.6
59.73	791.66666666668	35.87	-32.2
59.97	759.999999999991	36.06	-35
60.22	791.666666666651	36.25	-34.4
60.46	760.000000000019	36.44	-34.8
60.71	791.666666666651	36.63	-33.5
60.95	791.666666666674	36.82	-33.3
61.19	760.000000000019	37.01	-33.4
61.44	791.666666666651	37.2	-33.7
61.68	791.666666666651	37.39	-33.7
61.92	760.000000000019	37.58	-35.8
62.17	772.727272727252	37.77	-35.6
62.39	818.181818181821	37.94	-32.3
62.61	772.727272727285	38.12	-31.9
62.83	772.727272727285	38.29	-33.1
63.05	772.727272727259	38.46	-34
63.27	818.181818181821	38.63	-33
63.49	772.727272727252	38.81	-33.7
63.71	772.727272727285	38.98	-34.5
63.93	818.181818181795	39.15	-34.5
64.15	772.727272727285	39.33	-34.9
64.37	772.727272727285	39.5	-32.4
64.59	772.727272727285	39.67	-33.1
64.81	818.181818181821	39.84	-34.9
65.03	772.727272727252	40.02	-34.4
65.25	809.523809523842	40.19	-33.6
65.46	772.727272727235	40.36	-32.6
65.68	818.181818181821	40.53	-34
65.9	772.727272727285	40.71	-34.5
66.12	772.727272727252	40.88	-35.2
66.34	818.181818181821	41.05	-34.4
66.56	809.523809523842	41.23	-32.4
66.77	772.727272727285	41.4	-30.8
66.99	772.727272727285	41.57	-35.6
67.21	818.181818181768	41.74	-35.8
67.43	809.523809523842	41.92	-35.2
67.64	772.727272727252	42.09	-35.1
67.86	818.181818181821	42.26	-34.8
68.08	809.523809523787	42.44	-35.6
68.29	772.727272727285	42.61	-33.4
68.51	809.523809523842	42.78	-30.6
68.72	562.499999999986	42.95	-34.8
69.04	772.727272727252	43.13	-32.4
69.26	809.523809523842	43.3	-32.3
69.47	818.181818181821	43.47	-33.5
69.69	809.523809523787	43.65	-34.5
69.9	772.727272727285	43.82	-32.9
70.12	809.523809523808	43.99	-33.6
70.33	818.181818181853	44.16	-33.5
70.55	809.523809523753	44.34	-34.6
70.76	772.727272727285	44.51	-35.6
70.98	809.523809523842	44.68	-33.8
71.19	818.181818181821	44.85	-36.1
71.41	809.523809523787	45.03	-36.9
71.62	772.727272727252	45.2	-36.4
71.84	857.142857142881	45.37	-35.3
72.05	809.523809523787	45.55	-34.8
72.26	772.727272727285	45.72	-32.1
72.48	809.523809523842	45.89	-31.5
72.69	818.181818181821	46.06	-32.9
72.91	809.523809523753	46.24	-33.8
73.12	809.523809523842	46.41	-33.5
73.33	818.181818181821	46.58	-33.3
73.55	809.523809523787	46.76	-33.2
73.76	809.523809523842	46.93	-33.2
73.97	772.727272727285	47.1	-31.3
74.19	857.142857142823	47.27	-33
74.4	809.523809523808	47.45	-34.5
74.61	809.523809523842	47.62	-34.5
74.82	818.181818181768	47.79	-33.6
75.04	809.523809523842	47.97	-33.1
75.25	809.523809523842	48.14	-34.2
75.46	809.523809523753	48.31	-33.4
75.67	857.142857142881	48.48	-35
75.88	1214.28571428572	48.66	-34
76.02	809.523809523787	48.83	-34.2
76.23	809.523809523842	49	-35.3
76.44	818.181818181821	49.17	-35.5
76.66	809.523809523787	49.35	-34.2
76.87	809.523809523808	49.52	-32.7
77.08	857.142857142823	49.69	-32.5
77.29	809.523809523842	49.87	-32.6
77.5	809.523809523842	50.04	-32.5
77.71	809.523809523787	50.21	-34.5
77.92	857.142857142881	50.38	-35.5
78.13	809.523809523753	50.56	-35.1
78.34	772.727272727285	50.73	-34.4
78.56	857.142857142881	50.9	-34.8
78.77	809.523809523787	51.08	-35.3
78.98	809.523809523842	51.25	-34.9
79.19	809.523809523787	51.42	-32.6
79.4	857.142857142881	51.59	-31.7
79.61	809.523809523808	51.77	-32.2
79.82	809.523809523787	51.94	-33.7
80.03	809.523809523842	52.11	-35.1
80.24	857.142857142823	52.28	-34.5
80.45	809.523809523842	52.46	-35.6
80.66	809.523809523753	52.63	-35.1
80.87	900.00000000005	52.8	-34.1
81.07	809.523809523787	52.98	-33.6
81.28	809.523809523842	53.15	-33.5
81.49	809.523809523787	53.32	-34.1
81.7	857.142857142881	53.49	-34.3
81.91	809.523809523787	53.67	-35.3
82.12	809.523809523808	53.84	-34.7
82.33	857.142857142823	54.01	-33.5
82.54	809.523809523842	54.19	-32.9
82.75	809.523809523842	54.36	-34.3
82.96	849.999999999996	54.53	-35
83.16	857.142857142823	54.7	-33.6
83.37	809.523809523808	54.88	-33.5
83.58	809.523809523787	55.05	-34.3
83.79	857.142857142881	55.22	-34.2
84	809.523809523842	55.4	-34.2
84.21	849.999999999996	55.57	-34.1
84.41	809.523809523753	55.74	-32.1
84.62	857.142857142915	55.91	-34
84.83	809.523809523753	56.09	-35.5
85.04	850.000000000057	56.26	-35.8
85.24	809.523809523787	56.43	-33.6
85.45	857.142857142881	56.6	-33.4
85.66	809.523809523787	56.78	-32.4
85.87	850.000000000021	56.95	-32.2
86.07	857.142857142823	57.12	-33.5
86.28	809.523809523842	57.3	-34.1
86.49	809.523809523787	57.47	-32.5
86.7	849.999999999996	57.64	-31.8
86.9	857.142857142881	57.81	-33.3
87.11	809.523809523808	57.99	-34.4
87.32	849.999999999996	58.16	-33.6
87.52	857.142857142823	58.33	-32.6
87.73	809.523809523842	58.51	-33.6
87.94	849.999999999996	58.68	-32.8
88.14	809.523809523842	58.85	-32.5
88.35	857.142857142823	59.02	-33.8
88.56	849.999999999961	59.2	-33.8
88.76	809.523809523842	59.37	-32.9
88.97	899.999999999986	59.54	-33.5
89.17	809.523809523842	59.72	-33.9
89.38	809.523809523787	59.89	-33.9
89.59	849.999999999961	60.06	-34.4
89.79	857.142857142881	60.23	-33.3
90	849.999999999996	60.41	-32.7
90.2	809.523809523842	60.58	-32.1
90.41	809.523809523787	60.75	-33.8
90.62	900.00000000005	60.92	-34.2
90.82	809.523809523787	61.1	-33.2
91.03	849.999999999961	61.27	-32.2
91.23	857.142857142881	61.44	-32
91.44	849.999999999996	61.62	-32.6
91.64	809.523809523842	61.79	-33.9
91.85	849.999999999996	61.96	-33
92.05	857.142857142823	62.13	-33.3
92.26	850.000000000021	62.31	-34.2
92.46	809.523809523787	62.48	-35.1
92.67	899.999999999986	62.65	-34.3
92.87	809.523809523842	62.83	-32.7
93.08	849.999999999996	63	-32.9
93.28	809.523809523842	63.17	-33.7
93.49	899.999999999986	63.34	-35.3
93.69	809.523809523753	63.52	-37.1
93.9	850.000000000057	63.69	-35.8
94.1	857.142857142857	63.86	-34
94.31	849.999999999925	64.04	-33.6
94.51	809.523809523842	64.21	-34.1
94.72	849.999999999996	64.38	-34.1
94.92	857.142857142915	64.55	-34.3
95.13	849.999999999996	64.73	-34.1
95.33	849.999999999925	64.9	-33.6
95.53	809.523809523842	65.07	-34.6
95.74	900.000000000021	65.24	-33.3
95.94	809.523809523787	65.42	-32.1
96.15	850.000000000057	65.59	-34.6
96.35	899.99999999995	65.76	-34.7
96.55	809.523809523787	65.94	-32
96.76	850.000000000057	66.11	-33.1
96.96	809.523809523787	66.28	-33.8
97.17	899.99999999995	66.45	-32.5
97.37	850.000000000057	66.63	-31.7
97.57	809.523809523787	66.8	-31.7
97.78	900.000000000021	66.97	-33.2
97.98	849.999999999925	67.15	-32.2
98.18	809.523809523842	67.32	-33.6
98.39	849.999999999996	67.49	-35.5
98.59	900.000000000021	67.66	-35.4
98.79	809.523809523842	67.84	-33.2
99	849.999999999996	68.01	-33.6
99.2	899.99999999995	68.18	-34.7
99.4	809.523809523842	68.36	-33.6
99.61	849.999999999996	68.53	-32.7
99.81	680.000000000007	68.7	-33
100.06	749.999999999985	68.87	-34.4
100.3	849.999999999996	69.05	-34.9
100.5	849.999999999996	69.22	-34.3
100.7	809.523809523842	69.39	-34.1
100.91	947.368421052604	69.56	-34.1
101.1	809.523809523787	69.74	-35.3
101.31	849.999999999996	69.91	-37.2
101.51	857.142857142915	70.08	-36.6
101.72	849.999999999996	70.26	-34.3
101.92	849.999999999925	70.43	-34.1
102.12	850.000000000057	70.6	-34.4
102.32	857.142857142857	70.77	-32.5
102.53	849.999999999996	70.95	-34.9
102.73	849.999999999996	71.12	-34.8
102.93	900.000000000014	71.29	-33.5
103.13	849.999999999996	71.47	-33.2
103.33	849.999999999996	71.64	-33.9
103.53	849.999999999996	71.81	-34.1
103.73	857.142857142848	71.98	-34.5
103.94	849.999999999996	72.16	-34.5
104.14	849.999999999996	72.33	-33.3
104.34	849.999999999996	72.5	-33.3
104.54	857.142857142848	72.67	-34
104.75	849.999999999996	72.85	-32.9
104.95	849.999999999996	73.02	-32.9
105.15	900.000000000085	73.19	-32
105.35	849.999999999996	73.37	-31.9
105.55	849.999999999925	73.54	-33.9
105.75	809.523809523842	73.71	-34.5
105.96	900.000000000021	73.88	-32.9
106.16	849.999999999996	74.06	-33.4
106.36	849.999999999996	74.23	-33
106.56	899.99999999995	74.4	-33.2
106.76	850.000000000057	74.58	-34.5
106.96	849.999999999996	74.75	-33.8
107.16	809.523809523787	74.92	-36.8
107.37	900.000000000014	75.09	-37.1
107.57	849.999999999996	75.27	-35.6
107.77	849.999999999996	75.44	-32.6
107.97	900.000000000021	75.61	-33.3
108.17	849.999999999925	75.79	-33.8
108.37	850.000000000057	75.96	-32.4
108.57	849.999999999996	76.13	-31.7
108.77	900.000000000021	76.3	-33.2
108.97	809.523809523787	76.48	-34.5
109.18	849.999999999986	76.65	-36.4
109.38	849.999999999996	76.82	-34.9
109.58	900.000000000021	76.99	-34.5
109.78	849.999999999996	77.17	-34.5
109.98	1416.6666666668	77.34	-34.3
110.1	899.99999999995	77.51	-34.5
110.3	849.999999999996	77.69	-33.5
110.5	849.999999999996	77.86	-32.8
110.7	849.999999999996	78.03	-33.6
110.9	900.000000000014	78.2	-34.3
111.1	849.999999999996	78.38	-34.4
111.3	809.523809523787	78.55	-33.9
111.51	900.000000000085	78.72	-34.8
111.71	849.999999999925	78.9	-35.3
111.91	849.999999999996	79.07	-35.6
112.11	849.999999999996	79.24	-34.4
112.31	900.000000000021	79.41	-33.4
112.51	850.000000000057	79.59	-31.8
112.71	849.999999999996	79.76	-33.7
112.91	899.99999999995	79.93	-34.8
113.11	849.999999999996	80.11	-34.5
113.31	849.999999999996	80.28	-33.6
113.51	850.000000000057	80.45	-34.3
113.71	899.99999999995	80.62	-35
113.91	849.999999999996	80.8	-35.7
114.11	849.999999999996	80.97	-35.9
114.31	849.999999999996	81.14	-33.6
114.51	900.000000000014	81.31	-33.4
114.71	849.999999999996	81.49	-35
114.91	849.999999999996	81.66	-35.4
115.11	900.000000000021	81.83	-34.4
115.31	849.999999999996	82.01	-34
115.51	849.999999999986	82.18	-33.3
115.71	849.999999999996	82.35	-33.2
115.91	900.000000000021	82.52	-33.5
116.11	849.999999999996	82.7	-34.4
116.31	849.999999999996	82.87	-35.2
116.51	900.000000000014	83.04	-35.5
116.71	849.999999999996	83.22	-35.1
116.91	894.736842105283	83.39	-35.6
117.1	849.999999999996	83.56	-36.3
117.3	899.99999999995	83.73	-35
117.5	849.999999999996	83.91	-33
117.7	849.999999999996	84.08	-33.4
117.9	900.000000000085	84.25	-33.2
118.1	849.999999999925	84.43	-33.3
118.3	809.523809523787	84.6	-33
118.51	850.000000000057	84.77	-32.7
118.71	900.000000000021	84.94	-32.5
118.91	894.736842105283	85.12	-32.7
119.1	809.523809523719	85.29	-32.6
119.31	894.736842105283	85.46	-34.5
119.5	857.142857142915	85.63	-34.1

