iceDepth	density	weDepth	d18O
79.75	799.999999999972	53.45	-35.4
79.95	894.736842105283	53.61	-36.2
80.14	849.999999999996	53.78	-35.5
80.34	799.999999999972	53.95	-35
80.54	850.000000000057	54.11	-35.4
80.74	849.999999999996	54.28	-34.2
80.94	842.105263157887	54.45	-34.2
81.13	849.999999999996	54.61	-35.2
81.33	849.999999999996	54.78	-36.5
81.53	799.999999999972	54.95	-35.8
81.73	849.999999999996	55.11	-35.4
81.93	894.736842105283	55.28	-36.4
82.12	800.000000000028	55.45	-35.7
82.32	849.999999999996	55.61	-37
82.52	894.736842105283	55.78	-35.5
82.71	799.999999999972	55.95	-36
82.91	849.999999999996	56.11	-34.7
83.11	799.999999999972	56.28	-34.7
83.31	894.736842105283	56.44	-35.4
83.5	849.999999999996	56.61	-35.7
83.7	799.999999999972	56.78	-36
83.9	894.736842105283	56.94	-35.5
84.09	849.999999999996	57.11	-35.9
84.29	800.000000000028	57.28	-36.3
84.49	894.736842105216	57.44	-35.8
84.68	850.000000000057	57.61	-35
84.88	799.999999999972	57.78	-36.4
85.08	894.736842105283	57.94	-36.6
85.27	849.999999999996	58.11	-36.4
85.47	842.105263157887	58.28	-35.5
85.66	849.999999999996	58.44	-35
85.86	849.999999999996	58.61	-35.7
86.06	842.105263157887	58.78	-36.7
86.25	849.999999999996	58.94	-36.9
86.45	894.736842105283	59.11	-36
86.64	799.999999999972	59.28	-35.8
86.84	849.999999999996	59.44	-36
87.04	894.736842105283	59.61	-34.8
87.23	799.999999999972	59.78	-35.4
87.43	894.736842105283	59.94	-34.7
87.62	850.000000000057	60.11	-33.9
87.82	842.105263157824	60.28	-35.1
88.01	850.000000000057	60.44	-36.7
88.21	894.736842105216	60.61	-37
88.4	800.000000000028	60.78	-37.2
88.6	894.736842105216	60.94	-35.7
88.79	850.000000000057	61.11	-35.8
88.99	842.105263157824	61.28	-37
89.18	850.000000000057	61.44	-34.8
89.38	894.736842105283	61.61	-34.6
89.57	799.999999999972	61.78	-33.3
89.77	894.736842105283	61.94	-33
89.96	849.999999999996	62.11	-35.3
90.16	842.105263157887	62.28	-36.7
90.35	849.999999999996	62.44	-35.7
90.55	894.736842105283	62.61	-36.6
90.74	842.105263157824	62.78	-37.3
90.93	850.000000000057	62.94	-36.4
91.13	842.105263157924	63.11	-35.3
91.32	849.999999999961	63.27	-34.4
91.52	894.736842105283	63.44	-33.4
91.71	800.000000000007	63.61	-32.7
91.91	894.736842105245	63.77	-35.9
92.1	894.736842105216	63.94	-34.2
92.29	800.000000000028	64.11	-35.6
92.49	894.736842105216	64.27	-36
92.68	850.000000000057	64.44	-37
92.88	842.105263157887	64.61	-37.2
93.07	894.736842105216	64.77	-37
93.26	850.000000000057	64.94	-36.1
93.46	842.105263157824	65.11	-36
93.65	894.736842105283	65.27	-36.1
93.84	849.999999999996	65.44	-36.7
94.04	842.105263157887	65.61	-35.3
94.23	894.736842105283	65.77	-34.9
94.42	849.999999999996	65.94	-37
94.62	850.000000000057	66.11	-36.7
94.82	849.999999999996	66.28	-35
95.02	894.736842105283	66.45	-35.2
95.21	849.999999999996	66.62	-36
95.41	849.999999999925	66.79	-36.4
95.61	894.736842105283	66.96	-35.8
95.8	800.000000000043	67.13	-35.9
96	849.999999999925	67.29	-35.8
96.2	894.736842105283	67.46	-33.4
96.39	849.999999999996	67.63	-34.3
96.59	894.736842105283	67.8	-34.1
96.78	849.999999999996	67.97	-33.3
96.98	849.999999999996	68.14	-34
97.18	894.736842105283	68.31	-34.1
97.37	850.000000000057	68.48	-35.4
97.57	894.736842105141	68.65	-35.7
97.76	850.000000000057	68.82	-36.2
97.96	894.736842105216	68.99	-36.4
98.15	850.000000000057	69.16	-35.9
98.35	849.999999999996	69.33	-35.9
98.55	894.736842105283	69.5	-34.5
98.74	849.999999999996	69.67	-35.8
98.94	842.105263157887	69.84	-34.8
99.13	849.999999999996	70	-34.7
99.33	894.736842105283	70.17	-36.3
99.52	849.999999999996	70.34	-35.4
99.72	894.736842105283	70.51	-35.9
99.91	849.999999999925	70.68	-34.9
100.11	894.736842105283	70.85	-34.6
100.3	849.999999999996	71.02	-34.9
100.5	894.736842105283	71.19	-35.3
100.69	849.999999999996	71.36	-34.5
100.89	894.736842105283	71.53	-34.8
101.08	849.999999999996	71.7	-35.1
101.28	894.736842105283	71.87	-35.1
101.47	849.999999999925	72.04	-34.8
101.67	894.736842105283	72.21	-35.7
101.86	849.999999999996	72.38	-35.5
102.06	842.105263157887	72.55	-34.4
102.25	849.999999999996	72.71	-34
102.45	894.736842105283	72.88	-34.5
102.64	849.999999999996	73.05	-34.4
102.84	894.736842105283	73.22	-35
103.03	849.999999999996	73.39	-35.6
103.23	894.736842105283	73.56	-35.1
103.42	894.736842105283	73.73	-35.8
103.61	849.999999999925	73.9	-36.7
103.81	894.736842105283	74.07	-37.3
104	849.999999999996	74.24	-36.8
104.2	894.736842105283	74.41	-35.9
104.39	849.999999999996	74.58	-34
104.59	894.736842105283	74.75	-34.7
104.78	894.736842105283	74.92	-35.1
104.97	799.999999999972	75.09	-35.9
105.17	894.736842105283	75.25	-37
105.36	849.999999999996	75.42	-36.9
105.56	894.736842105283	75.59	-35.9
105.75	849.999999999996	75.76	-34.8
105.95	894.736842105208	75.93	-34.1
106.14	894.736842105283	76.1	-34.1
106.33	849.999999999996	76.27	-35.5
106.53	894.736842105283	76.44	-36.7
106.72	849.999999999996	76.61	-35.7
106.92	894.736842105283	76.78	-36.2
107.11	894.736842105283	76.95	-35.3
107.3	849.999999999996	77.12	-36.9
107.5	894.736842105208	77.29	-35.5
107.69	894.736842105283	77.46	-36.1
107.88	849.999999999996	77.63	-36.2
108.08	842.105263157887	77.8	-35.7
108.27	894.736842105283	77.96	-35
108.46	849.999999999996	78.13	-36.2
108.66	894.736842105283	78.3	-35.9
108.85	894.736842105216	78.47	-34.8
109.04	850.000000000057	78.64	-34.3
109.24	894.736842105216	78.81	-34
109.43	894.736842105283	78.98	-35.2
109.62	849.999999999986	79.15	-35.8
109.82	894.736842105216	79.32	-35.7
110.01	894.736842105283	79.49	-37
110.2	849.999999999996	79.66	-37.4
110.4	894.736842105283	79.83	-36.5
110.59	894.736842105283	80	-36
110.78	849.999999999996	80.17	-36
110.98	894.736842105283	80.34	-34.3
111.17	842.105263157887	80.51	-32.4
111.36	849.999999999996	80.67	-33.1
111.56	894.736842105283	80.84	-35.9
111.75	894.736842105283	81.01	-35
111.94	894.736842105208	81.18	-34
112.13	849.999999999996	81.35	-34.3
112.33	894.736842105283	81.52	-36.3
112.52	894.736842105283	81.69	-36.1
112.71	849.999999999996	81.86	-35.6
112.91	894.736842105283	82.03	-37.1
113.1	894.736842105216	82.2	-35
113.29	894.736842105283	82.37	-33.6
113.48	849.999999999925	82.54	-34.6
113.68	894.736842105283	82.71	-35.7
113.87	894.736842105283	82.88	-34.2
114.06	842.105263157887	83.05	-34.9
114.25	849.999999999996	83.21	-34.8
114.45	894.736842105283	83.38	-34.6
114.64	894.736842105283	83.55	-35
114.83	894.736842105283	83.72	-35.6
115.02	849.999999999996	83.89	-35.6
115.22	894.736842105283	84.06	-36
115.41	894.736842105283	84.23	-36.4
115.6	894.736842105141	84.4	-34.9
115.79	850.000000000057	84.57	-35.4
115.99	894.736842105216	84.74	-34.6
116.18	894.736842105283	84.91	-34.2
116.37	894.736842105283	85.08	-34.4
116.56	894.736842105283	85.25	-34.9
116.75	849.999999999996	85.42	-36.1
116.95	894.736842105283	85.59	-36
117.14	842.105263157887	85.76	-35.8
117.33	894.736842105283	85.92	-36.6
117.52	849.999999999996	86.09	-34.6
117.72	894.736842105283	86.26	-33.8
117.91	894.736842105208	86.43	-33.8
118.1	888.888888888915	86.6	-34.6
118.28	894.736842105283	86.76	-35.4
118.47	888.888888888836	86.93	-36.3
118.65	888.888888888906	87.09	-35.6
118.83	888.888888888836	87.25	-34.9
119.01	842.105263157887	87.41	-34.6
119.2	888.888888888985	87.57	-36.3
119.38	888.888888888836	87.73	-37.9
119.56	894.736842105283	87.89	-36.8
119.75	888.888888888836	88.06	-35.3
119.93	888.888888888906	88.22	-35.4
120.11	888.888888888915	88.38	-35.2
120.29	842.105263157887	88.54	-35.1
120.48	888.888888888906	88.7	-34.5
120.66	888.888888888836	88.86	-34.1
120.84	944.444444444493	89.02	-35.6
121.02	842.105263157887	89.19	-37.4
121.21	888.888888888915	89.35	-36.7
121.39	888.888888888906	89.51	-36.2
121.57	842.105263157824	89.67	-35.6
121.76	888.888888888906	89.83	-35.9
121.94	888.888888888915	89.99	-36.8
122.12	944.444444444414	90.15	-33.5
122.3	842.105263157962	90.32	-33
122.49	888.888888888836	90.48	-34.7
122.67	888.888888888906	90.64	-35.8
122.85	888.888888888836	90.8	-36.7
123.03	842.105263157962	90.96	-34.9
123.22	944.444444444418	91.12	-34.5
123.4	888.888888888906	91.29	-34.8
123.58	888.888888888836	91.45	-34.8
123.76	842.105263157887	91.61	-35.5
123.95	888.888888888985	91.77	-35.1
124.13	888.888888888836	91.93	-34.9
124.31	888.888888888906	92.09	-35
124.49	944.444444444418	92.25	-35.7
124.67	842.105263157887	92.42	-35.6
124.86	888.888888888836	92.58	-35.8
125.04	888.888888888985	92.74	-34.2
125.22	888.888888888836	92.9	-31.8
125.4	842.105263157887	93.06	-32.3
125.59	888.888888888906	93.22	-34.9
125.77	944.444444444418	93.38	-36.5
125.95	888.888888888906	93.55	-35.2
126.13	842.105263157962	93.71	-36.2
126.32	888.888888888836	93.87	-36.7
126.5	888.888888888836	94.03	-35.3
126.68	888.888888888906	94.19	-34.4
126.86	888.888888888915	94.35	-34.5
127.04	944.444444444493	94.51	-35.2
127.22	842.105263157887	94.68	-34.8
127.41	888.888888888836	94.84	-35.7
127.59	888.888888888906	95	-36.8
127.77	888.888888888836	95.16	-35.7
127.95	888.888888888985	95.32	-35.3
128.13	894.736842105283	95.48	-35.9
128.32	888.888888888836	95.65	-35.6
128.5	888.888888888836	95.81	-35.3
128.68	888.888888888836	95.97	-34.2
128.86	888.888888889056	96.13	-33.7
129.04	842.105263157887	96.29	-33.8
129.23	888.888888888836	96.45	-33.4
129.41	944.444444444418	96.61	-33.6
129.59	888.888888888836	96.78	-34.9
129.77	888.888888888977	96.94	-35
129.95	888.888888888915	97.1	-34.5
130.13	842.105263157887	97.26	-34.8
130.32	888.888888888836	97.42	-34.3
130.5	888.888888888836	97.58	-35.4
130.68	944.444444444418	97.74	-35.4
130.86	888.888888888977	97.91	-34.8
131.04	842.105263157962	98.07	-36.1
131.23	888.888888888836	98.23	-36.4
131.41	888.888888888836	98.39	-34.9
131.59	888.888888888836	98.55	-34.5
131.77	888.888888889056	98.71	-35.6
131.95	944.444444444418	98.87	-35.6
132.13	888.888888888836	99.04	-36.7
132.31	842.105263157887	99.2	-37.2
132.5	888.888888888836	99.36	-36.8
132.68	888.888888888915	99.52	-35.4
132.86	888.888888888977	99.68	-34.4
133.04	944.444444444418	99.84	-33.9
133.22	888.888888888836	100.01	-34.9
133.4	888.888888888836	100.17	-35.9
133.58	842.105263157887	100.33	-35.3
133.77	888.888888889056	100.49	-35.1
133.95	888.888888888836	100.65	-35.4
134.13	888.888888888836	100.81	-35.5
134.31	944.444444444418	100.97	-37.5
134.49	888.888888888977	101.14	-36.2
134.67	888.888888888836	101.3	-35.8
134.85	842.105263157962	101.46	-37.7
135.04	888.888888888836	101.62	-36.6
135.22	888.888888888836	101.78	-35.7
135.4	888.888888888836	101.94	-34.6
135.58	944.444444444567	102.1	-34.8
135.76	888.888888888915	102.27	-35.6
135.94	888.888888888836	102.43	-35.5
136.12	888.888888888836	102.59	-35.2
136.3	842.105263157887	102.75	-33.5
136.49	888.888888888977	102.91	-33.2
136.67	944.444444444418	103.07	-34.6
136.85	888.888888888915	103.24	-36.4
137.03	888.888888888836	103.4	-36.4
137.21	888.888888888977	103.56	-37.3
137.39	888.888888888836	103.72	-36.6
137.57	888.888888888915	103.88	-35.4
137.75	842.105263157887	104.04	-34.2
137.94	944.444444444418	104.2	-34.8
138.12	888.888888888836	104.37	-35.3
138.3	888.888888888977	104.53	-34.1
138.48	888.888888888836	104.69	-33.6
138.66	888.888888888915	104.85	-35.1
138.84	888.888888888836	105.01	-36.8
139.02	888.888888888977	105.17	-36.7
139.2	944.444444444418	105.33	-34.4
139.38	888.888888888836	105.5	-33.7
139.56	842.105263157887	105.66	-31.8
139.75	888.888888888915	105.82	-34.6
139.93	888.888888888836	105.98	-35.7
140.11	888.888888888977	106.14	-35.6
140.29	888.888888888836	106.3	-36.1
140.47	944.444444444418	106.46	-35.3
140.65	888.888888888915	106.63	-35.3
140.83	888.888888888977	106.79	-35.4
141.01	888.888888888836	106.95	-34.7
141.19	888.888888888836	107.11	-35.7
141.37	888.888888888915	107.27	-37.2
141.55	894.736842105208	107.43	-35.6
141.74	888.888888889056	107.6	-35.1
141.92	888.888888888836	107.76	-36.7
142.1	888.888888888836	107.92	-36
142.28	888.888888888836	108.08	-35.2
142.46	888.888888889056	108.24	-35.6
142.64	888.888888888836	108.4	-35.1
142.82	944.444444444418	108.56	-34.1
143	888.888888888836	108.73	-35.2
143.18	888.888888888836	108.89	-33.6
143.36	888.888888888977	109.05	-34.9
143.54	888.888888888915	109.21	-37.2
143.72	888.888888888836	109.37	-36.2
143.9	888.888888888836	109.53	-35.4
144.08	894.736842105283	109.69	-35
144.27	888.888888888977	109.86	-37.3
144.45	888.888888888915	110.02	-36.9
144.63	888.888888888836	110.18	-35.1
144.81	888.888888888836	110.34	-35.1
144.99	888.888888888977	110.5	-34.6
145.17	888.888888888836	110.66	-36.3
145.35	944.444444444418	110.82	-37.3
145.53	888.888888888915	110.99	-37.8
145.71	888.888888888977	111.15	-35.9
145.89	888.888888888836	111.31	-35.9
146.07	888.888888888836	111.47	-36.5
146.25	888.888888888915	111.63	-35.4
146.43	944.444444444339	111.79	-36.3
146.61	888.888888889056	111.96	-36.7
146.79	842.105263157887	112.12	-35.5
146.98	941.176470588127	112.28	-36.1
147.15	842.105263157887	112.44	-35.6
147.34	888.888888888915	112.6	-36
147.52	888.888888888977	112.76	-36.1
147.7	944.444444444418	112.92	-36.8
147.88	888.888888888836	113.09	-35.9
148.06	888.888888888836	113.25	-32
148.24	888.888888888977	113.41	-31.9
148.42	888.888888888915	113.57	-33.2
148.6	888.888888888836	113.73	-34.2
148.78	888.888888888836	113.89	-34.7
148.96	944.444444444567	114.05	-36.1
149.14	888.888888888836	114.22	-36.2
149.32	888.888888888915	114.38	-35.3
149.5	888.888888888836	114.54	-35.7
149.68	888.888888888836	114.7	-35.9
149.86	888.888888888977	114.86	-36.4
150.04	888.888888888915	115.02	-33.1
150.22	944.444444444339	115.18	-35.7
150.4	888.888888888915	115.35	-36
150.58	888.888888888977	115.51	-34.4
150.76	888.888888888836	115.67	-34.8
150.94	888.888888888836	115.83	-36
151.12	888.888888888915	115.99	-35.2
151.3	944.444444444488	116.15	-34.9
151.48	888.888888888915	116.32	-36.2
151.66	888.888888888836	116.48	-35.3
151.84	888.888888888836	116.64	-34.8
152.02	842.105263157887	116.8	-34.9
152.21	941.176470588368	116.96	-35.8
152.38	842.105263157887	117.12	-35.3
152.57	944.444444444418	117.28	-33.2
152.75	888.888888888836	117.45	-34.5
152.93	888.888888888836	117.61	-33.9
153.11	888.888888889056	117.77	-35.5
153.29	888.888888888836	117.93	-35.2
153.47	888.888888888836	118.09	-35.7
153.65	888.888888888836	118.25	-36.3
153.83	944.444444444567	118.41	-35
154.01	888.888888888836	118.58	-34.3
