depth	d18O
0	-33.3067
0.043478260869565	-33.5124
0.08695652173913	-33.9011
0.130434782608696	-34.3365
0.173913043478261	-34.3315
0.217391304347826	-34.169
0.260869565217391	-34.4268
0.304347826086957	-35.1086
0.347826086956522	-35.6086
0.391304347826087	-36.1086
0.434782608695652	-36.6117
0.478260869565217	-38.3839
0.521739130434782	-39.3158
0.565217391304348	-39.5027
0.608695652173913	-39.0915
0.652173913043478	-38.2019
0.695652173913043	-37.2965
0.739130434782608	-35.7806
0.782608695652174	-34.7972
0.826086956521739	-34.2807
0.869565217391304	-34.0125
0.913043478260869	-34.1589
0.956521739130434	-34.0112
1	-39.8831
1.03571428571429	-39.7005
1.07142857142857	-39.639
1.10714285714286	-39.2889
1.14285714285714	-39.09815
1.17857142857143	-38.9074
1.21428571428571	-38.8339
1.25	-38.9303
1.28571428571429	-39.1318
1.32142857142857	-39.3952
1.35714285714286	-39.9376
1.39285714285714	-40.582
1.42857142857143	-40.9445
1.46428571428572	-40.8253
1.5	-40.1201
1.53571428571429	-38.8883
1.57142857142857	-37.4919
1.60714285714286	-35.9346
1.64285714285714	-35.1455
1.67857142857143	-34.9692
1.71428571428572	-34.7929
1.75	-34.5735
1.78571428571429	-35.034
1.82142857142857	-36.2596
1.85714285714286	-37.2069
1.89285714285714	-37.9478
1.92857142857143	-38.2262
1.96428571428572	-37.8896
2	-32.9966
2.03703703703704	-32.742
2.07407407407408	-32.7042
2.11111111111111	-32.8891
2.14814814814815	-33.8392
2.18518518518519	-34.50035
2.22222222222223	-35.1615
2.25925925925926	-36.0917
2.2962962962963	-36.6148
2.33333333333334	-36.7561
2.37037037037037	-36.5116
2.40740740740741	-36.088
2.44444444444445	-35.5614
2.48148148148149	-35.0551
2.51851851851852	-34.8322
2.55555555555556	-34.906
2.5925925925926	-34.9408
2.62962962962963	-34.9219
2.66666666666667	-34.8095
2.70370370370371	-34.7149
2.74074074074075	-34.7317
2.77777777777778	-34.6689
2.81481481481482	-35.0561
2.85185185185186	-35.2591
2.88888888888889	-35.7055
2.92592592592593	-35.9292
2.96296296296297	-36.3332
3.00000000000001	-35.4518
3.03571428571429	-35.0776
3.07142857142858	-33.9804
3.10714285714286	-33.6629
3.14285714285715	-33.0866
3.17857142857143	-32.6231
3.21428571428572	-32.5003
3.25000000000001	-32.3124
3.28571428571429	-32.273
3.32142857142858	-32.4082
3.35714285714286	-33.2314
3.39285714285715	-33.6298
3.42857142857143	-34.0245
3.46428571428572	-34.2766
3.5	-34.3516
3.53571428571429	-34.384
3.57142857142858	-34.4291
3.60714285714286	-34.2735
3.64285714285715	-34.2528
3.67857142857143	-34.0824
3.71428571428572	-34.0347
3.75	-34.1499
3.78571428571429	-34.399
3.82142857142858	-35.1577
3.85714285714286	-36.3281
3.89285714285715	-37.3261
3.92857142857143	-38.0139
3.96428571428572	-38.6534
4	-37.4075
4.03448275862069	-37.1882
4.06896551724138	-36.1378
4.10344827586207	-36.0279
4.13793103448276	-35.8404
4.17241379310345	-36.1888
4.20689655172414	-36.5334
4.24137931034483	-36.6526
4.27586206896552	-36.9009
4.31034482758621	-36.8184
4.3448275862069	-36.4296
4.37931034482759	-36.2254
4.41379310344828	-35.9737
4.44827586206897	-35.9116
4.48275862068966	-36.1248
4.51724137931035	-36.2468
4.55172413793104	-36.7642
4.58620689655173	-36.9122
4.62068965517241	-37.3381
4.6551724137931	-37.8557
4.68965517241379	-38.6364
4.72413793103448	-39.5284
4.75862068965517	-40.3676
4.79310344827586	-41.091
4.82758620689655	-41.5072
4.86206896551724	-41.3512
4.89655172413793	-41.0969
4.93103448275862	-40.6988
4.96551724137931	-40.4437
5	-39.5072
5.03333333333333	-39.6084
5.06666666666667	-39.755
5.1	-39.6326
5.13333333333333	-39.3231
5.16666666666667	-39.0695
5.2	-38.6759
5.23333333333333	-38.574
5.26666666666667	-38.5276
5.3	-38.807
5.33333333333333	-39.0624
5.36666666666666	-39.3139
5.4	-39.3052
5.43333333333333	-38.9745
5.46666666666666	-38.128
5.5	-37.2768
5.53333333333333	-36.626
5.56666666666666	-36.768
5.6	-36.127
5.63333333333333	-35.9721
5.66666666666666	-35.914
5.7	-35.6105
5.73333333333333	-35.7502
5.76666666666666	-35.5155
5.8	-35.2151
5.83333333333333	-34.7408
5.86666666666666	-34.6365
5.9	-34.3613
5.93333333333333	-34.2767
5.96666666666666	-34.58845
6	-34.9002
6.03333333333333	-34.9521
6.06666666666666	-35.0426
6.1	-34.8792
6.13333333333333	-34.4548
6.16666666666666	-34.1145
6.2	-33.685
6.23333333333333	-33.6214
6.26666666666666	-33.5367
6.29999999999999	-33.7621
6.33333333333333	-33.9746
6.36666666666666	-34.0145
6.39999999999999	-34.3363
6.43333333333333	-34.6121
6.46666666666666	-35.1377
6.49999999999999	-35.6562
6.53333333333333	-35.963
6.56666666666666	-36.067
6.59999999999999	-35.7461
6.63333333333333	-35.5441
6.66666666666666	-34.9208
6.69999999999999	-34.3594
6.73333333333333	-33.9068
6.76666666666666	-33.6373
6.79999999999999	-33.5641
6.83333333333333	-33.9216
6.86666666666666	-34.6877
6.89999999999999	-35.3704
6.93333333333333	-35.864
6.96666666666666	-36.167
6.99999999999999	-35.8394
7.03333333333333	-35.623
7.06666666666666	-35.4172
7.09999999999999	-35.3597
7.13333333333333	-35.4367
7.16666666666666	-35.7986
7.19999999999999	-35.9488
7.23333333333332	-36.19
7.26666666666666	-36.2431
7.29999999999999	-35.9443
7.33333333333332	-35.4572
7.36666666666666	-34.8778
7.39999999999999	-34.5875
7.43333333333332	-34.9743
7.46666666666666	-35.1762
7.49999999999999	-35.6476
7.53333333333332	-36.0876
7.56666666666666	-36.2746
7.59999999999999	-36.4415
7.63333333333332	-36.8957
7.66666666666666	-37.3212
7.69999999999999	-37.541
7.73333333333332	-37.5355
7.76666666666666	-37.2886
7.79999999999999	-36.7646
7.83333333333332	-36.3045
7.86666666666666	-35.8327
7.89999999999999	-35.7207
7.93333333333332	-35.6006
7.96666666666666	-35.498
7.99999999999999	-36.605
8.03333333333332	-36.6504
8.06666666666666	-36.6999
8.09999999999999	-36.5484
8.13333333333332	-36.1716
8.16666666666666	-35.4414
8.19999999999999	-34.8834
8.23333333333332	-34.0265
8.26666666666666	-33.3475
8.29999999999999	-32.8469
8.33333333333332	-32.6774
8.36666666666666	-32.7345
8.39999999999999	-33.0432
8.43333333333332	-33.5538
8.46666666666665	-34.015
8.49999999999999	-34.1886
8.53333333333332	-34.1921
8.56666666666665	-33.8394
8.59999999999999	-33.3868
8.63333333333332	-33.2542
8.66666666666665	-33.3525
8.69999999999999	-33.6556
8.73333333333332	-34.1853
8.76666666666665	-34.7592
8.79999999999999	-35.1481
8.83333333333332	-35.337
8.86666666666665	-35.4113
8.89999999999999	-35.2183
8.93333333333332	-35.2669
8.96666666666665	-35.1811
8.99999999999999	-35.2582
9.03333333333332	-35.2226
9.06666666666665	-35.4032
9.09999999999999	-35.4099
9.13333333333332	-35.769
9.16666666666665	-36.0942
9.19999999999999	-36.1457
9.23333333333332	-36.1589
9.26666666666665	-35.8333
9.29999999999999	-35.8361
9.33333333333332	-35.6175
9.36666666666665	-35.6853
9.39999999999998	-35.8826
9.43333333333332	-35.9831
9.46666666666665	-36.2464
9.49999999999998	-36.2793
9.53333333333332	-36.1894
9.56666666666665	-36.2949
9.59999999999998	-36.2095
9.63333333333332	-36.4061
9.66666666666665	-36.6919
9.69999999999998	-36.8211
9.73333333333332	-37.0753
9.76666666666665	-36.9161
9.79999999999998	-36.7918
9.83333333333332	-36.7586
9.86666666666665	-36.7007
9.89999999999998	-36.7118
9.93333333333332	-36.7075
9.96666666666665	-36.5575
9.99999999999998	-37.0326
10.025	-37.0245
10.05	-37.2414
10.075	-37.4087
10.1	-37.3639
10.125	-37.6418
10.15	-37.6335
10.175	-37.4431
10.2	-37.0342
10.225	-36.5962
10.25	-36.2271
10.275	-35.5909
10.3	-35.2115
10.325	-35.0293
10.35	-34.9224
10.375	-35.0146
10.4	-34.9953
10.425	-35.2162
10.45	-35.1956
10.475	-35.3539
10.5	-35.4323
10.525	-35.5654
10.55	-35.9853
10.575	-36.074
10.6	-36.4466
10.625	-36.6189
10.65	-36.9321
10.675	-37.0796
10.7	-37.0807
10.725	-37.0383
10.75	-36.9903
10.775	-37.1488
10.8	-37.44
10.825	-37.6485
10.85	-37.9652
10.875	-38.0994
10.9	-38.1347
10.925	-38.4733
10.95	-38.5051
10.975	-38.6051
11	-39.5576
11.025	-39.7444
11.05	-39.9321
11.075	-39.9604
11.1	-39.8896
11.125	-39.6493
11.15	-39.386
11.175	-39.0365
11.2	-38.8959
11.225	-38.6955
11.25	-38.5368
11.275	-38.6142
11.3	-38.4864
11.325	-38.7864
11.35	-38.894
11.375	-38.8223
11.4	-38.629
11.425	-38.3821
11.45	-38.011
11.475	-37.6323
11.5	-37.452
11.525	-37.0354
11.55	-36.8516
11.575	-36.6751
11.6	-36.7508
11.625	-36.6364
11.65	-36.7952
11.675	-36.6687
11.7	-36.5695
11.725	-36.4607
11.75	-35.9453
11.775	-35.4693
11.8	-34.7031
11.825	-34.5966
11.85	-34.0874
11.875	-33.8691
11.9	-33.7774
11.925	-33.7905
11.95	-33.9005
11.975	-34.9723
12	-36.2816
12.025	-36.8898
12.05	-37.3107
12.075	-37.4908
12.1	-37.4106
12.125	-37.2497
12.15	-36.8755
12.175	-36.4333
12.2	-35.9943
12.225	-35.4038
12.25	-35.0652
12.275	-34.7737
12.3	-34.428
12.325	-33.9802
12.35	-33.659
12.375	-33.3191
12.4	-32.9675
12.425	-32.7436
12.45	-32.5619
12.475	-32.5418
12.5	-32.6485
12.525	-32.6693
12.55	-32.8592
12.575	-32.8278
12.6	-33.0355
12.625	-33.1624
12.65	-33.0015
12.675	-32.8575
12.7	-32.8736
12.725	-32.711
12.75	-32.6993
12.775	-32.6785
12.8	-32.919
12.825	-33.0527
12.85	-33.6951
12.875	-33.8987
12.9	-34.3898
12.925	-34.9706
12.95	-35.4333
12.975	-35.6941
13	-37.4943
13.025	-37.6801
13.05	-37.673
13.075	-37.956
13.1	-37.9967
13.125	-38.0257
13.15	-38.1659
13.175	-37.9082
13.2	-37.9861
13.225	-37.8833
13.25	-37.5982
13.275	-37.2938
13.3	-37.0735
13.325	-36.9373
13.35	-36.6655
13.375	-36.5431
13.4	-36.3234
13.425	-35.7363
13.45	-35.8979
13.475	-35.759
13.5	-35.1482
13.525	-35.2618
13.55	-35.2258
13.575	-35.3187
13.6	-35.359
13.625	-35.5184
13.65	-35.1623
13.675	-36.0671
13.7	-36.1441
13.725	-36.6958
13.75	-37.0414
13.775	-37.4162
13.8	-37.924
13.825	-37.8875
13.85	-38.3376
13.875	-38.3309
13.9	-38.4307
13.925	-38.3155
13.95	-38.2067
13.975	-38.2671
14	-37.6924
14.025	-37.533
14.05	-37.6529
14.075	-37.5379
14.1	-37.4784
14.125	-37.1163
14.15	-37.008
14.175	-36.6955
14.2	-36.6505
14.225	-36.5848
14.25	-36.6677
14.275	-36.7316
14.3	-36.8651
14.325	-37.1507
14.35	-37.3927
14.375	-37.6398
14.4	-37.8572
14.425	-37.8565
14.45	-37.9378
14.475	-38.0022
14.5	-37.8311
14.525	-37.4383
14.55	-37.3687
14.575	-37.1126
14.6	-37.0471
14.625	-36.9545
14.65	-36.9478
14.6750000000001	-36.87805
14.7	-36.8083
14.7250000000001	-37.0215
14.7500000000001	-36.9117
14.775	-36.6201
14.8000000000001	-36.6107
14.8250000000001	-36.4631
14.8500000000001	-36.5337
14.8750000000001	-36.3607
14.9000000000001	-36.5007
14.9250000000001	-36.5026
14.9500000000001	-36.319
14.9750000000001	-36.0068
15.0000000000001	-36.5192
15.0250000000001	-36.3672
15.0500000000001	-36.5499
15.0750000000001	-36.3784
15.1000000000001	-36.4737
15.1250000000001	-36.3415
15.1500000000001	-36.3551
15.1750000000001	-36.3073
15.2000000000001	-35.9929
15.2250000000001	-35.8052
15.2500000000001	-35.374
15.2750000000001	-35.0647
15.3000000000001	-34.6081
15.3250000000001	-34.8774
15.3500000000001	-34.1003
15.3750000000001	-34.1975
15.4000000000001	-34.2547
15.4250000000001	-34.4738
15.4500000000001	-34.4927
15.4750000000001	-34.661
15.5000000000001	-34.557
15.5250000000001	-34.7763
15.5500000000001	-34.8136
15.5750000000001	-34.936
15.6000000000001	-35.0373
15.6250000000001	-35.25
15.6500000000001	-35.3112
15.6750000000001	-35.398
15.7000000000001	-35.4407
15.7250000000001	-35.2484
15.7500000000001	-35.1237
15.7750000000001	-34.9771
15.8000000000001	-34.7293
15.8250000000001	-34.615
15.8500000000001	-34.6945
15.8750000000001	-34.7588
15.9000000000001	-34.8129
15.9250000000001	-35.0079
15.9500000000001	-35.1456
15.9750000000001	-35.5363
16.0000000000001	-35.825
16.0250000000001	-35.7854
16.0500000000001	-35.8796
16.0750000000001	-35.7351
16.1000000000001	-35.7887
16.1250000000001	-35.5981
16.1500000000001	-35.4399
16.1750000000001	-35.3344
16.2000000000001	-35.3532
16.2250000000001	-35.3731
16.2500000000001	-35.4284
16.2750000000001	-35.4521
16.3000000000001	-35.5913
16.3250000000001	-35.4978
16.35	-35.661
16.375	-35.614
16.4	-35.5993
16.425	-35.5753
16.45	-35.6142
16.475	-35.6734
16.5	-35.925
16.525	-35.7305
16.55	-35.7199
16.575	-35.4725
16.6	-35.4505
16.625	-35.2219
16.65	-35.1491
16.675	-35.1332
16.7	-35.2751
16.725	-35.3826
16.75	-35.8173
16.775	-36.0048
16.8	-36.379
16.825	-36.5718
16.85	-36.6596
16.875	-36.4279
16.9	-36.2142
16.925	-35.9991
16.95	-35.866
16.975	-35.6438
17	-34.9793
17.025	-34.966
17.05	-34.8046
17.075	-34.6784
17.1	-34.3819
17.125	-34.0946
17.15	-33.7157
17.175	-33.4371
17.2	-33.2904
17.225	-32.8925
17.25	-32.6678
17.275	-32.7784
17.3	-32.844
17.325	-32.7099
17.35	-32.8333
17.375	-33.2827
17.4	-33.445
17.425	-33.6354
17.45	-33.7535
17.475	-34.0616
17.5	-34.1312
17.525	-34.1573
17.55	-34.0359
17.575	-34.1093
17.6	-33.8879
17.625	-33.6242
17.65	-33.3205
17.675	-32.9327
17.7	-32.9967
17.725	-32.8988
17.75	-32.6854
17.775	-32.6663
17.8	-32.2663
17.825	-32.2691
17.85	-32.1777
17.875	-32.101
17.9	-31.9576
17.925	-32.0068
17.95	-31.9739
17.975	-32.1413
18	-32.4398
18.025	-32.4187
18.05	-32.4734
18.075	-32.5003
18.0999999999999	-32.6498
18.1249999999999	-32.6127
18.1499999999999	-32.8836
18.1749999999999	-33.171
18.1999999999999	-33.3091
18.2249999999999	-33.5844
18.2499999999999	-33.973
18.2749999999999	-34.2889
18.2999999999999	-34.7739
18.3249999999999	-35.265
18.3499999999999	-36.059
18.3749999999999	-36.3522
18.3999999999999	-36.415
18.4249999999999	-36.8619
18.4499999999999	-37.2025
18.4749999999999	-37.416
18.4999999999999	-37.653
18.5249999999999	-37.7582
18.5499999999999	-38.0042
18.5749999999999	-38.1374
18.5999999999999	-38.3987
18.6249999999999	-38.1102
18.6499999999999	-37.903
18.6749999999999	-37.6768
18.6999999999999	-37.3528
18.7249999999999	-37.0617
18.7499999999999	-36.5962
18.7749999999999	-36.1238
18.7999999999999	-35.8473
18.8249999999999	-35.4893
18.8499999999999	-35.1416
18.8749999999999	-35.0283
18.8999999999999	-34.8273
18.9249999999999	-34.7112
18.9499999999999	-34.5791
18.9749999999999	-34.6446
18.9999999999999	-35.2887
19.0249999999999	-35.5162
19.0499999999999	-35.7764
19.0749999999999	-36.3487
19.0999999999999	-36.6509
19.1249999999999	-37.0446
19.1499999999999	-37.3983
19.1749999999999	-37.815
19.1999999999999	-37.8343
19.2249999999999	-38.1704
19.2499999999999	-38.0944
19.2749999999999	-38.1297
19.2999999999999	-37.9583
19.3249999999999	-37.6724
19.3499999999999	-37.3609
19.3749999999999	-37.2018
19.3999999999999	-36.8486
19.4249999999999	-36.5061
19.4499999999999	-36.1836
19.4749999999999	-36.2286
19.4999999999999	-35.8197
19.5249999999999	-35.6315
19.5499999999999	-35.5399
19.5749999999999	-35.6994
19.5999999999999	-35.4547
19.6249999999999	-35.306
19.6499999999999	-35.3525
19.6749999999999	-35.2417
19.6999999999999	-35.6069
19.7249999999999	-35.8906
19.7499999999999	-36.3759
19.7749999999999	-37.2944
19.7999999999999	-38.4166
19.8249999999999	-39.4865
19.8499999999998	-40.547
19.8749999999998	-41.3104
19.8999999999998	-42.4417
19.9249999999998	-43.4669
19.9499999999998	-43.7473
19.9749999999998	-43.9023
19.9999999999998	-42.2701
20.0199999999998	-41.8287
20.0399999999998	-41.3517
20.0599999999998	-40.6013
20.0799999999998	-39.8798
20.0999999999998	-39.197
20.1199999999998	-38.4568
20.1399999999998	-37.8946
20.1599999999998	-37.109
20.1799999999998	-36.7204
20.1999999999998	-36.3765
20.2199999999998	-36.0513
20.2399999999998	-35.8134
20.2599999999998	-35.5755
20.2799999999998	-35.1269
20.2999999999998	-35.1149
20.3199999999998	-35.1078
20.3399999999998	-35.10535
20.3599999999998	-35.1029
20.3799999999998	-35.1029
20.3999999999998	-34.9607
20.4199999999998	-34.6702
20.4399999999998	-34.5671
20.4599999999998	-34.5183
20.4799999999998	-34.4099
20.4999999999998	-33.9901
20.5199999999998	-33.6206
20.5399999999998	-33.46895
