iceDepth	density	STD	weDepth	N_Ave
1.38	302.512416291217	14.103511704331	0.415	5
3.54	340.168855534709	14.3673885216704	1.095	5
5.505	369.202806044911	13.3838685583595	1.785	5
7.32	399.423648247178	21.1508307635674	2.475	5
9.015	417.838680926916	19.818125783325	3.165	5
10.585	455.719832735962	33.5612388671135	3.845	5
12.1	460.207638116426	16.6618284714399	4.535	5
13.58	472.167487684729	13.9244276109392	5.225	5
15	492.848020434228	8.76865588443246	5.905	5
16.385	511.39601139601	19.2808254309821	6.595	5
17.72	522.792022792023	14.4711397141859	7.285	5
19.025	531.384615384617	20.1673472100586	7.975	5
20.295	547.692307692307	16.1648314296202	8.655	5
21.54	561.333333333333	23.1516738055772	9.345	5
22.76	575	16.666666666671	10.035	5
23.95	576.44927536232	22.2287850002557	10.72	5
25.15	594.247491638795	14.4973151212689	11.42	5
26.395	603.076923076924	6.1538461538484	12.165	5
27.645	618.000000000001	15.6843871413578	12.925	5
28.87	623.333333333332	24.3812313972155	13.685	5
30.08	633.333333333333	16.6666666666642	14.44	5
31.275	635.869565217391	13.3124442542535	15.2	5
32.45	649.637681159421	13.5373490523689	15.955	5
33.61	660.869565217393	17.3913043478194	16.715	5
34.755	666.79841897233	18.4377925528809	17.475	5
35.89	672.727272727273	17.5255330256102	18.235	5
37.015	684.980237154149	24.0620256999656	18.995	5
38.125	684.980237154152	24.0620256999565	19.75	5
39.225	688.311688311686	12.9870129870093	20.51	5
40.315	703.896103896103	18.6398702524793	21.265	5
41.39	703.896103896106	18.6398702524697	22.025	5
42.465	716.883116883113	5.19480519480911	22.785	5
43.525	717.316017316022	25.5960961023233	23.545	5
44.58	723.809523809522	19.0476190476186	24.305	5
45.62	738.847117794484	31.3192969459938	25.06	5
46.665	721.127423301335	38.3029433564388	25.825	5
47.745	743.290043290048	19.9134199134208	26.615	5
48.835	741.12554112554	16.9661627205856	27.42	5
49.91	741.125541125539	16.9661627205868	28.22	5
50.985	764.502164502171	26.2038890916452	29.025	5
52.045	754.978354978351	13.8528138528214	29.83	5
53.105	764.502164502165	26.2038890916396	30.635	5
54.13	762.907268170426	23.5428943675554	31.415	5
55.09	777.192982456147	36.6326544172412	32.15	5
56.03	766.081871345024	24.2531477816852	32.88	5
56.965	777.192982456138	36.6326544172129	33.605	5
57.905	785.380116959069	30.8115552568933	34.33	5
58.83	785.964912280699	43.1878372810368	35.06	5
59.76	783.625730994149	43.2511393850283	35.79	5
60.68	784.795321637431	5.72980056791401	36.51	5
61.605	802.339181286549	25.6644541023244	37.24	5
62.515	776.257309941519	52.6998906910403	37.97	5
63.42	866.441745389119	145.151053524365	38.695	5
64.3	802.339181286548	25.6644541022967	39.42	5
65.21	799.999999999995	27.2165526976167	40.15	5
66.11	811.111111111111	27.2165526976123	40.875	5
67.01	811.111111111116	27.2165526976167	41.6	5
67.91	811.11111111111	27.2165526975866	42.33	5
68.805	809.803921568626	42.1758583134885	43.06	5
69.695	820.261437908493	21.5785281297101	43.78	5
70.605	819.29824561404	24.5614035087774	44.525	5
71.54	818.128654970766	39.2466941183052	45.295	5
72.47	828.070175438593	19.6929336146031	46.055	5
73.4	817.543859649128	23.1419402776986	46.825	5
74.33	837.426900584789	31.6330487398876	47.585	5
75.245	824.561403508762	17.5438596491167	48.35	5
76.145	832.026143790851	33.1083010245948	49.095	5
77.035	831.372549019623	3.92156862746086	49.835	5
77.925	832.026143790853	33.1083010246373	50.575	5
78.815	841.830065359462	38.8105433707302	51.315	5
79.695	843.13725490196	19.6078431372467	52.06	5
80.59	833.333333333341	2.58013060127655E-11	52.81	5
81.49	844.444444444444	22.2222222221959	53.565	5
82.39	834.365325077394	29.3981827311478	54.32	5
83.285	855.93395252839	51.7741114597758	55.075	5
84.18	855.93395252838	51.7741114598088	55.83	5
85.065	843.13725490196	19.6078431372674	56.59	5
85.955	887.581699346406	60.9141911356126	57.345	5
86.835	816.351540616235	89.6173880225336	58.1	5
87.745	875.81699346406	40.2372391415037	58.855	5
88.615	865.513784461152	104.447321805764	59.62	5
89.515	854.248366013077	25.6988277795399	60.38	5
90.405	854.248366013069	25.6988277795463	61.14	5
91.295	864.052287581702	25.1952094998709	61.905	5
92.175	854.24836601307	25.698827779542	62.665	5
93.065	864.052287581696	25.1952094998645	63.425	5
93.945	864.052287581701	25.1952094998581	64.185	5
94.825	854.901960784318	43.1372549019437	64.945	5
95.71	864.705882352934	42.6892961903243	65.705	5
96.59	873.856209150329	20.4189534010668	66.465	5
97.465	864.052287581709	25.1952094998818	67.225	5
98.34	864.705882352922	42.6892961903525	67.985	5
99.22	864.705882352951	42.6892961903285	68.745	5
100.1	874.509803921553	39.8960587242382	69.505	5
100.97	885.6209150327	34.2124243877428	70.265	5
101.84	864.052287581679	25.1952094998524	71.03	5
102.715	873.856209150341	20.4189534010388	71.79	5
103.59	873.856209150329	20.4189534011032	72.555	5
104.46	873.85620915031	20.4189534010262	73.315	5
105.33	873.856209150343	20.4189534010729	74.075	5
106.195	874.50980392157	39.8960587242611	74.835	5
107.065	874.509803921553	39.8960587242578	75.595	5
107.935	883.66013071896	2.61437908501281	76.355	5
108.8	874.509803921568	39.8960587242853	77.115	5
109.009120458891	885.620915032678	44.087377657608	77.2639292543021	5

