depth	d18O
0	
0.03030303030303	
0.060606060606061	
0.090909090909091	
0.121212121212121	
0.151515151515152	
0.181818181818182	
0.212121212121212	
0.242424242424242	-28.1761
0.272727272727273	-28.5379
0.303030303030303	-29.4875
0.333333333333333	-30.4488
0.363636363636364	-31.5142
0.393939393939394	-32.483
0.424242424242424	-33.1851
0.454545454545454	-33.4892
0.484848484848485	-33.4326
0.515151515151515	-33.0568
0.545454545454545	-32.8126
0.575757575757575	-32.6682
0.606060606060606	-32.8266
0.636363636363636	-33.2318
0.666666666666666	-33.637
0.696969696969697	-34.0459
0.727272727272727	-33.8957
0.757575757575757	-32.6776
0.787878787878787	-31.1586
0.818181818181818	-31.0739
0.848484848484848	-30.9892
0.878787878787878	-31.5186
0.909090909090908	-31.3106
0.939393939393939	-31.2899
0.969696969696969	-31.3589
1	-31.2805
1.03030303030303	-31.2778
1.06060606060606	-31.3072
1.09090909090909	-33.4143
1.12121212121212	-33.8357
1.15151515151515	-34.5055
1.18181818181818	-35.4449
1.21212121212121	-36.183
1.24242424242424	-36.2483
1.27272727272727	-36.0224
1.3030303030303	-35.156
1.33333333333333	-34.276
1.36363636363636	-33.796
1.39393939393939	-33.56995
1.42424242424242	-33.3439
1.45454545454545	-33.5256
1.48484848484848	-34.1143
1.51515151515151	-35.0425
1.54545454545454	-35.49655
1.57575757575757	-35.9506
1.6060606060606	-36.42
1.63636363636364	-36.5679
1.66666666666667	-36.2708
1.6969696969697	-35.7762
1.72727272727273	-35.0386
1.75757575757576	-34.302
1.78787878787879	-34.0281
1.81818181818182	-33.9523
1.84848484848485	-33.9329
1.87878787878788	-34.0152
1.90909090909091	-33.997
1.93939393939394	-33.7546
1.96969696969697	-33.491
2	-33.2385
2.03030303030303	-33.1796
2.06060606060606	-31.3965
2.09090909090909	-31.5182
2.12121212121212	-32.1951
2.15151515151515	-32.5372
2.18181818181818	-32.8793
2.21212121212121	-33.8953
2.24242424242424	-35.0858
2.27272727272727	-35.64745
2.3030303030303	-36.2091
2.33333333333333	-36.7367
2.36363636363636	-37.386
2.39393939393939	-37.3739
2.42424242424242	-37.3369
2.45454545454545	-37.0998
2.48484848484848	-36.6982
2.51515151515151	-35.9414
2.54545454545454	-35.1906
2.57575757575757	-34.1622
2.6060606060606	-32.8134
2.63636363636363	-31.2053
2.66666666666666	-30.3555
2.69696969696969	-29.8519
2.72727272727273	-29.6184
2.75757575757576	-29.9602
