depth	cond
0.713	103.795
0.717	100.979
0.72	97.258
0.723	219.79
0.727	93.724
0.73	91.681
0.733	89.941
0.737	88.802
0.74	89.218
0.743	90.311
0.747	92.501
0.75	92.028
0.753	92.185
0.757	93.446
0.76	95.043
0.763	97.409
0.767	100.465
0.77	104.816
0.773	109.386
0.777	113.494
0.78	118.593
0.783	122.299
0.787	125.287
0.79	127.866
0.793	129.914
0.797	131.018
0.8	131.945
0.803	132.529
0.807	133.043
0.81	133.466
0.813	133.612
0.817	132.639
0.82	131.83
0.823	134.487
0.827	141.226
0.83	136.879
0.833	138.67
0.837	147.38
0.84	160.562
0.843	165.303
0.847	174.154
0.85	181.687
0.853	180.175
0.857	174.323
0.86	171.178
0.863	169.947
0.867	168.075
0.87	164.897
0.873	165.733
0.877	178.928
0.88	185.35
0.883	192.015
0.887	175.173
0.89	174.059
0.893	176.745
0.897	178.91
0.9	184.085
0.903	182.436
0.907	181.291
0.91	184.591
0.913	189.309
0.917	191.764
0.92	194.136
0.923	195.222
0.927	198.235
0.93	199.9
0.933	199.87
0.937	197.637
0.94	194.79
0.943	212.953
0.947	210.373
0.95	210.677
0.953	211.57
0.957	214.746
0.96	220.951
0.963	222.554
0.967	224.455
0.97	218.28
0.973	210.507
0.977	224.378
0.98	226.301
0.983	227.654
0.987	234.677
0.99	237.317
0.993	238.3
0.997	234.356
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	230.76
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1.003	216.588
1.007	231.478
1.01	231.418
1.013	233.086
1.017	250.488
1.02	253.955
1.023	271.649
1.027	259.545
1.03	260.511
1.033	266.64
1.037	261.402
1.04	261.973
1.043	264.734
1.047	269.385
1.05	288.199
1.053	286.99
1.057	294.522
1.06	280.368
1.063	282.731
1.067	278.576
1.07	269.818
1.073	285.109
1.077	272.031
1.08	269.489
1.083	268.884
1.087	266.969
1.09	264.301
1.093	257.708
1.097	240.792
1.1	215.914
1.103	213.417
1.107	206.506
1.11	230.561
1.113	194.255
1.117	195.31
1.12	196.331
1.123	192.391
1.127	207.637
1.13	182.415
1.133	192.017
1.137	170.666
1.14	163.632
1.143	177.734
1.147	169.305
1.15	190.87
1.153	216.383
1.157	238.542
1.16	251.593
1.163	256.329
1.167	418.44
1.17	248.183
1.173	215.243
1.177	181.471
1.18	146.061
1.183	245.442
1.187	99.097
1.19	93.266
1.193	94
1.197	79.765
1.2	65.13
1.203	65.53
1.207	64.678
1.21	65.939
1.213	69.77
1.217	73.298
1.22	72.777
1.223	76.022
1.227	76.52
1.23	79.519
1.233	83.562
1.237	86.762
1.24	90.218
1.243	92.757
1.247	95.488
1.25	98.664
1.253	101.316
1.257	105.731
1.26	109.506
1.263	112.453
1.267	117.766
1.27	124.535
1.273	131.906
1.277	137.364
1.28	148.883
1.283	163.088
1.287	177.865
1.29	193.296
1.293	203.845
1.297	209.807
1.3	216.462
1.303	215.169
1.307	202.27
1.31	188.007
1.313	170.814
1.317	154.9
1.32	140.612
1.323	130.286
1.327	122.225
1.33	115.778
1.333	112.282
1.337	108.834
1.34	107.789
1.343	113.901
1.347	119.796
1.35	122.082
1.353	125.34
1.357	127.586
1.36	129.913
1.363	130.264
1.367	128.401
1.37	130.329
1.373	132.08
1.377	135.755
1.38	136.471
1.383	143.597
1.387	156.625
1.39	161.505
1.393	164.013
1.397	173.323
1.4	185.483
1.403	183.403
1.407	173.927
1.41	170.459
1.413	175.425
1.417	171.898
1.42	170.891
1.423	173.384
1.427	172.603
1.43	173.054
1.433	172.362
1.437	177.563
1.44	183.607
1.443	186.753
1.447	188.902
1.45	188.849
1.453	194.231
1.457	200.584
1.46	204.969
1.463	205.86
1.467	210.513
1.47	214.058
1.473	214.671
1.477	214.23
1.48	219.568
1.483	224.161
1.487	227.228
1.49	230.063
1.493	231.514
1.497	233.218
1.5	234.35
1.503	225.18
1.507	212.609
1.51	205.734
1.513	203.005
1.517	197.025
1.52	208.515
1.523	203.632
1.527	202.425
1.53	201.682
1.533	203.902
1.537	204.823
1.54	207.267
1.543	211.902
1.547	207.934
1.55	214.356
1.553	238.487
1.557	363.055
1.56	226.441
1.563	234.373
1.567	211.974
1.57	193.88
1.573	205.431
1.577	179.375
1.58	150.958
1.583	161.432
1.587	135.515
1.59	151.348
1.593	124.559
1.597	120.527
1.6	237.377
1.603	299.204
1.607	623.061
1.61	580.371
1.613	269.648
1.617	403.483
1.62	170.738
1.623	247.701
1.627	232.02
1.63	249.148
1.633	193.623
1.637	220.237
1.64	199.338
1.643	361.723
1.647	305.009
1.65	182.803
1.653	224.446
1.657	109.364
1.66	111.853
1.663	128.958
1.667	113.863
1.67	130.002
1.673	123.164
1.677	121.787
1.68	156.597
1.683	162.898
1.687	143.974
1.69	143.891
1.693	149.227
1.697	156.202
1.7	156.403
1.703	163.254
1.707	167.316
1.71	156.171
1.713	157.713
1.717	161.116
1.72	166.124
1.723	170.393
1.727	174.214
1.73	178.09
1.733	181.471
1.737	182.052
1.74	177.625
1.743	173.235
1.747	166.29
1.75	161.231
1.753	159.196
1.757	159.654
1.76	160.908
1.763	160.731
1.767	159.468
1.77	156.904
1.773	152.285
1.777	146.775
1.78	136.305
1.783	128.15
1.787	118.206
1.79	111.097
1.793	106.858
1.797	103.812
1.8	101.627
1.803	100.795
1.807	100.59
1.81	101.779
1.813	104.003
1.817	109.783
1.82	117.822
1.823	120.585
1.827	121.163
1.83	123.367
1.833	129.076
1.837	135.012
1.84	144.001
1.843	150.595
1.847	155.978
1.85	160.446
1.853	167.138
1.857	170.804
1.86	172.907
1.863	174.545
1.867	175.589
1.87	176.874
1.873	178.049
1.877	179.979
1.88	183.204
1.883	185.554
1.887	188.011
1.89	190.758
1.893	194.604
1.897	198.437
1.9	199.809
1.903	204.15
1.907	206.773
1.91	207.918
1.913	205.988
1.917	203.157
1.92	195.491
1.923	187.414
1.927	180.885
1.93	175.522
1.933	173.595
1.937	171.236
1.94	170.841
1.943	172.203
1.947	173.611
1.95	176.871
1.953	177.841
1.957	178.113
1.96	179.014
1.963	179.781
1.967	180.424
1.97	177.995
1.973	175.454
1.977	174.809
1.98	174.54
1.983	174.582
1.987	174.572
1.99	175.506
1.993	177.852
1.997	180.765
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	188.46
2.003	91.432
2.007	88.863
2.01	183.983
2.013	179.908
2.017	169.605
2.02	168.433
2.023	162.016
2.027	147.229
2.03	131.164
2.033	119.643
2.037	100.743
2.04	87.618
2.043	83.333
2.047	120.741
2.05	122.709
2.053	105.712
2.057	251.977
2.06	162.157
2.063	191.524
2.067	209.475
2.07	231.615
2.073	393.062
2.077	313.64
2.08	452.772
2.083	674.89
2.087	410.344
2.09	561.61
2.093	286.501
2.097	284.507
2.1	348.062
2.103	366.131
2.107	284.805
2.11	264.483
2.113	332.356
2.117	291.958
2.12	259.591
2.123	244.376
2.127	263.752
2.13	350.5
2.133	335.875
2.137	279.212
2.14	283.052
2.143	267.477
2.147	257.645
2.15	244.626
2.153	227.537
2.157	213.646
2.16	189.551
2.163	179.264
2.167	150.21
2.17	145.211
2.173	152.503
2.177	154.993
2.18	158.608
2.183	143.167
2.187	168.819
2.19	152.718
2.193	160.677
2.197	178.817
2.2	206.903
2.203	218.764
2.207	224.095
2.21	230.971
2.213	235.688
2.217	238.043
2.22	237.802
2.223	235.898
2.227	235.081
2.23	236.213
2.233	237.464
2.237	231.535
2.24	220.584
2.243	219.75
2.247	222.06
2.25	225.034
2.253	227.833
2.257	228.269
2.26	230.373
2.263	230.94
2.267	230.137
2.27	231.557
2.273	226.035
2.277	223.839
2.28	216.975
2.283	214.368
2.287	208.581
2.29	204.623
2.293	201.979
2.297	203.031
2.3	201.117
2.303	200.661
2.307	201.75
2.31	200.306
2.313	201.433
2.317	198.786
2.32	198.344
2.323	195.216
2.327	193.368
2.33	192.218
2.333	191.099
2.337	189.09
2.34	188.555
2.343	188.252
2.347	185.578
2.35	183.671
2.353	179.473
2.357	177.693
2.36	171.026
2.363	169.579
2.367	166.325
2.37	165.588
2.373	164.96
2.377	164.881
2.38	163.701
2.383	163.497
2.387	162.776
2.39	162.13
2.393	159.536
2.397	159.218
2.4	158.707
2.403	158.868
2.407	161.403
2.41	167.113
2.413	173.146
2.417	179.027
2.42	180.107
2.423	190.101
2.427	181.817
2.43	180.169
2.433	173.363
2.437	170.777
2.44	166.241
2.443	161.819
2.447	157.516
2.45	154.112
2.453	148.677
2.457	138.744
2.46	121.114
2.463	110.687
2.467	104.025
2.47	102.938
2.473	104.736
2.477	110.459
2.48	137.475
2.483	149.728
2.487	159.996
2.49	165.78
2.493	171.713
2.497	173.622
2.5	175.804
2.503	137.094
2.507	136.365
2.51	145.119
2.513	143.988
2.517	144.574
2.52	190.741
2.523	383.091
2.527	210.189
2.53	242.669
2.533	220.541
2.537	207.706
2.54	233.993
2.543	218.215
2.547	468.681
2.55	461.65
2.553	266.335
2.557	227.981
2.56	286.373
2.563	370.516
2.567	535.206
2.57	282.458
2.573	320.692
2.577	253.198
2.58	251.677
2.583	251.062
2.587	249.574
2.59	247.496
2.593	249.36
2.597	251.034
2.6	270.253
2.603	352.294
2.607	293.073
2.61	270.388
2.613	255.129
2.617	278.283
2.62	256.492
2.623	261.643
2.627	306.864
2.63	255.281
2.633	250.806
2.637	236.556
2.64	238.504
2.643	180.516
2.647	170.787
2.65	164.518
2.653	160.154
2.657	158.941
2.66	159.399
2.663	164.126
2.667	168.039
2.67	168.81
2.673	163.26
2.677	154.902
2.68	146.991
2.683	142.444
2.687	137.208
2.69	135.74
2.693	136.144
2.697	137.609
2.7	139.561
2.703	142.009
2.707	144.905
2.71	148.254
2.713	153.4
2.717	156.116
2.72	155.188
2.723	153.493
2.727	152.475
2.73	152.196
2.733	150.977
2.737	150.347
2.74	149.944
2.743	150.896
2.747	151.462
2.75	153.262
2.753	154.838
2.757	156.026
2.76	157.347
2.763	160.546
2.767	162.117
2.77	163.972
2.773	165.219
2.777	166.633
2.78	168.211
2.783	170.868
2.787	173.912
2.79	177.308
2.793	181.08
2.797	184.521
2.8	191.795
2.803	195.65
2.807	200.424
2.81	201.993
2.813	205.452
2.817	211.87
2.82	217.052
2.823	220.588
2.827	224.517
2.83	228.769
2.833	233.236
2.837	237.065
2.84	244.826
2.843	249.682
2.847	256.322
2.85	260.708
2.853	265.208
2.857	270.687
2.86	277.043
2.863	277.924
2.867	275.198
2.87	268.257
2.873	256.463
2.877	247.804
2.88	235.374
2.883	224.928
2.887	222.783
2.89	228.384
2.893	237.085
2.897	246.202
2.9	257.002
2.903	266.875
2.907	271.267
2.91	274.507
2.913	284.44
2.917	291.069
2.92	310.345
2.923	321.803
2.927	330.22
2.93	345.224
2.933	349.666
2.937	348.62
2.94	336.638
2.943	314.129
2.947	290.737
2.95	268.915
2.953	256.762
2.957	250.776
2.96	243.765
2.963	237.771
2.967	234.453
2.97	233.189
2.973	237.234
2.977	244.404
2.98	257.354
2.983	272.702
2.987	281.143
2.99	288.507
2.993	289.932
2.997	291.163
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	
3	289.82
3.003	241.93
3.007	239.771
3.01	239.625
3.013	248.462
3.017	245.89
3.02	231.743
3.023	223.006
3.027	213.488
3.03	207.018
3.033	206.705
3.037	207.124
3.04	209.168
3.043	207.966
3.047	203.11
3.05	195.567
3.053	183.541
3.057	169.878
3.06	145.487
3.063	129.209
3.067	113.572
3.07	102.576
3.073	97.808
3.077	101
3.08	116.359
3.083	128.229
3.087	139.032
3.09	152.469
3.093	169.95
3.097	185.73
3.1	201.216
3.103	212.402
3.107	219.919
3.11	228.829
3.113	238.653
3.117	246.34
3.12	266.603
3.123	280.148
3.127	292.234
3.13	298.289
3.133	303.166
3.137	306.175
3.14	308.216
3.143	308.651
3.147	307.566
3.15	310.426
3.153	314.388
3.157	316.425
3.16	318.604
3.163	320.539
3.167	322.53
3.17	324.023
3.173	324.568
3.177	325.111
3.18	332.256
3.183	335.485
3.187	339.413
3.19	344.146
3.193	348.081
3.197	351.921
3.2	352.601
3.203	352.133
3.207	352.736
3.21	352.032
3.213	350.558
3.217	350.199
3.22	351.069
3.223	349.593
3.227	344.608
3.23	347.008
3.233	352.548
3.237	354.374
3.24	357.963
3.243	361.677
3.247	357.758
3.25	360.842
3.253	350.254
3.257	344.806
3.26	337.923
3.263	334.788
3.267	332.575
3.27	333.571
3.273	331.321
3.277	329.873
3.28	323.236
3.283	319.418
3.287	316.735
3.29	315.936
3.293	316.247
3.297	316.894
3.3	315.992
3.303	313.403
3.307	311.431
3.31	311.04
3.313	308.881
3.317	299.883
3.32	282.718
3.323	258.557
3.327	235.933
3.33	213.267
3.333	196.262
3.337	186.403
3.34	182.009
3.343	187.589
3.347	193.037
3.35	196.881
3.353	200.352
3.357	204.287
3.36	210.292
3.363	218.347
3.367	225.492
3.37	230.99
3.373	236.415
3.377	238.911
3.38	239.351
3.383	239.386
3.387	240.663
3.39	243.064
3.393	246.204
3.397	249.21
3.4	252.329
3.403	258.094
3.407	262.363
3.41	257.901
3.413	249.451
3.417	238.981
3.42	229.254
3.423	221.951
3.427	205.884
3.43	193.938
3.433	188.019
3.437	183.552
3.44	178.56
3.443	175.514
3.447	175.113
3.45	177.581
3.453	181.425
3.457	184.925
3.46	190.059
3.463	195.471
3.467	196.382
3.47	194.431
3.473	188.129
3.477	178.655
3.48	164.907
3.483	156.068
3.487	149.708
3.49	142.724
3.493	136.518
3.497	133.949
3.5	134.57
3.503	239.326
3.507	241.315
3.51	288.474
3.513	262.149
3.517	230.064
3.52	217.197
3.523	205.898
3.527	200.423
3.53	189.179
3.533	182.708
3.537	161.768
3.54	144.833
3.543	145.03
3.547	153.451
3.55	152.434
3.553	158.042
3.557	183.57
3.56	191.883
3.563	208.989
3.567	199.895
3.57	204.433
3.573	196.615
3.577	237.36
3.58	249.123
3.583	252.702
3.587	306.582
3.59	239.146
3.593	238.27
3.597	254.997
3.6	202.038
3.603	204.057
3.607	206.195
3.61	211.183
3.613	215.299
3.617	219.626
3.62	226.044
3.623	234.276
3.627	244.525
3.63	253.396
3.633	263.763
3.637	281.658
3.64	275.736
3.643	249.513
3.647	282.017
3.65	329.203
3.653	319.107
3.657	294.062
3.66	265.259
3.663	237.335
3.667	252.445
3.67	245.069
3.673	242.966
3.677	248.377
3.68	259.96
3.683	261.696
3.687	275.19
3.69	267.316
3.693	268.353
3.697	256.762
3.7	253.042
3.703	245.045
3.707	243.127
3.71	247.553
3.713	222.706
3.717	221.09
3.72	226.678
3.723	235.945
3.727	243.666
3.73	249.549
3.733	252.931
3.737	254.276
3.74	261.111
3.743	260.463
3.747	265.017
3.75	275.051
3.753	284.01
3.757	285.725
3.76	278.797
3.763	269.745
3.767	261.58
3.77	253.634
3.773	243.749
3.777	235.706
3.78	231.705
3.783	231.884
3.787	234.095
3.79	236.39
3.793	237.636
3.797	238.991
3.8	243.313
3.803	243.85
3.807	243.339
3.81	243.494
3.813	243.803
3.817	244.922
3.82	248.614
3.823	251.572
3.827	253.845
3.83	256.21
3.833	258.517
3.837	259.258
3.84	257.169
3.843	254.845
3.847	250.81
3.85	247.505
3.853	244.439
3.857	246.508
3.86	241.143
3.863	237.627
3.867	227.665
3.87	223.832
3.873	226.83
3.877	236.357
3.88	254.197
3.883	267.683
3.887	281.523
3.89	289.677
3.893	290.363
3.897	287.362
3.9	283.72
3.903	283.427
3.907	285.898
3.91	293.073
3.913	303.299
3.917	323.255
3.92	344.695
3.923	351.616
3.927	356.931
3.93	359.912
3.933	364.601
3.937	360.759
3.94	354.643
3.943	350.792
3.947	344.867
3.95	330.1
3.953	316.805
3.957	312.908
3.96	311.717
3.963	313.92
3.967	318.001
3.97	321.554
3.973	327.7
3.977	330.796
3.98	329.31
3.983	328.372
3.987	330.566
3.99	338.228
3.993	344.578
3.997	351.159
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	
4	362.661
4.003	347.597
4.007	351.459
4.01	463.738
4.013	360.69
4.017	378.041
4.02	395.453
4.023	340.078
4.027	324.47
4.03	322.178
4.033	293.343
4.037	285.881
4.04	272.229
4.043	256.132
4.047	257.329
4.05	238.435
4.053	186.525
4.057	168.586
4.06	155.213
4.063	175.146
4.067	177.607
4.07	205.508
4.073	214.564
4.077	215.572
4.08	216.15
4.083	232.432
4.087	282.216
4.09	313.67
4.093	301.327
4.097	273.686
4.1	276.317
4.103	291.796
4.107	311.407
4.11	306.023
4.113	304.965
4.117	304.886
4.12	361.934
4.123	306.779
4.127	315.98
4.13	279.314
4.133	270.55
4.137	265.334
4.14	263.166
4.143	267.034
4.147	268.501
4.15	272.295
4.153	272.089
4.157	270.52
4.16	284.622
4.163	290.275
4.167	298.553
4.17	327.656
4.173	335.45
4.177	335.187
4.18	326.95
4.183	321.01
4.187	319.702
4.19	312.924
4.193	316.785
4.197	307.573
4.2	295.684
4.203	292.272
4.207	293.78
4.21	290.878
4.213	290.381
4.217	292.394
4.22	296.027
4.223	300.476
4.227	302.386
4.23	302.836
4.233	303.18
4.237	301.925
4.24	299.653
4.243	299.643
4.247	300.666
4.25	302.779
4.253	301.342
4.257	299.512
4.26	297.954
4.263	299.137
4.267	302.536
4.27	315.634
4.273	322.438
4.277	327.947
4.28	343.058
4.283	349.751
4.287	351.867
4.29	356.639
4.293	355.984
4.297	353.066
4.3	355.642
4.303	348.458
4.307	340.618
4.31	330.735
4.313	317.882
4.317	305.8
4.32	289.159
4.323	285.844
4.327	280.92
4.33	276.76
4.333	273.524
4.337	270.566
4.34	265.444
4.343	264.503
4.347	263.434
4.35	259.146
4.353	259.47
4.357	257.652
4.36	249.233
4.363	242.39
4.367	242.061
4.37	241.5
4.373	240.562
4.377	238.375
4.38	235.918
4.383	235.274
4.387	235.532
4.39	238.105
4.393	245.585
4.397	248.518
4.4	252.649
4.403	249.182
4.407	258.692
4.41	256.259
4.413	261.467
4.417	290.307
4.42	309.495
4.423	311.686
4.427	313.813
4.43	308.963
4.433	304.747
4.437	277.294
4.44	264.899
4.443	261.354
4.447	260.825
4.45	262.609
4.453	272.901
4.457	280.21
4.46	285.228
4.463	298.821
4.467	310.393
4.47	321.235
4.473	330.549
4.477	334.96
4.48	344.537
4.483	371.983
4.487	404.831
4.49	412.407
4.493	427.794
4.497	442.202
4.5	447.455
4.503	372.249
4.507	362.25
4.51	358.248
4.513	355.734
4.517	360.545
4.52	373.097
4.523	375.216
4.527	379.017
4.53	380.947
4.533	380.803
4.537	378.309
4.54	370.043
4.543	364.922
4.547	358.577
4.55	357.096
4.553	340.572
4.557	324.673
4.56	303.326
4.563	274.139
4.567	267.017
4.57	271.188
4.573	270.95
4.577	296.858
4.58	296.201
4.583	392.679
4.587	295.649
4.59	288.742
4.593	277.453
4.597	273.201
4.6	283.867
4.603	266.236
4.607	347.558
4.61	244.75
4.613	231.245
4.617	249.6
4.62	236.139
4.623	201.357
4.627	190.854
4.63	182.323
4.633	184.942
4.637	184.502
4.64	182.432
4.643	185.702
4.647	187.38
4.65	194.197
4.653	198.129
4.657	196.361
4.66	199.283
4.663	204.768
4.667	201.801
4.67	205.273
4.673	213.697
4.677	217.321
4.68	219.345
4.683	217.941
4.687	217.277
4.69	216.057
4.693	216.015
4.697	217.723
4.7	217.379
4.703	217.48
4.707	216.155
4.71	213.273
4.713	211.998
4.717	212.263
4.72	213.611
4.723	216.134
4.727	219.91
4.73	223.045
4.733	227.676
4.737	231.067
4.74	237.575
4.743	242.01
4.747	244.114
4.75	245.526
4.753	249.174
4.757	247.918
4.76	242.812
4.763	237.894
4.767	233.861
4.77	229.454
4.773	226.896
4.777	226.19
4.78	228.795
4.783	232.263
4.787	235.707
4.79	237.509
4.793	240.956
4.797	244.368
4.8	249.757
4.803	253.968
4.807	258.776
4.81	265.481
4.813	272.821
4.817	280.745
4.82	295.607
4.823	308.235
4.827	315.831
4.83	320.682
4.833	327.586
4.837	334.916
4.84	336.72
4.843	333.153
4.847	329.312
4.85	327.691
4.853	328.237
4.857	327.485
4.86	325.084
4.863	327.985
4.867	330.025
4.87	329.359
4.873	327.461
4.877	326.421
4.88	326.43
4.883	327.321
4.887	327.704
4.89	326.79
4.893	327.849
4.897	330.903
4.9	326.177
4.903	320.902
4.907	314.916
4.91	315.484
4.913	316.199
4.917	322.511
4.92	334.884
4.923	344.498
4.927	349.569
4.93	354.376
4.933	349.705
4.937	344.836
4.94	334.145
4.943	318.493
4.947	316.986
4.95	304.16
4.953	304.028
4.957	306.227
4.96	313.485
4.963	315.576
4.967	309.064
4.97	305.175
4.973	303.187
4.977	307.555
4.98	308.266
4.983	305.96
4.987	300.901
4.99	297.873
4.993	294.252
4.997	287.465
5	271.649
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5	
5.003	336.185
5.007	332.97
5.01	442.195
5.013	796.918
5.017	447.609
5.02	320.233
5.023	343.321
5.027	298.719
5.03	321.561
5.033	313.446
5.037	313.242
5.04	346.765
5.043	345.834
5.047	361.194
5.05	370.436
5.053	355.163
5.057	352.763
5.06	353.288
5.063	359.274
5.067	357.063
5.07	368.748
5.073	442.707
5.077	378.076
5.08	361.56
5.083	358.348
5.087	379.061
5.09	358.491
5.093	372.713
5.097	371.323
5.1	371.413
5.103	447.456
5.107	469.006
5.11	484.087
5.113	388.815
5.117	370.62
5.12	392.285
5.123	470.006
5.127	392.293
5.13	376.909
5.133	366.027
5.137	348.755
5.14	332.861
5.143	305.988
5.147	283.797
5.15	262.206
5.153	355.869
5.157	244.83
5.16	234.546
5.163	232.949
5.167	273.565
5.17	601.387
5.173	680.097
5.177	1730.12
5.18	1465.43
5.183	1713.33
5.187	1485.74
5.19	1586
5.193	529.446
5.197	338.956
5.2	327.656
5.203	327.397
5.207	330.249
5.21	345.889
5.213	381.39
5.217	362.079
5.22	331.29
5.223	332.065
5.227	304.509
5.23	305.244
5.233	295.685
5.237	309.839
5.24	275.405
5.243	269.711
5.247	290.664
5.25	266.514
5.253	273.67
5.257	261.468
5.26	243.804
5.263	249.346
5.267	247.17
5.27	247.589
5.273	258.768
5.277	273.685
5.28	297.104
5.283	261.221
5.287	275.192
5.29	317.123
5.293	321.576
5.297	330.956
5.3	332.717
5.303	346.2
5.307	332.934
5.31	361.679
5.313	383.841
5.317	479.407
5.32	553.173
5.323	560.733
5.327	604.224
5.33	616.103
5.333	567.795
5.337	493.415
5.34	490.357
5.343	421.389
5.347	401.055
5.35	371.991
5.353	377.134
5.357	381.22
5.36	442.891
5.363	420.736
5.367	417.652
5.37	418.916
5.373	430.156
5.377	460.731
5.38	763.652
5.383	687.051
5.387	658.494
5.39	455.045
5.393	438.906
5.397	431.42
5.4	450.141
5.403	440.693
5.407	445.429
5.41	442.117
5.413	442.63
5.417	443.156
5.42	437.011
5.423	423.026
5.427	407.875
5.43	398.661
5.433	384.261
5.437	379.021
5.44	376.728
5.443	355.608
5.447	347.305
5.45	338.852
5.453	334.279
5.457	340.125
5.46	338.722
5.463	342.948
5.467	347.206
5.47	354.019
5.473	360.4
5.477	365.15
5.48	363.313
5.483	354.595
5.487	345.75
5.49	335.829
5.493	339.846
5.497	329.579
5.5	362.614
5.503	880.42
5.507	453.001
5.51	1108.46
5.513	507.132
5.517	534.202
5.52	395.421
5.523	452.489
5.527	322.086
5.53	316.904
5.533	341.843
5.537	324.988
5.54	332.026
5.543	424.526
5.547	385.749
5.55	1125.49
5.553	1776.5
5.557	1297.1
5.56	827.294
5.563	1165.21
5.567	483.877
5.57	442.728
5.573	485.917
5.577	514.295
5.58	483.137
5.583	444.704
5.587	373.732
5.59	329.024
5.593	296.29
5.597	285.865
5.6	275.264
5.603	266.226
5.607	256.484
5.61	985.477
5.613	341.548
5.617	1055.39
5.62	951.417
5.623	863.084
5.627	769.018
5.63	657.406
5.633	632.781
5.637	880.895
5.64	405.368
5.643	375.658
5.647	442.479
5.65	1053.43
5.653	561.408
5.657	567.917
5.66	506.086
5.663	819.849
5.667	748.802
5.67	394.608
5.673	374.298
5.677	378.963
5.68	640.046
5.683	618.898
5.687	880.428
5.69	990.823
5.693	515.749
5.697	415.909
5.7	459.282
