depth	ECM
1.31674	11.814
1.32049	10.056
1.32424	10.1994
1.32796	10.3429
1.33091	10.4863
1.36482	10.6297
1.36845	10.7731
1.37208	10.9166
1.37571	11.06
1.37934	15.08
1.38298	9.498
1.38661	9.677
1.39024	13.111
1.39387	12.379
1.3975	17.066
1.40111	13.713
1.40469	16.236
1.40828	15.341
1.41187	25.757
1.41545	28.069
1.41904	18.482
1.42263	16.1385
1.42622	13.795
1.4298	17.001
1.43339	16.138
1.43697	14.071
1.44053	13.111
1.4441	6.324
1.44766	8.407
1.45123	14.625
1.4548	8.863
1.45836	0.237
1.46193	0
1.46549	4.078
1.46906	9.97
1.47261	9.449
1.47616	7.056
1.4797	10.279
1.48325	8.179
1.48679	19.41
1.49034	20.126
1.49388	21.021
1.49743	21.412
1.50097	28.72
1.50452	26.962
1.50805	22.681
1.51158	19.459
1.5151	22.193
1.51863	13.843
1.52215	10.181
1.52567	6.519
1.5292	11.304
1.53272	10.816
1.53625	12.33
1.53977	11.597
1.54328	14.136
1.54679	12.671
1.55029	5.933
1.55379	8.13
1.55729	6.747
1.5608	6.177
1.5643	8.961
1.5678	13.811
1.57131	17.359
1.57481	17.213
1.5783	15.699
1.58178	14.185
1.58527	12.671
1.58875	19.117
1.59223	21.509
1.59571	33.033
1.59919	35.132
1.60268	35.263
1.60616	31.47
1.60964	25.367
1.61311	23.511
1.61657	20.826
1.62003	23.316
1.62349	19.703
1.62696	17.603
1.63042	20.24
1.63388	19.703
1.63734	18.987
1.6408	24.195
1.64426	27.271
1.64772	26.246
1.65119	22.584
1.65465	15.536
1.65811	15.064
1.66157	14.592
1.66504	20.63
1.6685	16.285
1.67196	25.041
1.67543	27.271
1.67889	26.2759
1.6824	25.2808
1.68471	24.2856
1.71802	23.2905
1.72167	22.2954
1.72533	21.3002
1.72898	20.3051
1.73263	19.31
1.73628	17.747
1.73993	18.659
1.74359	23.607
1.74724	19.407
1.75089	12.816
1.75459	11.562
1.75834	16.282
1.76208	11.334
1.76583	8.177
1.76957	10.472
1.77332	20.319
1.77707	20.286
1.78081	20.823
1.78456	21.214
1.78831	14.427
1.7921	15.208
1.79594	16.608
1.79978	14.622
1.80362	11.986
1.80746	18.398
1.8113	19.18
1.81514	16.771
1.81899	17.747
1.82283	21.653
1.82667	16.038
1.83052	11.497
1.83438	15.208
1.83824	8.079
1.84211	11.562
1.84597	12.2477
1.84983	12.9335
1.8537	13.6192
1.85756	14.305
1.86142	21.068
1.86528	27.903
1.86913	32.493
1.87297	28.164
1.87681	11.644
1.88064	15.599
1.88448	27.903
1.88832	25.169
1.89216	22.663
1.89599	17.357
1.89983	20.156
1.90367	16.478
1.90749	21.556
1.9113	22.402
1.91511	17.503
1.91892	17.552
1.92273	21.165
1.92654	15.111
1.93035	12.637
1.93416	7.591
1.93798	8.014
1.94179	10.081
1.94559	7.917
1.94937	12.376
1.95316	13.939
1.95695	10.814
1.96074	11.4
1.96453	11.839
1.96832	12.995
1.9721	13.353
1.97589	18.8705
1.97968	24.388
1.98348	29.271
1.98727	28.978
1.99107	23.802
1.99487	23.346
1.99867	17.21
2.00247	15.941
2.00627	16.136
2.01007	5.736
2.01387	6.256
2.01767	9.349
2.02147	7.152
2.02528	9.967
2.02909	11.009
2.0329	13.06
2.03671	9.202
2.04052	19.733
2.04433	21.312
2.04814	16.055
2.05195	9.446
2.05576	8.112
2.05958	8.958
2.0634	12.799
2.06722	10.716
2.07104	10.814
2.07486	10.491
2.07868	10.168
2.08136	9.845
2.09779	9.522
2.10163	9.199
2.10546	8.876
2.10929	8.553
2.11312	8.749
2.11695	7.674
2.12078	7.805
2.12462	6.795
2.12845	4.11
2.13228	6.673
2.13612	7.381
2.13996	10.262
2.1438	10.36
2.14765	14.559
2.15149	14.901
2.15533	15.682
2.15917	17.18
2.16302	16.17
2.16686	15.047
2.1707	16.366
2.17455	11.19
2.1784	11.418
2.18226	11.646
2.18611	11.874
2.18996	12.297
2.19382	13.045
2.19767	11.727
2.20152	11.711
2.20538	9.042
2.20923	12.199
2.21309	12.313
2.21695	11.434
2.22082	11.613
2.22468	17.928
2.22854	15.487
2.23241	10.116
2.23627	9.237
2.24014	10.409
2.244	12.46
2.24787	11.19
2.25174	16.756
2.25562	20.321
2.25951	22.567
2.26339	24.569
2.26727	27.596
2.27115	27.743
2.27504	29.256
2.27892	18.872
2.2828	17.7327
2.28669	16.5933
2.29059	15.454
2.29453	26.131
2.29846	35.213
2.30239	31.958
2.30632	27.694
2.31026	17.831
2.31419	19.816
2.31812	18.856
2.32205	16.724
2.32599	10.702
2.32994	7.87
2.33393	4.403
2.33791	4.891
2.34189	5.526
2.34587	4.94
2.34985	5.135
2.35384	5.038
2.35782	6.307
2.3618	6.698
2.36578	5.917
2.36979	5.624
2.37382	3.817
2.37785	6.437
2.38189	7.381
2.38592	9.237
2.38995	10.262
2.39398	10.555
2.39801	10.506
2.40205	17.977
2.40608	16.431
2.41013	14.852
2.41422	13.778
2.4183	16.708
2.42238	16.236
2.42646	14.413
2.43054	11.922
2.43462	10.36
2.4387	6.014
2.44279	9.286
2.44687	9.188
2.45097	10.767
2.45509	12.3208
2.45921	13.8746
2.46334	15.4284
2.46746	16.9822
2.47158	18.536
2.47364	20.0898
2.49221	21.6436
2.49637	23.1974
2.50053	24.7512
2.50469	26.305
2.50884	13.122
2.513	16.93
2.51716	20.023
2.52132	22.35
2.52548	24.971
2.52964	24.547
2.53382	28.779
2.53801	42.956
2.54221	41.605
2.5464	33.385
2.5506	32.295
2.55479	24.645
2.55899	21.553
2.56318	21.081
2.56738	19.6
2.57158	13.219
2.57579	12.096
2.58002	9.834
2.58425	6.042
2.58849	5.895
2.59272	5.651
2.59695	6.123
2.60118	7.311
2.60541	7.311
2.60965	9.02
2.61388	8.857
2.61813	6.432
2.6224	7.458
2.62667	7.36
2.63094	8.629
2.6352	5.553
2.63947	9.655
2.64374	10.876
2.64801	13.073
2.65228	10.55
2.65655	22.253
2.66084	26.338
2.66514	24.254
2.66945	15.026
2.67375	14.342
2.67806	12.959
2.68236	14.391
2.68667	21.325
2.69097	19.372
2.69528	25.67
2.69959	22.936
2.7039	11.592
2.70822	23.278
2.71254	23.831
2.71686	17.467
2.72118	11.706
2.7255	12.46
2.72982	13.214
2.73414	13.968
2.73846	14.587
2.74278	16.588
2.7471	16.475
2.75142	18.395
2.75574	17.288
2.76006	17.712
2.76439	16.393
2.76871	11.624
2.77303	8.678
2.77735	7.36
2.78167	6.253
2.78599	5.895
2.79031	5.732
2.79463	7.458
2.79895	9.541
2.80327	12.145
2.80759	13.756
2.81192	14.294
2.81624	14.587
2.82056	12.78
2.82488	17.321
2.8292	18.151
2.83352	22.155
2.83784	23.962
2.84216	24.45
2.84649	25.719
2.85081	26.989
2.85513	25.573
2.85945	24.124
2.86377	25.817
2.86809	25.67
2.87241	25.133
2.87674	25.719
2.88106	23.278
2.88538	23.327
2.8897	17.614
2.89402	19.1193
2.89834	20.6246
2.90245	22.1299
2.91995	23.6351
2.92427	25.1404
2.9286	26.6457
2.93292	28.151
2.93724	25.84
2.94156	23.171
2.94588	20.241
2.9502	20.0718
2.95452	19.9026
2.95885	19.7334
2.96317	19.5642
2.96749	19.395
2.97181	18.386
2.97613	19.802
2.98045	23.464
2.98477	19.623
2.98909	21.315
2.99341	19.362
2.99773	13.568
3.00205	15.212
3.00637	13.014
3.01069	12.136
3.01501	12.624
3.01933	14.024
3.02364	19.264
3.02796	20.436
3.03228	20.192
3.0366	23.268
3.04092	17.409
3.04524	23.561
3.04956	17.669
3.05388	18.532
3.0582	13.112
3.06251	13.893
3.06683	16.384
3.07115	18.418
3.07547	15.407
3.07979	13.047
3.0841	9.548
3.08842	10.768
3.09276	7.123
3.09713	9.255
3.1015	9.841
3.10586	9.792
3.11023	11.566
3.11459	13.34
3.11896	15.114
3.12332	22.227
3.12769	17.116
3.13206	16.009
3.13646	16.091
3.14089	15.993
3.14532	8.962
3.14976	12.233
3.15419	9.466
3.15863	10.085
3.16306	11.485
3.16749	15.993
3.17193	13.731
3.17636	13.845
3.18083	15.602
3.18533	15.521
3.18984	15.407
3.19434	14.04
3.19884	14.772
3.20334	14.512
3.20785	12.624
3.21235	10.231
3.21685	12.754
3.22135	13.991
3.22589	21.559
3.23046	22.78
3.23503	23.594
3.2396	22.145
3.24417	20.388
3.24874	14.919
3.25331	16.335
3.25788	15.847
3.26246	15.163
3.26703	13.161
3.27157	13.828
3.27609	13.21
3.2806	11.745
3.28512	14.089
3.28963	14.528
3.29415	13.6
3.29866	17.5877
3.30318	21.5755
3.30769	25.5633
3.31221	29.551
3.3166	45.973
3.32088	50.807
3.32515	50.84
3.32943	42.848
3.3337	33.783
3.33798	32.39
3.34225	30.997
3.3461	29.604
3.35923	28.211
3.36326	26.818
3.36729	25.425
3.37133	24.032
3.37536	17.473
3.37939	17.293
3.38343	17.961
3.38746	11.027
3.39149	9.627
3.39553	13.827
3.39944	19.849
3.40323	17.147
3.40702	19.686
3.41082	20.37
3.41461	17.831
3.4184	17.668
3.42219	17.928
3.42598	16.415
3.42978	19.002
3.43357	19.458
3.43724	10.734
3.44079	12.069
3.44434	10.506
3.44789	8.586
3.45145	9.432
3.455	5.265
3.45855	5.868
3.4621	8.423
3.46565	10.799
3.4692	11.288
3.47263	12.752
3.47594	13.924
3.47925	15.096
3.48256	18.026
3.48587	18.661
3.48918	15.78
3.49249	16.659
3.4958	17.342
3.49911	19.393
3.50242	15.926
3.50561	21.542
3.50868	25.252
3.51175	30.624
3.51482	26.034
3.51789	27.596
3.52096	27.433
3.52403	24.276
3.5271	22.762
3.53017	25.594
3.53324	23.43
3.53618	18.026
3.53901	13.924
3.54184	11.646
3.54467	11.922
3.5475	10.213
3.55032	9.172
3.55315	10.018
3.55598	10.311
3.55881	10.116
3.56164	10.848
3.56453	6.258
3.56749	7.902
3.57045	7.967
3.57342	11.288
3.57638	10.897
3.57934	11.076
3.5823	11.255
3.58526	16.952
3.58822	18.547
3.59119	19.686
3.59423	23.56
3.59737	25.106
3.60051	17.098
3.60364	21.769
3.60678	21.932
3.60992	36.434
3.61305	37.02
3.61619	33.39
3.61933	29.061
3.62246	27.206
3.62569	18.856
3.629	17.4727
3.63231	16.0893
3.63562	14.706
3.63893	13.387
3.64225	18.172
3.64556	15.682
3.64887	18.612
3.65218	21.59
3.65549	27.401
3.65889	31.502
3.66238	18.612
3.66586	25.285
3.66935	26.717
3.67284	35.279
3.67632	31.502
3.67981	33.553
3.6833	32.8222
3.68609	32.0913
3.69385	31.3605
3.69751	30.6297
3.70117	29.8988
3.70483	29.168
3.70849	28.094
3.71215	25.897
3.71582	22.186
3.71948	21.356
3.72314	17.677
3.7268	19.647
3.73055	25.718
3.73439	22.332
3.73822	19.696
3.74206	24.578
3.7459	23.146
3.74973	23.26
3.75357	27.183
3.75741	24.725
3.76124	30.47
3.76508	36.834
3.769	35.223
3.77302	35.972
3.77703	29.705
3.78104	26.239
3.78505	23.895
3.78906	19.744
3.79308	15.431
3.79709	16.5107
3.8011	17.5903
3.80511	18.67
3.80921	22.967
3.8134	27.948
3.81758	26.076
3.82177	19.63
3.82596	18.963
3.83014	21.844
3.83433	20.933
3.83852	23.114
3.8427	19.842
3.84689	21.502
3.85117	24.123
3.85553	29.022
3.85989	30.535
3.86425	24.969
3.86861	25.653
3.87297	22.137
3.87734	22.202
3.8817	15.496
3.88606	13.25
3.89042	12.795
3.89487	10.955
3.89941	12.567
3.90395	10.614
3.90848	8.612
3.91302	11.248
3.91756	10.614
3.92209	11.444
3.92663	13.201
3.93117	15.252
3.9357	24.318
3.9403	31.707
3.94496	30.698
3.94962	26.141
3.95428	23.7
3.95894	19.5
3.9636	20.77
3.96826	17.189
3.97292	13.69
3.97758	12.03
3.98224	11.981
3.98693	11.932
3.99163	11.883
3.99634	12.616
4.00105	11.883
4.00575	13.478
4.01046	16.278
4.01516	13.006
4.01987	23.211
4.02457	24.09
4.02928	18.963
4.03401	19.012
4.03876	17.987
4.04351	20.184
4.04826	20.233
4.05302	17.596
4.05777	18.817
4.06252	19.012
4.06727	19.11
4.07202	17.71
4.07678	14.862
4.08155	16.717
4.08635	17.157
4.09114	16.994
4.09594	19.305
4.10074	21.714
4.10554	23.895
4.11033	21.795
4.11513	24.2836
4.11993	26.7721
4.12305	29.2607
4.12954	31.7493
4.13438	34.2379
4.13922	36.7264
4.14406	39.215
4.1489	37.262
4.15374	37.62
4.15858	38.922
4.16342	37.994
4.16826	35.211
4.1731	28.701
4.17794	29.84
4.18278	29.742
4.18763	27.952
4.19247	22.272
4.19732	20.8315
4.20216	19.391
4.20701	21.376
4.21185	22.858
4.21669	28.928
4.22154	32.281
4.22639	32.574
4.23124	30.67
4.23609	33.551
4.24094	30.621
4.24579	31.793
4.25064	28.147
4.25549	26.666
4.26034	25.934
4.26519	27.236
4.27004	27.496
4.27489	25.543
4.27974	23.981
4.2846	23.688
4.28945	18.121
4.29431	14.264
4.29917	12.62
4.30402	12.799
4.30888	14.638
4.31373	19.733
4.31859	20.709
4.32344	24.306
4.32831	26.52
4.33317	29.124
4.33803	27.154
4.34289	27.838
4.34775	32.525
4.35261	35.146
4.35747	34.967
4.36233	28.717
4.36719	24.306
4.37206	23.785
4.37692	26.031
4.38179	24.567
4.38665	20.025
4.39152	19.374
4.39639	18.723
4.40125	18.072
4.40612	23.541
4.41098	26.292
4.41585	28.57
4.42072	32.867
4.42559	28.961
4.43046	29.547
4.43533	33.6
4.44021	34.56
4.44508	29.938
4.44995	25.69
4.45482	21.295
4.45969	14.28
4.46457	10.406
4.46944	9.43
4.47432	8.844
4.47919	6.468
4.48407	1.471
4.48895	0.934
4.49382	3.57
4.4987	9.56
4.50358	19.879
4.50846	21.197
4.51333	21.686
4.51821	21.344
4.5231	19.586
4.52798	19.684
4.53287	23.753
4.53776	27.626
4.54264	23.541
4.54753	23.59
4.55241	25.836
4.5573	22.776
4.56218	20.611
4.56709	17.828
4.57201	17.47
4.57693	24.029
4.58185	14.166
4.58677	12.311
4.59169	33.225
4.59661	29.645
4.60153	28.8666
4.60571	28.0881
4.61631	27.3097
4.62126	26.5313
4.62622	25.7529
4.63117	24.9744
4.63613	24.196
4.64108	24.961
4.64604	18.694
4.65099	17.392
4.65595	23.203
4.6609	24.651
4.66588	22.405
4.67087	18.857
4.67586	18.906
4.68085	17.49
4.68584	18.434
4.69083	20.761
4.69582	24.293
4.70081	25.791
4.7058	24.131
4.71079	29.502
4.7158	24.033
4.72082	28.493
4.72585	31.845
4.73087	29.99
4.7359	27.695
4.74092	26.702
4.74595	30.869
4.75097	27.842
4.756	31.585
4.76103	34.385
4.76607	34.645
4.77113	26.377
4.77619	25.758
4.78125	22.031
4.78631	23.349
4.79137	23.089
4.79643	18.662
4.80149	23.317
4.80655	26.279
4.81161	29.404
4.81668	34.254
4.82177	43.369
4.82686	42.262
4.83195	33.164
4.83703	30.967
4.84212	26.426
4.84721	24.131
4.8523	21.201
4.85738	20.273
4.86247	13.388
4.86757	13.3395
4.87267	13.291
4.87778	17.685
4.88289	16.806
4.88799	18.76
4.8931	16.904
4.89821	8.799
4.90332	6.129
4.90842	17.262
4.91353	23.789
4.91865	21.445
4.92377	21.933
4.9289	21.738
4.93402	24.847
4.93915	23.545
4.94428	23.024
4.9494	24.179
4.95453	25.644
4.95966	24.684
4.96478	25.547
4.96992	21.396
4.97506	20.42
4.98021	20.469
4.98535	18.076
4.9905	15.781
4.99565	14.332
5.00079	15.049
5.00594	16.66
5.01108	14.17
5.01623	15.732
5.02138	18.662
5.02655	17.197
5.03171	18.336
5.03688	19.345
5.04204	22.763
5.04721	23.838
5.05237	22.959
5.05754	24.961
5.0627	30.332
5.06787	27.516
5.07304	25.644
5.07823	29.453
5.08341	34.84
5.0886	41.318
5.09378	42.523
5.09897	43.857
5.10415	41.22
5.10934	41.1663
5.11452	41.1126
5.11919	41.0589
5.1249	41.0051
5.1301	40.9514
5.13531	40.8977
5.14051	40.844
5.14572	39.77
5.15092	31.957
5.15612	33.715
5.16133	32.967
5.16653	29.37
5.17173	37.687
5.17695	39.64
5.18217	40.698
5.1874	36.743
5.19262	34.741
5.19784	40.486
5.20307	37.849
5.20829	38.94
5.21351	40.161
5.21874	38.565
5.22396	36.401
5.22919	35.522
5.23443	33.813
5.23967	33.715
5.24491	32.153
5.25015	26.196
5.25539	22.68
5.26063	22.289
5.26586	24.877
5.2711	25.349
5.27634	22.973
5.28158	27.954
5.28682	31.827
5.29207	25.61
5.29731	25.089
5.30255	24.568
5.30779	24.047
5.31303	21.801
5.31827	20.043
5.32351	28.279
5.32876	29.858
5.334	32.153
5.33924	32.836
5.34448	26.196
5.34973	25.952
5.35497	19.213
5.36021	18.481
5.36546	14.379
5.3707	13.159
5.37594	13.793
5.38119	5.916
5.38643	2.514
5.39168	16.43
5.39692	19.018
5.40217	19.311
5.40741	19.295
5.41266	17.358
5.4179	20.825
5.42315	21.362
5.4284	23.917
5.43364	23.315
5.43889	19.262
5.44413	20.499
5.44938	15.942
5.45463	15.746
5.45988	18.937
5.46512	18.237
5.47037	17.651
5.47562	17.667
5.48087	18.871
5.48611	25.707
5.49136	28.409
5.49661	27.856
5.50186	29.174
5.50711	19.653
5.51236	19.018
5.51761	21.264
5.52286	23.852
5.52811	27.27
5.53336	25.154
5.53861	23.852
5.54386	22.534
5.54911	19.75
5.55436	13.565
5.55961	11.596
5.56486	8.178
5.57011	9.838
5.57537	10.05
5.58062	10.375
5.58587	12.573
5.59112	20.467
5.59637	21.948
5.60163	23.526
5.60688	21.215
5.61213	24.633
5.61739	29.662
5.62264	29.125
5.62789	26.635
5.63315	26.5679
5.6384	26.5007
5.6426	26.4336
5.64891	26.3664
5.65416	26.2993
5.65942	26.2321
5.66467	26.165
5.66993	20.965
5.67518	21.575
5.68044	21.282
5.6857	23.756
5.69095	22.649
5.69621	23.3
5.70146	23.87
5.70672	24.114
5.71198	26.458
5.71724	25.139
5.72249	31.341
5.72775	33.163
5.73301	33.245
5.73827	35.296
5.74352	33.652
5.74878	44.882
5.75404	38.421
5.7593	32.708
5.76455	33.001
5.76981	32.154
5.77507	11.614
5.78033	19.378
5.78559	21.917
5.79085	21.51
5.79611	22.112
5.80136	17.4243
5.80662	12.7367
5.81188	25.0048
5.81714	25.969
5.8224	31.096
5.82766	28.069
5.83292	32.057
5.83817	38.6
5.84343	33.831
5.84869	33.001
5.85395	27.19
5.85921	26.311
5.86447	32.024
5.86973	27.239
5.87498	24.895
5.88024	21.575
5.8855	21.526
5.89076	22.551
5.89602	24.179
5.90128	25.188
5.90654	22.031
5.9118	20.11
5.91706	20.826
5.92231	18.987
5.92757	21.721
5.93283	23.723
5.93809	23.967
5.94335	26.588
5.94861	26.311
5.95387	27.369
5.95913	32.512
5.96439	31.682
5.96965	21.77
5.97491	23.137
5.98017	22.503
5.98542	25.823
5.99068	26.718
5.99594	26.458
6.0012	24.163
6.00646	22.877
6.01172	23.382
6.01698	24.065
6.02224	25.611
6.0275	19.866
6.03276	22.844
6.03802	24.505
6.04328	18.971
6.04854	26.946
6.0538	28.932
6.05906	30.315
6.06432	28.508
6.06958	27.988
6.07484	25.921
6.0801	34.921
6.08535	34.026
6.09061	36.354
6.09587	33.342
6.10113	28.167
6.10639	31.926
6.11165	28.671
6.11691	33.928
6.12217	33.294
6.12743	33.977
6.13269	36.972
6.13795	28.02
6.14321	27.695
6.14847	33.733
6.15373	29.648
6.15899	29.5179
6.16425	29.3877
6.16741	29.2576
6.17477	29.1274
6.18003	28.9973
6.18529	28.8671
6.19055	28.737
6.19581	24.147
6.20107	23.122
6.20633	22.91
6.21159	24.782
6.21685	28.347
6.22211	25.645
6.22737	16.432
6.23263	16.432
6.23789	24.977
6.24316	27.272
6.24842	30.072
6.25368	31.374
6.25894	29.811
6.2642	31.667
6.26946	29.681
6.27472	36.794
6.27998	31.862
6.28524	25.417
6.2905	24.001
6.29576	17.962
6.30102	15
6.30628	11.989
6.31154	10.768
6.3168	11.305
6.32206	10.02
6.32732	9.548
6.33258	11.192
6.33784	11.501
6.34311	10.475
6.34837	14.772
6.35363	14.772
6.35889	16.432
6.36415	14.675
6.36941	17.8975
6.37467	21.12
6.37993	22.634
6.38519	25.319
6.39045	29.616
6.39571	26.882
6.40097	28.737
6.40624	28.395
6.4115	27.24
6.41676	31.374
6.42202	24.782
6.42728	19.981
6.43254	16.432
6.4378	16.677
6.44306	18.906
6.44832	19.655
6.45359	17.507
6.45885	13.796
6.46411	13.503
6.46937	17.067
6.47463	17.767
6.47989	19.753
6.48515	18.727
6.49042	24.147
6.49568	28.347
6.50095	30.348
6.50621	22.194
6.51148	22.634
6.51674	24.115
6.52201	24.001
6.52727	19.395
6.53254	18.581
6.5378	17.897
6.54307	14.284
6.54834	14.1863
6.55362	14.0887
6.55889	13.991
6.56417	17.555
6.56944	21.966
6.57471	21.657
6.57999	25.368
6.58526	27.305
6.59054	27.37
6.59582	30.055
6.6011	35.703
6.60638	37.331
6.61167	35.964
6.61695	36.257
6.62223	31.325
6.62751	33.962
6.6328	33.067
6.63808	31.96
6.64336	35.573
6.64865	35.036
6.65394	30.104
6.65924	35.215
6.66453	37.038
6.66982	28.884
6.67511	26.231
6.68041	28.835
6.6857	29.128
6.69099	30.2885
6.69496	31.449
6.70158	32.6095
6.70688	33.77
6.71218	34.9305
6.71748	36.091
6.72278	44.571
6.72809	45.075
6.73339	43.789
6.73869	40.876
