depth	d18O
16.9	-34.8952
16.925	-35.1559
16.95	-34.9897
16.975	-35.0306
17	-35.5209
17.025	-35.9326
17.05	-35.7373
17.075	-35.9074
17.1	-35.9896
17.125	-35.6788
17.15	-35.5725
17.175	-35.6035
17.2	-34.8881
17.225	-35.4771
17.25	-34.6773
17.275	-34.1027
17.3	-33.4496
17.325	-33.5577
17.35	-33.6658
17.375	-34.05
17.4	-34.3566
17.425	-34.4494
17.45	-35.0781
17.475	-35.4211
17.5	-36.063
17.525	-36.2326
17.55	-36.4638
17.575	-36.6636
17.6	-36.7348
17.625	-36.6786
17.65	-36.555
17.675	-36.3841
17.7	-35.9399
17.725	-35.5236
17.75	-35.0532
17.775	-34.8279
17.8	-34.3946
17.825	-34.0495
17.85	-33.8124
17.875	-33.7407
17.9	-33.6143
17.925	-33.689
17.95	-33.4065
17.975	-33.3698
18	-33.9285
18.025	-34.2166
18.05	-34.3145
18.075	-34.7763
18.1	-35.1848
18.125	-35.3859
18.15	-35.9276
18.175	-36.1093
18.2	-36.6275
18.225	-36.9697
18.25	-37.0738
18.275	-37.2323
18.3	-37.7719
18.325	-37.9664
18.35	-37.8639
18.375	-38.1097
18.4	-37.9707
18.425	-38.0932
18.45	-37.9896
18.475	-38.1394
18.5	-38.0767
18.525	-38.2091
18.55	-37.8348
18.575	-37.6399
18.6	-37.6436
18.625	-37.2353
18.65	-37.1598
18.675	-36.7185
18.7	-36.5224
18.725	-36.2171
18.75	-35.6698
18.775	-35.2138
18.8	-34.6825
18.825	-34.5657
18.85	-33.7821
18.875	-33.6265
18.9	-33.2486
18.925	-32.7217
18.95	-32.4444
18.975	-32.519
19	-32.5473
19.025	-32.3224
19.05	-32.4643
19.075	-32.9208
19.1	-33.0836
19.125	-33.3367
19.15	-33.5847
19.175	-33.7815
19.2	-34.1168
19.225	-34.445
19.25	-34.7668
19.275	-35.3566
19.3	-35.4123
19.325	-35.6751
19.35	-35.7859
19.375	-36.0851
19.4	-36.236
19.425	-36.5114
19.45	-36.6489
19.475	-36.5755
19.5	-36.7839
19.525	-36.8863
19.55	-36.867
19.575	-36.9537
19.6	-37.0403
19.625	-37.0397
19.65	-36.9819
19.675	-36.8001
19.7	-36.9832
19.725	-36.8265
19.75	-36.9357
19.775	-36.8324
19.8	-36.7292
19.825	-36.9083
19.85	-36.7932
19.875	-36.9787
19.9	-37.0878
19.925	-37.1141
19.95	-37.0438
19.975	-37.3067
20	-36.9448
20.0196	-37.2921
20.0392	-37.2514
20.0588	-37.3539
20.0784	-37.3671
20.098	-37.6451
20.1176	-37.5913
20.1373	-37.6782
20.1569	-37.6047
20.1765	-37.0593
20.1961	-37.6304
20.2157	-37.6727
20.2353	-37.7149
20.2549	-37.529
20.2745	-37.343
20.2941	-37.2882
20.3137	-37.1576
20.3333	-36.8535
20.3529	-36.2111
20.3725	-35.5687
20.3922	-35.983
20.4118	-36.345
20.4314	-36.0859
20.451	-35.2519
20.4706	-35.8335
20.4902	-35.1288
20.5098	-35.4598
20.5294	-35.4714
20.549	-35.4244
20.5686	-35.3689
20.5882	-35.3056
20.6078	-35.4489
20.6275	-35.5439
20.6471	-35.6885
20.6667	-35.7569
20.6863	-35.8253
20.7059	-35.7761
20.7255	-35.9876
20.7451	-36.0549
20.7647	-36.0348
20.7843	-36.1877
20.8039	-36.1903
20.8235	-36.112
20.8431	-36.0015
20.8627	-36.1097
20.8824	-36.1752
20.902	-36.0365
20.9216	-36.0845
20.9412	-36.0044
20.9608	-36.0475
20.9804	-36.0816
21	-36.1158
21.02	-36.3977
21.04	-36.3969
21.06	-36.6519
21.08	-36.8087
21.1	-37.037
21.12	-37.1298
21.14	-37.1239
21.16	-37.3244
21.18	-37.3865
21.2	-37.5321
21.22	-37.5584
21.24	-37.6002
21.26	-37.6678
21.28	-37.5907
21.3	-37.8747
21.32	-37.7804
21.34	-37.6353
21.36	-37.76
21.38	-37.8599
21.4	-37.8337
21.42	-37.7696
21.44	-37.7946
21.46	-37.7923
21.48	-37.7386
21.5	-37.5056
21.52	-37.2554
21.54	-37.2799
21.56	-37.1867
21.58	-37.2024
21.6	-36.8983
21.62	-36.9269
21.64	-37.0436
21.66	-37.0068
21.68	-37.1586
21.7	-37.1674
21.72	-37.1487
21.74	-37.3219
21.76	-37.5563
21.78	-37.4868
21.8	-37.1116
21.82	-37.4671
21.84	-37.2572
21.86	-37.4755
21.88	-37.3726
21.9	-37.2974
21.92	-37.2942
21.94	-37.5266
21.96	-37.6787
21.98	-37.3421
22	-37.6692
22.0208	-37.7096
22.0417	-37.8365
22.0625	-37.6935
22.0833	-37.6448
22.1042	-37.7032
22.125	-37.421
22.1458	-37.816
22.1667	-37.4352
22.1875	-37.4669
22.2083	-37.3375
22.2292	-36.6489
22.25	-37.0228
22.2708	-36.9745
22.2917	-36.7451
22.3125	-36.6693
22.3333	-36.5751
22.3542	-36.5432
22.375	-36.4874
22.3958	-36.3401
22.4167	-36.1622
22.4375	-36.0978
22.4583	-35.8579
22.4792	-35.6898
22.5	-35.3221
22.5208	-35.2622
22.5417	-35.1674
22.5625	-34.9832
22.5833	-35.5059
22.6042	-34.8744
22.625	-34.8363
22.6458	-34.9319
22.6667	-35.1419
22.6875	-35.282
22.7083	-35.5687
22.7292	-35.8701
22.75	-36.0081
22.7708	-36.2581
22.7917	-36.5512
22.8125	-36.7941
22.8333	-36.7478
22.8542	-37.1133
22.875	-37.2378
22.8958	-37.2067
22.9167	-37.2259
22.9375	-37.5281
22.9583	-37.4746
22.9792	-37.358
23	-36.5513
23.0204	-36.6134
23.0408	-36.4133
23.0612	-36.3158
23.0816	-36.0944
23.102	-35.8735
23.1224	-35.4353
23.1429	-35.3272
23.1633	-34.7779
23.1837	-34.6224
23.2041	-34.4403
23.2245	-34.176
23.2449	-34.112
23.2653	-33.8074
23.2857	-33.8821
23.3061	-33.8592
23.3265	-33.6181
23.3469	-33.8351
23.3673	-33.9395
23.3878	-33.9171
23.4082	-33.8946
23.4286	-33.9335
23.449	-33.9638
23.4694	-34.0649
23.4898	-34.0142
23.5102	-34.037
23.5306	-33.9227
23.551	-34.0047
23.5714	-33.8664
23.5918	-33.8613
23.6122	-33.7637
23.6327	-33.8414
23.6531	-33.7408
23.6735	-33.7187
23.6939	-33.7636
23.7143	-33.6996
23.7347	-33.6949
23.7551	-33.8116
23.7755	-33.8707
23.7959	-33.8558
23.8163	-33.9507
23.8367	-33.8845
23.8571	-33.8668
23.8776	-34.0336
23.898	-33.8704
23.9184	-33.943
23.9388	-34.0804
23.9592	-34.1282
23.9796	-34.003
24	-34.2177
24.0213	-34.4324
24.0426	-34.5416
24.0638	-34.6459
24.0851	-34.8845
24.1064	-35.0607
24.1277	-35.1892
24.1489	-35.1711
24.1702	-35.5086
24.1915	-35.5702
24.2128	-35.8463
24.234	-35.8056
24.2553	-35.9023
24.2766	-36.1252
24.2979	-36.1268
24.3191	-36.3045
24.3404	-36.3382
24.3617	-36.4786
24.383	-36.638
24.4043	-36.7305
24.4255	-36.7173
24.4468	-36.6838
24.4681	-36.6912
24.4894	-36.8603
24.5106	-36.8826
24.5319	-36.7416
24.5532	-36.5912
24.5745	-36.6992
24.5957	-36.6402
24.617	-36.5872
24.6383	-36.3688
24.6596	-33.8382
24.6809	-33.8448
24.7021	-34.0353
24.7234	-33.8791
24.7447	-33.8539
24.766	-33.6229
24.7872	-33.665
24.8085	-33.6425
24.8298	-33.5671
24.8511	-33.4634
24.8723	-33.499
24.8936	-33.7254
24.9149	-33.561
24.9362	-34.806
24.9574	-35.2096
24.9787	-35.8105
25	-36.0636
25.02	-36.1669
25.04	-35.7669
25.06	-35.9667
25.08	-35.9051
25.1	-35.6995
25.12	-35.7081
25.14	-35.6515
25.16	-35.4366
25.18	-35.2987
25.2	-35.511
25.22	-35.7575
25.24	-35.9257
25.26	-36.2234
25.28	-36.3354
25.3	-36.6808
25.32	-36.9088
25.34	-37.1595
25.36	-37.2184
25.38	-37.55
25.4	-37.3296
25.42	-37.3127
25.44	-37.3096
25.46	-37.0084
25.48	-36.8149
25.5	-36.0747
25.52	-36.3143
25.54	-36.4364
25.56	-36.4546
25.58	-35.5518
25.6	-36.0433
25.62	-35.9462
25.64	-35.8134
25.66	-35.8083
25.68	-35.2937
25.7	-35.0117
25.72	-34.858
25.74	-34.4868
25.76	-34.5122
25.78	-34.5935
25.8	-34.4189
25.82	-34.2879
25.84	-34.1843
25.86	-34.0918
25.88	-33.9438
25.9	-33.99
25.92	-33.8133
25.94	-33.9544
25.96	-33.7158
25.98	-34.0114
26	-34.26
26.02	-34.3054
26.04	-33.9049
26.06	-34.6511
26.08	-34.8995
26.1	-34.8849
26.12	-34.7803
26.14	-35.1202
26.16	-35.1695
26.18	-35.3104
26.2	-35.0345
26.22	-34.7966
26.24	-34.6246
26.26	-35.4456
26.28	-35.4564
26.3	-35.0838
26.32	-35.3532
26.34	-34.9275
26.36	-34.8894
26.38	-34.9965
26.4	-35.0092
26.42	-35.0866
26.44	-34.7564
26.46	-35.157
26.48	-35.1949
26.5	-35.1778
26.52	-35.3779
26.54	-35.5506
26.56	-35.472
26.58	-35.6417
26.6	-35.7303
26.62	-36.01
26.64	-35.9802
26.66	-36.0328
26.68	-36.2412
26.7	-36.2755
26.72	-36.1884
26.74	-36.1054
26.76	-36.0124
26.78	-35.7012
26.8	-35.6612
26.82	-34.0248
26.84	-35.1038
26.86	-34.4976
26.88	-34.5612
26.9	-34.3048
26.92	-34.0478
26.94	-33.8435
26.96	-33.6017
26.98	-33.5873
27	-32.5414
27.02	-32.4196
27.04	-32.6881
27.06	-32.514
27.08	-32.3043
27.1	-31.6232
27.12	-30.9421
27.14	-32.647
27.16	-32.7217
27.18	-32.8124
27.2	-33.0798
27.22	-33.254
27.24	-33.0985
27.26	-33.7689
27.28	-33.8936
27.3	-34.0788
27.32	-34.016
27.34	-34.4812
27.36	-34.3354
27.38	-34.9759
27.4	-34.9662
27.42	-34.6348
27.44	-34.5808
27.46	-34.6249
27.48	-34.8474
27.5	-35.4816
27.52	-35.6937
27.54	-35.8232
27.56	-36.0959
27.58	-36.2244
27.6	-35.3051
27.62	-36.1266
27.64	-36.4961
27.66	-36.6581
27.68	-36.4674
27.7	-37.0313
27.72	-36.7027
27.74	-37.0615
27.76	-37.0148
27.78	-36.6376
27.8	-36.553
27.82	-36.6782
27.84	-36.1335
27.86	-35.908
27.88	-35.6796
27.9	-35.4515
27.92	-35.2015
27.94	-35.2938
27.96	-35.1254
27.98	-34.9928
28	-33.9289
28.02	-34.1392
28.04	-33.6144
28.06	-34.1204
28.08	-34.0594
28.1	-33.9571
28.12	-33.842
28.14	-33.2904
28.16	-33.2325
28.18	-33.8353
28.2	-33.6
28.22	-33.3392
28.24	-33.4753
28.26	-34.0783
28.28	-34.1467
28.3	-34.0077
28.32	-34.2233
28.34	-33.7854
28.36	-34.2025
28.38	-34.171
28.4	-33.5917
28.42	-34.0807
28.44	-33.6516
28.46	-33.4319
28.48	-34.07
28.5	-33.8866
28.52	-33.4942
28.54	-33.4142
28.56	-33.1844
28.58	-33.8285
28.6	-33.3444
28.62	-33.3098
28.64	-33.8884
28.66	-33.1684
28.68	-33.8134
28.7	-33.7273
28.72	-33.7524
28.74	-33.7692
28.76	-33.5579
28.78	-33.2631
28.8	-33.1816
28.82	-32.9052
28.84	-33.183
28.86	-32.7859
28.88	-32.7994
28.9	-32.7198
28.92	-33.237
28.94	-33.1971
28.96	-32.8702
28.98	-32.727
29	-34.0372
29.02	-33.5249
29.04	-34.1438
29.06	-34.3528
29.08	-34.8911
29.1	-34.889
29.12	-35.3102
29.14	-35.8818
29.16	-36.0953
29.18	-36.2485
29.2	-36.5102
29.22	-36.7469
29.24	-36.9924
29.26	-37.2035
29.28	-37.5308
29.3	-37.6679
29.32	-37.8901
29.34	-37.6492
29.36	-37.8181
29.38	-37.9459
29.4	-37.7595
29.42	-37.9617
29.44	-37.8546
29.46	-37.646
29.48	-37.8851
29.5	-37.5539
29.52	-37.398
29.54	-37.297
29.56	-37.0296
29.58	-37.4077
29.6	-36.8573
29.62	-37.2737
29.64	-37.2425
29.66	-37.1794
29.68	-36.9821
29.7	-37.1357
29.72	-36.965
29.74	-36.8558
29.76	-37.0037
29.78	-37.0368
29.8	-37.1638
29.82	-37.405
29.84	-37.4466
29.86	-37.1675
29.88	-37.1869
29.9	-37.2242
29.92	-37.539
29.94	-37.4772
29.96	-37.9363
29.98	-37.8525
30	-37.2835
30.02	-37.757
30.04	-37.9036
30.06	-37.708
30.08	-37.543
30.1	-37.4403
30.12	-37.3797
30.14	-36.9655
30.16	-36.3639
30.18	-36.031
30.2	-35.6186
30.22	-35.5725
30.24	-35.5265
30.26	-34.6396
30.28	-34.2179
30.3	-34.3354
30.32	-33.6828
30.34	-33.6553
30.36	-33.3288
30.38	-33.1375
30.4	-32.6607
30.42	-32.9493
30.44	-32.6051
30.46	-32.988
30.48	-32.6741
30.5	-33.1706
30.52	-33.1412
30.54	-33.4423
30.56	-33.8043
30.58	-33.4848
30.6	-34.1618
30.62	-34.4071
30.64	-34.3294
30.66	-34.5267
30.68	-34.7935
30.7	-35.0406
30.72	-35.3657
30.74	-35.5364
30.76	-35.6858
30.78	-35.4038
30.8	-35.642
30.82	-35.376
30.84	-35.5414
30.86	-35.2966
30.88	-34.6502
30.9	-34.7275
30.92	-34.2493
30.94	-34.3803
30.96	-34.1566
30.98	-33.6566
31	-32.4003
31.02	-32.7413
31.04	-32.4485
31.06	-32.162
31.08	-31.9094
31.1	-31.7437
31.12	-31.5829
31.14	-31.375
31.16	-31.6344
31.18	-31.3997
31.2	-31.8623
31.22	-32.0619
31.24	-32.3715
31.26	-32.8923
31.28	-33.3144
31.3	-33.6898
31.32	-34.0031
31.34	-34.5922
31.36	-35.1444
31.38	-35.5907
31.4	-35.8251
31.42	-36.2801
31.44	-36.7048
31.46	-36.9845
31.48	-37.3266
31.5	-37.491
31.52	-37.4934
31.54	-37.9652
31.56	-37.5771
31.58	-38.0561
31.6	-37.7759
31.62	-38.021
31.64	-37.392
31.66	-37.3034
31.68	-37.4395
31.7	-37.1002
31.72	-37.0158
31.74	-36.8846
31.76	-36.4516
31.78	-36.3787
31.8	-36.3476
31.82	-36.4768
31.84	-36.0664
31.86	-36.342
31.88	-36.4625
31.9	-36.2883
31.92	-36.2935
31.94	-36.6821
31.96	-36.8804
31.98	-37.0837
32	-37.9402
32.02	-38.0246
32.04	-38.0132
32.06	-38.2794
32.08	-38.4197
32.1	-38.4303
32.12	-38.1876
32.14	-37.8285
32.16	-37.9337
32.18	-37.5647
32.2	-37.307
32.22	-36.9632
32.24	-36.5816
32.26	-36.3427
32.28	-36.0654
32.3	-35.7048
32.32	-35.5154
32.34	-35.1195
32.36	-35.032
32.38	-34.7832
32.4	-34.748
32.42	-34.8195
32.44	-34.8302
32.46	-34.9552
32.48	-35.146
32.5	-35.2225
32.52	-35.4486
32.54	-35.6872
32.56	-36.0133
32.58	-36.3418
32.6	-36.5735
32.62	-36.9274
32.64	-37.0577
32.66	-37.5405
32.68	-37.4475
32.7	-37.5621
32.72	-37.7249
32.74	-37.6565
32.76	-37.8602
32.78	-37.6593
32.8	-37.5639
32.82	-37.4073
32.84	-37.1833
32.86	-37.187
32.88	-37.3063
32.9	-36.8644
32.92	-36.6986
32.94	-36.7771
32.96	-37.6378
32.98	-37.6345
33	-36.7555
33.02	-37.03
33.04	-37.0855
33.06	-37.1409
33.08	-37.1391
33.1	-37.2329
33.12	-37.1705
33.14	-37.4758
33.16	-37.2533
33.18	-37.244
33.2	-37.3618
33.22	-37.1084
33.24	-36.8877
33.26	-36.9454
33.28	-36.8312
33.3	-36.6417
33.32	-36.5398
33.34	-36.4511
33.36	-36.3895
33.38	-36.1732
33.4	-36.0615
33.42	-36.1218
33.44	-35.9336
33.46	-35.6921
33.48	-35.7395
33.5	-35.4859
33.52	-35.6871
33.54	-35.3518
33.56	-35.4426
33.58	-35.3156
33.6	-35.3226
33.62	-35.2542
33.64	-35.2014
33.66	-35.1323
33.68	-34.9385
33.7	-34.9161
33.72	-34.7671
33.74	-34.5588
33.76	-34.5663
33.78	-34.3204
33.8	-34.2758
33.82	-34.2754
33.84	-34.3669
33.86	-34.281
33.88	-34.3065
33.9	-34.2921
33.92	-34.3704
33.94	-34.47
33.96	-34.4847
33.98	-34.2207
34	-34.2256
34.02	-34.3845
34.04	-34.2141
34.06	-34.2603
34.08	-34.2183
34.1	-34.1543
34.12	-33.9819
34.14	-33.9218
34.16	-34.0394
34.18	-34.1856
34.2	-34.0292
34.22	-34.0947
34.24	-34.1339
34.26	-34.4295
34.28	-34.4592
34.3	-34.6102
34.32	-34.5819
34.34	-34.6673
34.36	-34.6824
34.38	-34.7144
34.4	-34.7349
34.42	-34.6935
34.44	-34.5642
34.46	-34.574
34.48	-34.5607
34.5	-34.5024
34.52	-34.3958
34.54	-34.4353
34.56	-34.3498
34.58	-34.5919
34.6	-34.6636
34.62	-34.6826
34.64	-34.7893
34.66	-35.0831
34.68	-35.3984
34.7	-35.55
34.72	-35.7244
34.74	-35.8184
34.76	-36.0438
34.78	-36.2101
34.8	-36.1461
34.82	-36.281
34.84	-36.3883
34.86	-36.3344
34.88	-36.1137
34.9	-36.2121
34.92	-36.0557
34.94	-35.9666
34.96	-35.7625
34.98	-35.8584
35	-34.9724
35.02	-34.8411
35.04	-34.5552
35.06	-34.4778
35.08	-34.3108
35.1	-34.2556
35.12	-34.7348
35.14	-34.1216
35.16	-34.126
35.18	-34.1241
35.2	-34.4025
35.22	-34.476
35.24	-34.6444
35.26	-34.8789
35.28	-35.0972
35.3	-35.3234
35.32	-35.6397
35.34	-35.9074
35.36	-36.2011
35.38	-36.4065
35.4	-36.7366
35.42	-36.7985
35.44	-36.922
35.46	-37.2361
35.48	-37.1745
35.5	-37.1184
35.52	-37.101
35.54	-37.2654
35.56	-37.1799
35.58	-37.0661
35.6	-36.9054
35.62	-36.8178
35.64	-36.5348
35.66	-36.3319
35.68	-36.1505
35.7	-35.8355
35.72	-35.5781
35.74	-35.3947
35.76	-35.1008
35.78	-34.9483
35.8	-35.4583
35.82	-35.9682
35.84	-34.2752
35.86	-33.9565
35.88	-33.8241
35.9	-33.6817
35.92	-33.4925
35.94	-33.321
35.96	-33.1495
35.98	-33.1401
36	-32.9703
36.02	-33.1893
36.04	-33.2802
36.06	-33.2834
36.08	-33.5699
36.1	-33.8233
36.12	-33.97
36.14	-34.2637
36.16	-34.3186
36.18	-34.7362
36.2	-34.8025
36.22	-35.1676
36.24	-35.3175
36.26	-35.2377
36.28	-35.5126
36.3	-35.6843
36.32	-35.7578
36.34	-35.8313
36.36	-35.8864
36.38	-35.9852
36.4	-35.9857
36.42	-35.9814
36.44	-36.1319
36.46	-35.9957
36.48	-35.868
36.5	-36.1291
36.52	-35.9805
36.54	-36.1861
36.56	-36.1797
36.58	-36.1862
36.6	-36.1169
36.62	-36.1588
36.64	-36.0184
36.66	-35.9324
36.68	-35.7805
36.7	-35.7184
36.72	-35.5081
36.74	-35.3951
36.76	-35.2771
36.78	-35.2465
36.8	-35.1508
36.82	-34.9072
36.84	-34.9678
36.86	-35.0874
36.88	-35.1219
36.9	-35.0713
36.92	-35.278
36.94	-35.505
36.96	-35.6594
36.98	-35.8072
37	-36.2212
37.02	-36.4927
37.04	-36.5838
37.06	-36.7828
37.08	-36.6757
37.1	-36.7628
37.12	-36.6439
37.14	-36.8654
37.16	-36.7914
37.18	-36.6358
37.2	-36.6446
37.22	-36.6535
37.24	-36.5534
37.26	-36.4414
37.28	-36.5221
37.3	-36.4161
37.32	-36.3447
37.34	-36.2425
37.36	-36.1076
37.38	-36.1904
37.4	-35.9039
37.42	-35.8597
37.44	-35.585
37.46	-35.6252
37.48	-35.635
37.5	-35.5337
37.52	-35.3574
37.54	-35.2265
37.56	-35.2915
37.58	-35.0688
37.6	-34.7148
37.62	-34.8443
37.64	-34.7236
37.66	-34.6682
37.68	-34.3277
37.7	-33.913
37.72	-33.9294
37.74	-33.9157
37.76	-33.7756
37.78	-33.7623
37.8	-33.7023
37.82	-33.8718
37.84	-33.8374
37.86	-33.9891
37.88	-34.0661
37.9	-34.4337
37.92	-34.6906
37.94	-34.7832
37.96	-34.9615
37.98	-34.7245
38	-34.4874
38.02	-36.5157
38.04	-36.4998
38.06	-37.0648
38.08	-37.4008
38.1	-37.4633
38.12	-37.8826
38.14	-38.2142
38.16	-38.4392
38.18	-38.4296
38.2	-38.6766
38.22	-38.5915
38.24	-38.5925
38.26	-38.1427
38.28	-37.9268
38.3	-38.0406
38.32	-37.7792
38.34	-37.4204
38.36	-37.0615
38.38	-36.7809
38.4	-36.5976
38.42	-36.3344
38.44	-35.9509
38.46	-35.76
38.48	-35.5701
38.5	-35.3291
38.52	-35.2977
38.54	-35.1533
38.56	-35.1498
38.58	-34.8818
38.6	-34.9204
38.62	-34.717
38.64	-34.8111
38.66	-34.5517
38.68	-34.5563
38.7	-34.529
38.72	-34.4902
38.74	-34.4918
38.76	-34.4797
38.78	-34.4945
38.8	-34.571
38.82	-34.6369
38.84	-34.7703
38.86	-34.8381
38.88	-35.0524
38.9	-35.4108
38.92	-35.5365
38.94	-35.7859
38.96	-35.9905
38.98	-36.115
39	-35.6014
39.0196	-36.0423
39.0392	-36.253
39.0588	-36.405
39.0784	-36.317
39.098	-36.5894
39.1176	-36.7123
39.1373	-36.9
39.1569	-36.885
39.1765	-37.1122
39.1961	-37.2197
39.2157	-37.3272
39.2353	-37.4347
39.2549	-37.5441
39.2745	-37.593
39.2941	-37.6646
39.3137	-37.807
39.3333	-37.973
39.3529	-38.051
39.3725	-38.053
39.3922	-38.1427
39.4118	-38.1228
39.4314	-38.16
39.451	-38.171
39.4706	-38.364
39.4902	-38.475
39.5098	-38.586
39.5294	-38.4313
39.549	-38.6881
39.5686	-38.7801
39.5882	-38.872
39.6078	-38.7105
39.6275	-38.6737
39.6471	-38.784
39.6667	-38.5326
39.6863	-38.5307
39.7059	-38.1923
39.7255	-37.8538
39.7451	-37.7009
39.7647	-37.5479
39.7843	-37.2942
39.8039	-37.0403
39.8235	-36.8567
39.8431	-36.6707
39.8627	-36.3145
39.8824	-36.202
39.902	-36.0669
39.9216	-35.9298
