depth	cond
33.403	360
33.407	362
33.41	360
33.413	364
33.417	372
33.42	372
33.423	374
33.427	372
33.43	374
33.433	376
33.437	372
33.44	368
33.443	368
33.447	372
33.45	372
33.453	378
33.457	374
33.46	374
33.463	370
33.467	364
33.47	360
33.473	356
33.477	360
33.48	362
33.483	360
33.487	356
33.49	356
33.493	348
33.497	342
33.5	354
33.503	384
33.507	376
33.51	376
33.513	376
33.517	372
33.52	368
33.523	360
33.527	352
33.53	348
33.533	348
33.537	344
33.54	342
33.543	350
33.547	366
33.55	374
33.553	372
33.557	372
33.56	374
33.563	376
33.567	378
33.57	376
33.573	362
33.577	366
33.58	366
33.583	366
33.587	380
33.59	388
33.593	388
33.597	378
33.6	376
33.603	374
33.607	376
33.61	376
33.613	370
33.617	374
33.62	376
33.623	350
33.627	342
33.63	328
33.633	304
33.637	302
33.64	300
33.643	302
33.647	312
33.65	314
33.653	316
33.657	320
33.66	324
33.663	338
33.667	336
33.67	334
33.673	344
33.677	350
33.68	350
33.683	350
33.687	356
33.69	358
33.693	368
33.697	372
33.7	382
33.703	378
33.707	382
33.71	380
33.713	380
33.717	372
33.72	372
33.723	370
33.727	364
33.73	370
33.733	364
33.737	362
33.74	358
33.743	364
33.747	362
33.75	360
33.753	364
33.757	362
33.76	362
33.763	358
33.767	362
33.77	374
33.773	372
33.777	360
33.78	372
33.783	372
33.787	370
33.79	374
33.793	370
33.797	384
33.8	392
33.803	386
33.807	376
33.81	380
33.813	380
33.817	378
33.82	380
33.823	384
33.827	370
33.83	372
33.833	368
33.837	378
33.84	378
33.843	364
33.847	364
33.85	356
33.853	360
33.857	360
33.86	360
33.863	358
33.867	356
33.87	348
33.873	340
33.877	360
33.88	362
33.883	354
33.887	348
33.89	346
33.893	360
33.897	364
33.9	366
33.903	380
33.907	382
33.91	388
33.913	392
33.917	394
33.92	390
33.923	398
33.927	400
33.93	400
33.933	408
33.937	404
33.94	400
33.943	390
33.947	392
33.95	388
33.953	386
33.957	384
33.96	386
33.963	384
33.967	386
33.97	392
33.973	390
33.977	396
33.98	390
33.983	392
33.987	390
33.99	382
33.993	372
33.997	370
34	364
34.003	308
34.007	386
34.01	428
34.013	432
34.017	436
34.02	448
34.023	460
34.027	470
34.03	480
34.033	486
34.037	488
34.04	490
34.043	502
34.047	518
34.05	516
34.053	512
34.057	514
34.06	516
34.063	516
34.067	518
34.07	518
34.073	522
34.077	520
34.08	520
34.083	520
34.087	518
34.09	520
34.093	524
34.097	524
34.1	524
34.103	522
34.107	518
34.11	520
34.113	530
34.117	524
34.12	526
34.123	532
34.127	552
34.13	496
34.133	500
34.137	480
34.14	476
34.143	456
34.147	418
34.15	408
34.153	400
34.157	398
34.16	394
34.163	402
34.167	420
34.17	424
34.173	428
34.177	428
34.18	430
34.183	434
34.187	436
34.19	438
34.193	432
34.197	454
34.2	458
34.203	454
34.207	450
34.21	458
34.213	468
34.217	472
34.22	472
34.223	494
34.227	500
34.23	508
34.233	516
34.237	518
34.24	516
34.243	518
34.247	520
34.25	522
34.253	526
34.257	528
34.26	534
34.263	526
34.267	514
34.27	516
34.273	520
34.277	524
34.28	502
34.283	508
34.287	526
34.29	522
34.293	520
34.297	520
34.3	524
34.303	524
34.307	518
34.31	524
34.313	526
34.317	530
34.32	528
34.323	532
34.327	514
34.33	512
34.333	516
34.337	504
34.34	502
34.343	500
34.347	500
34.35	498
34.353	502
34.357	516
34.36	514
34.363	526
34.367	520
34.37	520
34.373	518
34.377	516
34.38	512
34.383	510
34.387	524
34.39	512
34.393	508
34.397	508
34.4	514
34.403	506
34.407	510
34.41	518
34.413	526
34.417	528
34.42	532
34.423	532
34.427	532
34.43	528
34.433	512
34.437	506
34.44	496
34.443	488
34.447	486
34.45	482
34.453	476
34.457	468
34.46	466
34.463	466
34.467	454
34.47	454
34.473	450
34.477	452
34.48	442
34.483	440
34.487	444
34.49	450
34.493	446
34.497	446
34.5	454
34.503	444
34.507	432
34.51	420
34.513	420
34.517	416
34.52	414
34.523	412
34.527	412
34.53	412
34.533	412
34.537	412
34.54	414
34.543	414
34.547	416
34.55	418
34.553	418
34.557	418
34.56	414
34.563	410
34.567	408
34.57	410
34.573	412
34.577	412
34.58	410
34.583	400
34.587	388
34.59	384
34.593	378
34.597	370
34.6	368
34.603	360
34.607	354
34.61	350
34.613	344
34.617	348
34.62	342
34.623	352
34.627	352
34.63	348
34.633	342
34.637	336
34.64	336
34.643	336
34.647	334
34.65	328
34.653	324
34.657	328
34.66	326
34.663	326
34.667	326
34.67	326
34.673	330
34.677	328
34.68	330
34.683	324
34.687	328
34.69	328
34.693	326
34.697	326
34.7	326
34.703	324
34.707	324
34.71	326
34.713	334
34.717	334
34.72	334
34.723	344
34.727	348
34.73	348
34.733	348
34.737	350
34.74	352
34.743	352
34.747	352
34.75	354
34.753	352
34.757	352
34.76	350
34.763	350
34.767	344
34.77	356
34.773	354
34.777	356
34.78	360
34.783	366
34.787	366
34.79	366
34.793	368
34.797	374
34.8	374
34.803	376
34.807	384
34.81	374
34.813	374
34.817	376
34.82	372
34.823	370
34.827	368
34.83	374
34.833	372
34.837	374
34.84	374
34.843	374
34.847	386
34.85	388
34.853	392
34.857	384
34.86	396
34.863	404
34.867	400
34.87	406
34.873	416
34.877	418
34.88	434
34.883	430
34.887	432
34.89	432
34.893	438
34.897	442
34.9	450
34.903	454
34.907	456
34.91	454
34.913	456
34.917	504
34.92	504
34.923	494
34.927	490
34.93	494
34.933	502
34.937	504
34.94	520
34.943	538
34.947	560
34.95	564
34.953	568
34.957	564
34.96	572
34.963	578
34.967	580
34.97	594
34.973	604
34.977	616
34.98	614
34.983	608
34.987	604
34.99	606
34.993	592
34.997	594
35	588
35.003	192
35.007	226
35.01	502
35.013	592
35.017	644
35.02	648
35.023	634
35.027	640
35.03	650
35.033	648
35.037	648
35.04	652
35.043	644
35.047	646
35.05	634
35.053	628
35.057	624
35.06	626
35.063	616
35.067	616
35.07	606
35.073	596
35.077	580
35.08	574
35.083	558
35.087	560
35.09	556
35.093	554
35.097	570
35.1	570
35.103	556
35.107	554
35.11	546
35.113	544
35.117	540
35.12	542
35.123	542
35.127	532
35.13	522
35.133	518
35.137	512
35.14	490
35.143	476
35.147	468
35.15	462
35.153	460
35.157	452
35.16	454
35.163	456
35.167	452
35.17	448
35.173	450
35.177	464
35.18	458
35.183	448
35.187	436
35.19	434
35.193	436
35.197	436
35.2	432
35.203	434
35.207	432
35.21	432
35.213	432
35.217	432
35.22	430
35.223	432
35.227	432
35.23	428
35.233	430
35.237	428
35.24	422
35.243	426
35.247	428
35.25	426
35.253	428
35.257	438
35.26	424
35.263	430
35.267	432
35.27	436
35.273	436
35.277	438
35.28	436
35.283	430
35.287	434
35.29	442
35.293	442
35.297	452
35.3	448
35.303	452
35.307	450
35.31	450
35.313	450
35.317	448
35.32	446
35.323	444
35.327	440
35.33	450
35.333	454
35.337	452
35.34	448
35.343	434
35.347	410
35.35	398
35.353	390
35.357	416
35.36	394
35.363	420
35.367	476
35.37	498
35.373	502
35.377	506
35.38	508
35.383	520
35.387	526
35.39	528
35.393	532
35.397	534
35.4	540
35.403	544
35.407	550
35.41	556
35.413	564
35.417	568
35.42	574
35.423	578
35.427	588
35.43	586
35.433	586
35.437	584
35.44	584
35.443	578
35.447	576
35.45	574
35.453	576
35.457	582
35.46	584
35.463	586
35.467	584
35.47	580
35.473	580
35.477	582
35.48	580
35.483	578
35.487	568
35.49	566
35.493	564
35.497	554
35.5	554
35.503	590
35.507	582
35.51	576
35.513	568
35.517	562
35.52	558
35.523	548
35.527	542
35.53	538
35.533	538
35.537	542
35.54	538
35.543	544
35.547	542
35.55	542
35.553	542
35.557	542
35.56	538
35.563	532
35.567	526
35.57	536
35.573	534
35.577	528
35.58	512
35.583	510
35.587	502
35.59	506
35.593	522
35.597	532
35.6	516
35.603	532
35.607	524
35.61	514
35.613	554
35.617	558
35.62	580
35.623	570
35.627	576
35.63	550
35.633	528
35.637	524
35.64	532
35.643	510
35.647	518
35.65	488
35.653	488
35.657	484
35.66	484
35.663	486
35.667	488
35.67	486
35.673	488
35.677	486
35.68	484
35.683	486
35.687	486
35.69	478
35.693	480
35.697	482
35.7	478
35.703	470
35.707	468
35.71	466
35.713	458
35.717	454
35.72	454
35.723	440
35.727	440
35.73	438
35.733	438
35.737	436
35.74	438
35.743	428
35.747	420
35.75	412
35.753	414
35.757	412
35.76	402
35.763	392
35.767	384
35.77	380
35.773	368
35.777	364
35.78	348
35.783	350
35.787	366
35.79	388
35.793	394
35.797	396
35.8	348
35.803	344
35.807	372
35.81	342
35.813	328
35.817	330
35.82	336
35.823	354
35.827	364
35.83	362
35.833	360
35.837	362
35.84	362
35.843	360
35.847	362
35.85	374
35.853	388
35.857	476
35.86	532
35.863	544
35.867	554
35.87	554
35.873	564
35.877	584
35.88	590
35.883	582
35.887	582
35.89	578
35.893	574
35.897	568
35.9	566
35.903	556
35.907	550
35.91	544
35.913	546
35.917	544
35.92	544
35.923	542
35.927	532
35.93	528
35.933	524
35.937	522
35.94	522
35.943	524
35.947	530
35.95	518
35.953	512
35.957	524
35.96	528
35.963	544
35.967	546
35.97	546
35.973	536
35.977	544
35.98	536
35.983	538
35.987	530
35.99	530
35.993	536
35.997	530
36	530
36.003	122
36.007	364
36.01	510
36.013	540
36.017	556
36.02	564
36.023	572
36.027	568
36.03	568
36.033	566
36.037	564
36.04	556
36.043	552
36.047	554
36.05	552
36.053	558
36.057	552
36.06	548
36.063	524
36.067	534
36.07	538
36.073	536
36.077	540
36.08	524
36.083	496
36.087	488
36.09	498
36.093	500
36.097	500
36.1	500
36.103	488
36.107	486
36.11	484
36.113	482
36.117	478
36.12	474
36.123	468
36.127	462
36.13	452
36.133	452
36.137	450
36.14	448
36.143	436
36.147	432
36.15	434
36.153	432
36.157	432
36.16	430
36.163	428
36.167	426
36.17	414
36.173	416
36.177	404
36.18	400
36.183	402
36.187	412
36.19	416
36.193	418
36.197	420
36.2	418
36.203	416
36.207	418
36.21	424
36.213	420
36.217	414
36.22	410
36.223	416
36.227	412
36.23	408
36.233	402
36.237	400
36.24	406
36.243	402
36.247	410
36.25	408
36.253	410
36.257	414
36.26	414
36.263	412
36.267	414
36.27	414
36.273	414
36.277	424
36.28	424
36.283	426
36.287	430
36.29	430
36.293	428
36.297	430
36.3	432
36.303	434
36.307	432
36.31	436
36.313	436
36.317	434
36.32	438
36.323	442
36.327	442
36.33	446
36.333	448
36.337	442
36.34	444
36.343	440
36.347	446
36.35	456
36.353	460
36.357	466
36.36	466
36.363	472
36.367	472
36.37	470
36.373	470
36.377	470
36.38	464
36.383	468
36.387	474
36.39	480
36.393	488
36.397	488
36.4	492
36.403	482
36.407	496
36.41	512
36.413	508
36.417	508
36.42	510
36.423	508
36.427	512
36.43	510
36.433	510
36.437	514
36.44	516
36.443	524
36.447	518
36.45	524
36.453	530
36.457	540
36.46	538
36.463	542
36.467	544
36.47	546
36.473	552
36.477	552
36.48	550
36.483	548
36.487	554
36.49	552
36.493	540
36.497	540
36.5	538
36.503	544
36.507	540
36.51	534
36.513	538
36.517	546
36.52	526
36.523	508
36.527	496
36.53	498
36.533	508
36.537	510
36.54	506
36.543	508
36.547	502
36.55	500
36.553	496
36.557	484
36.56	458
36.563	448
36.567	402
36.57	432
36.573	462
36.577	464
36.58	464
36.583	464
36.587	478
36.59	528
36.593	560
36.597	498
36.6	564
36.603	564
36.607	560
36.61	550
36.613	568
36.617	570
36.62	556
36.623	556
36.627	556
36.63	560
36.633	564
36.637	564
36.64	570
36.643	578
36.647	574
36.65	566
36.653	568
36.657	570
36.66	568
36.663	562
36.667	562
36.67	564
36.673	566
36.677	560
36.68	558
36.683	554
36.687	542
36.69	538
36.693	538
36.697	536
36.7	530
36.703	530
36.707	528
36.71	520
36.713	514
36.717	510
36.72	510
36.723	492
36.727	488
36.73	476
36.733	470
36.737	438
36.74	422
36.743	404
36.747	402
36.75	400
36.753	408
36.757	414
36.76	452
36.763	524
36.767	572
36.77	578
36.773	606
36.777	606
36.78	630
36.783	622
36.787	636
36.79	632
36.793	628
36.797	628
36.8	628
36.803	620
36.807	636
36.81	634
36.813	628
36.817	618
36.82	624
36.823	626
36.827	630
36.83	622
36.833	620
36.837	610
36.84	606
36.843	608
36.847	610
36.85	584
36.853	560
36.857	554
36.86	550
36.863	542
36.867	548
36.87	546
36.873	540
36.877	542
36.88	554
36.883	592
36.887	596
36.89	606
36.893	610
36.897	602
36.9	614
36.903	622
36.907	624
36.91	646
36.913	646
36.917	648
36.92	654
36.923	650
36.927	646
36.93	646
36.933	648
36.937	646
36.94	642
36.943	644
36.947	630
36.95	626
36.953	624
36.957	614
36.96	618
36.963	636
36.967	626
36.97	614
36.973	606
36.977	604
36.98	602
36.983	610
36.987	602
36.99	604
36.993	604
36.997	604
37	598
37.003	270
37.007	306
37.01	346
37.013	362
37.017	400
37.02	426
37.023	434
37.027	354
37.03	430
37.033	512
37.037	556
37.04	528
37.043	544
37.047	552
37.05	562
37.053	552
37.057	548
37.06	550
37.063	548
37.067	546
37.07	542
37.073	534
37.077	524
37.08	514
37.083	514
37.087	510
37.09	504
37.093	508
37.097	506
37.1	500
37.103	496
37.107	482
37.11	474
37.113	468
37.117	458
37.12	450
37.123	442
37.127	408
37.13	384
37.133	414
37.137	430
37.14	418
37.143	396
37.147	396
37.15	390
37.153	388
37.157	382
37.16	376
37.163	376
37.167	382
37.17	388
37.173	390
37.177	386
37.18	384
37.183	378
37.187	368
37.19	360
37.193	362
37.197	352
37.2	356
37.203	348
37.207	336
37.21	334
37.213	330
37.217	330
37.22	328
37.223	332
37.227	332
37.23	334
37.233	340
37.237	342
37.24	342
37.243	340
37.247	342
37.25	338
37.253	340
37.257	340
37.26	338
37.263	332
37.267	328
37.27	324
37.273	328
37.277	326
37.28	332
37.283	332
37.287	322
37.29	320
37.293	324
37.297	316
37.3	316
37.303	312
37.307	314
37.31	312
37.313	310
37.317	314
37.32	314
37.323	316
37.327	310
37.33	312
37.333	318
37.337	322
37.34	324
37.343	328
37.347	326
37.35	328
37.353	330
37.357	328
37.36	332
37.363	332
37.367	330
37.37	328
37.373	328
37.377	330
37.38	332
37.383	336
37.387	336
37.39	336
37.393	340
37.397	344
37.4	346
37.403	348
37.407	350
37.41	352
37.413	354
37.417	354
37.42	358
37.423	358
37.427	358
37.43	362
37.433	370
37.437	372
37.44	376
37.443	382
37.447	386
37.45	390
37.453	392
37.457	394
37.46	398
37.463	402
37.467	404
37.47	406
37.473	406
37.477	414
37.48	416
37.483	416
37.487	418
37.49	422
37.493	426
37.497	428
37.5	432
37.503	520
37.507	524
37.51	522
37.513	522
37.517	526
37.52	526
37.523	526
37.527	526
37.53	528
37.533	528
37.537	532
37.54	530
37.543	532
37.547	528
37.55	530
37.553	534
37.557	542
37.56	544
37.563	534
37.567	542
37.57	546
37.573	548
37.577	550
37.58	552
37.583	554
37.587	548
37.59	540
37.593	542
37.597	540
37.6	558
37.603	556
37.607	556
37.61	556
37.613	562
37.617	556
37.62	554
37.623	552
37.627	554
37.63	546
37.633	540
37.637	540
37.64	536
37.643	532
37.647	536
37.65	538
37.653	536
37.657	536
37.66	534
37.663	526
37.667	524
37.67	520
37.673	512
37.677	502
37.68	492
37.683	472
37.687	512
37.69	520
37.693	510
37.697	532
37.7	548
37.703	550
37.707	554
37.71	554
37.713	554
37.717	558
37.72	558
37.723	550
37.727	540
37.73	512
37.733	512
37.737	510
37.74	512
37.743	504
37.747	520
37.75	540
37.753	550
37.757	562
37.76	570
37.763	580
37.767	606
37.77	626
37.773	640
37.777	644
37.78	656
37.783	680
37.787	702
37.79	714
37.793	732
37.797	736
37.8	752
37.803	768
37.807	776
37.81	784
37.813	794
37.817	814
37.82	816
37.823	830
37.827	842
37.83	854
37.833	862
37.837	858
37.84	854
37.843	856
37.847	848
37.85	844
37.853	840
37.857	836
37.86	834
37.863	830
37.867	822
37.87	816
37.873	776
37.877	774
37.88	768
37.883	756
37.887	750
37.89	746
37.893	744
37.897	696
37.9	672
37.903	650
37.907	620
37.91	606
37.913	596
37.917	596
37.92	590
37.923	562
37.927	548
37.93	548
37.933	546
37.937	542
37.94	534
37.943	542
37.947	534
37.95	534
37.953	530
37.957	526
37.96	520
37.963	514
37.967	512
37.97	506
37.973	502
37.977	518
37.98	516
37.983	514
37.987	510
37.99	504
37.993	508
37.997	508
38	506
38.003	338
38.007	410
38.01	490
38.013	490
38.017	500
38.02	478
38.023	520
38.027	516
38.03	514
38.033	508
38.037	500
38.04	502
38.043	506
38.047	506
38.05	498
38.053	502
38.057	506
38.06	508
38.063	492
38.067	480
38.07	490
38.073	488
38.077	488
38.08	498
38.083	486
38.087	478
38.09	482
38.093	490
38.097	482
38.1	470
38.103	476
38.107	454
38.11	458
38.113	456
38.117	446
38.12	444
38.123	446
38.127	438
38.13	432
38.133	434
38.137	430
38.14	420
38.143	408
38.147	394
38.15	394
38.153	392
38.157	396
38.16	398
38.163	396
38.167	390
38.17	402
38.173	406
38.177	404
38.18	412
38.183	412
38.187	412
38.19	404
38.193	384
38.197	394
38.2	390
38.203	378
38.207	372
38.21	382
38.213	384
38.217	388
38.22	382
38.223	372
38.227	376
38.23	380
38.233	370
38.237	372
38.24	368
38.243	362
38.247	354
38.25	356
38.253	358
38.257	360
38.26	360
38.263	350
38.267	348
38.27	348
38.273	354
38.277	348
38.28	350
38.283	340
38.287	340
38.29	340
38.293	334
38.297	328
38.3	334
38.303	338
38.307	328
38.31	334
38.313	330
38.317	330
38.32	334
38.323	332
38.327	332
38.33	334
38.333	334
38.337	336
38.34	340
38.343	344
38.347	346
38.35	342
38.353	356
38.357	342
38.36	344
38.363	340
38.367	340
38.37	336
38.373	346
38.377	344
38.38	346
38.383	350
38.387	348
38.39	344
38.393	344
38.397	350
38.4	348
38.403	346
38.407	354
38.41	360
38.413	366
38.417	366
38.42	366
38.423	372
38.427	374
38.43	380
38.433	382
38.437	384
38.44	386
38.443	398
38.447	404
38.45	410
38.453	402
38.457	402
38.46	400
38.463	404
38.467	406
38.47	402
38.473	402
38.477	410
38.48	410
38.483	418
38.487	416
38.49	414
38.493	416
38.497	416
38.5	420
38.503	410
38.507	410
38.51	414
38.513	414
38.517	416
38.52	418
38.523	418
38.527	416
38.53	416
38.533	420
38.537	416
38.54	412
38.543	412
38.547	410
38.55	410
38.553	410
38.557	408
38.56	408
38.563	412
38.567	420
38.57	420
38.573	416
38.577	416
38.58	416
38.583	408
38.587	406
38.59	400
38.593	400
38.597	398
38.6	400
38.603	398
38.607	398
38.61	394
38.613	394
38.617	394
38.62	386
38.623	358
38.627	356
38.63	350
38.633	354
38.637	352
38.64	354
38.643	350
38.647	338
38.65	336
38.653	342
38.657	348
38.66	346
38.663	350
38.667	366
38.67	366
38.673	368
38.677	364
38.68	370
38.683	370
38.687	368
38.69	368
38.693	374
38.697	370
38.7	376
38.703	374
38.707	388
38.71	396
38.713	398
38.717	402
38.72	400
38.723	398
38.727	394
38.73	392
38.733	392
38.737	392
38.74	390
38.743	392
38.747	396
38.75	402
38.753	412
38.757	414
38.76	416
38.763	428
38.767	432
38.77	432
38.773	428
38.777	428
38.78	424
38.783	440
38.787	436
38.79	440
38.793	438
38.797	440
38.8	440
38.803	440
38.807	444
38.81	448
38.813	426
38.817	428
38.82	438
38.823	468
38.827	478
38.83	486
38.833	486
38.837	490
38.84	488
38.843	490
38.847	488
38.85	494
38.853	502
38.857	498
38.86	488
38.863	504
38.867	492
38.87	494
38.873	492
38.877	488
38.88	486
38.883	492
38.887	510
38.89	504
38.893	496
38.897	492
38.9	500
38.903	498
38.907	490
38.91	502
38.913	502
38.917	490
38.92	490
38.923	498
38.927	506
38.93	508
38.933	500
38.937	500
38.94	498
38.943	508
38.947	508
38.95	528
38.953	528
38.957	528
38.96	524
38.963	502
38.967	486
38.97	482
38.973	472
38.977	474
38.98	486
38.983	490
38.987	506
38.99	508
38.993	512
38.997	504
39	500
39.003	300
39.007	398
39.01	462
39.013	540
39.017	546
39.02	554
39.023	550
39.027	550
39.03	544
39.033	548
39.037	550
39.04	548
39.043	538
39.047	544
39.05	540
39.053	540
39.057	536
39.06	532
39.063	534
39.067	534
39.07	538
39.073	548
39.077	542
39.08	544
39.083	556
39.087	558
39.09	556
39.093	554
39.097	560
39.1	552
39.103	544
39.107	540
39.11	534
39.113	538
39.117	532
39.12	530
39.123	526
39.127	526
39.13	514
39.133	496
39.137	498
39.14	494
39.143	490
39.147	488
39.15	492
39.153	502
39.157	512
39.16	522
39.163	536
39.167	532
39.17	520
39.173	518
39.177	518
39.18	518
39.183	510
39.187	502
39.19	498
39.193	500
39.197	502
39.2	512
39.203	516
39.207	514
39.21	506
39.213	502
39.217	484
39.22	478
39.223	472
39.227	446
39.23	440
39.233	434
39.237	428
39.24	428
39.243	424
39.247	426
39.25	432
39.253	442
39.257	454
39.26	460
39.263	472
39.267	482
39.27	484
39.273	484
39.277	486
39.28	490
39.283	490
39.287	496
39.29	500
39.293	504
39.297	508
39.3	508
39.303	512
39.307	512
39.31	512
39.313	514
39.317	520
39.32	522
39.323	530
39.327	534
39.33	536
39.333	540
39.337	538
39.34	536
39.343	532
39.347	542
39.35	540
39.353	548
39.357	550
39.36	554
39.363	562
39.367	564
39.37	562
39.373	562
39.377	560
39.38	564
39.383	566
39.387	574
39.39	574
39.393	578
39.397	576
39.4	564
39.403	562
39.407	554
39.41	550
39.413	540
39.417	530
39.42	530
39.423	530
39.427	540
39.43	550
39.433	576
39.437	586
39.44	604
39.443	608
39.447	610
39.45	610
39.453	614
39.457	620
39.46	624
39.463	632
39.467	640
39.47	644
39.473	644
39.477	642
39.48	646
39.483	648
39.487	652
39.49	656
39.493	656
39.497	650
39.5	648
39.503	648
39.507	640
39.51	650
39.513	658
39.517	658
39.52	634
39.523	626
39.527	624
39.53	622
39.533	622
39.537	628
39.54	628
39.543	628
39.547	630
39.55	632
39.553	638
39.557	636
39.56	636
39.563	638
39.567	650
39.57	658
39.573	658
39.577	658
39.58	660
39.583	664
39.587	674
39.59	680
39.593	690
39.597	692
39.6	692
39.603	688
39.607	690
39.61	690
39.613	694
39.617	696
39.62	694
39.623	698
39.627	682
39.63	676
39.633	674
39.637	672
39.64	672
39.643	670
39.647	666
39.65	654
39.653	650
39.657	646
39.66	646
39.663	642
39.667	652
39.67	650
39.673	652
39.677	644
39.68	652
39.683	656
39.687	654
39.69	640
39.693	642
39.697	630
39.7	622
39.703	614
39.707	616
39.71	608
39.713	610
39.717	610
39.72	606
39.723	600
39.727	598
39.73	596
39.733	588
39.737	586
39.74	590
39.743	590
39.747	584
39.75	568
39.753	562
39.757	554
39.76	548
39.763	548
39.767	552
39.77	544
39.773	538
39.777	534
39.78	526
39.783	514
39.787	498
39.79	482
39.793	466
39.797	460
39.8	438
39.803	426
39.807	422
39.81	428
39.813	432
39.817	442
39.82	446
39.823	480
39.827	494
39.83	506
39.833	510
39.837	520
39.84	530
39.843	544
39.847	544
39.85	554
39.853	558
39.857	564
39.86	566
39.863	570
39.867	572
39.87	572
39.873	580
39.877	584
39.88	598
39.883	598
39.887	598
39.89	596
39.893	596
39.897	592
39.9	588
39.903	590
39.907	592
39.91	590
39.913	596
39.917	598
39.92	606
39.923	604
39.927	610
39.93	614
39.933	616
39.937	620
39.94	620
39.943	622
39.947	622
39.95	618
39.953	622
39.957	624
39.96	622
39.963	620
39.967	618
39.97	622
39.973	620
39.977	632
39.98	630
39.983	624
39.987	626
39.99	618
39.993	596
39.997	596
40	582
40.003	412
40.007	498
40.01	484
40.013	480
40.017	482
40.02	460
40.023	460
40.027	396
40.03	456
40.033	414
40.037	466
40.04	464
40.043	450
40.047	446
40.05	484
40.053	506
40.057	512
40.06	472
40.063	444
40.067	388
40.07	434
40.073	450
40.077	452
40.08	450
40.083	446
40.087	440
40.09	434
40.093	432
40.097	432
40.1	426
40.103	420
40.107	426
40.11	416
40.113	402
40.117	424
40.12	408
40.123	394
40.127	382
40.13	384
40.133	402
40.137	414
40.14	414
40.143	400
40.147	392
40.15	386
40.153	382
40.157	378
40.16	384
40.163	378
40.167	378
40.17	362
40.173	360
40.177	378
40.18	376
40.183	374
40.187	374
40.19	370
40.193	370
40.197	366
40.2	364
40.203	360
40.207	360
40.21	360
40.213	360
40.217	368
40.22	376
40.223	348
40.227	328
40.23	362
40.233	382
40.237	380
40.24	374
40.243	368
40.247	372
40.25	370
40.253	368
40.257	370
40.26	354
40.263	356
40.267	350
40.27	362
40.273	368
40.277	364
40.28	368
40.283	366
40.287	364
40.29	366
40.293	364
40.297	364
40.3	366
40.303	370
40.307	372
40.31	366
40.313	360
40.317	360
40.32	356
40.323	354
40.327	352
40.33	346
40.333	344
40.337	344
40.34	348
40.343	348
40.347	350
40.35	352
40.353	352
40.357	344
40.36	344
40.363	338
40.367	344
40.37	348
40.373	352
40.377	344
40.38	346
40.383	346
40.387	348
40.39	352
40.393	350
40.397	346
40.4	348
40.403	358
40.407	362
40.41	354
40.413	382
40.417	376
40.42	384
40.423	376
40.427	376
40.43	376
40.433	378
40.437	374
40.44	378
40.443	386
40.447	388
40.45	386
40.453	388
40.457	386
40.46	390
40.463	388
40.467	390
40.47	390
40.473	388
40.477	392
40.48	392
40.483	388
40.487	392
40.49	394
40.493	396
40.497	398
40.5	402
40.503	396
40.507	386
40.51	382
40.513	390
40.517	388
40.52	386
40.523	384
40.527	384
40.53	384
40.533	376
40.537	370
40.54	366
40.543	354
40.547	346
40.55	332
40.553	334
40.557	332
40.56	334
40.563	340
40.567	342
40.57	340
40.573	340
40.577	344
40.58	346
40.583	356
40.587	366
40.59	368
40.593	372
40.597	372
40.6	366
40.603	356
40.607	350
40.61	346
40.613	344
40.617	354
40.62	358
40.623	362
40.627	368
40.63	368
40.633	372
40.637	368
40.64	362
40.643	352
40.647	348
40.65	346
40.653	352
40.657	358
40.66	358
40.663	360
40.667	358
40.67	350
40.673	350
40.677	354
40.68	356
40.683	358
40.687	368
40.69	366
40.693	360
40.697	356
40.7	358
40.703	370
40.707	358
40.71	356
40.713	358
40.717	358
40.72	354
40.723	352
40.727	348
40.73	346
40.733	346
40.737	346
40.74	344
40.743	344
40.747	352
40.75	358
40.753	360
40.757	362
40.76	376
40.763	382
40.767	386
40.77	382
40.773	378
40.777	378
40.78	374
40.783	374
40.787	388
40.79	392
40.793	390
40.797	396
40.8	394
40.803	396
40.807	400
40.81	404
40.813	402
40.817	400
40.82	400
40.823	394
40.827	394
40.83	396
40.833	404
40.837	406
40.84	412
40.843	420
40.847	440
40.85	438
40.853	454
40.857	462
40.86	464
40.863	470
40.867	464
40.87	466
40.873	474
40.877	482
40.88	474
40.883	480
40.887	504
40.89	518
40.893	520
40.897	522
40.9	516
40.903	508
40.907	500
40.91	494
40.913	494
40.917	494
40.92	488
40.923	512
40.927	512
40.93	510
40.933	512
40.937	512
40.94	510
40.943	504
40.947	510
40.95	544
40.953	536
40.957	566
40.96	578
40.963	562
40.967	550
40.97	554
40.973	546
40.977	548
40.98	538
40.983	526
40.987	542
40.99	542
40.993	540
40.997	540
41	540
41.003	268
41.007	498
41.01	566
41.013	610
41.017	594
41.02	560
41.023	534
41.027	534
41.03	546
41.033	522
41.037	520
41.04	518
41.043	538
41.047	538
41.05	520
41.053	526
41.057	526
41.06	524
41.063	518
41.067	518
41.07	518
41.073	512
41.077	502
41.08	500
41.083	474
41.087	468
41.09	468
41.093	468
41.097	468
41.1	462
41.103	452
41.107	456
41.11	470
41.113	480
41.117	486
41.12	490
41.123	494
41.127	496
41.13	498
41.133	490
41.137	490
41.14	486
41.143	472
41.147	482
41.15	468
41.153	474
41.157	462
41.16	460
41.163	460
41.167	462
41.17	468
41.173	464
41.177	464
41.18	464
41.183	464
