iceDepth	density	weDepth	d18O
35.42	736.842105263151	18.85	-35.9
35.61	684.210526315811	18.99	-36.6
35.8	736.842105263142	19.12	-37.3
35.99	684.210526315792	19.26	-37.3
36.18	684.210526315792	19.39	-38.9
36.37	736.842105263142	19.52	-39
36.56	684.210526315792	19.66	-37.4
36.75	736.84210526317	19.79	-37.1
36.94	684.210526315767	19.93	-37
37.13	736.84210526317	20.06	-37.5
37.32	684.210526315792	20.2	-37.7
37.51	722.222222222238	20.33	-38.2
37.69	736.842105263142	20.46	-36.8
37.88	684.210526315792	20.6	-37.4
38.07	736.84210526317	20.73	-37.1
38.26	684.210526315767	20.87	-35.5
38.45	777.777777777782	21	-35.4
38.63	684.210526315792	21.14	-37
38.82	684.210526315792	21.27	-39.9
39.01	777.777777777782	21.4	-40.6
39.19	684.210526315786	21.54	-39.7
39.38	736.842105263151	21.67	-37.9
39.57	722.222222222238	21.81	-37.1
39.75	736.842105263151	21.94	-37.1
39.94	684.210526315786	22.08	-36.8
40.13	722.222222222218	22.21	-37.5
40.31	736.84210526317	22.34	-37.3
40.5	722.222222222218	22.48	-35.7
40.68	736.84210526317	22.61	-35.5
40.87	722.222222222218	22.75	-37.6
41.05	777.777777777782	22.88	-38.9
41.23	684.210526315767	23.02	-37.6
41.42	722.222222222238	23.15	-35.9
41.6	777.777777777782	23.28	-37.3
41.78	684.210526315792	23.42	-38.1
41.97	777.777777777782	23.55	-37.9
42.15	722.222222222218	23.69	-37.1
42.33	722.222222222218	23.82	-36.9
42.51	736.842105263142	23.95	-36.7
42.7	722.222222222218	24.09	-38
42.88	1272.72727272729	24.22	-38.4
42.99	2166.66666666682	24.36	-38.2
43.05	2499.99999999994	24.49	-38.1
43.11	1250.00000000002	24.64	-38.2
43.23	1000	24.79	-38.2
43.37	681.818181818157	24.93	-37.8
43.59	937.500000000033	25.08	-37.5
43.75	882.352941176453	25.23	-37.5
43.92	700.000000000018	25.38	-37
44.12	625.000000000004	25.52	-36.5
44.36	681.818181818179	25.67	-36.8
44.58	882.352941176453	25.82	-37.1
44.75	875.000000000022	25.97	-37.1
44.91	789.473684210518	26.11	-37
45.1	624.999999999989	26.26	-36.8
45.34	223.880597014925	26.41	-37.4
46.01	699.999999999993	26.56	-37.4
46.21	789.473684210547	26.7	-36.7
46.4	1153.84615384612	26.85	-36.9
46.53	833.333333333327	27	-37.3
46.71	583.333333333331	27.15	-37
46.95	625.000000000022	27.29	-36.8
47.19	789.473684210499	27.44	-36.4
47.38	789.473684210528	27.59	-36.3
47.57	699.999999999993	27.74	-36.4
47.77	789.473684210547	27.88	-37.5
47.96	750.000000000009	28.03	-37.6
48.16	789.473684210499	28.18	-36.9
48.35	736.84210526317	28.33	-37.5
48.54	750	28.47	-38.3
48.74	789.473684210528	28.62	-37.6
48.93	789.473684210547	28.77	-37.8
49.12	789.473684210499	28.92	-37
49.31	700.000000000018	29.07	-35.3
49.51	789.473684210499	29.21	-35.9
49.7	777.777777777782	29.36	-36.7
49.88	777.777777777782	29.5	-37.2
50.06	736.84210526317	29.64	-37.5
50.25	777.777777777782	29.78	-38.7
50.43	777.777777777763	29.92	-37.3
50.61	777.777777777782	30.06	-36.6
50.79	777.777777777782	30.2	-37
50.97	777.777777777782	30.34	-37.7
51.15	777.777777777782	30.48	-36.7
51.33	777.777777777782	30.62	-36.4
51.51	777.777777777763	30.76	-36.7
51.69	736.842105263142	30.9	-36.7
51.88	823.529411764735	31.04	-36.9
52.05	777.777777777782	31.18	-36.6
52.23	777.777777777782	31.32	-37
52.41	736.842105263142	31.46	-37.5
52.6	777.777777777763	31.6	-37.5
52.78	823.529411764701	31.74	-36.7
52.95	777.777777777802	31.88	-34.9
53.13	777.777777777743	32.02	-34.8
53.31	777.777777777782	32.16	-36.7
53.49	777.777777777782	32.3	-37.6
53.67	777.777777777782	32.44	-36.9
53.85	777.777777777782	32.58	-38.1
54.03	777.777777777782	32.72	-38.1
54.21	823.529411764701	32.86	-37.7
54.38	777.777777777782	33	-36.9
54.56	777.777777777782	33.14	-36.7
54.74	777.777777777782	33.28	-37.4
54.92	823.529411764701	33.42	-37.2
55.09	777.777777777782	33.56	-37.1
55.27	777.777777777782	33.7	-36.8
55.45	777.777777777743	33.84	-37.7
55.63	777.777777777782	33.98	-37.3
55.81	823.529411764735	34.12	-37.5
55.98	777.777777777782	34.26	-38.4
56.16	823.529411764701	34.4	-38.3
56.33	777.777777777782	34.54	-38.4
56.51	777.777777777782	34.68	-38.3
56.69	823.529411764701	34.82	-38.3
56.86	777.777777777782	34.96	-38.8
57.04	777.777777777782	35.1	-37.9
57.22	823.529411764701	35.24	-36.7
57.39	777.777777777782	35.38	-36.1
57.57	777.777777777743	35.52	-36.9
57.75	789.473684210566	35.66	-38
57.94	833.333333333327	35.81	-37.9
58.12	736.842105263142	35.96	-37.2
58.31	833.333333333327	36.1	-36.8
58.49	833.333333333327	36.25	-36.9
58.67	736.84210526317	36.4	-36.9
58.86	833.333333333327	36.54	-36.7
59.04	833.333333333366	36.69	-36.8
59.22	777.777777777743	36.84	-36.5
59.4	1153.84615384618	36.98	-34.3
59.53	1000	37.13	-34.8
59.68	699.999999999993	37.28	-36.1
59.88	599.999999999994	37.42	-36.3
60.13	789.473684210528	37.57	-36.3
60.32	777.777777777782	37.72	-36.1
60.5	833.333333333327	37.86	-36.7
60.68	833.333333333327	38.01	-38
60.86	823.529411764701	38.16	-38.7
61.03	833.333333333366	38.3	-37.1
61.21	789.473684210528	38.45	-37
61.4	777.777777777782	38.6	-36.2
61.58	833.333333333327	38.74	-37.2
61.76	833.333333333327	38.89	-37.4
61.94	777.777777777782	39.04	-37.1
62.12	833.333333333327	39.18	-37.5
62.3	833.333333333327	39.33	-36.3
62.48	777.777777777782	39.48	-35.5
62.66	833.333333333333	39.62	-36.3
62.84	833.333333333327	39.77	-35.5
63.02	777.777777777782	39.92	-36.1
63.2	833.333333333327	40.06	-37
63.38	833.333333333327	40.21	-37.2
63.56	777.777777777782	40.36	-38.3
63.74	833.333333333327	40.5	-38.5
63.92	833.33333333336	40.65	-36.3
64.1	777.777777777752	40.8	-37.2
64.28	833.333333333399	40.94	-37.3
64.46	833.333333333294	41.09	-36.9
64.64	777.777777777813	41.24	-37.9
64.82	833.333333333294	41.38	-37.8
65	833.333333333294	41.53	-38.4
65.18	823.52941176477	41.68	-38.8
65.35	833.333333333294	41.82	-38.1
65.53	833.33333333336	41.97	-37.5
65.71	777.777777777752	42.12	-37.7
65.89	833.33333333336	42.26	-36.9
66.07	833.333333333333	42.41	-37.4
66.25	823.529411764701	42.56	-38.1
66.42	833.33333333336	42.7	-37
66.6	833.333333333294	42.85	-36.8
66.78	777.777777777813	43	-37.8
66.96	882.352941176453	43.14	-38
67.13	833.333333333294	43.29	-38.6
67.31	777.777777777813	43.44	-37.6
67.49	833.333333333294	43.58	-36.6
67.67	882.352941176495	43.73	-36.8
67.84	777.777777777813	43.88	-37.2
68.02	833.333333333294	44.02	-36
68.2	882.352941176453	44.17	-37.2
68.37	777.777777777813	44.32	-37.5
68.55	833.333333333294	44.46	-37.1
68.73	882.352941176453	44.61	-37.1
68.9	777.777777777813	44.76	-37.8
69.08	833.333333333294	44.9	-37.6
69.26	882.352941176495	45.05	-37
69.43	777.777777777813	45.2	-35.9
69.61	833.333333333294	45.34	-37.3
69.79	882.352941176527	45.49	-39.2
69.96	777.777777777752	45.64	-37.8
70.14	882.352941176453	45.78	-36.7
70.31	833.33333333336	45.93	-37
70.49	823.529411764701	46.08	-36.7
70.66	823.529411764701	46.22	-37.3
70.83	882.352941176453	46.36	-36.2
71	823.529411764701	46.51	-35.5
71.17	823.529411764701	46.65	-36.9
71.34	823.529411764701	46.79	-37.8
71.51	823.529411764701	46.93	-37.2
71.68	823.52941176477	47.07	-36.1
71.85	823.529411764701	47.21	-36.5
72.02	937.499999999928	47.35	-35.8
72.18	823.52941176477	47.5	-35.4
72.35	823.529411764701	47.64	-37.4
72.52	823.529411764701	47.78	-37.9
72.69	823.529411764701	47.92	-37.5
72.86	823.529411764701	48.06	-37.4
73.03	875.000000000022	48.2	-38.3
73.19	882.352941176453	48.34	-38.2
73.36	823.529411764701	48.49	-36.8
73.53	823.529411764701	48.63	-35.9
73.7	874.999999999978	48.77	-36.4
73.86	823.529411764701	48.91	-36.3
74.03	823.529411764701	49.05	-37.1
74.2	882.352941176495	49.19	-36.8
74.37	874.999999999978	49.34	-36.8
74.53	823.529411764701	49.48	-37.6
74.7	823.529411764701	49.62	-37.4
74.87	823.529411764701	49.76	-37.3
75.04	875.000000000022	49.9	-38
75.2	823.529411764701	50.04	-38.3
75.37	882.352941176453	50.18	-37.5
75.54	875.000000000022	50.33	-36.5
75.7	823.529411764701	50.47	-37.4
75.87	823.529411764701	50.61	-37.8
76.04	875.000000000022	50.75	-37.3
76.2	823.529411764701	50.89	-37.1
76.37	823.529411764701	51.03	-37.8
76.54	937.500000000011	51.17	-37.5
76.7	823.529411764701	51.32	-36
76.87	875.000000000022	51.46	-35.5
77.03	875.000000000022	51.6	-36.8
77.19	823.529411764701	51.74	-37.9
77.36	823.529411764701	51.88	-38
77.53	937.500000000011	52.02	-38.2
77.69	823.529411764701	52.17	-37.9
77.86	823.529411764701	52.31	-36.8
78.03	875.000000000022	52.45	-36.3
78.19	823.529411764659	52.59	-36.3
78.36	875.000000000022	52.73	-36.1
78.52	823.529411764701	52.87	-35.2
78.69	937.500000000011	53.01	-35.2
78.85	823.529411764701	53.16	-35.8
79.02	874.999999999945	53.3	-36.4
79.18	823.52941176477	53.44	-36.2
79.35	874.999999999945	53.58	-37.6
79.51	823.529411764701	53.72	-37.9
79.68	875.000000000022	53.86	-37
79.84	882.352941176453	54	-37.4
80.01	875.000000000022	54.15	-38
80.17	823.529411764701	54.29	-37.5
80.34	875.000000000022	54.43	-37.4
80.5	823.529411764701	54.57	-38.3
80.67	875.000000000022	54.71	-38
80.83	882.352941176453	54.85	-37.5
81	875.000000000022	55	-37.7
81.16	875.000000000022	55.14	-37.4
81.32	823.529411764701	55.28	-37.7
81.49	874.999999999945	55.42	-37.3
81.65	823.52941176477	55.56	-37.3
81.82	874.999999999945	55.7	-37.6
81.98	937.500000000011	55.84	-37.6
82.14	823.529411764701	55.99	-36.2
82.31	875.000000000022	56.13	-35.4
82.47	874.999999999978	56.27	-36.3
82.63	823.529411764701	56.41	-36.8
82.8	875.000000000022	56.55	-36.7
82.96	823.529411764701	56.69	-37.3
83.13	937.499999999928	56.83	-37.9
83.29	875.000000000022	56.98	-37.7
83.45	875.000000000022	57.12	-37.7
83.61	823.529411764701	57.26	-37.4
83.78	875.000000000022	57.4	-37.4
83.94	875.000000000022	57.54	-36.4
84.1	882.352941176453	57.68	-35.7
84.27	874.999999999945	57.83	-35.5
84.43	875.000000000022	57.97	-35.9
84.59	875.000000000022	58.11	-36.4
84.75	823.529411764701	58.25	-37.5
84.92	875.000000000022	58.39	-38.3
85.08	875.000000000022	58.53	-39
85.24	937.499999999928	58.67	-38.3
85.4	823.52941176477	58.82	-38.2
85.57	874.999999999945	58.96	-37.2
85.73	875.000000000022	59.1	-36.5
85.89	875.000000000022	59.24	-35.9
86.05	823.529411764701	59.38	-35.6
86.22	874.999999999978	59.52	-36.3
86.38	937.499999999972	59.66	-36.2
86.54	875.000000000022	59.81	-37.3
86.7	875.000000000022	59.95	-38.6
86.86	874.999999999978	60.09	-37.2
87.02	823.529411764701	60.23	-37.5
87.19	875.000000000022	60.37	-38.8
87.35	937.499999999928	60.51	-37.5
87.51	875.000000000022	60.66	-36.8
87.67	875.000000000022	60.8	-37
87.83	875.000000000022	60.94	-37.4
87.99	823.529411764701	61.08	-37.3
88.16	875.000000000022	61.22	-37
88.32	874.999999999945	61.36	-37.2
88.48	937.500000000011	61.5	-36.7
88.64	875.000000000022	61.65	-37.3
88.8	875.000000000022	61.79	-37.1
88.96	874.999999999945	61.93	-36.9
89.12	875.000000000022	62.07	-37.8
89.28	823.529411764701	62.21	-37.2
89.45	875.000000000022	62.35	-36.6
89.61	937.500000000011	62.49	-37.1
89.77	874.999999999945	62.64	-37.1
89.93	875.000000000022	62.78	-36.2
90.09	875.000000000022	62.92	-36
90.25	875.000000000022	63.06	-35.9
90.41	875.000000000022	63.2	-36.5
90.57	937.499999999928	63.34	-38.4
90.73	875.000000000022	63.49	-39.1
90.89	875.000000000022	63.63	-37.8
91.05	874.999999999978	63.77	-37.1
91.21	874.999999999945	63.91	-37.7
91.37	875.000000000022	64.05	-38.1
91.53	875.000000000022	64.19	-37.5
91.69	937.500000000055	64.33	-37.2
91.85	874.999999999945	64.48	-38.7
92.01	875.000000000022	64.62	-37.3
92.17	875.000000000022	64.76	-35.9
92.33	875.000000000022	64.9	-36.2
92.49	874.999999999945	65.04	-36.9
92.65	874.999999999933	65.18	-37.1
92.81	937.500000000055	65.32	-36.8
92.97	875.000000000022	65.47	-38.2
93.13	874.999999999945	65.61	-37.9
93.29	875.000000000022	65.75	-35.8
93.45	875.000000000022	65.89	-35
93.61	875.000000000022	66.03	-36.6
93.77	937.499999999884	66.17	-37.7
93.93	933.33333333339	66.32	-36.6
94.08	875.000000000022	66.46	-36.3
94.24	874.999999999945	66.6	-36.9
94.4	875.000000000022	66.74	-36.8
94.56	875.000000000022	66.88	-37.2
94.72	875.000000000022	67.02	-37.4
94.88	937.499999999972	67.16	-37.1
95.04	875.000000000022	67.31	-36.9
95.2	875.000000000022	67.45	-37.7
95.36	933.333333333302	67.59	-38.5
95.51	875.000000000022	67.73	-39.2
95.67	875.000000000022	67.87	-38.8
95.83	875.000000000022	68.01	-37.6
95.99	937.499999999884	68.15	-36.5
96.15	875.000000000022	68.3	-37.5
96.31	875.000000000022	68.44	-37.5
96.47	933.333333333302	68.58	-37.2
96.62	875.000000000022	68.72	-36.2
96.78	875.000000000022	68.86	-34.4
96.94	937.500000000055	69	-35.5
97.1	874.999999999945	69.15	-36.8
97.26	875.000000000022	69.29	-36.2
97.42	933.333333333296	69.43	-36.3
97.57	874.999999999945	69.57	-37.1
97.73	875.000000000022	69.71	-38.1
97.89	875.000000000022	69.85	-37.5
98.05	1000	69.99	-37.5
98.2	875.000000000022	70.14	-37.7
98.36	875.000000000022	70.28	-37.5
98.52	874.999999999945	70.42	-36.3
98.68	875.000000000022	70.56	-37.3
98.84	933.33333333339	70.7	-36.9
98.99	874.999999999945	70.84	-37.6
99.15	937.499999999967	70.98	-37.4
99.31	875.000000000022	71.13	-36.2
99.47	933.333333333302	71.27	-36.4
99.62	875.000000000022	71.41	-37.7
99.78	875.000000000022	71.55	-37.6
99.94	875.000000000022	71.69	-36.7
100.1	1000	71.83	-36.2
100.25	875.000000000022	71.98	-36.2
100.41	875.000000000022	72.12	-35.6
100.57	933.333333333302	72.26	-35.7
100.72	875.000000000022	72.4	-36.6
100.88	874.999999999945	72.54	-38
101.04	933.333333333296	72.68	-37.5
101.19	937.500000000055	72.82	-37.8
101.35	874.999999999945	72.97	-37
101.51	875.000000000022	73.11	-37.3
101.67	933.33333333339	73.25	-37.7
101.82	874.999999999945	73.39	-37
101.98	875.000000000022	73.53	-36.6
102.14	933.333333333302	73.67	-37.7
102.29	937.499999999967	73.81	-38.7

