iceDepth	density	STD	weDepth	N_Ave
1.595	307.649235798236	17.2537563610645	0.48	6
4.14	349.151059324359	16.5988884758587	1.305	6
6.425	381.91573926868	21.0006086948774	2.13	6
8.51	413.350415923945	18.0834437348304	2.955	6
10.435	451.98874950219	31.7527249077336	3.78	6
12.25	463.966135211964	17.3775317223779	4.605	6
14.01	476.806239737274	16.4062439313579	5.43	6
15.7	496.913580246914	12.7256346469678	6.255	6
17.325	522.079772079772	13.3059413762574	7.075	6
18.895	532.564102564104	18.5981413392687	7.905	6
20.42	549.743589743589	15.4528401777667	8.725	6
21.91	561.944444444443	24.3130940690373	9.555	6
23.355	580.615942028986	19.7275316713985	10.375	6
24.785	586.631363805278	16.4904140541651	11.21	6
26.27	602.564102564102	5.73350763461733	12.09	6
27.765	615	15.8113883008427	13	6
29.235	627.777777777778	19.641855032961	13.91	6
30.675	636.473429951689	16.7565663351559	14.82	6
32.095	645.531400966185	15.3955903188174	15.73	6
33.495	659.420289855075	16.2033911412968	16.64	6
34.87	664.361001317519	17.6917641660132	17.55	6
36.23	674.242424242424	16.3533485998776	18.46	6
37.575	684.45322793149	21.9971118011357	19.37	6
38.895	694.805194805197	18.74513861005	20.28	6
40.205	700.216450216448	18.9007025936968	21.19	6
41.5	705.627705627706	17.4507743469591	22.1	6
42.785	711.03896103896	13.9017668600226	23.01	6
44.055	722.222222222224	17.7465712499967	23.92	6
45.315	734.753550543024	30.0200227382313	24.83	6
46.56	727.923646401906	38.12531268028	25.745	6
47.855	740.620490620495	19.1333774980905	26.695	6
49.16	744.588744588744	17.316017316033	27.66	6
50.445	752.525252525251	29.8268782230873	28.625	6
51.73	756.132756132757	12.9065972727349	29.59	6
53	764.069264069264	23.9403463535894	30.555	6
54.225	767.335004177109	23.662504658763	31.49	6
55.37	770.467836257313	36.6664801286312	32.37	6
56.5	769.980506822613	23.7944553912877	33.24	6
57.625	777.290448343074	33.4415954469569	34.115	6
58.74	793.85964912281	43.1967447447378	34.985	6
59.85	784.600389863546	39.542812427095	35.86	6
60.96	790.935672514623	19.6690410044898	36.73	6
62.06	791.423001949315	33.8334404633728	37.605	6
63.135	847.960713750193	143.893810915072	38.475	6
64.21	798.245614035087	25.1529978568212	39.35	6
65.3	805.555555555545	27.7777777777931	40.22	6
66.38	805.555555555562	27.7777777778107	41.095	6
67.46	814.814814814813	26.1891400439633	41.965	6
68.535	813.725490196088	39.487078345089	42.84	6
69.605	813.180827886703	25.2725659218442	43.71	6
70.7	821.637426900593	23.0234148362985	44.605	6
71.815	822.124756335282	36.9246525136994	45.52	6
72.935	820.175438596489	21.9298245614226	46.44	6
74.045	821.637426900582	23.023414836293	47.355	6
75.155	835.282651072119	28.830798163259	48.27	6
76.235	832.244008714602	30.2275314281146	49.17	6
77.305	831.699346405224	3.65370584558777	50.06	6
78.37	840.413943355131	35.570243719525	50.95	6
79.43	840.413943355119	35.5702437195105	51.84	6
80.5	833.333333333333	2.94428620348422E-11	52.735	6
81.58	850.762527233113	24.7207096250533	53.64	6
82.655	843.997248022014	46.3168374985889	54.545	6
83.725	842.363261093915	32.2497420020643	55.455	6
84.795	852.167182662539	48.0077246283237	56.36	6
85.865	878.540305010899	59.167978043356	57.27	6
86.925	828.441098661687	86.1598355692654	58.175	6
88.01	859.477124183001	40.6859463986613	59.09	6
89.075	868.320310580375	95.5532249828308	60	6
90.135	850.762527233107	24.7207096250985	60.91	6
91.205	868.191721132909	24.7926071388823	61.825	6
92.265	858.932461873641	25.6916697496267	62.74	6
93.325	858.93246187364	25.6916697496045	63.65	6
94.385	868.736383442252	39.9983920865653	64.56	6
95.44	859.477124183014	40.6859463986265	65.48	6
96.5	867.10239651416	23.9898862151969	66.39	6
97.55	858.932461873633	25.6916697496383	67.3	6
98.605	877.45098039216	48.2787147146662	68.215	6
99.66	867.647058823528	39.5208713151675	69.13	6
100.705	867.10239651416	23.9898862151987	70.04	6
101.755	876.906318082781	36.8120811519009	70.95	6
102.805	875.2723311547	18.906922611863	71.87	6
103.845	867.10239651416	23.9898862151956	72.78	6
104.895	875.272331154675	18.906922611888	73.69	6
105.935	885.076252723309	31.2552652187539	74.605	6
106.975	867.647058823528	39.5208713151701	75.52	6
108.02	875.272331154687	18.9069226118965	76.43	6
109.06	893.790849673203	37.7235175837159	77.34	6
109.269120458891	833.333333333333	0	77.4889292543021	6

