depth	d18O
3	
3.02941176470588	
3.05882352941176	
3.08823529411765	
3.11764705882353	
3.14705882352941	-32.8398
3.17647058823529	-33.5204
3.20588235294118	-34.2566
3.23529411764706	-35.2521
3.26470588235294	-36.881
3.29411764705882	-37.9949
3.3235294117647	-38.9093
3.35294117647059	-39.1057
3.38235294117647	-38.3862
3.41176470588235	-36.9627
3.44117647058823	-36.3941
3.47058823529412	-36.5491
3.5	-37.2129
3.52941176470588	-37.2663
3.55882352941176	-38.5454
3.58823529411764	-38.8277
3.61764705882353	-39.0829
3.64705882352941	-38.0348
3.67647058823529	-36.9661
3.70588235294117	-35.8061
3.73529411764706	-34.5129
3.76470588235294	-32.9057
3.79411764705882	-31.9275
3.8235294117647	-31.5525
3.85294117647059	-31.3979
3.88235294117647	-31.8424
3.91176470588235	-32.1891
3.94117647058823	-33.3278
3.97058823529411	-33.76
4	-35.2201
4.03030303030303	-34.7581
4.06060606060606	-34.6328
4.09090909090909	-33.9394
4.12121212121212	-33.1463
4.15151515151515	-32.6924
4.18181818181818	-32.4228
4.21212121212121	-33.0095
4.24242424242424	-33.9487
4.27272727272727	-35.48
4.3030303030303	-36.9758
4.33333333333333	-37.5012
4.36363636363636	-37.9183
4.39393939393939	-37.6631
4.42424242424242	-37.1487
4.45454545454545	-36.5991
4.48484848484848	-35.5203
4.51515151515151	-34.9938
4.54545454545454	-35.1114
4.57575757575757	-35.4903
4.6060606060606	-35.7239
4.63636363636363	-36.6493
4.66666666666666	-37.7087
4.69696969696969	-37.8682
4.72727272727272	-38.6621
4.75757575757575	-38.4987
4.78787878787878	-38.3217
4.81818181818181	-37.7887
4.84848484848484	-37.0831
4.87878787878787	-36.3146
4.90909090909091	-35.971
4.93939393939394	-35.8087
4.96969696969697	-35.6162
5	-38.9804
5.03030303030303	-39.2638
5.06060606060606	-39.5691
5.09090909090909	-39.8009
5.12121212121212	-40.1004
5.15151515151515	-39.5792
5.18181818181818	-38.698
5.21212121212121	-37.6126
5.24242424242424	-37.1248
5.27272727272727	-36.9964
5.3030303030303	-37.1329
5.33333333333333	-37.1686
5.36363636363636	-37.9
5.39393939393939	-38.411
5.42424242424242	-38.7442
5.45454545454545	-38.3288
5.48484848484848	-38.1505
5.51515151515151	-37.4096
5.54545454545454	-36.4619
5.57575757575757	-35.8285
5.6060606060606	-34.9474
5.63636363636363	-34.2404
5.66666666666666	-33.2819
5.69696969696969	-33.1254
5.72727272727272	-33.0225
5.75757575757575	-33.478
5.78787878787878	-33.6289
5.81818181818181	-34.8165
5.84848484848484	-35.8849
5.87878787878787	-36.3132
5.9090909090909	-37.3835
5.93939393939393	-38.2153
5.96969696969696	-38.065
6	-36.7834
6.03030303030303	-36.6706
6.06060606060606	-36.1713
6.09090909090909	-35.3302
6.12121212121212	-34.3182
6.15151515151515	-32.8911
6.18181818181818	-31.7738
6.21212121212121	-31.217
6.24242424242424	-30.678
6.27272727272727	-30.9897
6.3030303030303	-31.8668
6.33333333333333	-32.9253
6.36363636363636	-33.6914
6.39393939393939	-34.5451
6.42424242424242	-34.8683
6.45454545454545	-34.7922
6.48484848484848	-33.7768
6.51515151515151	-33.15
6.54545454545454	-32.2935
6.57575757575757	-31.4049
6.6060606060606	-30.7301
6.63636363636363	-30.6545
6.66666666666666	-31.1905
6.69696969696969	-31.9521
6.72727272727272	-33.1451
6.75757575757575	-34.2564
6.78787878787878	-35.3951
6.81818181818181	-36.2269
6.84848484848484	-36.5417
6.87878787878787	-36.6682
6.9090909090909	-36.1381
6.93939393939393	-35.3821
6.96969696969696	-34.126
7	-36.6191
7.03030303030302	-36.5753
7.06060606060605	-36.1748
7.09090909090908	-35.8818
7.12121212121212	-35.9157
7.15151515151515	-36.2506
7.18181818181818	-36.3505
7.21212121212121	-36.8007
7.24242424242424	-36.6595
7.27272727272727	-36.517
7.3030303030303	-36.3336
7.33333333333333	-35.949
7.36363636363636	-35.8346
7.39393939393939	-34.9143
7.42424242424242	-34.4239
