depth	cond
8.707	182
8.71	184
8.713	182
8.717	180
8.72	174
8.723	168
8.727	160
8.73	150
8.733	146
8.737	146
8.74	146
8.743	144
8.747	144
8.75	148
8.753	150
8.757	156
8.76	160
8.763	164
8.767	164
8.77	166
8.773	168
8.777	168
8.78	164
8.783	164
8.787	164
8.79	166
8.793	164
8.797	164
8.8	168
8.803	172
8.807	170
8.81	176
8.813	176
8.817	176
8.82	178
8.823	178
8.827	176
8.83	180
8.833	184
8.837	184
8.84	184
8.843	192
8.847	208
8.85	224
8.853	230
8.857	232
8.86	232
8.863	222
8.867	214
8.87	206
8.873	200
8.877	198
8.88	194
8.883	192
8.887	194
8.89	194
8.893	198
8.897	200
8.9	200
8.903	200
8.907	208
8.91	212
8.913	216
8.917	224
8.92	232
8.923	246
8.927	258
8.93	256
8.933	266
8.937	270
8.94	268
8.943	268
8.947	258
8.95	254
8.953	250
8.957	240
8.96	236
8.963	230
8.967	214
8.97	200
8.973	196
8.977	188
8.98	182
8.983	178
8.987	174
8.99	164
8.993	152
8.997	144
9	142
9.003	150
9.007	150
9.01	146
9.013	144
9.017	144
9.02	142
9.023	142
9.027	144
9.03	142
9.033	144
9.037	148
9.04	148
9.043	152
9.047	164
9.05	170
9.053	174
9.057	178
9.06	182
9.063	188
9.067	192
9.07	202
9.073	208
9.077	210
9.08	222
9.083	230
9.087	234
9.09	242
9.093	248
9.097	256
9.1	258
9.103	262
9.107	268
9.11	268
9.113	274
9.117	276
9.12	280
9.123	286
9.127	296
9.13	308
9.133	314
9.137	320
9.14	338
9.143	346
9.147	354
9.15	360
9.153	372
9.157	378
9.16	384
9.163	394
9.167	398
9.17	400
9.173	394
9.177	390
9.18	384
9.183	366
9.187	360
9.19	362
9.193	346
9.197	340
9.2	332
9.203	320
9.207	310
9.21	308
9.213	300
9.217	294
9.22	292
9.223	288
9.227	280
9.23	272
9.233	272
9.237	270
9.24	276
9.243	266
9.247	274
9.25	280
9.253	286
9.257	286
9.26	286
9.263	284
9.267	286
9.27	278
9.273	270
9.277	254
9.28	244
9.283	240
9.287	232
9.29	222
9.293	204
9.297	180
9.3	154
9.303	146
9.307	142
9.31	134
9.313	128
9.317	124
9.32	122
9.323	122
9.327	124
9.33	130
9.333	138
9.337	144
9.34	142
9.343	142
9.347	140
9.35	138
9.353	138
9.357	142
9.36	144
9.363	144
9.367	142
9.37	140
9.373	140
9.377	140
9.38	142
9.383	140
9.387	140
9.39	138
9.393	138
9.397	138
9.4	138
9.403	136
9.407	138
9.41	138
9.413	140
9.417	140
9.42	144
9.423	146
9.427	146
9.43	148
9.433	148
9.437	150
9.44	156
9.443	162
9.447	164
9.45	164
9.453	166
9.457	164
9.46	166
9.463	164
9.467	164
9.47	166
9.473	176
9.477	180
9.48	184
9.483	186
9.487	192
9.49	190
9.493	202
9.497	200
9.5	198
9.503	226
9.507	226
9.51	234
9.513	238
9.517	242
9.52	244
9.523	252
9.527	252
9.53	262
9.533	270
9.537	278
9.54	280
9.543	286
9.547	292
9.55	288
9.553	278
9.557	276
9.56	272
9.563	268
9.567	266
9.57	270
9.573	270
9.577	268
9.58	268
9.583	268
9.587	266
9.59	262
9.593	254
9.597	252
9.6	242
9.603	244
9.607	244
9.61	238
9.613	234
9.617	230
9.62	224
9.623	220
9.627	226
9.63	226
9.633	226
9.637	224
9.64	224
9.643	220
9.647	216
9.65	206
9.653	200
9.657	194
9.66	196
9.663	200
9.667	198
9.67	204
9.673	210
9.677	212
9.68	216
9.683	214
9.687	214
9.69	216
9.693	218
9.697	222
9.7	224
9.703	228
9.707	238
9.71	240
9.713	242
9.717	242
9.72	244
9.723	246
9.727	246
9.73	236
9.733	236
9.737	234
9.74	236
9.743	234
9.747	234
9.75	236
9.753	238
9.757	240
9.76	248
9.763	248
9.767	252
9.77	256
9.773	254
9.777	248
9.78	246
9.783	242
9.787	238
9.79	240
9.793	244
9.797	242
9.8	238
9.803	230
9.807	220
9.81	214
9.813	208
9.817	208
9.82	212
9.823	218
9.827	220
9.83	224
9.833	226
9.837	226
9.84	226
9.843	228
9.847	226
9.85	226
9.853	226
9.857	222
9.86	222
9.863	222
9.867	224
9.87	228
9.873	230
9.877	230
9.88	230
9.883	222
9.887	226
9.89	230
9.893	252
9.897	270
9.9	282
9.903	298
9.907	298
9.91	294
9.913	288
9.917	282
9.92	276
9.923	274
9.927	272
9.93	272
9.933	270
9.937	268
9.94	264
9.943	256
9.947	250
9.95	238
9.953	230
9.957	224
9.96	218
9.963	212
9.967	200
9.97	202
9.973	202
9.977	204
9.98	202
9.983	200
9.987	196
9.99	192
9.993	188
9.997	186
10	188
10.003	222
10.007	220
10.01	218
10.013	218
10.017	218
10.02	226
10.023	246
10.027	256
10.03	262
10.033	272
10.037	278
10.04	278
10.043	278
10.047	282
10.05	288
10.053	302
10.057	310
10.06	310
10.063	326
10.067	338
10.07	346
10.073	346
10.077	342
10.08	340
10.083	334
10.087	322
10.09	320
10.093	316
10.097	314
10.1	306
10.103	308
10.107	304
10.11	298
10.113	294
10.117	290
10.12	284
10.123	278
10.127	264
10.13	248
10.133	234
10.137	218
10.14	212
10.143	194
10.147	192
10.15	196
10.153	216
10.157	228
10.16	244
10.163	258
10.167	286
10.17	292
10.173	286
10.177	288
10.18	290
10.183	290
10.187	288
10.19	292
10.193	294
10.197	288
10.2	288
10.203	282
10.207	278
10.21	268
10.213	264
10.217	256
10.22	246
10.223	248
10.227	244
10.23	244
10.233	250
10.237	246
10.24	254
10.243	258
10.247	258
10.25	250
10.253	254
10.257	256
10.26	258
10.263	260
10.267	260
10.27	256
10.273	244
10.277	244
10.28	242
10.283	230
10.287	216
10.29	206
10.293	200
10.297	200
10.3	198
10.303	196
10.307	194
10.31	194
10.313	196
10.317	190
10.32	186
10.323	190
10.327	194
10.33	190
10.333	190
10.337	194
10.34	194
10.343	196
10.347	194
10.35	192
10.353	190
10.357	190
10.36	186
10.363	188
10.367	194
10.37	208
10.373	212
10.377	222
10.38	228
10.383	240
10.387	242
10.39	246
10.393	250
10.397	250
10.4	248
10.403	242
10.407	236
10.41	230
10.413	226
10.417	224
10.42	220
10.423	220
10.427	220
10.43	222
10.433	218
10.437	212
10.44	204
10.443	198
10.447	186
10.45	184
10.453	186
10.457	182
10.46	180
10.463	188
10.467	184
10.47	182
10.473	182
10.477	174
10.48	172
10.483	168
10.487	166
10.49	166
10.493	166
10.497	168
10.5	168
10.503	178
10.507	178
10.51	182
10.513	180
10.517	178
10.52	176
10.523	172
10.527	170
10.53	164
10.533	162
10.537	162
10.54	160
10.543	160
10.547	162
10.55	162
10.553	164
10.557	164
10.56	164
10.563	166
10.567	170
10.57	166
10.573	168
10.577	168
10.58	168
10.583	170
10.587	170
10.59	178
10.593	178
10.597	180
10.6	188
10.603	194
10.607	198
10.61	204
10.613	202
10.617	206
10.62	206
10.623	210
10.627	212
10.63	214
10.633	218
10.637	226
10.64	224
10.643	228
10.647	228
10.65	234
10.653	248
10.657	254
10.66	258
10.663	268
10.667	270
10.67	270
10.673	268
10.677	264
10.68	260
10.683	262
10.687	254
10.69	242
10.693	242
10.697	234
10.7	232
10.703	228
10.707	224
10.71	228
10.713	228
10.717	236
10.72	244
10.723	254
10.727	262
10.73	266
10.733	272
10.737	272
10.74	276
10.743	274
10.747	282
10.75	280
10.753	280
10.757	282
10.76	274
10.763	276
10.767	284
10.77	278
10.773	262
10.777	250
10.78	238
10.783	222
10.787	202
10.79	196
10.793	196
10.797	196
10.8	198
10.803	204
10.807	208
10.81	212
10.813	216
10.817	218
10.82	222
10.823	232
10.827	236
10.83	246
10.833	250
10.837	242
10.84	242
10.843	244
10.847	248
10.85	260
10.853	274
10.857	290
10.86	294
10.863	304
10.867	312
10.87	316
10.873	316
10.877	314
10.88	314
10.883	314
10.887	316
10.89	316
10.893	318
10.897	320
10.9	320
10.903	322
10.907	332
10.91	334
10.913	340
10.917	342
10.92	338
10.923	340
10.927	336
10.93	336
10.933	340
10.937	340
10.94	340
10.943	344
10.947	346
10.95	360
10.953	358
10.957	362
10.96	364
10.963	366
10.967	366
10.97	364
10.973	362
10.977	362
10.98	360
10.983	354
10.987	346
10.99	342
10.993	332
10.997	330
11	328
11.003	338
11.007	336
11.01	318
11.013	300
11.017	282
11.02	286
11.023	292
11.027	290
11.03	288
11.033	294
11.037	294
11.04	290
11.043	286
11.047	278
11.05	272
11.053	268
11.057	264
11.06	258
11.063	252
11.067	248
11.07	254
11.073	252
11.077	248
11.08	244
11.083	246
11.087	244
11.09	240
11.093	244
11.097	248
11.1	250
11.103	250
11.107	252
11.11	250
11.113	248
11.117	240
11.12	236
11.123	222
11.127	216
11.13	222
11.133	224
11.137	224
11.14	228
11.143	234
11.147	234
11.15	230
11.153	230
11.157	232
11.16	234
11.163	236
11.167	236
11.17	238
11.173	234
11.177	234
11.18	236
11.183	240
11.187	246
11.19	246
11.193	246
11.197	248
11.2	252
11.203	252
11.207	254
11.21	256
11.213	260
11.217	258
11.22	260
11.223	262
11.227	262
11.23	248
11.233	238
11.237	234
11.24	224
11.243	196
11.247	174
11.25	154
11.253	146
11.257	144
11.26	146
11.263	152
11.267	154
11.27	168
11.273	184
11.277	200
11.28	202
11.283	202
11.287	204
11.29	206
11.293	212
11.297	216
11.3	222
11.303	228
11.307	232
11.31	240
11.313	242
11.317	246
11.32	250
11.323	260
11.327	266
11.33	270
11.333	276
11.337	276
11.34	278
11.343	274
11.347	274
11.35	270
11.353	272
11.357	276
11.36	276
11.363	276
11.367	272
11.37	270
11.373	266
11.377	276
11.38	278
11.383	276
11.387	276
11.39	274
11.393	274
11.397	272
11.4	266
11.403	262
11.407	266
11.41	290
11.413	314
11.417	330
11.42	340
11.423	344
11.427	338
11.43	318
11.433	314
11.437	294
11.44	292
11.443	286
11.447	280
11.45	274
11.453	274
11.457	274
11.46	268
11.463	268
11.467	268
11.47	266
11.473	266
11.477	254
11.48	264
11.483	266
11.487	272
11.49	260
11.493	280
11.497	274
11.5	288
11.503	276
11.507	282
11.51	286
11.513	286
11.517	290
11.52	286
11.523	282
11.527	286
11.53	292
11.533	296
11.537	300
11.54	304
11.543	306
11.547	304
11.55	304
11.553	306
11.557	304
11.56	306
11.563	292
11.567	284
11.57	276
11.573	270
11.577	262
11.58	266
11.583	260
11.587	260
11.59	260
11.593	262
11.597	260
11.6	260
11.603	254
11.607	250
11.61	242
11.613	238
11.617	236
11.62	230
11.623	218
11.627	210
11.63	208
11.633	204
11.637	202
11.64	198
11.643	194
11.647	192
11.65	190
11.653	190
11.657	192
11.66	194
11.663	196
11.667	200
11.67	202
11.673	200
11.677	204
11.68	204
11.683	202
11.687	204
11.69	208
11.693	212
11.697	214
11.7	208
11.703	218
11.707	218
11.71	218
11.713	224
11.717	228
11.72	230
11.723	230
11.727	236
11.73	242
11.733	246
11.737	248
11.74	250
11.743	252
11.747	248
11.75	260
11.753	262
11.757	268
11.76	272
11.763	278
11.767	272
11.77	262
11.773	258
11.777	252
11.78	244
11.783	230
11.787	224
11.79	224
11.793	224
11.797	222
11.8	224
11.803	222
11.807	218
11.81	216
11.813	216
11.817	214
11.82	210
11.823	204
11.827	196
11.83	196
11.833	196
11.837	196
11.84	196
11.843	196
11.847	206
11.85	212
11.853	214
11.857	218
11.86	214
11.863	214
11.867	210
11.87	206
11.873	208
11.877	202
11.88	202
11.883	204
11.887	210
11.89	220
11.893	222
11.897	234
11.9	236
11.903	240
11.907	240
11.91	232
11.913	228
11.917	226
11.92	234
11.923	230
11.927	226
11.93	226
11.933	218
11.937	210
11.94	214
11.943	216
11.947	218
11.95	218
11.953	220
11.957	220
11.96	214
11.963	212
11.967	210
11.97	210
11.973	212
11.977	214
11.98	216
11.983	218
11.987	224
11.99	226
11.993	226
11.997	226
12	228
12.003	256
12.007	258
12.01	262
12.013	266
12.017	270
12.02	282
12.023	288
12.027	298
12.03	306
12.033	302
12.037	302
12.04	296
12.043	280
12.047	268
12.05	256
12.053	250
12.057	248
12.06	232
12.063	220
12.067	208
12.07	194
12.073	188
12.077	186
12.08	188
12.083	194
12.087	206
12.09	210
12.093	216
12.097	220
12.1	226
12.103	226
12.107	226
12.11	226
12.113	226
12.117	224
12.12	228
12.123	230
12.127	228
12.13	232
12.133	232
12.137	232
12.14	234
12.143	236
12.147	236
12.15	240
12.153	240
12.157	242
12.16	248
12.163	262
12.167	262
12.17	266
12.173	264
12.177	278
12.18	290
12.183	294
12.187	292
12.19	290
12.193	290
12.197	294
12.2	290
12.203	292
12.207	298
12.21	300
12.213	302
12.217	296
12.22	296
12.223	294
12.227	290
12.23	294
12.233	298
12.237	300
12.24	312
12.243	318
12.247	314
12.25	308
12.253	308
12.257	306
12.26	314
12.263	318
12.267	320
12.27	318
12.273	312
12.277	308
12.28	300
12.283	292
12.287	276
12.29	262
12.293	258
12.297	254
12.3	244
12.303	250
12.307	264
12.31	272
12.313	262
12.317	262
12.32	262
12.323	262
12.327	264
12.33	260
12.333	258
12.337	256
12.34	262
12.343	266
12.347	280
12.35	282
12.353	290
12.357	296
12.36	300
12.363	296
12.367	310
12.37	312
12.373	314
12.377	316
12.38	318
12.383	320
12.387	318
12.39	314
12.393	310
12.397	306
12.4	302
12.403	300
12.407	304
12.41	316
12.413	334
12.417	352
12.42	312
12.423	278
12.427	242
12.43	218
12.433	208
12.437	212
12.44	210
12.443	202
12.447	198
12.45	188
12.453	176
12.457	168
12.46	160
12.463	150
12.467	148
12.47	136
12.473	132
12.477	128
12.48	124
12.483	116
12.487	116
12.49	114
12.493	116
12.497	116
12.5	118
12.503	126
12.507	128
12.51	130
12.513	132
12.517	136
12.52	138
12.523	140
12.527	142
12.53	150
12.533	156
12.537	176
12.54	192
12.543	206
12.547	224
12.55	236
12.553	246
12.557	252
12.56	256
12.563	266
12.567	282
12.57	312
12.573	318
12.577	330
12.58	330
12.583	344
12.587	352
12.59	354
12.593	348
12.597	342
12.6	328
12.603	312
12.607	294
12.61	286
12.613	282
12.617	284
12.62	290
12.623	306
12.627	340
12.63	370
12.633	404
12.637	432
12.64	446
12.643	454
12.647	454
12.65	446
12.653	532
12.657	548
12.66	544
12.663	530
12.667	450
12.67	428
12.673	420
12.677	402
12.68	378
12.683	380
12.687	350
12.69	270
12.693	268
12.697	252
12.7	254
12.703	234
12.707	224
12.71	208
12.713	204
12.717	202
12.72	200
12.723	188
12.727	188
12.73	184
12.733	178
12.737	174
12.74	174
12.743	172
12.747	176
12.75	178
12.753	184
12.757	184
12.76	192
12.763	204
12.767	226
12.77	238
12.773	242
12.777	254
12.78	258
12.783	272
12.787	282
12.79	286
12.793	294
12.797	294
12.8	298
12.803	298
12.807	300
12.81	298
12.813	304
12.817	304
12.82	302
12.823	306
12.827	304
12.83	300
12.833	304
12.837	306
12.84	308
12.843	308
12.847	306
12.85	306
12.853	304
12.857	298
12.86	296
12.863	288
12.867	274
12.87	266
12.873	262
12.877	258
12.88	258
12.883	254
12.887	254
12.89	262
12.893	268
12.897	270
12.9	276
12.903	282
12.907	280
12.91	278
12.913	284
12.917	280
12.92	280
12.923	280
12.927	286
12.93	292
12.933	300
12.937	304
12.94	308
12.943	310
12.947	304
12.95	304
12.953	304
12.957	300
12.96	296
12.963	288
12.967	280
12.97	280
12.973	274
12.977	270
12.98	262
12.983	256
12.987	254
12.99	262
12.993	232
12.997	226
13	234
13.003	294
13.007	294
13.01	296
13.013	310
13.017	312
13.02	312
13.023	308
13.027	298
13.03	296
13.033	286
13.037	286
13.04	288
13.043	286
13.047	288
13.05	284
13.053	284
13.057	282
13.06	280
13.063	274
13.067	272
13.07	270
13.073	268
13.077	268
13.08	264
13.083	258
13.087	254
13.09	246
13.093	238
13.097	234
13.1	234
13.103	228
13.107	222
13.11	214
13.113	212
13.117	208
13.12	212
13.123	214
13.127	218
13.13	226
13.133	240
13.137	244
13.14	252
13.143	260
13.147	260
13.15	260
13.153	256
13.157	256
13.16	256
13.163	252
13.167	248
13.17	246
13.173	248
13.177	252
13.18	260
13.183	262
13.187	262
13.19	258
13.193	250
13.197	246
13.2	240
13.203	234
13.207	228
13.21	228
13.213	226
13.217	226
13.22	226
13.223	224
13.227	224
13.23	224
13.233	226
13.237	224
13.24	224
13.243	222
13.247	224
13.25	224
13.253	226
13.257	224
13.26	224
13.263	232
13.267	240
13.27	244
13.273	248
13.277	252
13.28	256
13.283	258
13.287	272
13.29	284
13.293	290
13.297	292
13.3	300
13.303	304
13.307	302
13.31	304
13.313	306
13.317	306
13.32	306
13.323	296
13.327	302
13.33	300
13.333	302
13.337	306
13.34	308
13.343	318
13.347	314
13.35	298
13.353	298
13.357	292
13.36	292
13.363	290
13.367	260
13.37	248
13.373	236
13.377	222
13.38	204
13.383	202
13.387	222
13.39	224
13.393	226
13.397	232
13.4	242
13.403	244
13.407	228
13.41	218
13.413	218
13.417	218
13.42	220
13.423	224
13.427	226
13.43	232
13.433	232
13.437	232
13.44	232
13.443	236
13.447	232
13.45	232
13.453	228
13.457	232
13.46	230
13.463	230
13.467	240
13.47	242
13.473	250
13.477	250
13.48	256
13.483	254
13.487	248
13.49	242
13.493	238
13.497	238
13.5	240
13.503	246
13.507	246
13.51	242
13.513	238
13.517	234
13.52	232
13.523	236
13.527	236
13.53	246
13.533	250
13.537	254
13.54	256
13.543	260
13.547	268
13.55	276
13.553	280
13.557	280
13.56	286
13.563	290
13.567	294
13.57	300
13.573	298
13.577	296
13.58	296
13.583	294
13.587	280
13.59	262
13.593	254
13.597	250
13.6	238
13.603	232
13.607	228
13.61	224
13.613	222
13.617	216
13.62	216
13.623	208
13.627	194
13.63	188
13.633	184
13.637	184
13.64	184
13.643	172
13.647	164
13.65	154
13.653	154
13.657	154
13.66	152
13.663	152
13.667	150
13.67	150
13.673	148
13.677	146
13.68	144
13.683	144
13.687	144
13.69	142
13.693	142
13.697	142
13.7	144
13.703	142
13.707	142
13.71	142
13.713	146
13.717	146
13.72	146
13.723	148
13.727	148
13.73	152
13.733	152
13.737	152
13.74	156
13.743	160
13.747	164
13.75	164
13.753	164
13.757	162
13.76	162
13.763	162
13.767	164
13.77	174
13.773	184
13.777	186
13.78	194
13.783	198
13.787	202
13.79	214
13.793	220
13.797	228
13.8	232
13.803	236
13.807	236
13.81	230
13.813	230
13.817	226
13.82	226
13.823	222
13.827	220
13.83	216
13.833	214
13.837	214
13.84	214
13.843	212
13.847	210
13.85	208
13.853	206
13.857	206
13.86	204
13.863	200
13.867	206
13.87	208
13.873	216
13.877	220
13.88	218
13.883	228
13.887	234
13.89	238
13.893	246
13.897	246
13.9	248
13.903	250
13.907	252
13.91	254
13.913	256
13.917	258
13.92	256
13.923	250
13.927	246
13.93	246
13.933	242
13.937	240
13.94	246
13.943	248
13.947	262
13.95	272
13.953	274
13.957	286
13.96	292
13.963	298
13.967	298
13.97	308
13.973	310
13.977	316
13.98	326
13.983	334
13.987	332
13.99	334
13.993	336
13.997	338
14	336
14.003	0
14.007	70
14.01	326
14.013	292
14.017	276
14.02	270
14.023	270
14.027	272
14.03	274
14.033	272
14.037	272
14.04	266
14.043	266
14.047	268
14.05	268
14.053	260
14.057	256
14.06	254
14.063	246
14.067	242
14.07	238
14.073	240
14.077	238
14.08	248
14.083	250
14.087	250
14.09	250
14.093	244
14.097	240
14.1	232
14.103	230
14.107	226
14.11	226
14.113	226
14.117	224
14.12	222
14.123	222
14.127	220
14.13	218
14.133	216
14.137	214
14.14	212
14.143	210
14.147	212
14.15	214
14.153	200
14.157	206
14.16	208
14.163	208
14.167	208
14.17	204
14.173	206
14.177	208
14.18	206
14.183	210
14.187	210
14.19	206
14.193	204
14.197	200
14.2	202
14.203	204
14.207	204
14.21	204
14.213	202
14.217	202
14.22	198
14.223	200
14.227	202
14.23	204
14.233	204
14.237	208
14.24	210
14.243	212
14.247	214
14.25	214
14.253	212
14.257	214
14.26	210
14.263	210
14.267	214
14.27	218
14.273	222
14.277	222
14.28	226
14.283	224
14.287	226
14.29	228
14.293	232
14.297	232
14.3	232
14.303	230
14.307	234
14.31	234
14.313	238
14.317	238
14.32	238
14.323	236
14.327	234
14.33	234
14.333	230
14.337	236
14.34	240
14.343	246
14.347	250
14.35	250
14.353	250
14.357	250
14.36	252
14.363	250
14.367	250
14.37	246
14.373	236
14.377	230
14.38	226
14.383	214
14.387	208
14.39	210
14.393	208
14.397	210
14.4	220
14.403	222
14.407	226
14.41	236
14.413	234
14.417	234
14.42	240
14.423	234
14.427	240
14.43	236
14.433	236
14.437	236
14.44	240
14.443	248
14.447	246
14.45	254
14.453	246
14.457	242
14.46	238
14.463	244
14.467	256
14.47	272
14.473	270
14.477	270
14.48	270
14.483	270
14.487	272
14.49	270
14.493	270
14.497	270
14.5	270
14.503	166
14.507	286
14.51	308
14.513	318
14.517	326
14.52	332
14.523	336
14.527	320
14.53	330
14.533	328
14.537	328
14.54	324
14.543	322
14.547	322
14.55	324
14.553	322
14.557	324
14.56	330
14.563	328
14.567	328
14.57	324
14.573	326
14.577	316
14.58	330
14.583	328
14.587	322
14.59	314
14.593	312
14.597	310
14.6	310
14.603	300
14.607	306
14.61	310
14.613	312
14.617	314
14.62	314
14.623	320
14.627	314
14.63	316
14.633	316
14.637	316
14.64	312
14.643	306
14.647	298
14.65	284
14.653	276
14.657	274
14.66	252
14.663	256
14.667	268
14.67	272
14.673	276
14.677	280
14.68	280
14.683	280
14.687	274
14.69	268
14.693	268
14.697	268
14.7	260
14.703	254
14.707	252
14.71	254
14.713	252
14.717	252
14.72	244
14.723	240
14.727	234
14.73	232
14.733	258
14.737	258
14.74	260
14.743	256
14.747	254
14.75	248
14.753	246
14.757	246
14.76	244
14.763	246
14.767	248
14.77	252
14.773	250
14.777	256
