fDCT,fNDCT,fFFT,lDCT,lNDCT,lFFT,lMean,lStd,depth
2.121448181454106408e+00,2.514486276070039938e+00,2.526073770430201648e+00,4.713761140819234807e-01,3.976955489941776944e-01,3.958712574849686527e-01,4.216476401870232760e-01,3.517122732020661058e-02,3.838850000000000051e+01
2.153888199659332425e+00,2.590581594202999938e+00,2.587710204537713832e+00,4.642766510156673965e-01,3.860137052767306787e-01,3.864420359924525816e-01,4.122441307616168671e-01,3.679296345581711120e-02,3.988750000000000284e+01
2.090057520408727054e+00,2.829206687484891791e+00,2.829733049410000589e+00,4.784557315936655009e-01,3.534559721011334421e-01,3.533902253459915710e-01,3.951006430135968195e-01,5.894095449290628203e-02,4.138649999999999807e+01
2.802529462488924317e+00,2.770201455647463007e+00,2.754622975950652197e+00,3.568205128205506060e-01,3.609845767575325381e-01,3.630260869565601900e-01,3.602770588448811484e-01,2.582340512909396622e-03,4.288599999999999568e+01
2.710124164279160919e+00,2.769556711741149702e+00,2.758090963646933957e+00,3.689867841409325555e-01,3.610686128074718226e-01,3.625696226776119468e-01,3.642083398753387935e-01,3.433987464266003136e-03,4.438500000000000512e+01
2.760753046630328722e+00,2.792274688221164869e+00,2.788760686233824782e+00,3.622200113916608233e-01,3.581309547439460172e-01,3.585822207464074429e-01,3.596443956273381315e-01,1.830529554585265308e-03,4.588450000000000273e+01
2.839924258975601745e+00,2.835297175532835556e+00,2.827907654212658439e+00,3.521220669317122187e-01,3.526967150496563286e-01,3.536183363379375999e-01,3.528123727731020121e-01,6.162997461982271802e-04,4.740050000000000097e+01
2.885486717222757402e+00,2.877165637186704927e+00,2.869588718780758718e+00,3.465619834710196301e-01,3.475642789122842524e-01,3.484819944597787877e-01,3.475360856143609456e-01,7.840946778609608758e-04,4.888550000000000750e+01
2.840602941279122273e+00,2.834782722162867419e+00,2.832578639185113545e+00,3.520379372520470729e-01,3.527607220764437668e-01,3.530352118618262369e-01,3.526112903967723589e-01,4.206237685427122327e-04,5.038750000000000284e+01
2.806006717219975410e+00,2.836515913874880557e+00,2.838121243311190867e+00,3.563783343294133488e-01,3.525451752653591120e-01,3.523457647754737465e-01,3.537564247900821246e-01,1.855756514236418277e-03,5.189050000000000296e+01
3.090870756904691152e+00,3.094842541487217158e+00,3.099304237823939712e+00,3.235334242837885066e-01,3.231182157394841270e-01,3.226530612245129270e-01,3.231015670825951869e-01,3.595994645587584295e-04,5.339350000000000307e+01
3.121975681238809752e+00,3.121487575644070311e+00,3.151628096121675160e+00,3.203099902441254310e-01,3.203600769718474850e-01,3.172963209810758523e-01,3.193221293990162191e-01,1.432608804412920751e-03,5.489900000000000091e+01
3.143499953346664100e+00,3.122040668225404048e+00,3.105371247713079264e+00,3.181167535680635705e-01,3.203033228162299739e-01,3.220226891507546596e-01,3.201475885116827347e-01,1.598389413178716691e-03,5.639150000000000773e+01
3.050015186797646827e+00,3.050271374341648745e+00,3.066889406364992077e+00,3.278672199170085677e-01,3.278396828596385482e-01,3.260632737276439874e-01,3.272567255014303678e-01,8.439727186141911730e-04,5.790000000000000568e+01
2.936114204718097032e+00,2.999951613683649931e+00,2.995173973203805851e+00,3.405862068965441747e-01,3.333387096774194092e-01,3.338704225352038257e-01,3.359317797030558217e-01,3.298327759678263207e-03,5.939600000000000080e+01
3.061792540359525638e+00,3.025966109750846122e+00,3.015401744293472408e+00,3.266060606061104155e-01,3.304729675516222542e-01,3.316307692308197996e-01,3.295699324628508231e-01,2.148414682111988820e-03,6.088100000000000023e+01
3.085590427055755480e+00,3.082315736527104999e+00,3.081112066493990831e+00,3.240870827286664868e-01,3.244313968713393725e-01,3.245581395349581566e-01,3.243588730449880053e-01,1.990283191406177338e-04,6.238200000000000500e+01
3.154205607476410655e+00,3.146262955897590530e+00,3.154205607476410655e+00,3.170370370370596547e-01,3.178373880433373322e-01,3.170370370370596547e-01,3.173038207058189175e-01,3.772890825789485610e-04,6.388649999999999807e+01
3.209425061092017639e+00,3.153044601966591198e+00,3.150826008010281232e+00,3.115822868472730711e-01,3.171537755527746860e-01,3.173770933265500083e-01,3.153710519088659403e-01,2.680612271600277610e-03,6.539300000000000068e+01
3.140252655756373912e+00,3.145955883171191569e+00,3.153710881423901213e+00,3.184457142857302636e-01,3.178684117438984602e-01,3.170867709815237689e-01,3.178002990037174791e-01,5.568729568121953688e-04,6.689000000000000057e+01
3.185940636649706725e+00,3.124586375769339064e+00,3.136650415829528527e+00,3.138790436006324569e-01,3.200423607280752369e-01,3.188114285714995222e-01,3.175776109667357017e-01,2.663124595248491343e-03,6.840299999999999159e+01
3.270557791834840966e+00,3.217749113750579593e+00,3.230125071880838750e+00,3.057582417581993783e-01,3.107762490638709130e-01,3.095855354658819669e-01,3.087066754293174009e-01,2.140777982081265660e-03,6.989300000000000068e+01
3.194085558427754101e+00,3.181940746417413202e+00,3.185113407982732348e+00,3.130786516852844259e-01,3.142736083712157624e-01,3.139605633801725304e-01,3.137709411455575914e-01,5.059300440497534581e-04,7.138700000000000045e+01
3.133734906271946841e+00,3.119008277872576507e+00,3.142726972000130292e+00,3.191080387809994146e-01,3.206147310009972995e-01,3.181949971821982914e-01,3.193059223213983167e-01,9.977128378214231239e-04,7.289849999999999852e+01
3.397422088180176658e+00,3.384649824690984854e+00,3.388446072095156580e+00,2.943408190224748866e-01,2.954515390942396569e-01,2.951205298013423461e-01,2.949709626393523521e-01,4.656196741365943277e-04,7.438750000000000284e+01
3.264448301803584584e+00,3.298997415445700909e+00,3.304916669181314770e+00,3.063304753356048127e-01,3.031223957066659369e-01,3.025794899233321122e-01,3.040107869885342873e-01,1.655174148550622682e-03,7.588200000000000500e+01
3.237958989030919721e+00,3.273477101326405236e+00,3.257033857891189932e+00,3.088365243005401495e-01,3.054855644460754971e-01,3.070278184481211592e-01,3.071166357315789353e-01,1.369464461979950963e-03,7.739300000000000068e+01
3.235478957402310396e+00,3.273453937977773620e+00,3.273825374675226829e+00,3.090732510289223023e-01,3.054877260981913589e-01,3.054530665366361752e-01,3.066713478879166122e-01,1.698460939670883366e-03,7.888399999999998613e+01
3.338115734097551357e+00,3.273430247278258598e+00,3.280726924915358556e+00,2.995702005731525897e-01,3.054899369954391375e-01,3.048104956269103716e-01,3.032902110651674032e-01,2.645029135169349368e-03,8.039300000000000068e+01
3.365891027484041231e+00,3.372643188787972868e+00,3.380254716079278854e+00,2.970981507822273993e-01,2.965033488642983550e-01,2.958356940508581889e-01,2.964790645657946477e-01,5.156817784966619220e-04,8.189400000000000546e+01
3.362468357453121115e+00,3.359758930471067551e+00,3.372020824377703896e+00,2.974005681818350788e-01,2.976404023903558294e-01,2.965580736544077833e-01,2.971996814088662120e-01,4.641303659031601912e-04,8.340049999999999386e+01
3.166087176771315459e+00,3.324113442752866021e+00,3.310000230260921050e+00,3.158472727272693681e-01,3.008320916905439790e-01,3.021147826086924004e-01,3.062647156755018973e-01,6.796095630858388359e-03,8.488800000000000523e+01
3.200344431687308866e+00,3.236455876684342314e+00,3.214695752008776441e+00,3.124663677130441464e-01,3.089799577383615659e-01,3.110714285714680782e-01,3.108392513409579672e-01,1.432758022758220777e-03,8.639399999999999125e+01
3.160942264843669580e+00,3.190664011008311096e+00,3.199373173838729212e+00,3.163613619654191411e-01,3.134143853912028654e-01,3.125612254853540883e-01,3.141123242806587168e-01,1.628004573466432930e-03,8.789300000000000068e+01
3.222717042572006196e+00,3.230251767957233344e+00,3.222717042572006196e+00,3.102971768200641356e-01,3.095733929842831578e-01,3.102971768200641356e-01,3.100559155414704393e-01,3.411949722626266500e-04,8.938650000000001228e+01
3.309835349889331813e+00,3.291033631863506503e+00,3.281095824419959950e+00,3.021298325408954821e-01,3.038559042113959108e-01,3.047762252346843392e-01,3.035873206623252440e-01,1.096950747772602484e-03,9.088599999999999568e+01
3.310267111283542896e+00,3.296303180063441474e+00,3.276733291053463670e+00,3.020904254497619457e-01,3.033701529786934636e-01,3.051819941312653439e-01,3.035475241865736029e-01,1.268343969421493285e-03,9.239250000000001251e+01
3.450137409064192973e+00,3.382932877375899317e+00,3.397426976425712120e+00,2.898435283686969233e-01,2.956014902594484850e-01,2.943403955225131208e-01,2.932618047168861763e-01,2.471308678726592042e-03,9.389350000000000307e+01
3.346701040771003832e+00,3.382490589483622578e+00,3.403991215506028123e+00,2.988017118402732097e-01,2.956401425355220103e-01,2.937727910238871476e-01,2.960715484665608077e-01,2.075587379092456910e-03,9.538899999999999579e+01
3.386501892033990213e+00,3.398443060528236970e+00,3.415241653493967355e+00,2.952899575672119359e-01,2.942523921070388515e-01,2.928050490883855050e-01,2.941157995875454123e-01,1.019047160937458594e-03,9.689150000000000773e+01
3.855091897124508282e+00,3.342398474825103438e+00,3.342675955519138764e+00,2.593971886236731139e-01,2.991863500213949312e-01,2.991615141003680090e-01,2.859150175818119810e-01,1.875093941994331048e-02,9.838949999999999818e+01
3.834242159490679924e+00,3.376655365679855691e+00,3.862963074543044772e+00,2.608077315943014285e-01,2.961510405130314827e-01,2.588686406530798512e-01,2.719424709201376245e-01,1.713633857664411536e-02,9.989499999999999602e+01
3.899334960049758880e+00,3.376616621785859529e+00,3.870628199607674791e+00,2.564539877300613391e-01,2.961544386022449404e-01,2.583559950556241769e-01,2.703214737959768743e-01,1.828316094074981107e-02,1.013834999999999980e+02
3.785708736073430725e+00,3.337264680869828304e+00,4.031600507834627756e+00,2.641513306269854255e-01,2.996465955284550176e-01,2.480404489623154463e-01,2.706127917059186205e-01,2.155785162931588353e-02,1.028919999999999959e+02
4.111033748361554885e+00,3.346832526858558143e+00,4.121272935779640711e+00,2.432478206724885683e-01,2.987899728997289728e-01,2.426434782608799245e-01,2.615604239443658496e-01,2.632642264598380674e-02,1.043960000000000008e+02
4.198757405663862130e+00,3.247142899475498723e+00,4.219289226718452746e+00,2.381657007978270624e-01,3.079630404197878368e-01,2.370067436163291463e-01,2.610451616113146911e-01,3.317932397695957936e-02,1.058840000000000003e+02
4.257298225528552749e+00,3.483775679410021642e+00,4.247076621145531306e+00,2.348907563025721124e-01,2.870448880822746296e-01,2.354560770156950145e-01,2.524639071335139096e-01,2.445353525104410411e-02,1.073919999999999959e+02
4.256742483672126376e+00,3.492271474353352279e+00,4.308152417049809557e+00,2.349214226220560087e-01,2.863465819721719430e-01,2.321180643568763191e-01,2.511286896503681088e-01,2.492909490379151272e-02,1.088845000000000027e+02
4.226966614127556809e+00,3.442410681863875332e+00,4.257670972099427686e+00,2.365762711864710099e-01,2.904941020745831493e-01,2.348701923077224085e-01,2.539801885229255318e-01,2.582862866960578332e-02,1.103855000000000075e+02
4.196249025320931914e+00,3.420142529392152575e+00,4.227028358024997878e+00,2.383080684596690091e-01,2.923854755777460790e-01,2.365728155339917871e-01,2.557554531904689399e-01,2.591102314650832114e-02,1.118950000000000102e+02
4.282345958539861996e+00,3.415766971071423352e+00,4.261782472544472178e+00,2.335168642799160532e-01,2.927600180191244350e-01,2.346436042764415975e-01,2.536401621918273341e-01,2.766573965173440772e-02,1.133884999999999934e+02
4.316719671275898840e+00,3.499381553061860384e+00,4.327022104858896157e+00,2.316573871252632366e-01,2.857647801009375876e-01,2.311058219178221407e-01,2.495093297146743216e-01,2.563746370811814668e-02,1.148915000000000077e+02
4.419282544053371176e+00,3.564414053975415442e+00,4.398775432480038106e+00,2.262810739144998917e-01,2.805510204081630432e-01,2.273359973360126740e-01,2.447226972195585548e-01,2.533811059434168747e-02,1.163909999999999911e+02
4.458973917401152676e+00,3.627692038563209653e+00,4.412740316875104263e+00,2.242668422206953172e-01,2.756573571763444863e-01,2.266165530239389048e-01,2.421802508069929027e-01,2.369131730350988382e-02,1.178870000000000005e+02
4.498706562089661354e+00,3.867100582853522983e+00,4.447410022043029265e+00,2.222861140637493182e-01,2.585916705745736621e-01,2.248499677438386690e-01,2.352425841273872165e-01,1.654344210176882796e-02,1.193930000000000007e+02
4.358023679789163829e+00,3.878858374126518793e+00,4.393871113112929550e+00,2.294618096357794179e-01,2.578078144513822889e-01,2.275897435897998311e-01,2.382864558923204756e-01,1.382482640792084307e-02,1.208840000000000003e+02
4.386431665226607102e+00,3.796357411246459534e+00,4.612166160279204341e+00,2.279757388967187104e-01,2.634103936150915537e-01,2.168178606859783031e-01,2.360679977325962076e-01,1.986335857783964182e-02,1.223834999999999980e+02
4.286058053736994999e+00,3.751845140056814465e+00,4.594407554005843330e+00,2.333146185754773894e-01,2.665355212355211556e-01,2.176559193422238914e-01,2.391686863844074973e-01,2.037983403179837935e-02,1.238925000000000125e+02
4.688618468144796658e+00,3.776017091823254734e+00,4.499437570302530887e+00,2.132824427481475882e-01,2.648293097415903574e-01,2.222500000000583453e-01,2.334539174965987451e-01,2.248578365192673359e-02,1.253874999999999886e+02
4.912274825524145960e+00,3.751349691952665655e+00,-1.000000000000000000e+00,2.035716720904960086e-01,2.665707231040560510e-01,-1.000000000000000000e+00,2.350711975972760159e-01,3.149952550678002117e-02,1.268919999999999959e+02
4.888081902299936665e+00,3.818619276331039369e+00,-1.000000000000000000e+00,2.045792235047208807e-01,2.618747582924287332e-01,-1.000000000000000000e+00,2.332269908985747930e-01,2.864776739385392623e-02,1.283935000000000173e+02
4.715611223639474048e+00,3.775828778321798751e+00,4.530685293300671823e+00,2.120615870508950340e-01,2.648425176854706242e-01,2.207171620325641959e-01,2.325404222563099699e-01,2.311274931578927508e-02,1.298810000000000002e+02
4.889638258735592657e+00,3.763216159138908612e+00,-1.000000000000000000e+00,2.045141065831297678e-01,2.657301514746944204e-01,-1.000000000000000000e+00,2.351221290289121080e-01,3.060802244578232634e-02,1.313899999999999864e+02
4.697454307199572909e+00,3.666615500068227895e+00,4.384290686719601204e+00,2.128812617649831762e-01,2.727310785604304955e-01,2.280870661767677166e-01,2.378998021673937868e-01,2.539970450390382356e-02,1.328849999999999909e+02
4.539605376036750073e+00,3.628779919706076829e+00,-1.000000000000000000e+00,2.202834645669219937e-01,2.755747171575502197e-01,-1.000000000000000000e+00,2.479290908622361067e-01,2.764562629531411297e-02,1.343899999999999864e+02
4.519805799269773772e+00,3.569239504449971179e+00,4.185196030531122879e+00,2.212484439401271319e-01,2.801717281099360135e-01,2.389374339230401212e-01,2.467858686577011074e-01,2.468720046471028010e-02,1.358924999999999841e+02
4.449564772147233782e+00,3.546805068614094836e+00,4.086021505378012009e+00,2.247410817030152663e-01,2.819438848920861052e-01,2.447368421051632492e-01,2.504739362334215680e-01,2.370268423546533290e-02,1.373935000000000173e+02
4.321883237632488495e+00,3.518359934864227156e+00,4.000040868872622113e+00,2.313806146571873168e-01,2.842233365866786432e-01,2.499974457215587420e-01,2.552004656551415951e-01,2.188442181935712147e-02,1.388925000000000125e+02
4.223718514566882298e+00,3.493579214018672552e+00,4.074887607006202117e+00,2.367582017009824680e-01,2.862393948267449306e-01,2.454055415615977176e-01,2.561343793631083443e-01,2.157820024493228503e-02,1.403894999999999982e+02
4.028295574037021431e+00,3.521832273895272536e+00,4.018019309817538520e+00,2.482439487422800628e-01,2.839431075160102069e-01,2.488788437518511532e-01,2.603553000033804743e-01,1.668111248004657335e-02,1.418849999999999909e+02
3.955761316875047395e+00,3.592306434469800358e+00,3.950617283953233194e+00,2.527958387514581129e-01,2.783726884779508248e-01,2.531249999998324007e-01,2.614311757430804461e-01,1.198021221546010512e-02,1.433899999999999864e+02
3.785243687850175398e+00,3.629998388798244768e+00,3.851741212096191802e+00,2.641837837837988090e-01,2.754822159386859370e-01,2.596228419654862396e-01,2.664296138959903471e-01,6.666470849211029483e-03,1.448820000000000050e+02
3.689138135829387100e+00,3.664787389058875799e+00,3.755933116004571026e+00,2.710660222472752179e-01,2.728671253850832312e-01,2.662454226724262352e-01,2.700595234349282281e-01,2.795414888484853803e-03,1.463840000000000146e+02
3.571939578524760961e+00,3.636588699535372893e+00,3.658810784297180430e+00,2.799599427751260916e-01,2.749829806510052932e-01,2.733128491617501377e-01,2.760852575292938593e-01,2.823381437632660820e-03,1.478954999999999984e+02
3.657363833532892627e+00,3.630037927818687837e+00,3.606211891805159997e+00,2.734209790208465551e-01,2.754792153372640495e-01,2.772992907800074791e-01,2.753998283793727131e-01,1.584308943382762517e-03,1.493940000000000055e+02
3.527905785966006569e+00,3.557128708868949385e+00,3.573988735274705952e+00,2.834542815678342542e-01,2.811256161484151916e-01,2.797994269344381002e-01,2.814597748835625524e-01,1.510681334811278358e-03,1.508915000000000077e+02
3.459693291781254842e+00,3.504507447579904955e+00,3.505822535671671680e+00,2.890429629630957287e-01,2.853468040681626516e-01,2.852397660820023551e-01,2.865431777044202266e-01,1.768155166124427569e-03,1.523870000000000005e+02
3.543307086616314550e+00,3.419572553430828332e+00,3.430821147358653622e+00,2.822222222220516774e-01,2.924342105263151859e-01,2.914754098358894319e-01,2.887106141947521354e-01,4.604653261252336822e-03,1.538924999999999841e+02
3.357009804925423779e+00,3.325600756770150213e+00,3.331422839948858350e+00,2.978841463414239610e-01,3.006975500484333486e-01,3.001720430107128745e-01,2.995845798001900984e-01,1.221377602666177649e-03,1.553855000000000075e+02
3.242111712445188143e+00,3.287495603435558245e+00,3.298274277542664112e+00,3.084409448821255895e-01,3.041829163071615438e-01,3.031888544893958648e-01,3.052709052262276845e-01,2.277996676813345833e-03,1.568884999999999934e+02
3.240228046427371833e+00,3.290925949459444944e+00,3.286370534430293144e+00,3.086202531647688763e-01,3.038658466819212922e-01,3.042870514822682559e-01,3.055910504429861230e-01,2.148860972422487418e-03,1.583899999999999864e+02
3.320417243695479304e+00,3.252828869540751011e+00,3.263965018532186679e+00,3.011669698736547107e-01,3.074247186391900200e-01,3.063758325601487198e-01,3.049891736909978168e-01,2.736417611608995323e-03,1.598899999999999864e+02
3.990437565537278797e+00,3.989866932392370558e+00,3.964759074124554861e+00,2.505990843300811011e-01,2.506349251603707806e-01,2.522221353943950861e-01,2.511520482949490263e-01,7.568073033384759398e-04,1.614005000000000223e+02
3.950604632098401403e+00,3.927479648004588153e+00,3.919860627179347468e+00,2.531258106354318804e-01,2.546162143725083649e-01,2.551111111110039298e-01,2.542843787063147620e-01,8.437774890713324594e-04,1.628870000000000005e+02
3.973951389600724138e+00,3.971186464535561456e+00,3.989334427237888114e+00,2.516387096774410637e-01,2.518139122729287638e-01,2.506683804627465317e-01,2.513736674710387864e-01,5.038163093931397182e-04,1.643944999999999936e+02
3.931085420723839707e+00,3.910574276018426332e+00,3.920821490121427555e+00,2.543826686462253850e-01,2.557169176231977037e-01,2.550485918625767789e-01,2.550493927106666225e-01,5.447051582621965709e-04,1.658899999999999864e+02
3.770102378442674151e+00,3.964966903744450821e+00,3.985830307454380161e+00,2.652447863797992023e-01,2.522089147971490197e-01,2.508887541272842858e-01,2.561141517680775026e-01,6.478789617314957387e-03,1.673949999999999818e+02
3.666407941502085599e+00,4.056209732503699428e+00,4.054495690184757528e+00,2.727465181057597832e-01,2.465355753147283613e-01,2.466397984885837780e-01,2.553072973030239834e-01,1.233146469463170143e-02,1.688879999999999768e+02
3.686675490647514764e+00,4.021289957895584521e+00,4.030218269330941183e+00,2.712470903763660179e-01,2.486764223595849532e-01,2.481255190592966398e-01,2.560163439317491574e-01,1.077211219017957036e-02,1.703910000000000196e+02
3.684184065529562346e+00,3.925349317730812970e+00,3.930480493308697199e+00,2.714305209004970187e-01,2.547543973941369666e-01,2.544218198519019314e-01,2.602022460488452871e-01,7.940750135160427881e-03,1.718924999999999841e+02
3.686823922266445397e+00,3.889704448603857667e+00,3.881948308124557823e+00,2.712361699620463584e-01,2.570889416441222708e-01,2.576026058634249827e-01,2.619759058231979076e-01,6.551352617258030149e-03,1.733930000000000291e+02
3.551236424956490279e+00,3.794075975659447320e+00,3.782503630633830660e+00,2.815920655049746757e-01,2.635687862908939749e-01,2.643751593260019739e-01,2.698453370406235230e-01,8.312712416507430854e-03,1.748930000000000291e+02
3.780075256738145484e+00,3.807804080518297773e+00,3.785218216271122316e+00,2.645449976736461428e-01,2.626185535953008965e-01,2.641855615355025999e-01,2.637830376014831946e-01,8.363874041940529700e-04,1.763915000000000077e+02
3.581556132437082596e+00,3.804485762693435191e+00,3.849143659573186493e+00,2.792082444117793272e-01,2.628476126276884650e-01,2.597980456024042706e-01,2.672846342139573728e-01,8.522688342404185352e-03,1.778885000000000218e+02
3.572795236272652275e+00,3.883138495206251761e+00,3.875661499117604158e+00,2.798928944618886416e-01,2.575236503242167574e-01,2.580204695966549777e-01,2.651456714609201626e-01,1.042983371639860310e-02,1.793959999999999866e+02
3.400698165854396215e+00,3.874929399514447592e+00,3.863028732209223381e+00,2.940572644878521880e-01,2.580692180160252813e-01,2.588642408124443572e-01,2.703302411054406273e-01,1.678067825911368216e-02,1.808915000000000077e+02
3.304990381276708078e+00,3.877152856349610044e+00,3.885805176120048721e+00,3.025727414110364055e-01,2.579212213318597402e-01,2.573469215969529378e-01,2.726136281132830463e-01,2.118558955575063768e-02,1.823855000000000075e+02
3.434459072695855042e+00,3.779982273759625144e+00,3.786711285280045303e+00,2.911666666666832270e-01,2.645515051596751266e-01,2.640813953488522214e-01,2.732665223917368769e-01,1.265876836048118910e-02,1.838899999999999864e+02
3.488626003355367100e+00,3.749211242144393275e+00,3.755403285964895144e+00,2.866458023984795322e-01,2.667227679142564201e-01,2.662829858346531520e-01,2.732171853824630348e-01,9.497163376205932164e-03,1.853820000000000050e+02
3.626263405601988676e+00,3.718937741974602584e+00,3.659329637264012725e+00,2.757659574467652419e-01,2.688939878485411827e-01,2.732740963854993210e-01,2.726446805602686374e-01,2.840553320571786566e-03,1.868954999999999984e+02
3.735635356835896204e+00,3.705643782345153348e+00,3.694527952634125700e+00,2.676920803231195300e-01,2.698586423131961176e-01,2.706705735673267110e-01,2.694070987345474344e-01,1.257185800113647068e-03,1.883855000000000075e+02
3.752643940600574712e+00,3.750443600856005144e+00,3.730569564479394806e+00,2.664787855785645254e-01,2.666351254480293642e-01,2.680555831263666811e-01,2.670564980509868569e-01,7.093371457828792463e-04,1.898859999999999957e+02
3.805032276768953281e+00,3.851893985937138609e+00,3.838167536073182173e+00,2.628098600123179307e-01,2.596125448028671623e-01,2.605409979114921559e-01,2.609878009088923978e-01,1.342989408250786203e-03,1.913965000000000032e+02
3.695788673591291040e+00,3.760767510397408309e+00,3.739851727821887906e+00,2.705782414307457695e-01,2.659031692959737958e-01,2.673902798233142586e-01,2.679572301833446080e-01,1.950239198899159391e-03,1.928834999999999980e+02
3.500278588141349623e+00,3.955755933261714041e+00,3.948181535439057921e+00,2.856915456352291938e-01,2.527961827956992091e-01,2.532811602060225376e-01,2.639229628789836468e-01,1.539398577765061817e-02,1.943919999999999959e+02
