fDCT,fNDCT,fFFT,lDCT,lNDCT,lFFT,lMean,lStd,depth
1.995511840656484015e+00,2.022927435573265598e+00,2.025711670608211890e+00,5.011245634458474374e-01,4.943331047940510148e-01,4.936536697247511096e-01,4.963704459882165021e-01,3.373092804737904196e-03,2.864450000000000074e+01
1.998551359408570205e+00,1.970164784188889628e+00,1.956229095326976974e+00,5.003624226579441725e-01,5.075717564466043497e-01,5.111875712250631976e-01,5.063739167765373139e-01,4.499783348965416714e-03,3.016449999999999676e+01
1.950061367395180101e+00,1.922084651740475492e+00,1.921207191798704139e+00,5.128043746314318030e-01,5.202684486838212718e-01,5.205060673668223670e-01,5.178596302273584806e-01,3.575921560916270597e-03,3.166499999999999915e+01
2.516184130796141005e+00,2.496818436910099415e+00,2.489621726344358521e+00,3.974271945207729639e-01,4.005096987498759087e-01,4.016674458687152227e-01,3.998681130464546984e-01,1.789535700408982849e-03,3.314900000000000091e+01
2.451310105675508222e+00,2.451239434219873559e+00,2.451310105675508222e+00,4.079451219511983084e-01,4.079568833789825044e-01,4.079451219511983084e-01,4.079490424271263738e-01,5.544390228427230222e-06,3.466649999999999920e+01
2.319378982552775526e+00,2.352213536139793781e+00,2.351661559397728585e+00,4.311498929335692565e-01,4.251314706916852204e-01,4.252312565997399263e-01,4.271708734083314307e-01,2.813886587803334904e-03,3.614150000000000063e+01
2.301131299526879559e+00,2.284231643101892306e+00,2.298638199527392345e+00,4.345688575900051309e-01,4.377839712622320634e-01,4.350401904073478709e-01,4.357976730865283366e-01,1.417644522504136334e-03,3.764900000000000091e+01
2.273663611082444191e+00,2.219731163149007536e+00,2.217015140591148459e+00,4.398187995470098088e-01,4.505050055617349503e-01,4.510569105691170089e-01,4.471269052259539412e-01,5.172520742362454391e-03,3.916450000000000387e+01
2.240325514732006695e+00,2.245737941160474538e+00,2.250661503265948937e+00,4.463637062668647237e-01,4.452879303821418722e-01,4.443138155377402421e-01,4.453218173955822423e-01,8.372073608521596452e-04,4.063899999999999579e+01
2.244084605600354276e+00,2.282689829296839168e+00,2.270027780231572034e+00,4.456159975004473917e-01,4.380796668761784973e-01,4.405232432432995004e-01,4.414063025399750928e-01,3.139417685989684577e-03,4.217000000000000171e+01
2.461397088987884008e+00,2.397046838295219473e+00,2.409687066109987175e+00,4.062733333333045094e-01,4.171800000000001618e-01,4.149916452074097761e-01,4.128149928469048713e-01,4.711136173541111485e-03,4.366049999999999898e+01
2.386409597166024188e+00,2.408110022655301385e+00,2.413313876728211849e+00,4.190395484444698893e-01,4.152634184452048127e-01,4.143679815721791893e-01,4.162236494872846304e-01,2.024420411080868430e-03,4.516050000000000608e+01
2.413374248817267809e+00,2.429460642924394786e+00,2.424029322763480820e+00,4.143576158940430187e-01,4.116139946174547370e-01,4.125362637362670060e-01,4.128359580825882724e-01,1.139949400412044143e-03,4.666700000000000159e+01
2.453466831333979137e+00,2.418566247986897011e+00,2.376279110797629102e+00,4.075865168539034578e-01,4.134681036057432091e-01,4.208259860788562401e-01,4.139602021795010245e-01,5.416179901882800345e-03,4.815999999999999659e+01
2.688249344866417978e+00,2.695215374541520159e+00,2.710512279399472924e+00,3.719893029676125673e-01,3.710278627251110684e-01,3.689339493498088318e-01,3.706503716808440818e-01,1.275583800679225450e-03,4.966050000000000608e+01
2.680736169274748448e+00,2.636498226323604754e+00,2.642164425831946328e+00,3.730318602261191163e-01,3.792909815055796607e-01,3.784775808133617470e-01,3.769334741816868228e-01,2.778770563305022270e-03,5.117000000000000171e+01
2.649083059602608259e+00,2.626400459638033702e+00,2.618506025336471144e+00,3.774891075518074235e-01,3.807492480175008742e-01,3.818971544552786090e-01,3.800451700081956541e-01,1.867175006650581342e-03,5.264399999999999835e+01
2.683326698160138690e+00,2.655827285369965374e+00,2.669394576155153409e+00,3.726717289719750914e-01,3.765305091594827736e-01,3.746167797494906471e-01,3.746063392936494485e-01,1.575357713074310639e-03,5.414849999999999852e+01
2.695930126896501022e+00,2.719871598576601990e+00,2.707475866197984971e+00,3.709294948052601626e-01,3.676644149390481675e-01,3.693477059148325692e-01,3.693138718863802628e-01,1.333177954937428671e-03,5.566100000000000136e+01
2.690069687338654703e+00,2.700123055564319863e+00,2.713210071745868923e+00,3.717375816346683570e-01,3.703534910896874588e-01,3.685671118552682479e-01,3.702193948598746509e-01,1.297807382898773015e-03,5.714050000000000296e+01
2.716013824884686123e+00,2.716729507052086490e+00,2.704493087557497510e+00,3.681866383881374771e-01,3.680896450692643374e-01,3.697550585729644790e-01,3.686771140101220978e-01,7.632497565880585035e-04,5.864999999999999858e+01
2.753872633390598512e+00,2.744510978043911642e+00,2.739529546758355583e+00,3.631250000000141309e-01,3.643636363636364450e-01,3.650261780104854248e-01,3.641716047913787224e-01,7.879410089732786192e-04,6.016800000000000637e+01
2.918701522551317318e+00,2.858612712776385401e+00,2.858374030451339198e+00,3.426181102361821607e-01,3.498200352676542613e-01,3.498492462311166840e-01,3.474291305783177020e-01,3.401926010309266456e-03,6.165400000000000347e+01
2.898264038747579097e+00,2.937723830124480351e+00,2.919244233443787362e+00,3.450341261633732559e-01,3.403995943204868868e-01,3.425544147843757048e-01,3.426627117560785973e-01,1.893588749129008911e-03,6.317050000000000409e+01
2.974059755632010305e+00,2.953702029032108989e+00,2.944229667812230833e+00,3.362407221664893697e-01,3.385581856839118831e-01,3.396474164133636009e-01,3.381487747545883216e-01,1.420587766784980194e-03,6.465500000000000114e+01
2.935239596770021997e+00,2.891456479929067847e+00,2.893435574028638158e+00,3.406876907426615864e-01,3.458464642098060260e-01,3.456099071207805462e-01,3.440480206910827010e-01,2.378073847435361547e-03,6.614950000000000330e+01
3.028291959630420749e+00,2.823541967164807431e+00,2.822021332567736795e+00,3.302191510365606320e-01,3.541650917992645309e-01,3.543559322034278147e-01,3.462467250130842888e-01,1.133347403916586463e-02,6.767449999999999477e+01
3.029596348297940889e+00,3.044296229487551741e+00,3.038621958074399387e+00,3.300769756214587680e-01,3.284831450743315728e-01,3.290965489611970551e-01,3.292188898856624468e-01,6.564040572636298991e-04,6.914950000000000330e+01
3.031235961213872177e+00,3.015094747042300849e+00,3.031235961213872177e+00,3.298984350923131470e-01,3.316645359091829337e-01,3.298984350923131470e-01,3.304871353646030574e-01,8.325479092451513888e-04,7.065449999999999875e+01
3.050510919925015330e+00,3.022706396481657176e+00,3.020397287941550157e+00,3.278139387957283435e-01,3.308293525179855643e-01,3.310822731805312391e-01,3.299085214980816971e-01,1.484688460729298746e-03,7.215099999999999625e+01
3.067658645826319308e+00,3.036103413970735687e+00,3.026798438453632389e+00,3.259815108048422228e-01,3.293695449892994898e-01,3.303820919475867757e-01,3.285777159139095516e-01,1.881758674209575407e-03,7.367699999999999250e+01
3.053793017222549366e+00,3.008663763175723371e+00,3.013159128559403932e+00,3.274616171954929933e-01,3.323734650044356531e-01,3.318775933609923734e-01,3.305708918536403029e-01,2.207889466819804372e-03,7.515549999999998931e+01
3.050228767157043386e+00,2.995895083192690489e+00,3.009600720053517087e+00,3.278442622951350249e-01,3.337900601426641578e-01,3.322699896158377575e-01,3.313014373512123134e-01,2.522128483100973505e-03,7.666499999999999204e+01
3.093092717796811719e+00,3.029304189526393465e+00,3.055600684853819970e+00,3.233010101010787007e-01,3.301088096261279303e-01,3.272678936606011613e-01,3.268925711292692826e-01,2.791914975449546598e-03,7.816599999999999682e+01
3.119866585886291954e+00,3.136792844302613847e+00,3.141727512914524567e+00,3.205265265264283236e-01,3.187969526952694199e-01,3.182962226639183823e-01,3.192065672952053568e-01,9.554761187115773770e-04,7.965850000000000364e+01
3.169921380540165146e+00,3.118579195391809389e+00,3.138536020336797350e+00,3.154652371314006221e-01,3.206588440908145210e-01,3.186198895027145817e-01,3.182479902416432416e-01,2.136526793264741358e-03,8.114449999999999363e+01
3.106481192689482196e+00,3.148865231091165562e+00,3.143908676938752755e+00,3.219076305220554546e-01,3.175747218795620941e-01,3.180753968253643427e-01,3.191859164089939638e-01,1.935366396881495546e-03,8.266100000000000136e+01
3.150863473444403873e+00,3.136979897148208796e+00,3.137829912023744505e+00,3.173733195449557343e-01,3.187779433681064423e-01,3.186915887850178541e-01,3.182809505660266769e-01,6.427595876701295901e-04,8.417050000000000409e+01
3.087582902588768885e+00,3.101710361194810250e+00,3.115909351236372249e+00,3.238779432162144922e-01,3.224027660709073428e-01,3.209335982778852570e-01,3.224047691883357158e-01,1.202024622134344580e-03,8.565450000000001296e+01
3.118340023272589967e+00,3.124241352344321321e+00,3.121608723506628102e+00,3.206834381551934010e-01,3.200777043840211111e-01,3.203476439791146935e-01,3.203695955061097167e-01,2.477764483530958141e-04,8.715049999999999386e+01
3.052283826487394158e+00,3.091071401994290646e+00,3.091457522656216206e+00,3.276235294116839336e-01,3.235124233477176259e-01,3.234720168953796327e-01,3.248693232182603974e-01,1.947587736537528423e-03,8.867799999999999727e+01
3.077244041098951222e+00,3.096454154697827477e+00,3.100062588013879683e+00,3.249661016949692560e-01,3.229500422225972112e-01,3.225741324921672093e-01,3.234967588032445218e-01,1.050255026633820522e-03,9.016200000000000614e+01
3.122356599678504541e+00,3.118257102387573365e+00,3.135517217590742867e+00,3.202709133553052756e-01,3.206919657889416575e-01,3.189266492908549022e-01,3.199631761450339451e-01,7.528223462603940517e-04,9.165850000000000364e+01
3.149215309629991744e+00,3.112967499441856578e+00,3.103479817581423106e+00,3.175394190870652888e-01,3.212368905808673514e-01,3.222189473683483851e-01,3.203317523454269899e-01,2.014770897277425900e-03,9.316849999999999454e+01
3.026389595480808659e+00,3.042816358930581444e+00,3.029650791165593660e+00,3.304267241379832964e-01,3.286429025087326816e-01,3.300710441335291123e-01,3.297135569267483635e-01,7.708664944958609679e-04,9.467249999999999943e+01
2.908329317125650348e+00,2.975207870816218847e+00,2.957678796488642181e+00,3.438400163666184839e-01,3.361109688532989415e-01,3.381029749366971648e-01,3.393513200522049189e-01,3.276514205813519341e-03,9.615350000000000819e+01
2.831519680204580336e+00,2.975802908491366860e+00,2.971952605520378654e+00,3.531672433679672873e-01,3.360437605415765860e-01,3.364791208791512722e-01,3.418967082628983634e-01,7.971453477746963390e-03,9.764750000000000796e+01
3.040220992615881190e+00,3.046361536460142183e+00,3.033668792200761022e+00,3.289234573502419212e-01,3.282604471043825134e-01,3.296338751846916715e-01,3.289392598797720169e-01,5.608109978118518265e-04,9.917300000000000182e+01
3.049520504343267380e+00,3.076745123418938910e+00,3.085474122293724086e+00,3.279204053803717600e-01,3.250187974260216328e-01,3.240992989617445530e-01,3.256795005893793338e-01,1.628416422616698082e-03,1.006580000000000013e+02
