fDCT,fNDCT,fFFT,lDCT,lNDCT,lFFT,lMean,lStd,depth
3.373174067657209285e+00,3.283867350081742131e+00,3.314963071030972319e+00,2.964566843994907996e-01,3.045189995189994669e-01,3.016624856967092261e-01,3.008793898717331827e-01,3.337679890271655521e-03,7.337250000000000227e+01
3.212118933011928856e+00,3.236772925127845646e+00,3.249724227837434309e+00,3.113209756098051506e-01,3.089496925276283279e-01,3.077184185149954287e-01,3.093296955508096358e-01,1.495082189170251303e-03,7.536300000000001376e+01
3.156312625249802828e+00,3.237482717372723862e+00,3.212675350700692434e+00,3.168253968254668984e-01,3.088819577735130717e-01,3.112670565302832482e-01,3.123248037097544061e-01,3.328030229709026157e-03,7.733899999999999864e+01
3.184729878979098316e+00,3.140741594628194022e+00,3.150044702079326076e+00,3.139983728606086655e-01,3.183961398512893393e-01,3.174558124016163552e-01,3.166167750378380830e-01,1.890868653898182322e-03,7.930100000000000193e+01
3.256249999999546674e+00,3.165968973159319688e+00,3.178124999999557332e+00,3.071017274472596648e-01,3.158590651007234240e-01,3.146509341200044996e-01,3.125372422226624924e-01,3.875006302950603689e-03,8.125000000000000000e+01
3.197308853119014582e+00,3.268812579986215994e+00,3.260186116700509285e+00,3.127630285152113165e-01,3.059214854111387272e-01,3.067309546769237394e-01,3.084718228677579277e-01,3.052282703662350955e-03,8.316799999999999216e+01
3.275045513737776748e+00,3.263094046804988047e+00,3.265327277791967298e+00,3.053392680514873114e-01,3.064576091452637652e-01,3.062480158730691016e-01,3.060149643566067446e-01,4.853908785719940051e-04,8.509350000000000591e+01
3.354653162518370646e+00,3.297791313891419662e+00,3.286257321340811721e+00,2.980934098263947618e-01,3.032332566914284766e-01,3.042975343123752174e-01,3.018747336100661705e-01,2.708871706243665828e-03,8.700799999999998136e+01
3.304437108471298234e+00,3.337637587769950898e+00,3.336929115437584414e+00,3.026234021632268067e-01,2.996131166739861573e-01,2.996767283349577871e-01,3.006377490573902134e-01,1.404308917437485519e-03,8.889300000000000068e+01
3.156455177688349600e+00,3.450049331402049280e+00,3.454600841289302338e+00,3.168110882956863272e-01,2.898509278977801640e-01,2.894690431519685858e-01,2.987103531151449887e-01,1.280010207112518977e-02,9.078749999999999432e+01
3.080354256901620680e+00,3.786041218238940242e+00,-1.000000000000000000e+00,3.246379853094726875e-01,2.641281334134934489e-01,-1.000000000000000000e+00,2.943830593614830682e-01,3.025492594798961932e-02,9.267300000000000182e+01
3.064305509584114517e+00,3.815358929063893623e+00,3.257255376249496237e+00,3.263382181940857607e-01,2.620985387200129302e-01,3.070069382006610503e-01,2.984812317049199137e-01,2.690972387039730629e-02,9.453149999999999409e+01
3.136704119850861172e+00,3.837279293739972452e+00,3.287185660781872798e+00,3.188059701491852138e-01,2.606013071895421640e-01,3.042115971515114148e-01,2.945396248300795605e-01,2.472658466780667391e-02,9.640000000000000568e+01
3.020784393014467550e+00,3.755331437711043829e+00,3.331699363043042261e+00,3.310398459130315940e-01,2.662880804495705855e-01,3.001471294476700802e-01,2.991583519367573829e-01,2.644404209374114426e-02,9.824250000000000682e+01
3.056732632538433414e+00,3.659695585372548798e+00,3.353306471197068817e+00,3.271467021208066539e-01,2.732467705775594724e-01,2.982131244458006147e-01,2.995355323813889137e-01,2.202441413753932625e-02,1.000960000000000036e+02
3.072426470588494940e+00,3.816966516741629345e+00,3.337696078431654723e+00,3.254756491563683407e-01,2.619881509606886705e-01,2.996078661751278016e-01,2.956905554307282524e-01,2.606625659593577934e-02,1.019429999999999978e+02
3.143392188335698112e+00,3.729625957486739640e+00,3.240369181380097441e+00,3.181276595744995106e-01,2.681234020244389060e-01,3.086068111455412821e-01,2.982859575814932884e-01,2.167942891315929529e-02,1.037650000000000006e+02
3.042807300053840258e+00,3.638277479617676669e+00,3.616478797638412068e+00,3.286438809261124638e-01,2.748553417385535824e-01,2.765120593691873796e-01,2.933370940112844938e-01,2.497482839465521923e-02,1.055809999999999889e+02
3.050654905105717241e+00,3.558677268013314077e+00,3.548516439454843407e+00,3.277984665936333197e-01,2.810032842787863472e-01,2.818079096045076892e-01,2.968698868256424706e-01,2.187227530196509534e-02,1.074090000000000060e+02
2.974162668189473280e+00,3.507454269428020410e+00,3.500802141784885357e+00,3.362290874993571488e-01,2.851070671729885042e-01,2.856488197559630127e-01,3.023283248094362219e-01,2.397247945991459739e-02,1.092135000000000105e+02
3.286910098505043454e+00,3.499040912834022965e+00,3.518808663736994191e+00,3.042371011165840300e-01,2.857926000042272374e-01,2.841870915874108450e-01,2.914055975694073708e-01,9.096886895344012680e-03,1.110314999999999941e+02
3.239247497888804617e+00,3.511607303534103330e+00,3.498802585860663950e+00,3.087136752136892537e-01,2.847698827239577013e-01,2.858120672601514589e-01,2.930985417325994713e-01,1.104976115506752128e-02,1.128259999999999934e+02
3.368298912191808103e+00,3.427779325413627287e+00,3.402083254340171337e+00,2.968857652093838118e-01,2.917340660135205321e-01,2.939375450980691862e-01,2.941857921069911952e-01,2.110485107622356825e-03,1.146154999999999973e+02
3.192760611568756346e+00,3.336047331022535367e+00,3.304055099117994221e+00,3.132085745409681765e-01,2.997559389223320436e-01,3.026583909774829273e-01,3.052076348135943640e-01,5.780273025495915977e-03,1.164184999999999945e+02
3.280638094318472753e+00,3.237541100790491289e+00,3.224856787720071338e+00,3.048187490512397901e-01,3.088763876251133800e-01,3.100912895753693554e-01,3.079288087505742122e-01,2.254380947880793660e-03,1.181995000000000005e+02
3.211676222897059674e+00,3.262585575198171384e+00,3.278076493011362391e+00,3.113638893206863156e-01,3.065053703424344134e-01,3.050569448674954609e-01,3.076420681768720633e-01,2.697338016022482899e-03,1.199765000000000015e+02
3.358185771978681178e+00,3.386290613099740554e+00,3.392949599845955344e+00,2.977798334875287889e-01,2.953083814282025377e-01,2.947288106034352539e-01,2.959390085063888232e-01,1.322989806869771193e-03,1.217674999999999983e+02
3.158382686666093786e+00,3.496813893824009423e+00,3.490479880444785188e+00,3.166177437021014951e-01,2.859746129944680804e-01,2.864935579782146857e-01,2.963619715582614389e-01,1.432456060597589280e-02,1.235370000000000061e+02
3.125974701091650765e+00,3.637346518898517456e+00,3.628487263905718851e+00,3.199002217294915074e-01,2.749256895938597123e-01,2.755969436485208313e-01,2.901409516572906466e-01,2.104476596724413548e-02,1.253025000000000091e+02
