diffLens	deltas
0.07261231599138676	0.01
0.07256227102825044	0.0102
0.07255134544098377	0.010400000000000001
0.07273088231445848	0.010600000000000002
0.07255555812963844	0.010800000000000002
0.07260651177489758	0.011000000000000003
0.07261264380761981	0.011200000000000003
0.07261785785430672	0.011400000000000004
0.07258954426036776	0.011600000000000004
0.07271820893274247	0.011800000000000005
0.07257217480564117	0.012000000000000005
0.07276131105372308	0.012200000000000006
0.07279137783446907	0.012400000000000007
0.07270149765299261	0.012600000000000007
0.07266218697415291	0.012800000000000008
0.07278434698233006	0.013000000000000008
0.07261070781150461	0.013200000000000009
0.07273800818943976	0.013400000000000009
0.07260235348479449	0.01360000000000001
0.07262597603486479	0.01380000000000001
0.07270508013428749	0.01400000000000001
0.07261288928562402	0.014200000000000011
0.07271916025081276	0.014400000000000012
0.07258426944488289	0.014600000000000012
0.07274878723309934	0.014800000000000013
0.07284748338857291	0.015000000000000013
0.07287975740382074	0.015200000000000014
0.07258003448830545	0.015400000000000014
0.07285191518017647	0.015600000000000015
0.07265824071826041	0.015800000000000015
0.07295008031414447	0.016000000000000014
0.07282297713445125	0.016200000000000016
0.07294487858885526	0.01640000000000002
0.07258777020262183	0.016600000000000018
0.07260491236807406	0.016800000000000016
0.07260178773427008	0.01700000000000002
0.0727757913223058	0.01720000000000002
0.07281072882698475	0.01740000000000002
0.07285677715899049	0.01760000000000002
0.0726876190932989	0.01780000000000002
0.07271476279707252	0.018000000000000023
0.07278107091547546	0.01820000000000002
0.07280689684437215	0.01840000000000002
0.07275412941114603	0.018600000000000023
0.07275738544525205	0.018800000000000025
0.07282806067490576	0.019000000000000024
0.07303923822702464	0.019200000000000023
0.07269750739210848	0.019400000000000025
0.07268826357783378	0.019600000000000027
0.07314254353517295	0.019800000000000026
0.07263400919498504	0.020000000000000025
0.07313751372271776	0.020200000000000027
0.07319199975343048	0.02040000000000003
0.07264948162944615	0.020600000000000028
0.07331621374697982	0.020800000000000027
0.0731443427386284	0.02100000000000003
0.0728721007029116	0.02120000000000003
0.07315311289155482	0.02140000000000003
0.0734473064611256	0.02160000000000003
0.07256953436644376	0.02180000000000003
0.07262868945249915	0.022000000000000033
0.07281559365564583	0.022200000000000032
0.07260022238591313	0.02240000000000003
0.0731658066971749	0.022600000000000033
0.07268121006661654	0.022800000000000036
0.07317035862939059	0.023000000000000034
0.07282017134824392	0.023200000000000033
0.07317141659320892	0.023400000000000035
0.07307930132137239	0.023600000000000038
0.07290911837244032	0.023800000000000036
0.07301487535932658	0.024000000000000035
0.07308159969510139	0.024200000000000037
0.07296456457810102	0.02440000000000004
0.07281080856682358	0.02460000000000004
0.07291197386333345	0.024800000000000037
0.07293395336480439	0.02500000000000004
0.07296081250296532	0.025200000000000042
0.07288445397974548	0.02540000000000004
0.07305740541541575	0.02560000000000004
0.07289415969276425	0.025800000000000045
0.07474264544197917	0.026000000000000044
0.07384860639223456	0.026200000000000043
0.0729642292460948	0.02640000000000004
0.07334785775044558	0.026600000000000047
0.07278300733068585	0.026800000000000046
0.07314941189014912	0.027000000000000045
0.0743389385356158	0.027200000000000044
0.07450448022918402	0.02740000000000005
0.07329515239918231	0.027600000000000048
0.07643343833969535	0.027800000000000047
0.07706922410750389	0.028000000000000046
0.07887204337628184	0.02820000000000005
0.07661061688089368	0.02840000000000005
0.07830215375633537	0.02860000000000005
0.0743406160338372	0.028800000000000048
0.08100089766779542	0.029000000000000054
0.07815933878296613	0.029200000000000052
0.07943748910674452	0.02940000000000005
0.08097039949843288	0.02960000000000005
0.08361710780063272	0.029800000000000056
0.08206905460679531	0.030000000000000054
0.0813672473537326	0.030200000000000053
0.08104307939992846	0.030400000000000052
-1.0	0.030600000000000058
-1.0	0.030800000000000056
-1.0	0.031000000000000055
-1.0	0.031200000000000054
-1.0	0.03140000000000006
-1.0	0.03160000000000006
-1.0	0.03180000000000006
-1.0	0.032000000000000056
-1.0	0.03220000000000006
-1.0	0.03240000000000006
-1.0	0.03260000000000006
-1.0	0.03280000000000006
-1.0	0.033000000000000064
-1.0	0.03320000000000006
-1.0	0.03340000000000006
-1.0	0.03360000000000006
-1.0	0.033800000000000066
-1.0	0.034000000000000065
-1.0	0.034200000000000064
-1.0	0.03440000000000006
-1.0	0.03460000000000007
-1.0	0.03480000000000007
-1.0	0.035000000000000066
-1.0	0.035200000000000065
-1.0	0.03540000000000007
-1.0	0.03560000000000007
-1.0	0.03580000000000007
-1.0	0.03600000000000007
-1.0	0.03620000000000007
-1.0	0.03640000000000007
-1.0	0.03660000000000007
-1.0	0.03680000000000007
-1.0	0.037000000000000074
-1.0	0.03720000000000007
-1.0	0.03740000000000007
-1.0	0.03760000000000007
-1.0	0.03780000000000008
-1.0	0.038000000000000075
-1.0	0.038200000000000074
-1.0	0.03840000000000007
-1.0	0.03860000000000008
-1.0	0.03880000000000008
-1.0	0.039000000000000076
-1.0	0.039200000000000075
-1.0	0.03940000000000008
-1.0	0.03960000000000008
-1.0	0.03980000000000008
-1.0	0.04000000000000008
-1.0	0.04020000000000008
-1.0	0.04040000000000008
-1.0	0.04060000000000008
-1.0	0.04080000000000008
-1.0	0.041000000000000085
-1.0	0.041200000000000084
-1.0	0.04140000000000008
-1.0	0.04160000000000009
-1.0	0.04180000000000009
-1.0	0.042000000000000086
-1.0	0.042200000000000085
-1.0	0.04240000000000008
-1.0	0.04260000000000009
-1.0	0.04280000000000009
-1.0	0.04300000000000009
-1.0	0.04320000000000009
-1.0	0.04340000000000009
-1.0	0.04360000000000009
-1.0	0.04380000000000009
-1.0	0.04400000000000009
-1.0	0.04420000000000009
-1.0	0.04440000000000009
-1.0	0.04460000000000009
-1.0	0.0448000000000001
-1.0	0.045000000000000095
-1.0	0.045200000000000094
-1.0	0.04540000000000009
-1.0	0.04560000000000009
-1.0	0.0458000000000001
-1.0	0.046000000000000096
-1.0	0.046200000000000095
-1.0	0.0464000000000001
-1.0	0.0466000000000001
-1.0	0.0468000000000001
-1.0	0.0470000000000001
-1.0	0.047200000000000096
-1.0	0.0474000000000001
-1.0	0.0476000000000001
-1.0	0.0478000000000001
-1.0	0.048000000000000105
-1.0	0.048200000000000104
-1.0	0.0484000000000001
-1.0	0.0486000000000001
-1.0	0.0488000000000001
-1.0	0.049000000000000106
-1.0	0.049200000000000105
-1.0	0.049400000000000104
-1.0	0.04960000000000011
-1.0	0.04980000000000011
-1.0	0.05000000000000011
-1.0	0.050200000000000106
-1.0	0.050400000000000104
-1.0	0.05060000000000011
-1.0	0.05080000000000011
-1.0	0.05100000000000011
-1.0	0.051200000000000113
-1.0	0.05140000000000011
-1.0	0.05160000000000011
-1.0	0.05180000000000011
-1.0	0.05200000000000011
-1.0	0.052200000000000114
-1.0	0.05240000000000011
-1.0	0.05260000000000011
-1.0	0.05280000000000012
-1.0	0.053000000000000116
-1.0	0.053200000000000115
-1.0	0.053400000000000114
-1.0	0.05360000000000011
-1.0	0.05380000000000012
-1.0	0.05400000000000012
-1.0	0.054200000000000116
-1.0	0.05440000000000012
-1.0	0.05460000000000012
-1.0	0.05480000000000012
-1.0	0.05500000000000012
-1.0	0.05520000000000012
-1.0	0.05540000000000012
-1.0	0.05560000000000012
-1.0	0.05580000000000012
-1.0	0.056000000000000126
-1.0	0.056200000000000125
-1.0	0.056400000000000124
-1.0	0.05660000000000012
-1.0	0.05680000000000012
-1.0	0.05700000000000013
-1.0	0.057200000000000126
-1.0	0.057400000000000125
-1.0	0.05760000000000013
-1.0	0.05780000000000013
-1.0	0.05800000000000013
-1.0	0.05820000000000013
-1.0	0.058400000000000125
-1.0	0.05860000000000013
-1.0	0.05880000000000013
-1.0	0.05900000000000013
-1.0	0.059200000000000134
-1.0	0.05940000000000013
-1.0	0.05960000000000013
-1.0	0.05980000000000013
-1.0	0.06000000000000013
-1.0	0.060200000000000135
-1.0	0.060400000000000134
-1.0	0.06060000000000013
-1.0	0.06080000000000014
-1.0	0.06100000000000014
-1.0	0.061200000000000136
-1.0	0.061400000000000135
-1.0	0.061600000000000134
-1.0	0.06180000000000014
-1.0	0.06200000000000014
-1.0	0.06220000000000014
-1.0	0.06240000000000014
-1.0	0.06260000000000014
-1.0	0.06280000000000013
-1.0	0.06300000000000014
-1.0	0.06320000000000013
-1.0	0.06340000000000014
-1.0	0.06360000000000014
-1.0	0.06380000000000013
-1.0	0.06400000000000014
-1.0	0.06420000000000015
-1.0	0.06440000000000014
-1.0	0.06460000000000014
-1.0	0.06480000000000014
-1.0	0.06500000000000014
-1.0	0.06520000000000015
-1.0	0.06540000000000014
-1.0	0.06560000000000014
-1.0	0.06580000000000015
-1.0	0.06600000000000014
-1.0	0.06620000000000015
-1.0	0.06640000000000014
-1.0	0.06660000000000015
-1.0	0.06680000000000015
-1.0	0.06700000000000014
-1.0	0.06720000000000015
-1.0	0.06740000000000015
-1.0	0.06760000000000015
-1.0	0.06780000000000015
-1.0	0.06800000000000014
-1.0	0.06820000000000015
-1.0	0.06840000000000016
-1.0	0.06860000000000015
-1.0	0.06880000000000015
-1.0	0.06900000000000016
-1.0	0.06920000000000015
-1.0	0.06940000000000016
-1.0	0.06960000000000015
-1.0	0.06980000000000015
