diffLens	deltas
-0.04076619116069348	0.01
-0.041670236563392055	0.01036789297658863
0.03364074370189572	0.010735785953177257
0.03372901920342962	0.011103678929765886
0.033998402430440694	0.011471571906354516
0.033837799245572606	0.011839464882943143
0.03400864768359815	0.012207357859531772
0.03451832404417875	0.012575250836120402
0.0355658196615136	0.01294314381270903
0.03489706869790857	0.013311036789297659
0.04356891239560518	0.013678929765886288
0.042938086439120365	0.014046822742474915
0.036183085067030565	0.014414715719063545
0.05110126389026107	0.014782608695652174
0.04957383121266271	0.015150501672240801
0.047304091141115986	0.015518394648829432
0.05886800411360417	0.01588628762541806
0.047907564041284295	0.016254180602006688
0.055120760780880254	0.01662207357859532
0.0552505690809102	0.016989966555183946
0.055216583867705796	0.017357859531772574
0.06645855875355046	0.017725752508361205
0.0627712777313181	0.018093645484949832
0.06349204894719992	0.01846153846153846
0.05672749565246002	0.01882943143812709
0.04306359339438416	0.01919732441471572
0.06309562685442602	0.019565217391304346
0.04796690235917062	0.019933110367892977
0.06483304811291876	0.020301003344481604
0.06030469574014688	0.020668896321070232
0.06181001786060624	0.021036789297658863
0.061024598142304765	0.02140468227424749
0.06113876765882591	0.021772575250836118
0.06104516406009616	0.02214046822742475
0.06581972965480591	0.022508361204013377
0.06550027979173564	0.022876254180602004
0.0651760061346196	0.023244147157190635
0.06253585906179687	0.023612040133779263
0.06382721642399229	0.02397993311036789
0.06241848559163619	0.02434782608695652
0.06410006251488129	0.024715719063545152
0.06482826231419744	0.025083612040133776
0.06425821822450349	0.025451505016722407
0.05851836559637428	0.02581939799331104
0.05868980801139743	0.026187290969899663
0.06615892442820834	0.026555183946488294
0.06631384400923285	0.026923076923076925
0.0641482412903238	0.02729096989966555
0.06606230050214318	0.02765886287625418
0.054983380728652526	0.02802675585284281
0.055011954302731134	0.028394648829431435
0.06746246598786138	0.028762541806020066
0.06585010103041025	0.029130434782608697
0.0666444068897745	0.02949832775919732
0.0721568270764649	0.029866220735785952
0.07139577585764187	0.030234113712374583
0.07282248052687942	0.030602006688963207
0.07131886388094723	0.030969899665551838
0.07017499108594666	0.03133779264214047
0.06431768662209189	0.03170568561872909
0.06616324419485062	0.032073578595317724
0.06960268870327226	0.032441471571906355
0.06620747467844117	0.03280936454849498
0.07200678695625017	0.03317725752508361
0.06326373353751999	0.03354515050167224
0.06412238333596401	0.033913043478260865
0.06362900770030314	0.034280936454849496
0.062137520086753606	0.03464882943143813
0.07035135163845121	0.03501672240802675
0.06785614027985507	0.03538461538461538
0.07139933296791866	0.03575250836120401
0.06992829642383591	0.03612040133779264
0.07373559561477601	0.03648829431438127
0.0739934192124158	0.0368561872909699
0.06481205938296059	0.037224080267558524
0.06780322375081133	0.037591973244147155
0.06983211483200139	0.037959866220735786
0.0647314353333899	0.03832775919732441
0.07890884263360501	0.03869565217391304
0.07577264504426717	0.03906354515050167
0.0792008416812271	0.0394314381270903
0.06808189140452231	0.03979933110367893
0.07494340168231724	0.04016722408026756
0.07472934639932215	0.04053511705685619
0.06894174188363815	0.04090301003344481
0.07550096638420226	0.041270903010033444
0.07315043310869897	0.041638795986622075
0.07538186459721624	0.0420066889632107
0.07271228274324906	0.04237458193979933
0.07476434313611686	0.04274247491638796
0.07610284517438709	0.043110367892976585
0.07660443340347706	0.043478260869565216
0.07440871683800221	0.04384615384615385
0.07791161520326137	0.04421404682274247
0.07410206091509758	0.0445819397993311
0.07509386385710537	0.04494983277591973
0.0785593806385398	0.04531772575250836
0.07737187906087936	0.04568561872909699
0.07239765877007753	0.04605351170568562
0.07646343023435771	0.04642140468227425
0.07591344274500011	0.046789297658862875
0.07753131534823775	0.047157190635451506
0.07181749529230304	0.04752508361204014
0.07819432042458654	0.04789297658862876
0.07537508970046043	0.04826086956521739
0.07366323718720674	0.04862876254180602
0.07551000025974214	0.04899665551839465
0.04324975818315148	0.04936454849498328
0.07601713775576652	0.04973244147157191
0.08067597008229792	0.05010033444816053
0.07655948231847584	0.050468227424749164
0.07695790122182666	0.050836120401337795
0.07531785610982775	0.05120401337792642
0.07544305740775169	0.05157190635451505
0.08481715545909106	0.05193979933110368
0.07525095919066666	0.052307692307692305
0.0851257998767644	0.052675585284280936
0.08005438373343646	0.05304347826086957
0.07737990884029865	0.05341137123745819
0.08351071151824295	0.05377926421404682
0.07817222041928767	0.05414715719063545
0.07812665865676105	0.05451505016722408
0.08414804187522827	0.05488294314381271
0.08497998616577684	0.05525083612040134
0.07515668163926899	0.05561872909698996
0.07681199072779715	0.055986622073578594
0.07670413312421738	0.056354515050167225
0.07253310277977583	0.05672240802675585
0.08163374073722962	0.05709030100334448
0.07860456393019855	0.05745819397993311
0.0772579055457711	0.057826086956521736
0.08313693893061577	0.05819397993311037
0.08165038328537345	0.058561872909699
0.07888170152822138	0.05892976588628762
0.08021216811531781	0.05929765886287625
0.0812247580654323	0.059665551839464884
0.07823659715162216	0.06003344481605351
0.07697110383690893	0.06040133779264214
0.08795537370176612	0.06076923076923077
0.07267986453105482	0.061137123745819394
0.08266528502026199	0.061505016722408025
0.07641312627041338	0.061872909698996656
0.08259190243588388	0.06224080267558528
0.07223773510114848	0.0626086956521739
0.0713649637057781	0.06297658862876254
0.07000894388103483	0.06334448160535117
0.07241897769191863	0.06371237458193979
0.08311925691471991	0.06408026755852843
0.07295942258009312	0.06444816053511705
0.08648772547872363	0.06481605351170568
0.08128328886733947	0.06518394648829431
0.08269708540210127	0.06555183946488294
0.08523504608230292	0.06591973244147156
0.07676739201800525	0.0662876254180602
0.0887246979392469	0.06665551839464882
0.08290135484783206	0.06702341137123745
0.08186085538858176	0.06739130434782609
0.08605455503718554	0.06775919732441471
0.08712934873917696	0.06812709030100333
0.08788432969631253	0.06849498327759197
0.08078252946877479	0.0688628762541806
0.07872600748123229	0.06923076923076922
0.06737605661374123	0.06959866220735786
0.07888198207008844	0.06996655518394648
0.08138118413196505	0.0703344481605351
0.08322247231298684	0.07070234113712374
0.08284357278533042	0.07107023411371237
0.08353202558042108	0.07143812709030099
0.0798595689135939	0.07180602006688963
0.08484562680044769	0.07217391304347825
0.07903008647182583	0.07254180602006688
0.0844786366532892	0.0729096989966555
0.08163941771642864	0.07327759197324414
0.08281081139960884	0.07364548494983277
0.07646865405993164	0.07401337792642139
0.08845036207617818	0.07438127090301003
0.08624649818906188	0.07474916387959865
0.09068404754543304	0.07511705685618728
0.08847286527895926	0.07548494983277591
0.08217898230919242	0.07585284280936454
0.06955767092974542	0.07622073578595316
0.08274975328625739	0.0765886287625418
0.08307574637153745	0.07695652173913042
0.09341249667027593	0.07732441471571905
0.08717757921585441	0.07769230769230769
0.08559722825804351	0.07806020066889631
0.0948775313041508	0.07842809364548493
0.08520666537725924	0.07879598662207357
0.08482968718664347	0.0791638795986622
0.07905543479604443	0.07953177257525082
0.09178328863264618	0.07989966555183946
0.0827487442727536	0.08026755852842808
0.08729100209580362	0.0806354515050167
0.0898226283482611	0.08100334448160534
0.09437997057953475	0.08137123745819397
0.08541505695240198	0.0817391304347826
0.0851253903928548	0.08210702341137123
0.09246257044294476	0.08247491638795985
0.09054712770426271	0.08284280936454849
0.09092454097153244	0.08321070234113712
0.08331899666146933	0.08357859531772574
0.0904323123387396	0.08394648829431438
0.09795844789513944	0.084314381270903
0.07873607076940455	0.08468227424749163
0.08865944722586869	0.08505016722408026
0.08906897907996175	0.08541806020066889
0.07350560299564846	0.08578595317725751
0.08039987754753615	0.08615384615384615
0.0860698014117181	0.08652173913043477
0.08388729114936293	0.0868896321070234
0.0859693611218929	0.08725752508361204
0.08845993353904784	0.08762541806020066
0.08824503411458431	0.08799331103678928
0.08709944951854827	0.08836120401337792
0.0917573091752231	0.08872909698996655
0.08262489589782059	0.08909698996655517
0.09274078899914023	0.08946488294314381
0.07988501983614266	0.08983277591973243
-1.0	0.09020066889632106
0.08986209744507073	0.0905685618729097
0.08660323302181064	0.09093645484949832
0.09146032680676876	0.09130434782608694
0.09149963673123715	0.09167224080267558
0.0868482822358012	0.0920401337792642
0.08735386916139726	0.09240802675585283
0.089803187278226	0.09277591973244147
0.09100928477862474	0.09314381270903009
0.09017786572606859	0.09351170568561872
0.0935586043346077	0.09387959866220735
0.09370659080253539	0.09424749163879598
0.0938166176985353	0.0946153846153846
0.09738527558663487	0.09498327759197324
0.09676062730060514	0.09535117056856186
0.0887936933237463	0.09571906354515049
0.10086778284901382	0.09608695652173913
0.09441589544446766	0.09645484949832775
0.08765946563585407	0.09682274247491637
0.0864583225193511	0.09719063545150501
0.08672537267794841	0.09755852842809364
0.08676978783601522	0.09792642140468226
0.08612077467372786	0.0982943143812709
0.08702544631841452	0.09866220735785952
0.0933985726691112	0.09903010033444815
0.0928326738245189	0.09939799331103678
0.08820612403483687	0.09976588628762541
0.09084948619747162	0.10013377926421403
0.10244668264792861	0.10050167224080267
0.11074124680751564	0.1008695652173913
0.10194739784964918	0.10123745819397992
