fDCT,fNDCT,fFFT,lDCT,lNDCT,lFFT,lMean,lStd,depth
3.337510897994452996e+00,3.393841749334328028e+00,3.383827375762539003e+00,2.996244897959467468e-01,2.946513343458460055e-01,2.955233494364208902e-01,2.965997245260711956e-01,2.168256793360584175e-03,4.784100000000000819e+01
3.456054264042375479e+00,3.433891370303950197e+00,3.447838604143700802e+00,2.893473086936863004e-01,2.912148033126293334e-01,2.900367780551486030e-01,2.901996300204880419e-01,7.710489002678940678e-04,5.012449999999999761e+01
3.573008849557881561e+00,3.492223602484472167e+00,3.519764011799764170e+00,2.798761609906839087e-01,2.863505072494699766e-01,2.841099564196831184e-01,2.834455415532790012e-01,2.684570133893368453e-03,5.237600000000001188e+01
3.737170905845644597e+00,3.671459235958615341e+00,-1.000000000000000000e+00,2.675820895522359466e-01,2.723712659549386572e-01,-1.000000000000000000e+00,2.699766777535873019e-01,2.394588201351355305e-03,5.457699999999999818e+01
3.829873009474018541e+00,3.859948871035346674e+00,-1.000000000000000000e+00,2.611052631578864025e-01,2.590707891246683547e-01,-1.000000000000000000e+00,2.600880261412773509e-01,1.017237016609023881e-03,5.675050000000000239e+01
3.705939431681187113e+00,3.771285390423918304e+00,3.518187239117447795e+00,2.698371137561612065e-01,2.651615819209039437e-01,2.842372881355951231e-01,2.730786612708867578e-01,8.117937530143538860e-03,5.891899999999999693e+01
3.677209577298344190e+00,3.672948073701841842e+00,3.644694058528021419e+00,2.719453376205722694e-01,2.722608596511230661e-01,2.743714517437079170e-01,2.728592163384677693e-01,1.077042394271504177e-03,6.104250000000000398e+01
3.864918990521724496e+00,3.833347775703622062e+00,-1.000000000000000000e+00,2.587376352395449053e-01,2.608685823754791078e-01,-1.000000000000000000e+00,2.598031088075120065e-01,1.065473567967101243e-03,6.314350000000000307e+01
3.795635901419377234e+00,3.785648282471398396e+00,3.792693548007424198e+00,2.634604651162800182e-01,2.641555489003765689e-01,2.636648564778908410e-01,2.637602901648491427e-01,2.916802566548244539e-04,6.524299999999999500e+01
3.822031171260490190e+00,3.869501760059602891e+00,3.873639217258447509e+00,2.616409849086092643e-01,2.584312043276074666e-01,2.581551724137453041e-01,2.594091205499873820e-01,1.582184626991579466e-03,6.730250000000000909e+01
