depth,data,idxPeaks,sigma
53.42868212735583,-0.5880088603404648,10,0.061164861924552553
53.449299969004414,-0.4482214018180482,32,NaN
53.469917810653,-0.21176366242737446,47,NaN
53.49053565230159,0.10735851141217129,60,NaN
53.511153493950175,0.4951328580424911,69,NaN
53.53177133559876,0.930414476264754,85,NaN
53.55238917724735,1.371274068182201,95,NaN
53.573007018895936,1.7703247803910125,105,NaN
53.59362486054452,2.0753173753067307,118,NaN
53.61424270219312,2.240996870225845,129,NaN
53.634860543841704,2.2444720566235827,141,NaN
53.65547838549029,2.0814956036102092,149,NaN
53.67609622713888,1.7890738123189396,161,NaN
53.696714068787465,1.4146875095755373,177,NaN
53.71733191043605,1.0149238024429261,190,NaN
53.73794975208464,0.6334629611807776,211,NaN
53.758567593733225,0.27436945961175035,220,NaN
53.77918543538181,-0.07190360891996309,233,NaN
53.7998032770304,-0.43351737137607027,256,NaN
53.820421118678986,-0.8260841842375054,268,NaN
53.84103896032757,-1.2233892990155648,277,NaN
53.86165680197616,-1.5818941918686689,287,NaN
53.88227464362475,-1.8306165767171843,300,NaN
53.902892485273334,-1.9096898661213708,316,NaN
53.92351032692192,-1.7998640693289345,337,NaN
53.94412816857051,-1.505720935438008,352,NaN
53.964746010219095,-1.0763489833158588,369,NaN
53.98536385186768,-0.5663319379335955,381,NaN
54.005981693516276,-0.02628952562161956,402,NaN
54.02659953516486,0.49587179957731187,411,NaN
54.04721737681345,0.9574770356168748,425,NaN
54.06783521846204,1.3090920750968864,437,NaN
54.08845306011062,1.4825582224416256,447,NaN
54.10907090175921,1.4156645295751995,NaN,NaN
54.1296887434078,1.0678417417546648,NaN,NaN
54.150306585056384,0.43516546224209185,NaN,NaN
54.17092442670497,-0.4054585651920243,NaN,NaN
54.19154226835356,-1.3432545554431876,NaN,NaN
54.212160110002145,-2.215188911599252,NaN,NaN
54.23277795165073,-2.8657918419619755,NaN,NaN
54.25339579329932,-3.1756155831893027,NaN,NaN
54.274013634947906,-3.072382776740701,NaN,NaN
54.29463147659649,-2.5818516102966798,NaN,NaN
54.31524931824508,-1.7873663952420853,NaN,NaN
54.33586715989367,-0.8728035650366152,NaN,NaN
54.356485001542254,-0.03756416254165557,NaN,NaN
54.37710284319084,0.5159862960129089,NaN,NaN
54.39772068483943,0.6494233485989904,NaN,NaN
54.41833852648802,0.369254410113236,NaN,NaN
54.43895636813661,-0.23643900233304085,NaN,NaN
54.459574209785195,-0.9424435859002299,NaN,NaN
54.48019205143378,-1.5294783848156175,NaN,NaN
54.50080989308237,-1.8321233752043844,NaN,NaN
54.521427734730956,-1.7650945626721524,NaN,NaN
54.54204557637954,-1.4014509949832459,NaN,NaN
54.56266341802813,-0.8574063255437467,NaN,NaN
54.58328125967672,-0.2970195485788577,NaN,NaN
54.603899101325304,0.14824796128543993,NaN,NaN
54.62451694297389,0.42917321333419367,NaN,NaN
54.64513478462248,0.5402096259129865,NaN,NaN
54.665752626271065,0.5452347302370082,NaN,NaN
54.68637046791965,0.5120037281701073,NaN,NaN
54.70698830956824,0.49818099601155685,NaN,NaN
54.727606151216825,0.5424049725848765,NaN,NaN
54.74822399286541,0.6469601121682514,NaN,NaN
54.768841834514,0.8010862737259428,NaN,NaN
54.789459676162586,0.9766215240216477,NaN,NaN
54.81007751781118,1.1399874968301753,NaN,NaN
54.83069535945977,1.2509911101030413,NaN,NaN
54.851313201108354,1.2705117587606858,NaN,NaN
54.87193104275694,1.1632039503034388,NaN,NaN
54.89254888440553,0.9087163132490582,NaN,NaN
54.913166726054115,0.5151891079428665,NaN,NaN
54.9337845677027,0.013247189360278161,NaN,NaN
54.95440240935129,-0.5295038627375926,NaN,NaN
54.975020250999876,-1.0369636266589308,NaN,NaN
54.99563809264846,-1.4250359041006428,NaN,NaN
55.01625593429705,-1.6279309817691974,NaN,NaN
55.03687377594564,-1.6162059744242356,NaN,NaN
55.05749161759422,-1.393161528365824,NaN,NaN
55.07810945924281,-1.015565603766457,NaN,NaN
55.0987273008914,-0.5572017799668247,NaN,NaN
55.119345142539984,-0.11224933463743511,NaN,NaN
55.13996298418857,0.23946303822280937,NaN,NaN
55.16058082583716,0.4483723385187859,NaN,NaN
55.181198667485745,0.49445310117199204,NaN,NaN
55.20181650913433,0.405054661097076,NaN,NaN
55.222434350782926,0.22635093836457523,NaN,NaN
55.24305219243151,0.02905240375889592,NaN,NaN
55.2636700340801,-0.12134106062553893,NaN,NaN
55.28428787572869,-0.17314681700813317,NaN,NaN
55.304905717377274,-0.10067205993555844,NaN,NaN
55.32552355902586,0.07894913501687448,NaN,NaN
55.34614140067445,0.32315832020066715,NaN,NaN
55.366759242323035,0.5533096792742066,NaN,NaN
55.38737708397162,0.6963359755749997,NaN,NaN
55.40799492562021,0.6951332582296985,NaN,NaN
55.428612767268795,0.535876365602726,NaN,NaN
55.44923060891738,0.2748427517604865,NaN,NaN
55.46984845056597,0.0007834510206401468,NaN,NaN
55.490466292214556,-0.15555723955214998,NaN,NaN
55.51108413386314,-0.10426824626079483,NaN,NaN
55.53170197551173,0.17040702576077638,NaN,NaN
55.55231981716032,0.6047103773084732,NaN,NaN
55.572937658808904,1.0178316665459712,NaN,NaN
55.5935555004575,1.2338953814775044,NaN,NaN
55.614173342106085,1.1034793055911691,NaN,NaN
