diffLens	deltas
-0.04426758992453568	0.01
0.04686444542448788	0.01036789297658863
-0.0432473151395935	0.010735785953177257
-0.043255160345363766	0.011103678929765886
-0.0431243600012052	0.011471571906354516
-0.041514610510204886	0.011839464882943143
-0.04095182134419785	0.012207357859531772
-0.04075375809139552	0.012575250836120402
-0.040716962357306555	0.01294314381270903
0.03638185020282999	0.013311036789297659
-0.041556800040684905	0.013678929765886288
-0.04538895276409853	0.014046822742474915
-0.04132937009191873	0.014414715719063545
-0.04169102627651407	0.014782608695652174
-0.04157973148548304	0.015150501672240801
0.03662614990008663	0.015518394648829432
-0.04020828536579839	0.01588628762541806
0.03663934859729851	0.016254180602006688
-0.038984448636598126	0.01662207357859532
-0.041679491362883916	0.016989966555183946
0.03957690727981267	0.017357859531772574
-0.03840176111876416	0.017725752508361205
-0.039474978209092876	0.018093645484949832
-0.03919804850752519	0.01846153846153846
0.05376475471251202	0.01882943143812709
0.0541239722878136	0.01919732441471572
0.04021730688153564	0.019565217391304346
0.03979718737174265	0.019933110367892977
0.03979897877111634	0.020301003344481604
0.035711927984107876	0.020668896321070232
0.034439903877769906	0.021036789297658863
0.03574126740712173	0.02140468227424749
0.060207582691802236	0.021772575250836118
0.03563551037599283	0.02214046822742475
0.03882233600199545	0.022508361204013377
0.03898669498455967	0.022876254180602004
0.038032186762086626	0.023244147157190635
0.06228256881298454	0.023612040133779263
0.06194041609552502	0.02397993311036789
0.06181034485302106	0.02434782608695652
0.06541738841791006	0.024715719063545152
0.0672387263412729	0.025083612040133776
0.06445897665059268	0.025451505016722407
0.06534853746872807	0.02581939799331104
0.06523689175590275	0.026187290969899663
0.06655143000279783	0.026555183946488294
0.06687046098925453	0.026923076923076925
0.06654939410633541	0.02729096989966555
0.06809495610144248	0.02765886287625418
0.06547881106576958	0.02802675585284281
0.06757734431567694	0.028394648829431435
0.07158661967729714	0.028762541806020066
0.07187533939738144	0.029130434782608697
0.0724734281968738	0.02949832775919732
0.07201188097431736	0.029866220735785952
0.07227340773993493	0.030234113712374583
0.07178582972687972	0.030602006688963207
0.0718404179018034	0.030969899665551838
0.07142066044531314	0.03133779264214047
0.07170713033727971	0.03170568561872909
0.07424728544960144	0.032073578595317724
0.07095211110150762	0.032441471571906355
0.07146005041196546	0.03280936454849498
0.07809506679072406	0.03317725752508361
0.07418567325009584	0.03354515050167224
