fDCT,fNDCT,fFFT,lDCT,lNDCT,lFFT,lMean,lStd,depth
2.563549478993877084e+00,2.527882580315048422e+00,2.522068095838636559e+00,3.900841423948144815e-01,3.955879943899018314e-01,3.964999999999923030e-01,3.940573789282362238e-01,2.834065980306613858e-03,4.865399999999999636e+01
2.610166834172979122e+00,2.557885665038780676e+00,2.568470878355519460e+00,3.831172731596085845e-01,3.909478885893982181e-01,3.893367094121996108e-01,3.878006237204021378e-01,3.376319884304364999e-03,5.264399999999999835e+01
2.954325412629047687e+00,2.926846752338493562e+00,2.925474578521342295e+00,3.384867475076491772e-01,3.416646256593446340e-01,3.418248811122611142e-01,3.406587514264183270e-01,1.537231541854536731e-03,5.666949999999999932e+01
2.973828012655045594e+00,2.995805914773845835e+00,2.996836353178489176e+00,3.362669245647451066e-01,3.337999952094661271e-01,3.336852207293151684e-01,3.345840468345088747e-01,1.190896409297762665e-03,6.067199999999999704e+01
3.117244177166951680e+00,3.069359036193004542e+00,3.087414089347172208e+00,3.207961722487941425e-01,3.258009207161123300e-01,3.238956521739032590e-01,3.234975817129365772e-01,2.062477777529026033e-03,6.465500000000000114e+01
3.119477480059537289e+00,3.143488436323463198e+00,3.146343793284930079e+00,3.205665071770014141e-01,3.181179190751445285e-01,3.178292220113534405e-01,3.188378827544998129e-01,1.227991122175344386e-03,6.866550000000000864e+01
3.213567737301201266e+00,3.249812731097793339e+00,3.255811820232860310e+00,3.111806197182617750e-01,3.077100383141763151e-01,3.071430583873482334e-01,3.086779054732620708e-01,1.784759648327972816e-03,7.266700000000000159e+01
3.200240018000832354e+00,3.210331556989677981e+00,3.228367127534042869e+00,3.124765625000505698e-01,3.114943058833767875e-01,3.097541142304470196e-01,3.112416608712914035e-01,1.125700751166590179e-03,7.666499999999999204e+01
3.131942147924333231e+00,3.153423614683485976e+00,3.150847231312206453e+00,3.192906997540618796e-01,3.171156565656566562e-01,3.173749555555375190e-01,3.179271039584186664e-01,9.700014130436981604e-04,8.066300000000001091e+01
3.246287161016462086e+00,3.251358376484769330e+00,3.269125362149241099e+00,3.080442211054689183e-01,3.075637577304405346e-01,3.058922155688039712e-01,3.071667314682378080e-01,9.223174967143537564e-04,8.466599999999999682e+01
3.284061528819592013e+00,3.292380673972910454e+00,3.290590478181062206e+00,3.045009940357102374e-01,3.037315848392773132e-01,3.038968253967505029e-01,3.040431347572460363e-01,3.307087838923589347e-04,8.867799999999999727e+01
3.086862885858325356e+00,3.310626078721881527e+00,3.191281080728797459e+00,3.239534883720442404e-01,3.020576701268738451e-01,3.133537832310366866e-01,3.131216472433182574e-01,8.940437330614937200e-03,9.264750000000000796e+01
3.271893005189039361e+00,3.274122749844608826e+00,3.092655838570117943e+00,3.056334661353705129e-01,3.054253234847289500e-01,3.233466807164510071e-01,3.114684901121834715e-01,8.399578952314053562e-03,9.665200000000000102e+01
3.072400079402648920e+00,3.324104588187201781e+00,3.029909440006655075e+00,3.254784449147732350e-01,3.008328930304053350e-01,3.300428675511184462e-01,3.187847351654323202e-01,1.282991206858652596e-02,1.006580000000000013e+02
2.886499111654564853e+00,3.553093602128035045e+00,3.106017205276421667e+00,3.464404322739568776e-01,2.814448793021032125e-01,3.219557181786456002e-01,3.166136765849019152e-01,2.680184735947909597e-02,1.046504999999999939e+02
2.949579178123734380e+00,3.534986969729917217e+00,3.008020723611034786e+00,3.390314141816369031e-01,2.828864741406395544e-01,3.324445181346793454e-01,3.181208021523185825e-01,2.505913276910301871e-02,1.086500000000000057e+02
3.293611587789933015e+00,3.484646884129199762e+00,3.269520384953434000e+00,3.036180719387789884e-01,2.869731233183175911e-01,3.058552577320121091e-01,2.988154843297028962e-01,8.423474572540128394e-03,1.126599999999999966e+02
3.195678421097047028e+00,3.397171977835562462e+00,3.247055887674169750e+00,3.129225999081313159e-01,2.943624893070998505e-01,3.079712929475596495e-01,3.050854607209302904e-01,7.847099129012352625e-03,1.166645000000000039e+02
3.362907842015840032e+00,3.325583498737477051e+00,3.325428625944741423e+00,2.973617021275749006e-01,3.006991105108741125e-01,3.007131147540127447e-01,2.995913091308206044e-01,1.576580597664478190e-03,1.206650000000000063e+02
3.398915632958316557e+00,3.586084703105985927e+00,3.227771844793245304e+00,2.942114803625264785e-01,2.788556553429645257e-01,3.098112407210909525e-01,2.942927921421940041e-01,1.263769560296373017e-02,1.246640000000000015e+02
