Run_ID	Bag	sample	Depth	d17	d18	dD
HKDS2004_Fast_IsoWater_20180725_071416	1009	22	554.950	-19.2391	-36.2635	-282.5438
HKDS2004_Fast_IsoWater_20180725_071416	1010	1	554.975	-19.5518	-36.8700	-287.5707
HKDS2004_Fast_IsoWater_20180725_071416	1010	2	555.000	-19.5900	-37.0574	-289.2415
HKDS2004_Fast_IsoWater_20180725_071416	1010	3	555.025	-19.6400	-37.0712	-289.3176
HKDS2004_Fast_IsoWater_20180725_071416	1010	4	555.050	-19.6592	-37.0465	-288.5352
HKDS2004_Fast_IsoWater_20180725_071416	1010	5	555.075	-19.5988	-36.8939	-288.1807
HKDS2004_Fast_IsoWater_20180725_071416	1010	6	555.100	-19.5188	-36.7436	-286.9708
HKDS2004_Fast_IsoWater_20180725_071416	1010	7	555.125	-19.3270	-36.4647	-285.0394
HKDS2004_Fast_IsoWater_20180725_071416	1010	8	555.150	-19.2545	-36.1880	-282.1559
HKDS2004_Fast_IsoWater_20180725_071416	1010	9	555.175	-19.0130	-35.7795	-278.9019
HKDS2004_Fast_IsoWater_20180725_071416	1010	10	555.200	-18.8445	-35.5114	-276.0111
HKDS2004_Fast_IsoWater_20180725_071416	1010	11	555.225	-18.7084	-35.2450	-274.0756
HKDS2004_Fast_IsoWater_20180725_071416	1010	12	555.250	-18.7330	-35.2040	-273.2117
HKDS2004_Fast_IsoWater_20180725_071416	1010	13	555.275	-18.7812	-35.3166	-273.5119
HKDS2004_Fast_IsoWater_20180725_071416	1010	14	555.300	-18.7809	-35.3953	-274.9497
HKDS2004_Fast_IsoWater_20180726_090931	1010	15	555.325	-18.9573	-35.7348	-277.3426
HKDS2004_Fast_IsoWater_20180726_090931	1010	16	555.350	-19.0494	-35.8722	-278.9122
HKDS2004_Fast_IsoWater_20180726_090931	1010	17	555.375	-19.1433	-35.9689	-279.1589
HKDS2004_Fast_IsoWater_20180726_090931	1010	18	555.400	-19.0897	-35.8834	-278.5605
HKDS2004_Fast_IsoWater_20180726_090931	1010	19	555.425	-19.0011	-35.6943	-276.4944
HKDS2004_Fast_IsoWater_20180726_090931	1010	20	555.450	-18.8592	-35.4624	-274.1886
HKDS2004_Fast_IsoWater_20180726_090931	1010	21	555.475	-18.7833	-35.2708	-272.1288
HKDS2004_Fast_IsoWater_20180726_090931	1010	22	555.500	-18.6405	-35.1009	-270.0960
HKDS2004_Fast_IsoWater_20180726_090931	1011	1	555.525	-18.6141	-34.9089	-269.5820
HKDS2004_Fast_IsoWater_20180726_090931	1011	2	555.550	-18.6027	-34.9508	-270.1785
HKDS2004_Fast_IsoWater_20180726_090931	1011	3	555.575	-18.6389	-35.1232	-271.0995
HKDS2004_Fast_IsoWater_20180726_090931	1011	4	555.600	-18.8348	-35.2724	-272.6857
HKDS2004_Fast_IsoWater_20180726_090931	1011	5	555.625	-18.8754	-35.5621	-275.3604
HKDS2004_Fast_IsoWater_20180726_090931	1011	6	555.650	-18.9938	-35.7431	-277.3811
HKDS2004_Fast_IsoWater_20180726_090931	1011	7	555.675	-19.1284	-36.0236	-279.8492
HKDS2004_Fast_IsoWater_20180726_090931	1011	8	555.700	-19.2341	-36.1791	-281.3988
HKDS2004_Fast_IsoWater_20180726_090931	1011	9	555.725	-19.2573	-36.1539	-280.8030
HKDS2004_Fast_IsoWater_20180726_090931	1011	10	555.750	-19.1700	-36.0571	-279.7372
HKDS2004_Fast_IsoWater_20180726_090931	1011	11	555.775	-19.1198	-35.9600	-278.7209
HKDS2004_Fast_IsoWater_20180726_090931	1011	12	555.800	-19.0538	-35.8830	-278.7719
HKDS2004_Fast_IsoWater_20180726_090931	1011	13	555.825	-19.1471	-35.9482	-279.3203
HKDS2004_Fast_IsoWater_20180726_090931	1011	14	555.850	-19.1100	-35.9252	-279.8798
HKDS2004_Fast_IsoWater_20180726_090931	1011	15	555.875	-19.0675	-35.8984	-280.3167
HKDS2004_Fast_IsoWater_20180726_090931	1011	16	555.900	-19.1087	-35.9514	-280.4170
HKDS2004_Fast_IsoWater_20180726_090931	1011	17	555.925	-19.0630	-35.8134	-278.8795
HKDS2004_Fast_IsoWater_20180726_090931	1011	18	555.950	-18.8608	-35.5483	-276.6402
HKDS2004_Fast_IsoWater_20180726_090931	1011	19	555.975	-18.7735	-35.2123	-273.1275
HKDS2004_Fast_IsoWater_20180726_090931	1011	20	556.000	-18.5779	-34.9881	-270.8888
HKDS2004_Fast_IsoWater_20180726_090931	1011	21	556.025	-18.5516	-34.8288	-269.4121
HKDS2004_Fast_IsoWater_20180726_090931	1011	22	556.050	-18.5732	-34.8796	-270.1562
HKDS2004_Fast_IsoWater_20180726_090931	1012	1	556.075	-18.7703	-35.1517	-272.0817
HKDS2004_Fast_IsoWater_20180726_090931	1012	2	556.100	-18.7522	-35.3733	-275.2557
HKDS2004_Fast_IsoWater_20180726_090931	1012	3	556.125	-19.1475	-35.9670	-280.2795
HKDS2004_Fast_IsoWater_20180726_090931	1012	4	556.150	-19.3173	-36.2989	-283.2330
HKDS2004_Fast_IsoWater_20180726_090931	1012	5	556.175	-19.3805	-36.4637	-284.9245
HKDS2004_Fast_IsoWater_20180726_090931	1012	6	556.200	-19.4859	-36.6170	-285.3723
HKDS2004_Fast_IsoWater_20180726_090931	1012	7	556.225	-19.4751	-36.6428	-285.4783
HKDS2004_Fast_IsoWater_20180726_090931	1012	8	556.250	-19.4144	-36.5419	-284.8580
HKDS2004_Fast_IsoWater_20180726_090931	1012	9	556.275	-19.3789	-36.4659	-284.3014
HKDS2004_Fast_IsoWater_20180726_090931	1012	10	556.300	-19.3141	-36.3142	-283.2247
HKDS2004_Fast_IsoWater_20180726_090931	1012	11	556.325	-19.2306	-36.1484	-281.9806
HKDS2004_Fast_IsoWater_20180726_090931	1012	12	556.350	-19.0932	-35.8904	-279.7108
HKDS2004_Fast_IsoWater_20180726_090931	1012	13	556.375	-18.8852	-35.5426	-277.0424
HKDS2004_Fast_IsoWater_20180726_090931	1012	14	556.400	-18.6856	-35.0440	-272.4448
HKDS2004_Fast_IsoWater_20180726_090931	1012	15	556.425	-18.3348	-34.4800	-267.5407
HKDS2004_Fast_IsoWater_20180726_090931	1012	16	556.450	-17.9963	-33.9607	-262.5392
HKDS2004_Fast_IsoWater_20180726_090931	1012	17	556.475	-17.8090	-33.4357	-258.5810
HKDS2004_Fast_IsoWater_20180726_090931	1012	18	556.500	-17.6306	-33.1993	-256.2392
HKDS2004_Fast_IsoWater_20180726_090931	1012	19	556.525	-17.5862	-33.0875	-255.5492
HKDS2004_Fast_IsoWater_20180726_090931	1012	20	556.550	-17.7046	-33.2542	-256.7920
HKDS2004_Fast_IsoWater_20180726_090931	1012	21	556.575	-17.8189	-33.5129	-258.9171
HKDS2004_Fast_IsoWater_20180726_090931	1012	22	556.600	-18.1589	-34.1399	-264.0013
HKDS2004_Fast_IsoWater_20180726_090931	1013	1	556.625	-18.3998	-34.5797	-267.8049
HKDS2004_Fast_IsoWater_20180727_082725	1013	2	556.650	-18.5954	-35.0602	-270.5947
HKDS2004_Fast_IsoWater_20180727_082725	1013	3	556.675	-18.8189	-35.3785	-273.5230
HKDS2004_Fast_IsoWater_20180727_082725	1013	4	556.700	-18.9519	-35.7699	-276.0087
HKDS2004_Fast_IsoWater_20180727_082725	1013	5	556.725	-19.0212	-35.9244	-277.6283
HKDS2004_Fast_IsoWater_20180727_082725	1013	6	556.750	-19.0467	-35.9832	-278.3857
HKDS2004_Fast_IsoWater_20180727_082725	1013	7	556.775	-19.1067	-35.9507	-277.8903
