Run_ID	Bag	sample	Depth	d17	d18	dD
HKDS2004_Fast_IsoWater_20180803_095421	1216	10	668.500	-19.2950	-36.2533	-281.3423
HKDS2004_Fast_IsoWater_20180803_095421	1216	11	668.525	-19.3010	-36.4013	-282.8541
HKDS2004_Fast_IsoWater_20180803_095421	1216	12	668.550	-19.3760	-36.4886	-283.5639
HKDS2004_Fast_IsoWater_20180803_095421	1216	13	668.575	-19.3124	-36.4113	-283.1566
HKDS2004_Fast_IsoWater_20180803_095421	1216	14	668.600	-19.1779	-36.1886	-281.9776
HKDS2004_Fast_IsoWater_20180803_095421	1216	15	668.625	-19.1890	-36.1677	-280.2379
HKDS2004_Fast_IsoWater_20180803_095421	1216	16	668.650	-19.0927	-35.9381	-278.4676
HKDS2004_Fast_IsoWater_20180803_095421	1216	17	668.675	-19.0047	-35.8152	-277.2389
HKDS2004_Fast_IsoWater_20180803_095421	1216	18	668.700	-18.9493	-35.7321	-276.8347
HKDS2004_Fast_IsoWater_20180803_095421	1216	19	668.725	-19.0828	-35.7642	-276.9648
HKDS2004_Fast_IsoWater_20180803_095421	1216	20	668.750	-18.9620	-35.7016	-277.2532
HKDS2004_Fast_IsoWater_20180803_095421	1216	21	668.775	-18.9019	-35.6208	-276.7872
HKDS2004_Fast_IsoWater_20180803_095421	1216	22	668.800	-18.8822	-35.5622	-276.5854
HKDS2004_Fast_IsoWater_20180803_095421	1217	1	668.825	-18.7898	-35.5448	-276.4809
HKDS2004_Fast_IsoWater_20180803_095421	1217	2	668.850	-18.9310	-35.6166	-276.8057
HKDS2004_Fast_IsoWater_20180803_095421	1217	3	668.875	-18.8556	-35.4579	-275.7755
HKDS2004_Fast_IsoWater_20180803_095421	1217	4	668.900	-18.6989	-35.2677	-273.9370
HKDS2004_Fast_IsoWater_20180803_095421	1217	5	668.925	-18.6315	-35.1112	-272.2939
HKDS2004_Fast_IsoWater_20180803_095421	1217	6	668.950	-18.5885	-35.0375	-271.1187
HKDS2004_Fast_IsoWater_20180803_095421	1217	7	668.975	-18.5983	-35.1470	-271.6338
HKDS2004_Fast_IsoWater_20180803_095421	1217	8	669.000	-18.7455	-35.2915	-273.6464
HKDS2004_Fast_IsoWater_20180803_095421	1217	9	669.025	-18.8468	-35.5168	-275.8284
HKDS2004_Fast_IsoWater_20180803_095421	1217	10	669.050	-18.8689	-35.6436	-277.5423
HKDS2004_Fast_IsoWater_20180803_095421	1217	11	669.075	-18.8905	-35.6314	-277.9478
HKDS2004_Fast_IsoWater_20180803_095421	1217	12	669.100	-18.9595	-35.6790	-277.4524
HKDS2004_Fast_IsoWater_20180803_095421	1217	13	669.125	-18.8620	-35.4801	-275.7787
HKDS2004_Fast_IsoWater_20180803_095421	1217	14	669.150	-18.6341	-35.2683	-274.1685
HKDS2004_Fast_IsoWater_20180803_095421	1217	15	669.175	-18.6629	-35.1122	-272.4310
HKDS2004_Fast_IsoWater_20180803_095421	1217	16	669.200	-18.5233	-34.8782	-271.5883
HKDS2004_Fast_IsoWater_20180803_095421	1217	17	669.225	-18.3615	-34.7227	-270.6891
HKDS2004_Fast_IsoWater_20180803_095421	1217	18	669.250	-18.2748	-34.4681	-268.7065
HKDS2004_Fast_IsoWater_20180803_095421	1217	19	669.275	-18.0864	-34.0294	-264.9821
HKDS2004_Fast_IsoWater_20180803_095421	1217	20	669.300	-17.7816	-33.5465	-261.0491
HKDS2004_Fast_IsoWater_20180803_095421	1217	21	669.325	-17.6980	-33.3019	-257.9484
HKDS2004_Fast_IsoWater_20180803_095421	1217	22	669.350	-17.5822	-33.2128	-256.7512
HKDS2004_Fast_IsoWater_20180803_095421	1218	1	669.375	-17.5892	-33.1229	-256.5335
HKDS2004_Fast_IsoWater_20180803_095421	1218	2	669.400	-17.5907	-33.2878	-258.2783
HKDS2004_Fast_IsoWater_20180803_095421	1218	3	669.425	-17.8820	-33.6566	-261.4287
HKDS2004_Fast_IsoWater_20180803_095421	1218	4	669.450	-17.9605	-33.8446	-263.1534
HKDS2004_Fast_IsoWater_20180803_095421	1218	5	669.475	-17.9601	-33.8935	-262.8328
HKDS2004_Fast_IsoWater_20180803_095421	1218	6	669.500	-17.9063	-33.8073	-261.9196
HKDS2004_Fast_IsoWater_20180803_095421	1218	7	669.525	-18.0355	-33.9370	-261.4982
HKDS2004_Fast_IsoWater_20180803_095421	1218	8	669.550	-18.1228	-34.0838	-263.6076
HKDS2004_Fast_IsoWater_20180803_095421	1218	9	669.575	-18.3419	-34.5669	-267.9926
HKDS2004_Fast_IsoWater_20180803_095421	1218	10	669.600	-18.5980	-35.1267	-272.6213
HKDS2004_Fast_IsoWater_20180803_095421	1218	11	669.625	-18.9028	-35.6192	-276.6747
HKDS2004_Fast_IsoWater_20180803_095421	1218	12	669.650	-19.0715	-35.9887	-279.6776
HKDS2004_Fast_IsoWater_20180803_095421	1218	13	669.675	-19.2500	-36.2484	-282.4799
HKDS2004_Fast_IsoWater_20180803_095421	1218	14	669.700	-19.5115	-36.8333	-286.9614
HKDS2004_Fast_IsoWater_20180803_095421	1218	15	669.725	-19.6296	-37.0567	-289.3762
HKDS2004_Fast_IsoWater_20180803_095421	1218	16	669.750	-19.6973	-37.1703	-290.3027
HKDS2004_Fast_IsoWater_20180803_095421	1218	17	669.775	-19.7372	-37.1162	-289.5139
HKDS2004_Fast_IsoWater_20180803_095421	1218	18	669.800	-19.5432	-36.7680	-286.9368
HKDS2004_Fast_IsoWater_20180806_073437	1218	19	669.825	-19.3501	-36.3846	-282.6891
HKDS2004_Fast_IsoWater_20180806_073437	1218	20	669.850	-19.1361	-36.1010	-279.4632
HKDS2004_Fast_IsoWater_20180806_073437	1218	21	669.875	-19.0643	-35.8299	-277.4727
HKDS2004_Fast_IsoWater_20180806_073437	1218	22	669.900	-19.0349	-35.7094	-276.2134
HKDS2004_Fast_IsoWater_20180806_073437	1219	1	669.925	-18.8452	-35.5252	-275.1917
HKDS2004_Fast_IsoWater_20180806_073437	1219	2	669.950	-18.7912	-35.4278	-273.7019
HKDS2004_Fast_IsoWater_20180806_073437	1219	3	669.975	-18.6925	-35.2611	-272.9729
HKDS2004_Fast_IsoWater_20180806_073437	1219	4	670.000	-18.6840	-35.2653	-272.2347
HKDS2004_Fast_IsoWater_20180806_073437	1219	5	670.025	-18.5401	-35.0070	-271.2380
HKDS2004_Fast_IsoWater_20180806_073437	1219	6	670.050	-18.5933	-34.9173	-269.7530
HKDS2004_Fast_IsoWater_20180806_073437	1219	7	670.075	-18.4557	-34.7285	-268.1772
HKDS2004_Fast_IsoWater_20180806_073437	1219	8	670.100	-18.4260	-34.6984	-267.5361
HKDS2004_Fast_IsoWater_20180806_073437	1219	9	670.125	-18.4741	-34.7410	-268.0565
HKDS2004_Fast_IsoWater_20180806_073437	1219	10	670.150	-18.4168	-34.6785	-268.3728
HKDS2004_Fast_IsoWater_20180806_073437	1219	11	670.175	-18.4380	-34.6635	-267.6815
HKDS2004_Fast_IsoWater_20180806_073437	1219	12	670.200	-18.2581	-34.3340	-265.4583
HKDS2004_Fast_IsoWater_20180806_073437	1219	13	670.225	-18.5398	-34.8077	-268.5687
HKDS2004_Fast_IsoWater_20180806_073437	1219	14	670.250	-18.7422	-35.1666	-272.8075
HKDS2004_Fast_IsoWater_20180806_073437	1219	15	670.275	-18.8863	-35.6155	-277.2406
HKDS2004_Fast_IsoWater_20180806_073437	1219	16	670.300	-19.0510	-36.0094	-280.7993
HKDS2004_Fast_IsoWater_20180806_073437	1219	17	670.325	-19.3346	-36.3289	-283.5636
HKDS2004_Fast_IsoWater_20180806_073437	1219	18	670.350	-19.3710	-36.4545	-284.6024
HKDS2004_Fast_IsoWater_20180806_073437	1219	19	670.375	-19.3138	-36.3189	-283.8553
HKDS2004_Fast_IsoWater_20180806_073437	1219	20	670.400	-19.2761	-36.1693	-282.0239
HKDS2004_Fast_IsoWater_20180806_073437	1219	21	670.425	-19.0194	-35.8588	-279.1482
HKDS2004_Fast_IsoWater_20180806_073437	1219	22	670.450	-18.8452	-35.4707	-275.7683
HKDS2004_Fast_IsoWater_20180806_073437	1220	1	670.475	-18.2916	-34.4276	-268.2626
HKDS2004_Fast_IsoWater_20180806_073437	1220	2	670.500	-18.3078	-34.4292	-265.3380
HKDS2004_Fast_IsoWater_20180806_073437	1220	3	670.525	-17.9613	-33.7024	-259.6192
HKDS2004_Fast_IsoWater_20180806_073437	1220	4	670.550	-17.7276	-33.3573	-256.0107
HKDS2004_Fast_IsoWater_20180806_073437	1220	5	670.575	-17.6742	-33.1641	-254.6009
HKDS2004_Fast_IsoWater_20180806_073437	1220	6	670.600	-17.7023	-33.2275	-255.8418
HKDS2004_Fast_IsoWater_20180806_073437	1220	7	670.625	-17.8519	-33.5598	-259.2379
HKDS2004_Fast_IsoWater_20180806_073437	1220	8	670.650	-17.9834	-33.9642	-262.6004
HKDS2004_Fast_IsoWater_20180806_073437	1220	9	670.675	-18.0175	-33.8447	-263.4516
HKDS2004_Fast_IsoWater_20180806_073437	1220	10	670.700	-18.5114	-34.8057	-269.3466
HKDS2004_Fast_IsoWater_20180806_073437	1220	11	670.725	-18.7662	-35.3739	-274.2706
HKDS2004_Fast_IsoWater_20180806_073437	1220	12	670.750	-18.7156	-35.2717	-275.0564
HKDS2004_Fast_IsoWater_20180806_073437	1220	13	670.775	-19.1389	-35.9463	-278.3754
HKDS2004_Fast_IsoWater_20180806_073437	1220	14	670.800	-19.0548	-35.8751	-278.0175
HKDS2004_Fast_IsoWater_20180806_073437	1220	15	670.825	-19.0415	-35.8286	-277.1726
HKDS2004_Fast_IsoWater_20180806_073437	1220	16	670.850	-18.9543	-35.6662	-276.2499
HKDS2004_Fast_IsoWater_20180806_073437	1220	17	670.875	-18.8993	-35.4438	-274.8319
HKDS2004_Fast_IsoWater_20180806_073437	1220	18	670.900	-18.7855	-35.3262	-273.8842
HKDS2004_Fast_IsoWater_20180806_073437	1220	19	670.925	-18.0096	-33.8386	-265.5282
HKDS2004_Fast_IsoWater_20180806_073437	1220	20	670.950	-18.6432	-35.1941	-271.7092
HKDS2004_Fast_IsoWater_20180806_073437	1220	21	670.975	-18.8247	-35.4390	-274.1360
HKDS2004_Fast_IsoWater_20180806_073437	1220	22	671.000	-19.3283	-36.1478	-279.7740
HKDS2004_Fast_IsoWater_20180806_073437	1221	1	671.025	-19.5743	-36.7999	-285.9430
HKDS2004_Fast_IsoWater_20180806_073437	1221	2	671.050	-19.9084	-37.4659	-291.6427
HKDS2004_Fast_IsoWater_20180806_073437	1221	3	671.075	-20.0864	-37.7847	-295.0283
HKDS2004_Fast_IsoWater_20180806_073437	1221	4	671.100	-20.1054	-37.8196	-295.2252
HKDS2004_Fast_IsoWater_20180806_073437	1221	5	671.125	-19.8781	-37.4011	-291.6801
HKDS2004_Fast_IsoWater_20180807_075803	1221	6	671.150	-19.7097	-37.1172	-287.1956
HKDS2004_Fast_IsoWater_20180807_075803	1221	7	671.175	-19.4278	-36.5186	-282.9665
HKDS2004_Fast_IsoWater_20180807_075803	1221	8	671.200	-19.2385	-36.2135	-279.5864
HKDS2004_Fast_IsoWater_20180807_075803	1221	9	671.225	-19.1031	-35.8274	-277.7517
HKDS2004_Fast_IsoWater_20180807_075803	1221	10	671.250	-19.1110	-35.9142	-278.4402
HKDS2004_Fast_IsoWater_20180807_075803	1221	11	671.275	-19.1823	-36.0061	-279.4559
HKDS2004_Fast_IsoWater_20180807_075803	1221	12	671.300	-19.1224	-35.9434	-279.7768
HKDS2004_Fast_IsoWater_20180807_075803	1221	13	671.325	-19.0495	-35.7637	-278.4144
HKDS2004_Fast_IsoWater_20180807_075803	1221	14	671.350	-18.8817	-35.4866	-275.7724
HKDS2004_Fast_IsoWater_20180807_075803	1221	15	671.375	-18.7184	-35.2275	-273.2756
HKDS2004_Fast_IsoWater_20180807_075803	1221	16	671.400	-18.6832	-35.1182	-271.8308
HKDS2004_Fast_IsoWater_20180807_075803	1221	17	671.425	-18.6039	-34.9851	-271.4768
HKDS2004_Fast_IsoWater_20180807_075803	1221	18	671.450	-18.7000	-35.0517	-272.1100
HKDS2004_Fast_IsoWater_20180807_075803	1221	19	671.475	-18.7054	-35.0806	-273.2173
HKDS2004_Fast_IsoWater_20180807_075803	1221	20	671.500	-18.7190	-35.2208	-274.4464
HKDS2004_Fast_IsoWater_20180807_075803	1221	21	671.525	-18.7761	-35.2818	-274.8108
HKDS2004_Fast_IsoWater_20180807_075803	1221	22	671.550	-18.7479	-35.2738	-274.3365
HKDS2004_Fast_IsoWater_20180807_075803	1222	1	671.575	-18.8037	-35.2712	-273.6744
HKDS2004_Fast_IsoWater_20180807_075803	1222	2	671.600	-18.7456	-35.2561	-273.3733
HKDS2004_Fast_IsoWater_20180807_075803	1222	3	671.625	-18.7926	-35.3214	-274.3843
HKDS2004_Fast_IsoWater_20180807_075803	1222	4	671.650	-18.8310	-35.4815	-276.0274
HKDS2004_Fast_IsoWater_20180807_075803	1222	5	671.675	-18.9134	-35.5303	-276.8365
HKDS2004_Fast_IsoWater_20180807_075803	1222	6	671.700	-18.9898	-35.7576	-277.1669
HKDS2004_Fast_IsoWater_20180807_075803	1222	7	671.725	-19.0463	-35.8467	-277.4671
HKDS2004_Fast_IsoWater_20180807_075803	1222	8	671.750	-19.1433	-36.0351	-278.2400
HKDS2004_Fast_IsoWater_20180807_075803	1222	9	671.775	-19.2188	-36.1331	-279.0055
HKDS2004_Fast_IsoWater_20180807_075803	1222	10	671.800	-19.2987	-36.2874	-279.8060
HKDS2004_Fast_IsoWater_20180807_075803	1222	11	671.825	-19.3428	-36.3070	-281.0344
HKDS2004_Fast_IsoWater_20180807_075803	1222	12	671.850	-19.3257	-36.3585	-281.2053
HKDS2004_Fast_IsoWater_20180807_075803	1222	13	671.875	-19.2914	-36.2643	-280.5254
HKDS2004_Fast_IsoWater_20180807_075803	1222	14	671.900	-19.1617	-36.0621	-278.6241
HKDS2004_Fast_IsoWater_20180807_075803	1222	15	671.925	-19.0989	-35.8878	-277.0466
HKDS2004_Fast_IsoWater_20180807_075803	1222	16	671.950	-19.0003	-35.7316	-276.3180
HKDS2004_Fast_IsoWater_20180807_075803	1222	17	671.975	-18.9334	-35.6580	-276.0646
HKDS2004_Fast_IsoWater_20180807_075803	1222	18	672.000	-19.0127	-35.6499	-275.8316
HKDS2004_Fast_IsoWater_20180807_075803	1222	19	672.025	-18.8649	-35.5133	-274.8388
HKDS2004_Fast_IsoWater_20180807_075803	1222	20	672.050	-18.7586	-35.2445	-273.0273
HKDS2004_Fast_IsoWater_20180807_075803	1222	21	672.075	-18.8570	-35.3735	-273.5560
HKDS2004_Fast_IsoWater_20180807_075803	1222	22	672.100	-18.7897	-35.3632	-273.6063
HKDS2004_Fast_IsoWater_20180807_075803	1223	1	672.125	-18.7196	-35.1793	-272.5836
HKDS2004_Fast_IsoWater_20180807_075803	1223	2	672.150	-18.6841	-35.1825	-272.2468
HKDS2004_Fast_IsoWater_20180807_075803	1223	3	672.175	-18.6749	-35.0989	-270.7785
HKDS2004_Fast_IsoWater_20180807_075803	1223	4	672.200	-18.4961	-34.8375	-269.4276
HKDS2004_Fast_IsoWater_20180807_075803	1223	5	672.225	-18.6194	-35.0382	-270.4484
HKDS2004_Fast_IsoWater_20180807_075803	1223	6	672.250	-18.7066	-35.1767	-271.9454
HKDS2004_Fast_IsoWater_20180807_075803	1223	7	672.275	-18.6978	-35.1934	-273.1165
HKDS2004_Fast_IsoWater_20180807_075803	1223	8	672.300	-18.6749	-35.0973	-273.2151
HKDS2004_Fast_IsoWater_20180807_075803	1223	9	672.325	-18.6480	-35.0619	-272.4601
HKDS2004_Fast_IsoWater_20180807_075803	1223	10	672.350	-18.4789	-34.8453	-271.3298
HKDS2004_Fast_IsoWater_20180807_075803	1223	11	672.375	-18.4948	-34.7337	-269.6380
HKDS2004_Fast_IsoWater_20180807_075803	1223	12	672.400	-18.3188	-34.4714	-267.9771
HKDS2004_Fast_IsoWater_20180807_075803	1223	13	672.425	-18.3464	-34.5363	-267.3719
HKDS2004_Fast_IsoWater_20180807_075803	1223	14	672.450	-18.3565	-34.4698	-267.6384
HKDS2004_Fast_IsoWater_20180807_200136	1223	15	672.475	-18.5345	-34.8266	-270.1287
HKDS2004_Fast_IsoWater_20180807_200136	1223	16	672.500	-18.7787	-35.2637	-273.5323
HKDS2004_Fast_IsoWater_20180807_200136	1223	17	672.525	-18.8762	-35.4722	-275.0520
HKDS2004_Fast_IsoWater_20180807_200136	1223	18	672.550	-18.9447	-35.6052	-275.8213
HKDS2004_Fast_IsoWater_20180807_200136	1223	19	672.575	-19.0682	-35.9020	-277.1858
HKDS2004_Fast_IsoWater_20180807_200136	1223	20	672.600	-19.2930	-36.1739	-279.7836
HKDS2004_Fast_IsoWater_20180807_200136	1223	21	672.625	-19.5712	-36.7438	-284.9703
HKDS2004_Fast_IsoWater_20180807_200136	1223	22	672.650	-19.7642	-37.2605	-289.3827
HKDS2004_Fast_IsoWater_20180807_200136	1224	1	672.675	-19.9312	-37.3997	-291.0148
HKDS2004_Fast_IsoWater_20180807_200136	1224	2	672.700	-19.8966	-37.3366	-290.2583
HKDS2004_Fast_IsoWater_20180807_200136	1224	3	672.725	-19.5366	-36.8768	-286.4221
HKDS2004_Fast_IsoWater_20180807_200136	1224	4	672.750	-19.2273	-36.1552	-280.6372
HKDS2004_Fast_IsoWater_20180807_200136	1224	5	672.775	-19.1270	-35.9696	-277.9605
HKDS2004_Fast_IsoWater_20180807_200136	1224	6	672.800	-18.9143	-35.5640	-274.7010
HKDS2004_Fast_IsoWater_20180807_200136	1224	7	672.825	-18.7504	-35.2074	-272.3912
HKDS2004_Fast_IsoWater_20180807_200136	1224	8	672.850	-18.6161	-35.0830	-271.4230
HKDS2004_Fast_IsoWater_20180807_200136	1224	9	672.875	-18.6361	-35.0157	-271.3007
HKDS2004_Fast_IsoWater_20180807_200136	1224	10	672.900	-18.6237	-34.9335	-270.9711
HKDS2004_Fast_IsoWater_20180807_200136	1224	11	672.925	-18.5040	-34.8739	-270.0189
HKDS2004_Fast_IsoWater_20180807_200136	1224	12	672.950	-18.5005	-34.7828	-269.0819
HKDS2004_Fast_IsoWater_20180807_200136	1224	13	672.975	-18.4469	-34.6874	-268.4244
HKDS2004_Fast_IsoWater_20180807_200136	1224	14	673.000	-18.4062	-34.6020	-267.4782
HKDS2004_Fast_IsoWater_20180807_200136	1224	15	673.025	-18.3675	-34.5125	-266.5611
HKDS2004_Fast_IsoWater_20180807_200136	1224	16	673.050	-18.3291	-34.4313	-265.7301
HKDS2004_Fast_IsoWater_20180807_200136	1224	17	673.075	-18.2983	-34.4065	-265.1432
HKDS2004_Fast_IsoWater_20180807_200136	1224	18	673.100	-18.2751	-34.3585	-264.7922
HKDS2004_Fast_IsoWater_20180807_200136	1224	19	673.125	-18.3535	-34.3974	-265.1643
HKDS2004_Fast_IsoWater_20180807_200136	1224	20	673.150	-18.3888	-34.5521	-266.6109
HKDS2004_Fast_IsoWater_20180807_200136	1224	21	673.175	-18.4507	-34.8021	-268.7980
HKDS2004_Fast_IsoWater_20180807_200136	1224	22	673.200	-18.6650	-35.1162	-271.3173
HKDS2004_Fast_IsoWater_20180807_200136	1225	1	673.225	-18.9289	-35.5724	-275.4068
HKDS2004_Fast_IsoWater_20180807_200136	1225	2	673.250	-19.2476	-36.2325	-281.6779
HKDS2004_Fast_IsoWater_20180807_200136	1225	3	673.275	-19.5686	-36.7712	-285.8076
HKDS2004_Fast_IsoWater_20180807_200136	1225	4	673.300	-19.7395	-37.0505	-288.0280
HKDS2004_Fast_IsoWater_20180807_200136	1225	5	673.325	-19.7458	-37.1246	-289.5241
HKDS2004_Fast_IsoWater_20180807_200136	1225	6	673.350	-19.7937	-37.2541	-290.6916
HKDS2004_Fast_IsoWater_20180807_200136	1225	7	673.375	-19.7779	-37.2235	-291.9089
HKDS2004_Fast_IsoWater_20180807_200136	1225	8	673.400	-19.7223	-37.0685	-291.2623
HKDS2004_Fast_IsoWater_20180807_200136	1225	9	673.425	-19.4753	-36.6558	-287.5008
HKDS2004_Fast_IsoWater_20180807_200136	1225	10	673.450	-19.1419	-35.9989	-280.8039
HKDS2004_Fast_IsoWater_20180807_200136	1225	11	673.475	-18.8295	-35.4226	-275.3008
HKDS2004_Fast_IsoWater_20180807_200136	1225	12	673.500	-18.6002	-34.9087	-269.8707
HKDS2004_Fast_IsoWater_20180807_200136	1225	13	673.525	-18.4472	-34.7357	-268.3679
HKDS2004_Fast_IsoWater_20180807_200136	1225	14	673.550	-18.6237	-34.9951	-270.8351
HKDS2004_Fast_IsoWater_20180807_200136	1225	15	673.575	-18.8520	-35.4728	-275.4476
HKDS2004_Fast_IsoWater_20180807_200136	1225	16	673.600	-19.0276	-35.8114	-279.3359
HKDS2004_Fast_IsoWater_20180807_200136	1225	17	673.625	-19.1241	-36.1275	-281.3359
HKDS2004_Fast_IsoWater_20180807_200136	1225	18	673.650	-19.1702	-36.1455	-281.5103
HKDS2004_Fast_IsoWater_20180807_200136	1225	19	673.675	-19.1905	-36.1017	-280.3482
HKDS2004_Fast_IsoWater_20180807_200136	1225	20	673.700	-19.1324	-36.0189	-279.1370
HKDS2004_Fast_IsoWater_20180807_200136	1225	21	673.725	-19.0438	-35.8623	-278.5663
HKDS2004_Fast_IsoWater_20180807_200136	1225	22	673.750	-19.1991	-36.0054	-279.3094
HKDS2004_Fast_IsoWater_20180807_200136	1226	1	673.775	-19.4121	-36.5031	-283.5573
HKDS2004_Fast_IsoWater_20180808_113042	1226	2	673.800	-19.6693	-36.9666	-289.5080
HKDS2004_Fast_IsoWater_20180808_113042	1226	3	673.825	-19.9441	-37.5813	-294.0937
HKDS2004_Fast_IsoWater_20180808_113042	1226	4	673.850	-20.0244	-37.6379	-294.8061
HKDS2004_Fast_IsoWater_20180808_113042	1226	5	673.875	-20.0559	-37.5761	-293.5875
HKDS2004_Fast_IsoWater_20180808_113042	1226	6	673.900	-19.7429	-37.2194	-290.9747
HKDS2004_Fast_IsoWater_20180808_113042	1226	7	673.925	-19.6681	-37.0026	-288.5742
HKDS2004_Fast_IsoWater_20180808_113042	1226	8	673.950	-19.4869	-36.6260	-285.8987
HKDS2004_Fast_IsoWater_20180808_113042	1226	9	673.975	-19.2583	-36.3024	-283.3426
