depth	cond
30.223	251.429
30.227	258.941
30.23	265.627
30.233	274.645
30.237	281.231
30.24	299.497
30.243	306.577
30.247	313.827
30.25	335.005
30.253	362.893
30.257	371.821
30.26	377.229
30.263	379.91
30.267	384.556
30.27	378.577
30.273	370.809
30.277	372.098
30.28	381.236
30.283	381.424
30.287	383.425
30.29	385.342
30.293	381.72
30.297	382.63
30.3	379.3
30.303	374.631
30.307	374.953
30.31	366.666
30.313	350.295
30.317	339.547
30.32	332.743
30.323	329.928
30.327	329.452
30.33	330.21
30.333	328.232
30.337	324.744
30.34	325.282
30.343	325.204
30.347	322.42
30.35	321.444
30.353	321.3
30.357	316.907
30.36	319.916
30.363	323.009
30.367	324.99
30.37	325.438
30.373	326.946
30.377	327.254
30.38	324.226
30.383	323.653
30.387	324.316
30.39	326.279
30.393	328.002
30.397	326.448
30.4	326.672
30.403	326.707
30.407	326.39
30.41	327.21
30.413	325.236
30.417	322.48
30.42	312.911
30.423	305.254
30.427	297.46
30.43	295.27
30.433	295.209
30.437	289.835
30.44	279.462
30.443	271.196
30.447	262.819
30.45	259.148
30.453	255.611
30.457	261.267
30.46	273.257
30.463	276.005
30.467	285.135
30.47	297.133
30.473	315.869
30.477	336.026
30.48	352.885
30.483	365.964
30.487	374.005
30.49	376.508
30.493	383.869
30.497	390.037
30.5	401.439
30.503	467.593
30.507	504.798
30.51	503.6
30.513	502.729
30.517	498.454
30.52	493.07
30.523	495.546
30.527	497.643
30.53	500.237
30.533	504.537
30.537	509.996
30.54	515.2
30.543	517.632
30.547	528.787
30.55	529.154
30.553	534.166
30.557	533.386
30.56	528.194
30.563	524.636
30.567	521.092
30.57	524.703
30.573	528.353
30.577	540.123
30.58	557.43
30.583	566.571
30.587	569.26
30.59	568.528
30.593	575.463
30.597	577.51
30.6	594.379
30.603	600.253
30.607	602.121
30.61	605.012
30.613	607.421
30.617	607.597
30.62	604.762
30.623	601.812
30.627	600.551
30.63	599.302
30.633	590.608
30.637	584.279
30.64	572.288
30.643	562.13
30.647	551.568
30.65	541.769
30.653	535.294
30.657	529.387
30.66	520.28
30.663	513.713
30.667	511.165
30.67	505.179
30.673	500.816
30.677	497.306
30.68	492.407
30.683	488.528
30.687	481.921
30.69	474.224
30.693	473.496
30.697	469.508
30.7	466.891
30.703	469.581
30.707	475.937
30.71	484.879
30.713	488.797
30.717	489.596
30.72	484.225
30.723	480.908
30.727	477.949
30.73	473.402
30.733	466.02
30.737	456.785
30.74	447.177
30.743	440.309
30.747	434.028
30.75	432.624
30.753	429.535
30.757	425.223
30.76	418.513
30.763	410.015
30.767	403.798
30.77	395.39
30.773	380.683
30.777	370.045
30.78	362.675
30.783	361.32
30.787	350.712
30.79	345.346
30.793	342.671
30.797	343.718
30.8	344.168
30.803	348.185
30.807	366.37
30.81	385.046
30.813	383.826
30.817	386.01
30.82	384.96
30.823	387.157
30.827	389.856
30.83	392.689
30.833	395.736
30.837	402.431
30.84	417.673
30.843	419.505
30.847	428.788
30.85	434.157
30.853	435.885
30.857	436.354
30.86	438.547
30.863	439.431
30.867	441.173
30.87	444.896
30.873	452.473
30.877	460.761
30.88	466.286
30.883	467.859
30.887	467.799
30.89	467.56
30.893	467.614
30.897	464.242
30.9	459.831
30.903	460.109
30.907	464.588
30.91	473.724
30.913	477.808
30.917	479.607
30.92	484.071
30.923	478.019
30.927	470.669
30.93	467.681
30.933	463.782
30.937	456.331
30.94	456.262
30.943	454.786
30.947	455.326
30.95	455.068
30.953	460.775
30.957	461.553
30.96	459.476
30.963	456.024
30.967	449.579
30.97	443.333
30.973	435.667
30.977	438.015
30.98	457.029
30.983	470.885
30.987	481.353
30.99	491.103
30.993	504.383
30.997	505.013
31.0	512.86
31.003	420.068
31.007	420.273
31.01	420.286
31.013	420.26
31.017	420.211
31.02	429.719
31.023	441.817
31.027	455.465
31.03	460.593
31.033	464.558
31.037	467.645
31.04	468.989
31.043	470.813
31.047	469.852
31.05	470.904
31.053	470.403
31.057	470.983
31.06	470.508
31.063	471.511
31.067	473.394
31.07	480.428
31.073	484.503
31.077	486.324
31.08	488.499
31.083	487.257
31.087	485.349
31.09	479.187
31.093	475.474
31.097	471.72
31.1	468.138
31.103	467.597
31.107	463.873
31.11	460.186
31.113	454.958
31.117	451.827
31.12	446.862
31.123	447.038
31.127	448.748
31.13	446.585
31.133	442.853
31.137	431.519
31.14	409.27
31.143	394.393
31.147	388.923
31.15	383.723
31.153	379.104
31.157	375.373
31.16	368.754
31.163	361.03
31.167	356.711
31.17	357.044
31.173	355.646
31.177	354.216
31.18	353.478
31.183	354.703
31.187	351.85
31.19	350.275
31.193	349.434
31.197	349.724
31.2	348.375
31.203	347.772
31.207	348.305
31.21	350.281
31.213	352.332
31.217	354.386
31.22	358.784
31.223	363.931
31.227	369.168
31.23	372.106
31.233	375.325
31.237	377.954
31.24	381.653
31.243	384.671
31.247	386.78
31.25	388.859
31.253	391.086
31.257	393.016
31.26	393.431
31.263	396.611
31.267	396.459
31.27	394.896
31.273	396.182
31.277	396.215
31.28	397.831
31.283	399.873
31.287	399.33
31.29	400.297
31.293	399.418
31.297	399.692
31.3	404.015
31.303	405.05
31.307	406.695
31.31	406.701
31.313	409.424
31.317	408.679
31.32	411.533
31.323	409.989
31.327	409.156
31.33	409.429
31.333	409.972
31.337	412.133
31.34	414.371
31.343	417.749
31.347	418.684
31.35	419.234
31.353	419.029
31.357	417.151
31.36	410.513
31.363	406.014
31.367	403.571
31.37	401.648
31.373	397.812
31.377	394.13
31.38	390.475
31.383	388.342
31.387	384.67
31.39	382.676
31.393	381.438
31.397	380.999
31.4	380.243
31.403	378.638
31.407	376.852
31.41	375.717
31.413	376.805
31.417	375.488
31.42	372.869
31.423	371.834
31.427	367.325
31.43	366.313
31.433	363.545
31.437	360.236
31.44	355.147
31.443	352.716
31.447	349.557
31.45	349.038
31.453	346.742
31.457	344.62
31.46	339.573
31.463	337.756
31.467	332.896
31.47	329.118
31.473	322.768
31.477	318.468
31.48	319.722
31.483	316.371
31.487	312.575
31.49	311.444
31.493	311.116
31.497	310.165
31.5	309.372
31.503	371.713
31.507	371.652
31.51	371.997
31.513	373.718
31.517	376.656
31.52	379.17
31.523	380.278
31.527	379.941
31.53	379.146
31.533	379.372
31.537	380.148
31.54	380.105
31.543	381.013
31.547	377.926
31.55	370.652
31.553	353.896
31.557	342.169
31.56	333.122
31.563	323.866
31.567	324.574
31.57	335.846
31.573	356.47
31.577	376.629
31.58	399.879
31.583	412.211
31.587	423.536
31.59	424.66
31.593	427.477
31.597	428.851
31.6	436.545
31.603	439.376
31.607	444.312
31.61	446.854
31.613	449.042
31.617	456.289
31.62	457.89
31.623	459.162
31.627	461.533
31.63	460.73
31.633	460.543
31.637	458.188
31.64	454.584
31.643	452.895
31.647	451.738
31.65	451.606
31.653	449.9
31.657	450.639
31.66	448.4
31.663	445.446
31.667	445.278
31.67	443.968
31.673	443.062
31.677	441.899
31.68	440.732
31.683	438.592
31.687	437.2
31.69	431.906
31.693	431.938
31.697	431.534
31.7	429.019
31.703	425.907
31.707	423.833
31.71	420.952
31.713	418.275
31.717	410.541
31.72	399.421
31.723	393.315
31.727	389.329
31.73	385.0
31.733	378.816
31.737	371.822
31.74	364.716
31.743	360.028
31.747	354.006
31.75	349.247
31.753	344.982
31.757	342.865
31.76	340.886
31.763	336.809
31.767	333.084
31.77	329.448
31.773	326.749
31.777	325.562
31.78	323.193
31.783	321.893
31.787	319.69
31.79	314.647
31.793	312.44
31.797	309.907
31.8	306.716
31.803	307.368
31.807	310.48
31.81	321.26
31.813	330.624
31.817	335.322
31.82	339.986
31.823	342.864
31.827	344.095
31.83	347.493
31.833	346.333
31.837	345.55
31.84	348.204
31.843	351.994
31.847	358.345
31.85	361.301
31.853	363.375
31.857	366.967
31.86	370.338
31.863	374.14
31.867	375.19
31.87	375.759
31.873	373.571
31.877	374.236
31.88	376.96
31.883	376.08
31.887	373.419
31.89	369.507
31.893	367.607
31.897	363.921
31.9	363.338
31.903	361.626
31.907	358.932
31.91	355.778
31.913	354.418
31.917	356.277
31.92	356.203
31.923	360.507
31.927	365.992
31.93	368.774
31.933	370.668
31.937	373.006
31.94	376.441
31.943	381.03
31.947	382.583
31.95	383.821
31.953	380.572
31.957	378.862
31.96	375.082
31.963	374.096
31.967	371.926
31.97	372.034
31.973	371.797
31.977	372.373
31.98	371.292
31.983	372.255
31.987	372.061
31.99	368.77
31.993	367.379
31.997	367.281
32.0	366.465
32.003	344.33
32.007	344.693
32.01	345.049
32.013	344.192
32.017	343.288
32.02	341.247
32.023	336.324
32.027	333.769
32.03	330.233
32.033	330.44
32.037	329.089
32.04	327.935
32.043	327.362
32.047	325.462
32.05	325.036
32.053	325.652
32.057	326.42
32.06	327.668
32.063	329.925
32.067	336.855
32.07	343.612
32.073	354.882
32.077	367.318
32.08	376.482
32.083	380.002
32.087	380.238
32.09	383.575
32.093	386.42
32.097	389.445
32.1	393.229
32.103	398.994
32.107	402.355
32.11	407.523
32.113	407.214
32.117	406.17
32.12	403.854
32.123	403.328
32.127	404.177
32.13	407.21
32.133	408.344
32.137	414.598
32.14	419.254
32.143	423.906
32.147	426.336
32.15	431.866
32.153	449.937
32.157	469.255
32.16	487.531
32.163	492.795
32.167	493.809
32.17	499.623
32.173	504.079
32.177	510.807
32.18	501.238
32.183	493.082
32.187	489.406
32.19	481.519
32.193	471.566
32.197	467.83
32.2	459.555
32.203	452.83
32.207	452.673
32.21	449.628
32.213	453.236
32.217	455.168
32.22	450.201
32.223	449.714
32.227	449.185
32.23	450.81
32.233	458.779
32.237	468.674
32.24	472.024
32.243	473.697
32.247	478.603
32.25	477.069
32.253	476.429
32.257	471.893
32.26	465.649
32.263	459.569
32.267	451.992
32.27	439.098
32.273	433.284
32.277	424.167
32.28	414.309
32.283	411.972
32.287	400.189
32.29	392.273
32.293	389.105
32.297	389.222
32.3	381.059
32.303	380.842
32.307	377.225
32.31	376.34
32.313	372.916
32.317	371.5
32.32	364.474
32.323	357.614
32.327	354.243
32.33	353.966
32.333	353.955
32.337	353.797
32.34	348.795
32.343	345.386
32.347	343.959
32.35	341.107
32.353	338.233
32.357	334.915
32.36	330.019
32.363	329.21
32.367	327.821
32.37	327.221
32.373	329.375
32.377	332.135
32.38	335.028
32.383	335.343
32.387	337.106
32.39	339.339
32.393	341.283
32.397	343.362
32.4	345.806
32.403	346.692
32.407	347.645
32.41	354.129
32.413	358.853
32.417	364.278
32.42	372.754
32.423	381.655
32.427	395.965
32.43	404.693
32.433	412.895
32.437	416.519
32.44	420.504
32.443	424.441
32.447	426.093
32.45	427.553
32.453	428.165
32.457	427.377
32.46	430.168
32.463	429.218
32.467	431.509
32.47	434.477
32.473	438.818
32.477	438.429
32.48	434.55
32.483	432.798
32.487	432.304
32.49	429.13
32.493	426.602
32.497	418.415
32.5	419.774
32.503	447.131
32.507	447.048
32.51	447.374
32.513	450.157
32.517	448.714
32.52	441.67
32.523	440.413
32.527	440.06
32.53	437.068
32.533	441.284
32.537	441.032
32.54	441.284
32.543	441.105
32.547	437.382
32.55	435.607
32.553	433.95
32.557	433.599
32.56	428.755
32.563	425.7
32.567	422.496
32.57	421.214
32.573	419.582
32.577	417.17
32.58	412.649
32.583	411.659
32.587	407.993
32.59	407.74
32.593	404.751
32.597	402.843
32.6	400.779
32.603	395.998
32.607	390.184
32.61	387.793
32.613	382.853
32.617	379.136
32.62	374.832
32.623	374.612
32.627	374.822
32.63	376.682
32.633	376.064
32.637	376.467
32.64	376.325
32.643	377.434
32.647	381.206
32.65	383.878
32.653	385.908
32.657	389.663
32.66	392.539
32.663	392.942
32.667	394.187
32.67	394.179
32.673	394.996
32.677	395.538
32.68	395.384
32.683	394.691
32.687	394.019
32.69	393.334
32.693	391.497
32.697	390.34
32.7	389.565
32.703	388.576
32.707	387.073
32.71	387.003
32.713	386.718
32.717	385.426
32.72	380.396
32.723	378.203
32.727	377.542
32.73	376.464
32.733	375.972
32.737	376.551
32.74	377.179
32.743	375.902
32.747	376.89
32.75	378.523
32.753	380.208
32.757	380.194
32.76	375.499
32.763	372.316
32.767	374.277
32.77	377.409
32.773	377.473
32.777	373.322
32.78	358.32
32.783	350.326
32.787	345.82
32.79	345.13
32.793	344.859
32.797	345.638
32.8	354.413
32.803	363.949
32.807	376.807
32.81	388.022
32.813	393.439
32.817	402.047
32.82	409.308
32.823	409.686
32.827	411.869
32.83	412.915
32.833	415.931
32.837	416.785
32.84	406.975
32.843	400.496
32.847	399.923
32.85	400.146
32.853	400.625
32.857	401.996
32.86	402.958
32.863	403.113
32.867	403.102
32.87	401.941
32.873	401.723
32.877	401.206
32.88	399.776
32.883	398.898
32.887	397.424
32.89	397.043
32.893	395.275
32.897	394.434
32.9	393.112
32.903	391.847
32.907	390.165
32.91	389.165
32.913	387.172
32.917	389.003
32.92	390.128
32.923	393.281
32.927	394.833
32.93	398.572
32.933	398.158
32.937	400.336
32.94	402.052
32.943	400.411
32.947	398.239
32.95	341.354
32.953	340.516
32.957	345.894
32.96	366.048
32.963	384.88
32.967	409.532
32.97	427.778
32.973	426.943
32.977	427.018
32.98	426.156
32.983	430.61
32.987	436.799
32.99	438.216
32.993	439.341
32.997	442.261
33.0	447.139
33.003	436.252
33.007	436.905
33.01	438.531
33.013	438.406
33.017	442.773
33.02	444.043
33.023	443.506
33.027	442.261
33.03	448.361
33.033	448.211
33.037	450.817
33.04	453.881
33.043	456.348
33.047	458.383
33.05	461.122
33.053	462.424
33.057	460.091
33.06	459.499
33.063	461.683
33.067	458.464
33.07	459.076
33.073	458.647
33.077	455.017
33.08	458.905
33.083	461.308
33.087	463.018
33.09	465.796
33.093	465.402
33.097	467.137
33.1	463.592
33.103	461.605
33.107	460.561
33.11	458.444
33.113	458.286
33.117	455.854
33.12	450.324
33.123	445.628
33.127	441.09
33.13	435.198
33.133	430.344
33.137	418.403
33.14	405.016
33.143	397.831
33.147	389.357
33.15	385.353
33.153	378.873
33.157	371.758
33.16	355.645
33.163	351.031
33.167	344.62
33.17	340.653
33.173	337.568
33.177	333.594
33.18	327.908
33.183	326.913
33.187	326.397
33.19	325.894
33.193	327.603
33.197	327.975
33.2	329.436
33.203	331.374
33.207	334.965
33.21	337.285
33.213	337.673
33.217	338.436
33.22	341.917
33.223	347.194
33.227	352.267
33.23	359.744
33.233	369.925
33.237	375.28
33.24	378.811
33.243	378.256
33.247	383.18
33.25	388.781
33.253	391.421
33.257	396.128
33.26	394.816
33.263	388.113
33.267	386.823
33.27	379.367
33.273	367.532
33.277	355.599
33.28	351.831
33.283	353.397
33.287	354.828
33.29	358.151
33.293	365.224
33.297	369.421
33.3	369.933
33.303	370.08
33.307	371.167
33.31	371.275
33.313	372.191
33.317	371.773
33.32	373.506
33.323	373.14
33.327	372.477
33.33	373.166
33.333	371.607
33.337	370.646
33.34	370.91
33.343	370.261
33.347	371.041
33.35	370.196
33.353	369.248
33.357	367.469
33.36	364.438
33.363	362.025
33.367	360.039
33.37	357.258
33.373	356.461
33.377	357.472
33.38	358.563
33.383	356.812
33.387	359.847
33.39	364.248
33.393	364.514
33.397	368.164
33.4	368.047
33.403	370.65
33.407	372.955
33.41	374.437
33.413	375.889
33.417	380.552
33.42	384.061
33.423	381.253
33.427	381.076
33.43	382.545
33.433	387.096
33.437	391.36
33.44	400.138
33.443	402.199
33.447	402.822
33.45	402.949
33.453	409.525
33.457	425.289
33.46	444.52
33.463	452.907
33.467	475.417
33.47	498.7
33.473	518.06
33.477	539.358
33.48	569.81
33.483	585.768
33.487	601.274
33.49	610.107
33.493	624.634
33.497	634.601
33.5	636.655
33.503	686.27
33.507	692.303
33.51	696.389
33.513	695.701
33.517	686.541
33.52	662.467
33.523	641.805
33.527	622.675
33.53	590.863
33.533	554.993
33.537	522.929
33.54	502.359
33.543	495.638
33.547	477.237
33.55	468.492
33.553	460.337
33.557	456.575
33.56	445.02
33.563	436.001
33.567	433.48
33.57	425.463
33.573	421.44
33.577	417.749
33.58	411.439
33.583	408.485
33.587	406.208
33.59	403.726
33.593	401.431
33.597	398.328
33.6	395.325
33.603	388.883
33.607	376.976
33.61	363.655
33.613	350.477
33.617	337.51
33.62	325.167
33.623	323.58
33.627	323.645
33.63	323.212
33.633	324.613
33.637	327.209
33.64	327.805
33.643	327.922
33.647	328.048
33.65	328.143
33.653	327.651
33.657	327.806
33.66	327.674
33.663	329.125
33.667	330.89
33.67	335.128
33.673	343.769
33.677	352.221
33.68	358.325
33.683	361.953
33.687	363.086
33.69	364.054
33.693	366.225
33.697	368.318
33.7	376.572
33.703	388.344
33.707	400.315
33.71	408.115
33.713	409.293
33.717	413.027
33.72	414.238
33.723	414.068
33.727	413.235
33.73	413.305
33.733	413.186
33.737	414.314
33.74	414.11
33.743	413.503
33.747	413.008
33.75	409.559
33.753	406.525
33.757	406.9
33.76	388.325
33.763	372.414
33.767	365.503
33.77	363.721
33.773	357.259
33.777	354.173
33.78	349.213
33.783	345.71
33.787	342.186
33.79	339.774
33.793	338.097
33.797	336.964
33.8	333.698
33.803	329.502
33.807	323.517
33.81	325.983
33.813	324.471
33.817	321.297
33.82	311.009
33.823	307.778
33.827	298.314
33.83	283.884
33.833	272.507
33.837	269.954
33.84	263.419
33.843	261.959
33.847	265.135
33.85	267.805
33.853	271.463
33.857	274.423
33.86	278.424
33.863	281.1
33.867	284.198
33.87	285.256
33.873	287.055
33.877	289.349
33.88	291.331
33.883	291.999
33.887	291.72
33.89	290.64
33.893	289.344
33.897	286.374
33.9	281.84
33.903	275.251
33.907	265.63
33.91	255.528
33.913	251.693
33.917	247.071
33.92	245.982
33.923	264.963
33.927	301.137
33.93	345.696
33.933	374.733
33.937	395.31
33.94	414.291
33.943	419.174
33.947	428.728
33.95	435.13
33.953	439.937
33.957	445.247
33.96	454.515
33.963	459.339
33.967	464.396
33.97	470.353
33.973	473.639
33.977	477.391
33.98	480.858
33.983	479.845
33.987	484.737
33.99	486.255
33.993	485.608
33.997	485.326
34.0	484.072
34.003	471.507
34.007	471.461
34.01	471.271
34.013	470.932
34.017	469.138
34.02	467.652
34.023	467.515
34.027	463.017
34.03	457.418
34.033	451.893
34.037	449.786
34.04	447.029
34.043	437.866
34.047	437.761
34.05	433.912
34.053	433.095
34.057	425.152
34.06	416.512
34.063	407.098
34.067	396.815
34.07	392.78
34.073	386.268
34.077	385.974
34.08	379.341
34.083	378.885
34.087	372.123
34.09	369.394
34.093	369.677
34.097	368.604
34.1	367.574
34.103	364.275
34.107	363.696
34.11	365.131
34.113	363.479
34.117	364.094
34.12	363.346
34.123	360.755
34.127	363.234
34.13	363.965
34.133	370.273
34.137	379.084
34.14	400.079
34.143	419.363
34.147	429.483
34.15	444.019
34.153	445.198
34.157	445.65
34.16	431.535
34.163	428.484
34.167	425.29
34.17	432.988
34.173	440.552
34.177	447.14
34.18	463.399
34.183	472.75
34.187	474.287
34.19	474.73
34.193	476.377
34.197	475.579
34.2	473.374
34.203	475.864
34.207	474.15
34.21	472.277
34.213	472.749
34.217	476.763
34.22	477.365
34.223	476.456
34.227	476.067
34.23	482.591
34.233	488.898
34.237	490.444
34.24	493.757
34.243	493.427
34.247	491.931
34.25	494.931
34.253	491.656
34.257	488.79
34.26	479.593
34.263	477.886
34.267	477.045
34.27	469.996
34.273	459.646
34.277	450.641
34.28	444.458
34.283	435.312
34.287	429.448
34.29	418.347
34.293	412.503
34.297	408.032
34.3	387.308
34.303	377.74
34.307	375.293
34.31	373.177
34.313	368.44
34.317	359.962
34.32	358.779
34.323	348.391
34.327	345.845
34.33	344.622
34.333	342.868
34.337	335.617
34.34	327.483
34.343	323.376
34.347	311.873
34.35	302.576
34.353	295.689
34.357	288.456
34.36	280.408
34.363	275.759
34.367	275.11
34.37	273.947
34.373	274.351
34.377	272.587
34.38	272.539
34.383	274.706
34.387	276.421
34.39	279.387
34.393	279.61
34.397	281.572
34.4	285.538
34.403	286.577
34.407	289.568
34.41	293.869
34.413	294.77
34.417	292.668
34.42	282.286
34.423	274.693
34.427	273.431
34.43	270.427
34.433	271.949
34.437	280.158
34.44	291.65
34.443	293.645
34.447	300.163
34.45	307.875
34.453	313.292
34.457	316.732
34.46	326.885
34.463	331.434
34.467	336.674
34.47	337.85
34.473	341.334
34.477	342.258
34.48	343.149
34.483	344.353
34.487	343.531
34.49	345.073
34.493	343.818
34.497	344.752
34.5	345.838
34.503	355.895
34.507	356.151
34.51	356.223
34.513	356.236
34.517	354.9
34.52	353.473
34.523	349.27
34.527	351.634
34.53	347.069
34.533	347.561
34.537	342.086
34.54	342.47
34.543	336.405
34.547	332.167
34.55	333.769
34.553	328.356
34.557	328.344
34.56	320.331
34.563	311.836
34.567	309.034
34.57	298.39
34.573	290.596
34.577	287.681
34.58	268.729
34.583	260.37
34.587	261.214
34.59	270.265
34.593	283.379
34.597	300.163
34.6	310.134
34.603	314.71
34.607	314.646
34.61	315.057
34.613	325.649
34.617	327.997
34.62	340.356
34.623	349.832
34.627	356.253
34.63	361.262
34.633	376.725
34.637	386.1
34.64	389.415
34.643	389.367
34.647	382.718
34.65	374.627
34.653	369.856
34.657	361.3
34.66	354.011
34.663	351.69
34.667	354.023
34.67	351.76
34.673	354.019
34.677	351.705
34.68	349.583
34.683	347.307
34.687	348.535
34.69	348.91
34.693	349.317
34.697	351.753
34.7	350.174
34.703	350.674
34.707	348.399
34.71	347.671
34.713	344.431
34.717	344.632
34.72	343.442
34.723	345.717
34.727	344.423
34.73	345.419
34.733	344.44
34.737	346.778
34.74	349.534
34.743	351.626
34.747	357.001
34.75	365.157
34.753	369.172
34.757	368.951
34.76	366.153
34.763	363.931
34.767	361.153
34.77	359.604
34.773	358.405
34.777	357.172
34.78	360.951
34.783	362.93
34.787	363.031
34.79	367.145
34.793	366.986
34.797	370.362
34.8	368.102
34.803	370.48
34.807	366.662
34.81	362.855
34.813	360.964
34.817	362.297
34.82	366.043
34.823	368.564
34.827	365.99
34.83	363.902
34.833	357.707
34.837	350.06
34.84	345.495
34.843	340.753
34.847	332.363
34.85	323.106
34.853	307.403
34.857	292.236
34.86	270.779
34.863	256.374
34.867	247.359
34.87	242.057
34.873	237.733
34.877	231.393
34.88	226.166
34.883	224.471
34.887	226.754
34.89	227.051
34.893	226.372
34.897	226.146
34.9	227.336
34.903	229.302
34.907	235.454
34.91	245.119
34.913	259.493
34.917	271.295
34.92	288.324
34.923	297.618
34.927	308.31
34.93	311.99
34.933	318.604
34.937	326.297
34.94	337.045
34.943	346.541
34.947	355.859
34.95	357.112
34.953	362.161
34.957	364.421
34.96	361.674
34.963	359.164
34.967	350.979
34.97	338.175
34.973	339.477
34.977	342.406
34.98	353.074
34.983	354.105
34.987	359.21
34.99	361.217
34.993	363.312
34.997	370.162
35.0	373.014
35.003	406.002
35.007	406.303
35.01	411.489
35.013	409.519
35.017	408.798
35.02	404.75
35.023	398.744
35.027	393.332
35.03	387.267
35.033	381.582
35.037	376.07
35.04	366.577
35.043	361.518
35.047	359.299
35.05	351.775
35.053	348.458
35.057	349.265
35.06	345.729
35.063	344.934
35.067	342.04
35.07	340.7
35.073	343.767
35.077	347.1
35.08	349.439
35.083	349.956
35.087	348.713
35.09	352.887
35.093	356.13
35.097	356.854
35.1	356.153
35.103	355.064
35.107	353.98
35.11	349.505
35.113	330.359
35.117	310.028
35.12	307.464
35.123	306.524
35.127	307.766
35.13	326.222
35.133	344.07
35.137	342.934
35.14	338.286
35.143	339.87
35.147	340.219
35.15	342.396
35.153	343.746
35.157	344.002
35.16	345.189
35.163	347.8
35.167	348.164
35.17	349.982
35.173	350.303
35.177	351.811
35.18	352.94
35.183	353.094
35.187	354.445
35.19	354.508
35.193	354.346
35.197	354.787
35.2	349.736
35.203	342.314
35.207	333.739
35.21	328.605
35.213	325.021
35.217	322.539
35.22	322.495
35.223	322.378
35.227	323.169
35.23	322.341
35.233	320.879
35.237	320.875
35.24	320.489
35.243	321.273
35.247	320.316
35.25	321.81
35.253	322.837
35.257	324.321
35.26	324.923
35.263	325.181
35.267	325.225
35.27	327.508
35.273	328.192
35.277	328.363
35.28	328.798
35.283	329.729
35.287	330.151
35.29	335.545
35.293	341.675
35.297	343.866
35.3	348.808
35.303	353.287
35.307	353.271
35.31	355.924
35.313	361.397
35.317	368.253
35.32	372.229
35.323	372.713
35.327	372.939
35.33	369.775
35.333	372.796
35.337	370.676
35.34	368.854
35.343	363.216
35.347	362.967
35.35	365.125
35.353	366.436
35.357	370.808
35.36	367.905
35.363	368.264
35.367	366.793
35.37	364.518
35.373	363.056
35.377	361.374
35.38	355.502
35.383	355.962
35.387	351.174
35.39	353.384
35.393	354.947
35.397	356.831
35.4	357.797
35.403	366.398
35.407	372.046
35.41	392.036
35.413	404.017
35.417	413.47
35.42	413.338
35.423	413.603
35.427	412.859
35.43	408.8
35.433	397.036
35.437	390.49
35.44	383.807
35.443	387.256
35.447	397.789
35.45	409.829
35.453	421.044
35.457	426.959
35.46	429.175
35.463	419.921
35.467	418.517
35.47	420.693
35.473	422.29
35.477	426.731
35.48	442.96
35.483	445.743
35.487	445.423
35.49	448.695
35.493	451.472
35.497	453.636
35.5	455.527
35.503	494.635
35.507	493.872
35.51	493.903
35.513	493.699
35.517	493.507
35.52	492.841
35.523	493.938
35.527	495.729
35.53	495.618
35.533	496.807
35.537	495.621
35.54	493.155
35.543	492.905
35.547	495.719
35.55	493.904
35.553	494.458
35.557	495.23
35.56	494.938
35.563	494.121
35.567	488.789
35.57	479.456
35.573	474.914
35.577	468.368
35.58	459.209
35.583	450.462
35.587	444.953
35.59	440.237
35.593	432.986
35.597	429.014
35.6	420.939
35.603	409.572
35.607	394.334
35.61	377.993
35.613	365.466
35.617	355.339
35.62	354.177
35.623	351.482
35.627	349.683
35.63	355.296
35.633	363.395
35.637	368.362
35.64	384.128
35.643	391.359
35.647	396.976
35.65	400.597
35.653	402.23
35.657	402.375
35.66	401.01
35.663	402.098
35.667	400.449
35.67	399.221
35.673	400.943
35.677	400.723
35.68	401.277
35.683	401.533
35.687	400.646
35.69	399.32
35.693	400.591
35.697	399.708
35.7	398.013
35.703	397.473
35.707	397.048
35.71	397.993
35.713	397.187
35.717	394.904
35.72	397.889
35.723	401.785
35.727	403.682
35.73	403.52
35.733	401.544
35.737	400.267
35.74	394.414
35.743	392.573
35.747	387.768
35.75	384.876
35.753	383.291
35.757	381.345
35.76	362.028
35.763	340.106
35.767	323.759
35.77	322.148
35.773	323.399
35.777	329.119
35.78	353.33
35.783	372.071
35.787	377.204
35.79	381.271
35.793	384.475
35.797	387.265
35.8	389.495
35.803	391.303
35.807	392.614
35.81	395.016
35.813	398.102
35.817	402.815
35.82	409.249
35.823	410.313
35.827	407.511
35.83	407.747
35.833	409.853
35.837	404.507
35.84	406.269
35.843	408.055
35.847	405.967
35.85	406.677
35.853	410.522
35.857	412.184
35.86	413.897
35.863	415.616
35.867	416.22
35.87	415.437
35.873	416.37
35.877	413.523
35.88	415.062
35.883	417.419
35.887	416.954
35.89	418.124
35.893	421.317
35.897	421.61
35.9	422.043
35.903	420.953
35.907	423.476
35.91	428.911
35.913	431.913
35.917	436.469
35.92	438.627
35.923	439.8
35.927	437.552
35.93	436.28
35.933	435.533
35.937	434.168
35.94	434.638
35.943	440.114
35.947	439.745
35.95	440.219
35.953	438.777
35.957	439.626
35.96	442.613
35.963	443.41
35.967	446.346
35.97	448.53
35.973	450.478
35.977	451.132
35.98	453.367
35.983	456.768
35.987	458.3
35.99	465.113
35.993	467.181
35.997	471.518
36.0	476.346
36.003	463.197
36.007	464.632
36.01	464.656
36.013	464.68
36.017	464.648
36.02	465.526
36.023	474.438
36.027	478.804
36.03	474.258
36.033	467.431
36.037	460.069
36.04	457.085
36.043	440.969
36.047	421.159
36.05	409.841
