Run_ID	Bag	sample	Depth	d17	d18	dD
HKDS2004_Fast_IsoWater_20180829_074506	1604	14	882.000	-18.3633	-34.4915	-268.0946
HKDS2004_Fast_IsoWater_20180829_074506	1604	15	882.025	-17.8570	-33.5710	-260.2693
HKDS2004_Fast_IsoWater_20180829_074506	1604	16	882.050	-17.5763	-33.0209	-255.5688
HKDS2004_Fast_IsoWater_20180829_074506	1604	17	882.075	-17.4494	-32.7608	-254.3381
HKDS2004_Fast_IsoWater_20180829_074506	1604	18	882.100	-17.6091	-33.1226	-257.1160
HKDS2004_Fast_IsoWater_20180829_074506	1604	19	882.125	-17.9394	-33.6868	-262.4357
HKDS2004_Fast_IsoWater_20180829_074506	1604	20	882.150	-18.1234	-34.1165	-265.7893
HKDS2004_Fast_IsoWater_20180829_074506	1604	21	882.175	-18.2042	-34.2868	-266.7801
HKDS2004_Fast_IsoWater_20180829_074506	1604	22	882.200	-18.2001	-34.3737	-267.1384
HKDS2004_Fast_IsoWater_20180829_074506	1605	1	882.225	-18.2605	-34.3464	-266.4710
HKDS2004_Fast_IsoWater_20180829_074506	1605	2	882.250	-18.2077	-34.2537	-265.1723
HKDS2004_Fast_IsoWater_20180829_074506	1605	3	882.275	-18.1364	-34.0866	-264.1920
HKDS2004_Fast_IsoWater_20180829_074506	1605	4	882.300	-18.2217	-34.2302	-264.6188
HKDS2004_Fast_IsoWater_20180829_074506	1605	5	882.325	-18.1896	-34.1565	-264.6858
HKDS2004_Fast_IsoWater_20180829_074506	1605	6	882.350	-18.0982	-34.0467	-263.3256
HKDS2004_Fast_IsoWater_20180829_074506	1605	7	882.375	-18.0480	-33.8880	-261.9066
HKDS2004_Fast_IsoWater_20180829_074506	1605	8	882.400	-17.9289	-33.7242	-260.8377
HKDS2004_Fast_IsoWater_20180829_074506	1605	9	882.425	-17.8898	-33.5262	-259.9669
HKDS2004_Fast_IsoWater_20180829_074506	1605	10	882.450	-17.7345	-33.2948	-257.7599
HKDS2004_Fast_IsoWater_20180829_074506	1605	11	882.475	-17.6623	-33.1889	-255.8278
HKDS2004_Fast_IsoWater_20180829_074506	1605	12	882.500	-17.6524	-33.1432	-255.7964
HKDS2004_Fast_IsoWater_20180829_074506	1605	13	882.525	-17.7568	-33.3862	-258.1760
HKDS2004_Fast_IsoWater_20180829_074506	1605	14	882.550	-17.9808	-33.8143	-261.1177
HKDS2004_Fast_IsoWater_20180829_074506	1605	15	882.575	-18.1348	-34.1284	-264.3237
HKDS2004_Fast_IsoWater_20180829_074506	1605	16	882.600	-18.4254	-34.6357	-268.6059
HKDS2004_Fast_IsoWater_20180829_074506	1605	17	882.625	-18.8690	-35.3857	-275.3823
HKDS2004_Fast_IsoWater_20180829_074506	1605	18	882.650	-19.0478	-35.7932	-279.5592
HKDS2004_Fast_IsoWater_20180830_082459	1605	19	882.675	-19.1021	-35.9418	-280.0862
HKDS2004_Fast_IsoWater_20180830_082459	1605	20	882.700	-19.0230	-35.8337	-278.7480
HKDS2004_Fast_IsoWater_20180830_082459	1605	21	882.725	-18.8567	-35.5770	-276.4259
HKDS2004_Fast_IsoWater_20180830_082459	1605	22	882.750	-18.7240	-35.2768	-274.3167
HKDS2004_Fast_IsoWater_20180830_082459	1606	1	882.775	-18.6507	-35.2588	-273.8230
HKDS2004_Fast_IsoWater_20180830_082459	1606	2	882.800	-18.8300	-35.5509	-276.6537
HKDS2004_Fast_IsoWater_20180830_082459	1606	3	882.825	-19.0322	-35.8849	-280.5669
HKDS2004_Fast_IsoWater_20180830_082459	1606	4	882.850	-19.1519	-36.0071	-281.8285
HKDS2004_Fast_IsoWater_20180830_082459	1606	5	882.875	-19.0459	-35.8505	-279.7872
HKDS2004_Fast_IsoWater_20180830_082459	1606	6	882.900	-18.8040	-35.3862	-275.5502
HKDS2004_Fast_IsoWater_20180830_082459	1606	7	882.925	-18.5390	-34.9596	-271.8524
HKDS2004_Fast_IsoWater_20180830_082459	1606	8	882.950	-18.3812	-34.6115	-268.9793
HKDS2004_Fast_IsoWater_20180830_082459	1606	9	882.975	-18.2910	-34.4751	-267.8622
HKDS2004_Fast_IsoWater_20180830_082459	1606	10	883.000	-18.2355	-34.3229	-266.4622
HKDS2004_Fast_IsoWater_20180830_082459	1606	11	883.025	-18.2285	-34.2907	-265.9209
HKDS2004_Fast_IsoWater_20180830_082459	1606	12	883.050	-18.1476	-34.2132	-265.9075
HKDS2004_Fast_IsoWater_20180830_082459	1606	13	883.075	-18.0549	-34.1180	-265.0435
HKDS2004_Fast_IsoWater_20180830_082459	1606	14	883.100	-17.9727	-33.8963	-262.9753
HKDS2004_Fast_IsoWater_20180830_082459	1606	15	883.125	-17.9584	-33.7595	-261.1027
HKDS2004_Fast_IsoWater_20180830_082459	1606	16	883.150	-17.7965	-33.5623	-259.5383
HKDS2004_Fast_IsoWater_20180830_082459	1606	17	883.175	-17.7593	-33.4793	-258.6241
HKDS2004_Fast_IsoWater_20180830_082459	1606	18	883.200	-17.7270	-33.3844	-257.6921
HKDS2004_Fast_IsoWater_20180830_082459	1606	19	883.225	-17.7308	-33.4159	-257.6965
HKDS2004_Fast_IsoWater_20180830_082459	1606	20	883.250	-17.6828	-33.3741	-257.5728
HKDS2004_Fast_IsoWater_20180830_082459	1606	21	883.275	-17.8574	-33.6849	-261.2121
HKDS2004_Fast_IsoWater_20180830_082459	1606	22	883.300	-17.8222	-33.6556	-261.3584
HKDS2004_Fast_IsoWater_20180830_082459	1607	1	883.325	-17.8965	-33.7026	-261.3015
HKDS2004_Fast_IsoWater_20180830_082459	1607	2	883.350	-17.8212	-33.5478	-259.5160
HKDS2004_Fast_IsoWater_20180830_082459	1607	3	883.375	-17.8260	-33.7036	-260.9449
HKDS2004_Fast_IsoWater_20180830_082459	1607	4	883.400	-18.1018	-34.2048	-265.4358
HKDS2004_Fast_IsoWater_20180830_082459	1607	5	883.425	-18.4745	-34.8106	-270.4025
HKDS2004_Fast_IsoWater_20180830_082459	1607	6	883.450	-18.7704	-35.3888	-275.3323
HKDS2004_Fast_IsoWater_20180830_082459	1607	7	883.475	-19.0592	-36.0097	-280.6105
HKDS2004_Fast_IsoWater_20180830_082459	1607	8	883.500	-19.3233	-36.4653	-285.9109
HKDS2004_Fast_IsoWater_20180830_082459	1607	9	883.525	-19.5068	-36.8250	-288.1700
HKDS2004_Fast_IsoWater_20180830_082459	1607	10	883.550	-19.3802	-36.5261	-285.3755
HKDS2004_Fast_IsoWater_20180830_082459	1607	11	883.575	-19.0192	-35.8505	-278.9875
HKDS2004_Fast_IsoWater_20180830_082459	1607	12	883.600	-18.5602	-35.0256	-272.1603
HKDS2004_Fast_IsoWater_20180830_082459	1607	13	883.625	-18.2180	-34.3017	-265.3197
HKDS2004_Fast_IsoWater_20180830_082459	1607	14	883.650	-18.0599	-34.0050	-263.5145
HKDS2004_Fast_IsoWater_20180830_082459	1607	15	883.675	-17.9352	-33.9336	-263.3828
HKDS2004_Fast_IsoWater_20180830_082459	1607	16	883.700	-18.0695	-34.0317	-264.9135
HKDS2004_Fast_IsoWater_20180830_082459	1607	17	883.725	-18.0790	-34.1328	-266.0026
HKDS2004_Fast_IsoWater_20180830_082459	1607	18	883.750	-18.1498	-34.1324	-265.4952
HKDS2004_Fast_IsoWater_20180830_082459	1607	19	883.775	-18.1082	-34.1315	-264.0043
HKDS2004_Fast_IsoWater_20180830_082459	1607	20	883.800	-18.0285	-33.9719	-263.2346
HKDS2004_Fast_IsoWater_20180830_082459	1607	21	883.825	-18.0942	-34.1093	-264.7452
HKDS2004_Fast_IsoWater_20180830_082459	1607	22	883.850	-18.2631	-34.3322	-266.9375
HKDS2004_Fast_IsoWater_20180830_082459	1608	1	883.875	-18.2825	-34.4471	-268.9234
HKDS2004_Fast_IsoWater_20180830_082459	1608	2	883.900	-18.6072	-35.1005	-274.4073
HKDS2004_Fast_IsoWater_20180830_082459	1608	3	883.925	-18.9973	-35.7829	-279.6050
HKDS2004_Fast_IsoWater_20180830_082459	1608	4	883.950	-19.1383	-36.0326	-281.1280
HKDS2004_Fast_IsoWater_20180830_082459	1608	5	883.975	-19.0929	-35.9647	-279.6225
HKDS2004_Fast_IsoWater_20181005_120146	1608	6	884.000	-18.9890	-35.7360	-276.6716
HKDS2004_Fast_IsoWater_20181005_120146	1608	7	884.025	-18.9090	-35.6485	-275.1108
HKDS2004_Fast_IsoWater_20181005_120146	1608	8	884.050	-18.9346	-35.6171	-275.3861
HKDS2004_Fast_IsoWater_20181005_120146	1608	9	884.075	-18.9235	-35.6373	-275.6958
HKDS2004_Fast_IsoWater_20181005_120146	1608	10	884.100	-18.7989	-35.4344	-273.9913
HKDS2004_Fast_IsoWater_20181005_120146	1608	11	884.125	-18.6442	-35.2124	-271.9518
HKDS2004_Fast_IsoWater_20181005_120146	1608	12	884.150	-18.5075	-35.0144	-270.0719
HKDS2004_Fast_IsoWater_20181005_120146	1608	13	884.175	-18.4930	-34.8420	-269.7451
HKDS2004_Fast_IsoWater_20181005_120146	1608	14	884.200	-18.4253	-34.8231	-269.7477
HKDS2004_Fast_IsoWater_20181005_120146	1608	15	884.225	-18.4262	-34.7462	-268.6440
HKDS2004_Fast_IsoWater_20181005_120146	1608	16	884.250	-18.3531	-34.5943	-267.4481
HKDS2004_Fast_IsoWater_20181005_120146	1608	17	884.275	-18.3886	-34.6228	-267.4332
HKDS2004_Fast_IsoWater_20181005_120146	1608	18	884.300	-18.4025	-34.7411	-268.4705
HKDS2004_Fast_IsoWater_20181005_120146	1608	19	884.325	-18.4908	-34.8660	-269.4939
HKDS2004_Fast_IsoWater_20181005_120146	1608	20	884.350	-18.5369	-34.9461	-269.3984
HKDS2004_Fast_IsoWater_20181005_120146	1608	21	884.375	-18.4904	-34.8766	-268.4991
HKDS2004_Fast_IsoWater_20181005_120146	1608	22	884.400	-18.5490	-34.9186	-269.0894
HKDS2004_Fast_IsoWater_20181005_120146	1609	1	884.425	-18.5148	-34.8619	-269.4708
HKDS2004_Fast_IsoWater_20181005_120146	1609	2	884.450	-18.4696	-34.8484	-269.6950
HKDS2004_Fast_IsoWater_20181005_120146	1609	3	884.475	-18.5154	-34.8885	-269.9520
HKDS2004_Fast_IsoWater_20181005_120146	1609	4	884.500	-18.6338	-35.1028	-271.6555
HKDS2004_Fast_IsoWater_20181005_120146	1609	5	884.525	-18.7575	-35.3688	-274.2511
HKDS2004_Fast_IsoWater_20181005_120146	1609	6	884.550	-18.7176	-35.3809	-274.5483
HKDS2004_Fast_IsoWater_20181005_120146	1609	7	884.575	-18.6977	-35.2714	-273.1332
HKDS2004_Fast_IsoWater_20181005_120146	1609	8	884.600	-18.6869	-35.2582	-271.9750
HKDS2004_Fast_IsoWater_20181005_120146	1609	9	884.625	-18.7334	-35.2556	-272.4353
HKDS2004_Fast_IsoWater_20181005_120146	1609	10	884.650	-18.7749	-35.3720	-274.8989
HKDS2004_Fast_IsoWater_20181005_120146	1609	11	884.675	-18.8191	-35.4684	-275.6834
HKDS2004_Fast_IsoWater_20181005_120146	1609	12	884.700	-18.6543	-35.1781	-273.4644
HKDS2004_Fast_IsoWater_20181005_120146	1609	13	884.725	-18.4768	-34.8305	-270.5662
HKDS2004_Fast_IsoWater_20181005_120146	1609	14	884.750	-18.3193	-34.4963	-267.8059
HKDS2004_Fast_IsoWater_20181005_120146	1609	15	884.775	-18.2136	-34.2617	-265.3956
HKDS2004_Fast_IsoWater_20181005_120146	1609	16	884.800	-18.0526	-34.0157	-262.9450
HKDS2004_Fast_IsoWater_20181005_120146	1609	17	884.825	-17.9466	-33.8003	-259.9234
HKDS2004_Fast_IsoWater_20181005_120146	1609	18	884.850	-17.7805	-33.5889	-258.0302
HKDS2004_Fast_IsoWater_20181005_120146	1609	19	884.875	-17.7125	-33.4030	-256.7581
HKDS2004_Fast_IsoWater_20181005_120146	1609	20	884.900	-17.7172	-33.4703	-257.3472
HKDS2004_Fast_IsoWater_20181005_120146	1609	21	884.925	-17.7739	-33.5600	-258.4308
HKDS2004_Fast_IsoWater_20181005_120146	1609	22	884.950	-17.9444	-33.7587	-259.9821
HKDS2004_Fast_IsoWater_20181005_120146	1610	1	884.975	-17.9479	-33.8859	-261.6815
HKDS2004_Fast_IsoWater_20181005_120146	1610	2	885.000	-18.0950	-34.1512	-264.7288
HKDS2004_Fast_IsoWater_20181005_120146	1610	3	885.025	-18.2452	-34.3861	-265.8908
HKDS2004_Fast_IsoWater_20181005_120146	1610	4	885.050	-18.2645	-34.4341	-265.9689
HKDS2004_Fast_IsoWater_20181005_120146	1610	5	885.075	-18.3285	-34.4578	-266.1843
HKDS2004_Fast_IsoWater_20181005_120146	1610	6	885.100	-18.3465	-34.5709	-266.9586
HKDS2004_Fast_IsoWater_20181005_120146	1610	7	885.125	-18.3569	-34.6046	-267.5652
HKDS2004_Fast_IsoWater_20181005_120146	1610	8	885.150	-18.2832	-34.4892	-266.5614
HKDS2004_Fast_IsoWater_20181005_120146	1610	9	885.175	-18.2699	-34.3912	-264.9268
HKDS2004_Fast_IsoWater_20181005_120146	1610	10	885.200	-18.2269	-34.4174	-265.0822
HKDS2004_Fast_IsoWater_20181005_120146	1610	11	885.225	-18.5164	-34.8398	-268.9629
HKDS2004_Fast_IsoWater_20181005_120146	1610	12	885.250	-18.6720	-35.2175	-272.9159
HKDS2004_Fast_IsoWater_20181005_120146	1610	13	885.275	-18.6682	-35.2640	-273.5912
HKDS2004_Fast_IsoWater_20181005_120146	1610	14	885.300	-18.5303	-35.0105	-271.4411
HKDS2004_Fast_IsoWater_20181024_120327	1610	15	885.325	-18.6443	-35.0247	-270.7089
HKDS2004_Fast_IsoWater_20181024_120327	1610	16	885.350	-18.6858	-35.1770	-272.6130
HKDS2004_Fast_IsoWater_20181024_120327	1610	17	885.375	-18.8318	-35.3749	-275.6573
HKDS2004_Fast_IsoWater_20181024_120327	1610	18	885.400	-18.8232	-35.3287	-274.6531
HKDS2004_Fast_IsoWater_20181024_120327	1610	19	885.425	-18.6266	-35.0115	-271.8294
HKDS2004_Fast_IsoWater_20181024_120327	1610	20	885.450	-18.5940	-34.9063	-269.7549
HKDS2004_Fast_IsoWater_20181024_120327	1610	21	885.475	-18.5537	-34.8739	-271.0986
HKDS2004_Fast_IsoWater_20181024_120327	1610	22	885.500	-18.7700	-35.3059	-275.9755
HKDS2004_Fast_IsoWater_20181024_120327	1611	1	885.525	-18.8704	-35.4326	-276.3280
HKDS2004_Fast_IsoWater_20181024_120327	1611	2	885.550	-18.5629	-35.0324	-272.8788
HKDS2004_Fast_IsoWater_20181024_120327	1611	3	885.575	-18.4410	-34.6052	-268.3706
HKDS2004_Fast_IsoWater_20181024_120327	1611	4	885.600	-18.1595	-34.0173	-264.3354
HKDS2004_Fast_IsoWater_20181024_120327	1611	5	885.625	-18.0417	-33.9003	-263.1666
HKDS2004_Fast_IsoWater_20181024_120327	1611	6	885.650	-17.9597	-33.7531	-262.2927
HKDS2004_Fast_IsoWater_20181024_120327	1611	7	885.675	-17.9160	-33.8172	-262.1138
HKDS2004_Fast_IsoWater_20181024_120327	1611	8	885.700	-18.4686	-34.7421	-269.9412
HKDS2004_Fast_IsoWater_20181024_120327	1611	9	885.725	-18.5411	-34.8537	-271.4391
HKDS2004_Fast_IsoWater_20181024_120327	1611	10	885.750	-18.4841	-34.8268	-271.0185
HKDS2004_Fast_IsoWater_20181024_120327	1611	11	885.775	-18.5632	-34.8185	-269.7937
HKDS2004_Fast_IsoWater_20181024_120327	1611	12	885.800	-18.4724	-34.8332	-269.4050
HKDS2004_Fast_IsoWater_20181024_120327	1611	13	885.825	-18.6487	-35.1235	-271.7487
HKDS2004_Fast_IsoWater_20181024_120327	1611	14	885.850	-18.8261	-35.3835	-274.8528
HKDS2004_Fast_IsoWater_20181024_120327	1611	15	885.875	-18.9413	-35.5596	-276.9238
HKDS2004_Fast_IsoWater_20181024_120327	1611	16	885.900	-18.9198	-35.6093	-277.5945
HKDS2004_Fast_IsoWater_20181024_120327	1611	17	885.925	-18.8435	-35.3380	-275.7069
HKDS2004_Fast_IsoWater_20181024_120327	1611	18	885.950	-18.6620	-35.1055	-273.0797
HKDS2004_Fast_IsoWater_20181024_120327	1611	19	885.975	-18.5142	-34.9724	-271.8946
HKDS2004_Fast_IsoWater_20181024_120327	1611	20	886.000	-18.5484	-34.9650	-272.3511
HKDS2004_Fast_IsoWater_20181024_120327	1611	21	886.025	-18.6519	-35.1186	-274.3225
HKDS2004_Fast_IsoWater_20181024_120327	1611	22	886.050	-18.6193	-35.0737	-274.4704
HKDS2004_Fast_IsoWater_20181024_120327	1612	1	886.075	-18.5617	-34.9025	-272.5650
HKDS2004_Fast_IsoWater_20181024_120327	1612	2	886.100	-18.2957	-34.5192	-269.1462
HKDS2004_Fast_IsoWater_20181024_120327	1612	3	886.125	-18.2345	-34.1543	-266.0253
HKDS2004_Fast_IsoWater_20181024_120327	1612	4	886.150	-17.9559	-33.9112	-262.8662
HKDS2004_Fast_IsoWater_20181024_120327	1612	5	886.175	-17.7931	-33.5417	-259.4674
HKDS2004_Fast_IsoWater_20181024_120327	1612	6	886.200	-17.7257	-33.4138	-258.3984
HKDS2004_Fast_IsoWater_20181024_120327	1612	7	886.225	-17.8488	-33.6235	-259.5898
HKDS2004_Fast_IsoWater_20181024_120327	1612	8	886.250	-18.0734	-34.0109	-263.4832
HKDS2004_Fast_IsoWater_20181024_120327	1612	9	886.275	-18.3805	-34.5988	-268.5594
HKDS2004_Fast_IsoWater_20181024_120327	1612	10	886.300	-18.5841	-34.9432	-271.7407
HKDS2004_Fast_IsoWater_20181024_120327	1612	11	886.325	-18.6269	-35.1174	-273.2611
HKDS2004_Fast_IsoWater_20181024_120327	1612	12	886.350	-18.6953	-35.2546	-274.1553
HKDS2004_Fast_IsoWater_20181024_120327	1612	13	886.375	-18.8172	-35.4179	-275.2323
HKDS2004_Fast_IsoWater_20181024_120327	1612	14	886.400	-18.7630	-35.3473	-275.3305
HKDS2004_Fast_IsoWater_20181024_120327	1612	15	886.425	-18.7703	-35.2777	-273.7984
HKDS2004_Fast_IsoWater_20181024_120327	1612	16	886.450	-18.6586	-35.1462	-272.4789
HKDS2004_Fast_IsoWater_20181024_120327	1612	17	886.475	-18.7209	-35.2011	-273.0580
HKDS2004_Fast_IsoWater_20181024_120327	1612	18	886.500	-18.7877	-35.3377	-274.7317
HKDS2004_Fast_IsoWater_20181024_120327	1612	19	886.525	-18.7475	-35.3069	-274.8464
HKDS2004_Fast_IsoWater_20181024_120327	1612	20	886.550	-18.7577	-35.2880	-274.0577
HKDS2004_Fast_IsoWater_20181024_120327	1612	21	886.575	-18.5759	-34.9920	-271.5554
HKDS2004_Fast_IsoWater_20181024_120327	1612	22	886.600	-18.5414	-34.9294	-272.0481
HKDS2004_Fast_IsoWater_20181024_120327	1613	1	886.625	-18.6462	-35.0802	-275.2266
HKDS2004_Fast_IsoWater_20181025_081448	1613	2	886.650	-18.7176	-35.2974	-275.9440
HKDS2004_Fast_IsoWater_20181025_081448	1613	3	886.675	-18.6697	-35.1413	-273.8614
HKDS2004_Fast_IsoWater_20181025_081448	1613	4	886.700	-18.4481	-34.7524	-270.2469
HKDS2004_Fast_IsoWater_20181025_081448	1613	5	886.725	-18.2417	-34.3360	-265.7606
HKDS2004_Fast_IsoWater_20181025_081448	1613	6	886.750	-17.8641	-33.5910	-259.2249
HKDS2004_Fast_IsoWater_20181025_081448	1613	7	886.775	-17.4811	-32.8925	-253.3761
HKDS2004_Fast_IsoWater_20181025_081448	1613	8	886.800	-17.1968	-32.4296	-249.8049
HKDS2004_Fast_IsoWater_20181025_081448	1613	9	886.825	-17.1706	-32.2360	-249.2350
